"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.233333333333333,0.233333333333333,90,0.233333333333333,0.233333333333333,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"2","PT","PT02",152758,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"3","PT","PT03",848185,0.15,0.15,100,0.15,0.15,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"5","PT","PT05",196264,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"6","PT","PT06",430104,0.04,0.04,100,0.04,0.04,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"8","PT","PT08",451006,0.0819672131147541,0.0996415770609319,61,0.0819672131147541,0.0996415770609319,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"10","PT","PT10",470930,NA,NA,24,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"11","PT","PT11",2250533,0.0925925925925926,0.1,270,0.0925925925925926,0.1,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"13","PT","PT13",1817117,0.105,0.105,200,0.105,0.105,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"14","PT","PT14",453638,0.1,0.1,50,0.1,0.1,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"15","PT","PT15",851258,NA,NA,57,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"16","PT","PT16",244836,0.035,0.035,200,0.035,0.035,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"18","PT","PT18",377653,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"19","PT","PT20",245766,0.02,0.02,50,0.02,0.02,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
"20","PT","PT30",267785,NA,NA,0,NA,NA,10561097,NA,NA,0,0.108119786137119,0.111425029126009,1121,NA,NA
