"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.13125,0.07,160,0.13125,0.07,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"2","PT","PT02",152758,0.15,0.15,80,0.15,0.15,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"3","PT","PT03",848185,0.1,0.1,200,0.1,0.1,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"4","PT","PT04",136252,0,0,30,0,0,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"5","PT","PT05",196264,0.08,0.08,25,0.08,0.08,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"6","PT","PT06",430104,0.150862068965517,0.153125,232,0.150862068965517,0.153125,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"7","PT","PT07",166706,0.16,0.16,50,0.16,0.16,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"8","PT","PT08",451006,0,0,80,0,0,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"9","PT","PT09",160939,0.2,0.2,55,0.2,0.2,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"10","PT","PT10",470930,0.105633802816901,0.1,142,0.105633802816901,0.1,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"11","PT","PT11",2250533,0.0405405405405405,0.045,370,0.0405405405405405,0.045,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"12","PT","PT12",118506,0.1,0.1,100,0.1,0.1,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"13","PT","PT13",1817117,0.095,0.108333333333333,200,0.095,0.108333333333333,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"14","PT","PT14",453638,0.1125,0.122222222222222,80,0.1125,0.122222222222222,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"15","PT","PT15",851258,0.106194690265487,0.089,113,0.106194690265487,0.089,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"16","PT","PT16",244836,0.035,0.035,200,0.035,0.035,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"17","PT","PT17",206661,0.04,0.04,50,0.04,0.04,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"18","PT","PT18",377653,0.122448979591837,0.140740740740741,49,0.122448979591837,0.140740740740741,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"19","PT","PT20",245766,0,0,50,0,0,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
"20","PT","PT30",267785,0.02,0.02,100,0.02,0.02,10561097,NA,NA,50,0.0829693974528447,0.0815984221216862,2366,NA,NA
