"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.21,0.21,100,0.21,0.21,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"2","PT","PT02",152758,0.15,0.15,80,0.15,0.15,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"3","PT","PT03",848185,0.1,0.1,100,0.1,0.1,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"5","PT","PT05",196264,0.2,0.2,20,0.2,0.2,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"6","PT","PT06",430104,0.150862068965517,0.153125,232,0.150862068965517,0.153125,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"7","PT","PT07",166706,0.025,0.025,200,0.025,0.025,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"8","PT","PT08",451006,0.02,0.02,100,0.02,0.02,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"9","PT","PT09",160939,0.2,0.2,55,0.2,0.2,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"10","PT","PT10",470930,0.04,0.04,200,0.04,0.04,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"11","PT","PT11",2250533,0.0391304347826087,0.15375,230,0.0391304347826087,0.15375,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"12","PT","PT12",118506,0.02,0.02,50,0.02,0.02,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"13","PT","PT13",1817117,0.15,0.111428571428571,240,0.15,0.111428571428571,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"14","PT","PT14",453638,0.1125,0.122222222222222,80,0.1125,0.122222222222222,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"15","PT","PT15",851258,0.242105263157895,0.202857142857143,95,0.242105263157895,0.202857142857143,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"16","PT","PT16",244836,NA,NA,0,NA,NA,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"17","PT","PT17",206661,0.04,0.04,50,0.04,0.04,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"18","PT","PT18",377653,0.2,0.2,45,0.2,0.2,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"19","PT","PT20",245766,0.14,0.14,50,0.14,0.14,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
"20","PT","PT30",267785,0.02,0.02,100,0.02,0.02,10561097,NA,NA,50,0.114907211889323,0.130608544190609,2027,NA,NA
