"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/06/09","USAL",4903185,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USAK",731545,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USAZ",7278717,4,55,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USAR",3017825,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USCA",39512223,50,2070,20,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USCO",5758736,5,112,4,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USCT",3565287,3,150,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USDE",973764,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USDC",705749,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USFL",21477737,5,191,4,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USGA",10617423,5,322,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USHI",1415872,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USID",1787065,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USIL",12671821,19,686,11,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USIN",6732219,4,52,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USKS",2913314,3,225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USKY",4467673,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USLA",4648794,2,120,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USME",1344212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USMD",6045680,8,540,2,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USMA",6949503,50,1796,12,246,0.0863028953229399,0.0129869967585045,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USMI",9986857,6,221,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USMN",5639632,7,197,7,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","USMS",2976149,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
