"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2021/12/26","USAK",731545,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USAL",4903185,2,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USAR",3017825,3,114,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USAZ",7278717,8,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USCA",39512223,100,6716,0,0,0.0287373436569387,0.00399562207255271,0.00385934819897084,0.0025165243181505,NA,NA,NA,NA,NA,NA
"2021/12/26","USCO",5758736,8,156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USCT",3565287,5,305,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USDC",705749,4,207,0,0,0.0289855072463768,0.0228542106883876,0.005,0.00977528967165507,NA,NA,NA,NA,NA,NA
"2021/12/26","USDE",973764,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USFL",21477737,16,892,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USGA",10617423,5,322,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USHI",1415872,3,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USIA",3155070,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USID",1787065,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USIL",12671821,26,1140,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USIN",6732219,6,292,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USKS",2913314,3,225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USKY",4467673,1,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USLA",4648794,4,139,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USMA",6949503,89,3837,0,0,0.0510815741464686,0.00696624536920084,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USMD",6045680,11,773,0,0,0.0232858990944373,0.0106313539778597,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USME",1344212,1,150,0,0,0.466666666666667,0.0798371850537072,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USMI",9986857,8,281,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USMN",5639632,12,662,0,0,0.0166163141993958,0.00973751060630657,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USMO",6137428,6,144,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USMS",2976149,9,261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USMT",1068778,1,200,0,0,0.03,0.023641748209703,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USNC",10488084,10,445,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USND",762062,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USNE",1934408,5,85,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USNH",1359711,2,103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USNJ",8882190,18,1028,0,0,0.0301556420233463,0.0104541046945239,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USNM",2096829,1,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USNV",3080156,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USNY",19453561,26,1384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USOH",11689100,14,882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USOK",3956971,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USOR",4217737,8,311,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USPA",12801989,16,1114,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USRI",1059361,4,300,0,0,0.00666666666666667,0.00920850946464776,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USSC",5148714,3,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USSD",884659,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USTN",6833174,7,420,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USTX",28995881,17,810,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USUT",3205958,5,193,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USVA",8535519,16,577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USVT",623989,12,309,0,0,0.0485436893203883,0.0239623643084898,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USWA",7614893,23,1304,0,0,0.0245398773006135,0.00839750456771017,0,0,NA,NA,NA,NA,NA,NA
"2021/12/26","USWI",5822434,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USWV",1792147,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/12/26","USWY",578759,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
