"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","USAL",4903185,0,0,NA,NA
"2020/04/14","USAL",4903185,0,0,NA,NA
"2020/04/15","USAL",4903185,0,0,NA,NA
"2020/04/16","USAL",4903185,0,0,NA,NA
"2020/04/17","USAL",4903185,0,0,NA,NA
"2020/04/18","USAL",4903185,0,0,NA,NA
"2020/04/19","USAL",4903185,0,0,NA,NA
"2020/04/20","USAL",4903185,0,0,NA,NA
"2020/04/21","USAL",4903185,0,0,NA,NA
"2020/04/22","USAL",4903185,0,0,NA,NA
"2020/04/23","USAL",4903185,0,0,NA,NA
"2020/04/24","USAL",4903185,0,0,NA,NA
"2020/04/25","USAL",4903185,0,0,NA,NA
"2020/04/26","USAL",4903185,0,0,NA,NA
"2020/04/27","USAL",4903185,0,0,NA,NA
"2020/04/13","USAK",731545,0,0,NA,NA
"2020/04/14","USAK",731545,0,0,NA,NA
"2020/04/15","USAK",731545,0,0,NA,NA
"2020/04/16","USAK",731545,0,0,NA,NA
"2020/04/17","USAK",731545,0,0,NA,NA
"2020/04/18","USAK",731545,0,0,NA,NA
"2020/04/19","USAK",731545,0,0,NA,NA
"2020/04/20","USAK",731545,0,0,NA,NA
"2020/04/21","USAK",731545,0,0,NA,NA
"2020/04/22","USAK",731545,0,0,NA,NA
"2020/04/23","USAK",731545,0,0,NA,NA
"2020/04/24","USAK",731545,0,0,NA,NA
"2020/04/25","USAK",731545,0,0,NA,NA
"2020/04/26","USAK",731545,0,0,NA,NA
"2020/04/27","USAK",731545,0,0,NA,NA
"2020/04/13","USAZ",7278717,2,31,NA,NA
"2020/04/14","USAZ",7278717,2,31,NA,NA
"2020/04/15","USAZ",7278717,2,31,NA,NA
"2020/04/16","USAZ",7278717,2,31,NA,NA
"2020/04/17","USAZ",7278717,2,31,NA,NA
"2020/04/18","USAZ",7278717,2,31,NA,NA
"2020/04/19","USAZ",7278717,2,31,NA,NA
"2020/04/20","USAZ",7278717,2,31,NA,NA
"2020/04/21","USAZ",7278717,2,31,NA,NA
"2020/04/22","USAZ",7278717,2,31,NA,NA
"2020/04/23","USAZ",7278717,2,31,NA,NA
"2020/04/24","USAZ",7278717,2,31,NA,NA
"2020/04/25","USAZ",7278717,2,31,NA,NA
"2020/04/26","USAZ",7278717,2,31,NA,NA
"2020/04/27","USAZ",7278717,2,31,NA,NA
"2020/04/13","USAR",3017825,1,10,NA,NA
"2020/04/14","USAR",3017825,1,10,NA,NA
"2020/04/15","USAR",3017825,1,10,NA,NA
"2020/04/16","USAR",3017825,1,10,NA,NA
"2020/04/17","USAR",3017825,1,10,NA,NA
"2020/04/18","USAR",3017825,1,10,NA,NA
"2020/04/19","USAR",3017825,1,10,NA,NA
"2020/04/20","USAR",3017825,1,10,NA,NA
"2020/04/21","USAR",3017825,1,10,NA,NA
"2020/04/22","USAR",3017825,1,10,NA,NA
"2020/04/23","USAR",3017825,1,10,NA,NA
"2020/04/24","USAR",3017825,1,10,NA,NA
"2020/04/25","USAR",3017825,1,10,NA,NA
"2020/04/26","USAR",3017825,1,10,NA,NA
"2020/04/27","USAR",3017825,1,10,NA,NA
"2020/04/13","USCA",39512223,50,2462,NA,NA
"2020/04/14","USCA",39512223,50,2462,NA,NA
"2020/04/15","USCA",39512223,50,2462,NA,NA
"2020/04/16","USCA",39512223,50,2492,NA,NA
"2020/04/17","USCA",39512223,50,2492,NA,NA
"2020/04/18","USCA",39512223,50,2401,NA,NA
"2020/04/19","USCA",39512223,50,2496,NA,NA
"2020/04/20","USCA",39512223,50,2520,NA,NA
"2020/04/21","USCA",39512223,50,2595,NA,NA
"2020/04/22","USCA",39512223,50,2595,NA,NA
"2020/04/23","USCA",39512223,50,2735,NA,NA
"2020/04/24","USCA",39512223,50,2675,NA,NA
"2020/04/25","USCA",39512223,50,2675,NA,NA
"2020/04/26","USCA",39512223,50,2675,NA,NA
"2020/04/27","USCA",39512223,50,2675,NA,NA
"2020/04/13","USCO",5758736,1,30,NA,NA
"2020/04/14","USCO",5758736,1,30,NA,NA
"2020/04/15","USCO",5758736,1,30,NA,NA
"2020/04/16","USCO",5758736,1,30,NA,NA
"2020/04/17","USCO",5758736,1,30,NA,NA
"2020/04/18","USCO",5758736,1,30,NA,NA
"2020/04/19","USCO",5758736,1,30,NA,NA
"2020/04/20","USCO",5758736,1,30,NA,NA
"2020/04/21","USCO",5758736,1,30,NA,NA
"2020/04/22","USCO",5758736,1,30,NA,NA
"2020/04/23","USCO",5758736,1,30,NA,NA
"2020/04/24","USCO",5758736,1,30,NA,NA
"2020/04/25","USCO",5758736,1,30,NA,NA
"2020/04/26","USCO",5758736,1,30,NA,NA
"2020/04/27","USCO",5758736,1,30,NA,NA
"2020/04/13","USCT",3565287,1,100,NA,NA
"2020/04/14","USCT",3565287,1,100,NA,NA
"2020/04/15","USCT",3565287,1,100,NA,NA
"2020/04/16","USCT",3565287,1,100,NA,NA
"2020/04/17","USCT",3565287,1,100,NA,NA
"2020/04/18","USCT",3565287,1,100,NA,NA
"2020/04/19","USCT",3565287,1,100,NA,NA
"2020/04/20","USCT",3565287,1,100,NA,NA
"2020/04/21","USCT",3565287,1,100,NA,NA
"2020/04/22","USCT",3565287,1,100,NA,NA
"2020/04/23","USCT",3565287,1,100,NA,NA
"2020/04/24","USCT",3565287,1,100,NA,NA
"2020/04/25","USCT",3565287,1,100,NA,NA
"2020/04/26","USCT",3565287,1,100,NA,NA
"2020/04/27","USCT",3565287,1,100,NA,NA
"2020/04/13","USDE",973764,0,0,NA,NA
"2020/04/14","USDE",973764,0,0,NA,NA
"2020/04/15","USDE",973764,0,0,NA,NA
"2020/04/16","USDE",973764,0,0,NA,NA
"2020/04/17","USDE",973764,0,0,NA,NA
"2020/04/18","USDE",973764,0,0,NA,NA
"2020/04/19","USDE",973764,0,0,NA,NA
"2020/04/20","USDE",973764,0,0,NA,NA
"2020/04/21","USDE",973764,0,0,NA,NA
"2020/04/22","USDE",973764,0,0,NA,NA
"2020/04/23","USDE",973764,0,0,NA,NA
"2020/04/24","USDE",973764,0,0,NA,NA
"2020/04/25","USDE",973764,0,0,NA,NA
"2020/04/26","USDE",973764,0,0,NA,NA
"2020/04/27","USDE",973764,0,0,NA,NA
"2020/04/13","USDC",705749,0,0,NA,NA
"2020/04/14","USDC",705749,0,0,NA,NA
"2020/04/15","USDC",705749,0,0,NA,NA
"2020/04/16","USDC",705749,0,0,NA,NA
"2020/04/17","USDC",705749,0,0,NA,NA
"2020/04/18","USDC",705749,0,0,NA,NA
"2020/04/19","USDC",705749,0,0,NA,NA
"2020/04/20","USDC",705749,0,0,NA,NA
"2020/04/21","USDC",705749,0,0,NA,NA
"2020/04/22","USDC",705749,0,0,NA,NA
"2020/04/23","USDC",705749,0,0,NA,NA
"2020/04/24","USDC",705749,0,0,NA,NA
"2020/04/25","USDC",705749,0,0,NA,NA
"2020/04/26","USDC",705749,0,0,NA,NA
"2020/04/27","USDC",705749,0,0,NA,NA
"2020/04/13","USFL",21477737,0,0,NA,NA
"2020/04/14","USFL",21477737,0,0,NA,NA
"2020/04/15","USFL",21477737,0,0,NA,NA
"2020/04/16","USFL",21477737,0,0,NA,NA
"2020/04/17","USFL",21477737,0,0,NA,NA
"2020/04/18","USFL",21477737,0,0,NA,NA
"2020/04/19","USFL",21477737,0,0,NA,NA
"2020/04/20","USFL",21477737,0,0,NA,NA
"2020/04/21","USFL",21477737,0,0,NA,NA
"2020/04/22","USFL",21477737,0,0,NA,NA
"2020/04/23","USFL",21477737,0,0,NA,NA
"2020/04/24","USFL",21477737,0,0,NA,NA
"2020/04/25","USFL",21477737,0,0,NA,NA
"2020/04/26","USFL",21477737,0,0,NA,NA
"2020/04/27","USFL",21477737,0,0,NA,NA
"2020/04/13","USGA",10617423,3,220,NA,NA
"2020/04/14","USGA",10617423,3,220,NA,NA
"2020/04/15","USGA",10617423,3,220,NA,NA
"2020/04/16","USGA",10617423,3,220,NA,NA
"2020/04/17","USGA",10617423,3,220,NA,NA
"2020/04/18","USGA",10617423,4,320,NA,NA
"2020/04/19","USGA",10617423,4,320,NA,NA
"2020/04/20","USGA",10617423,4,320,NA,NA
"2020/04/21","USGA",10617423,4,320,NA,NA
"2020/04/22","USGA",10617423,4,320,NA,NA
"2020/04/23","USGA",10617423,4,320,NA,NA
"2020/04/24","USGA",10617423,4,320,NA,NA
"2020/04/25","USGA",10617423,4,320,NA,NA
"2020/04/26","USGA",10617423,4,320,NA,NA
"2020/04/27","USGA",10617423,4,320,NA,NA
"2020/04/13","USHI",1415872,1,10,NA,NA
"2020/04/14","USHI",1415872,1,10,NA,NA
"2020/04/15","USHI",1415872,1,10,NA,NA
"2020/04/16","USHI",1415872,1,10,NA,NA
"2020/04/17","USHI",1415872,1,10,NA,NA
"2020/04/18","USHI",1415872,1,10,NA,NA
"2020/04/19","USHI",1415872,1,10,NA,NA
"2020/04/20","USHI",1415872,1,10,NA,NA
"2020/04/21","USHI",1415872,1,10,NA,NA
"2020/04/22","USHI",1415872,1,10,NA,NA
"2020/04/23","USHI",1415872,1,10,NA,NA
"2020/04/24","USHI",1415872,1,10,NA,NA
"2020/04/25","USHI",1415872,1,10,NA,NA
"2020/04/26","USHI",1415872,1,10,NA,NA
"2020/04/27","USHI",1415872,1,10,NA,NA
"2020/04/13","USID",1787065,1,20,NA,NA
"2020/04/14","USID",1787065,1,20,NA,NA
"2020/04/15","USID",1787065,1,20,NA,NA
"2020/04/16","USID",1787065,1,20,NA,NA
"2020/04/17","USID",1787065,1,20,NA,NA
"2020/04/18","USID",1787065,1,20,NA,NA
"2020/04/19","USID",1787065,1,20,NA,NA
"2020/04/20","USID",1787065,1,20,NA,NA
"2020/04/21","USID",1787065,1,20,NA,NA
"2020/04/22","USID",1787065,1,20,NA,NA
"2020/04/23","USID",1787065,1,20,NA,NA
"2020/04/24","USID",1787065,1,20,NA,NA
"2020/04/25","USID",1787065,1,20,NA,NA
"2020/04/26","USID",1787065,1,20,NA,NA
"2020/04/27","USID",1787065,1,20,NA,NA
"2020/04/13","USIL",12671821,2,200,NA,NA
"2020/04/14","USIL",12671821,2,200,NA,NA
"2020/04/15","USIL",12671821,2,200,NA,NA
"2020/04/16","USIL",12671821,4,260,NA,NA
"2020/04/17","USIL",12671821,5,290,NA,NA
"2020/04/18","USIL",12671821,5,290,NA,NA
"2020/04/19","USIL",12671821,5,290,NA,NA
"2020/04/20","USIL",12671821,5,290,NA,NA
"2020/04/21","USIL",12671821,5,290,NA,NA
"2020/04/22","USIL",12671821,5,290,NA,NA
"2020/04/23","USIL",12671821,8,490,NA,NA
"2020/04/24","USIL",12671821,8,490,NA,NA
"2020/04/25","USIL",12671821,8,490,NA,NA
"2020/04/26","USIL",12671821,8,490,NA,NA
"2020/04/27","USIL",12671821,8,490,NA,NA
"2020/04/13","USIN",6732219,2,28,NA,NA
"2020/04/14","USIN",6732219,2,28,NA,NA
"2020/04/15","USIN",6732219,2,28,NA,NA
"2020/04/16","USIN",6732219,2,28,NA,NA
"2020/04/17","USIN",6732219,2,28,NA,NA
"2020/04/18","USIN",6732219,2,28,NA,NA
"2020/04/19","USIN",6732219,2,28,NA,NA
"2020/04/20","USIN",6732219,2,28,NA,NA
"2020/04/21","USIN",6732219,2,28,NA,NA
"2020/04/22","USIN",6732219,2,28,NA,NA
"2020/04/23","USIN",6732219,2,28,NA,NA
"2020/04/24","USIN",6732219,2,28,NA,NA
"2020/04/25","USIN",6732219,2,28,NA,NA
"2020/04/26","USIN",6732219,2,28,NA,NA
"2020/04/27","USIN",6732219,2,28,NA,NA
"2020/04/13","USIA",3155070,0,0,NA,NA
"2020/04/14","USIA",3155070,0,0,NA,NA
"2020/04/15","USIA",3155070,0,0,NA,NA
"2020/04/16","USIA",3155070,0,0,NA,NA
"2020/04/17","USIA",3155070,0,0,NA,NA
"2020/04/18","USIA",3155070,0,0,NA,NA
"2020/04/19","USIA",3155070,0,0,NA,NA
"2020/04/20","USIA",3155070,0,0,NA,NA
"2020/04/21","USIA",3155070,0,0,NA,NA
"2020/04/22","USIA",3155070,0,0,NA,NA
"2020/04/23","USIA",3155070,0,0,NA,NA
"2020/04/24","USIA",3155070,0,0,NA,NA
"2020/04/25","USIA",3155070,0,0,NA,NA
"2020/04/26","USIA",3155070,0,0,NA,NA
"2020/04/27","USIA",3155070,0,0,NA,NA
"2020/04/13","USKS",2913314,2,200,NA,NA
"2020/04/14","USKS",2913314,2,200,NA,NA
"2020/04/15","USKS",2913314,2,200,NA,NA
"2020/04/16","USKS",2913314,2,200,NA,NA
"2020/04/17","USKS",2913314,2,200,NA,NA
"2020/04/18","USKS",2913314,2,200,NA,NA
"2020/04/19","USKS",2913314,3,225,NA,NA
"2020/04/20","USKS",2913314,3,225,NA,NA
"2020/04/21","USKS",2913314,3,225,NA,NA
"2020/04/22","USKS",2913314,3,225,NA,NA
"2020/04/23","USKS",2913314,3,225,NA,NA
"2020/04/24","USKS",2913314,3,225,NA,NA
"2020/04/25","USKS",2913314,3,225,NA,NA
"2020/04/26","USKS",2913314,3,225,NA,NA
"2020/04/27","USKS",2913314,3,225,NA,NA
"2020/04/13","USKY",4467673,0,0,NA,NA
"2020/04/14","USKY",4467673,0,0,NA,NA
"2020/04/15","USKY",4467673,0,0,NA,NA
"2020/04/16","USKY",4467673,0,0,NA,NA
"2020/04/17","USKY",4467673,0,0,NA,NA
"2020/04/18","USKY",4467673,0,0,NA,NA
"2020/04/19","USKY",4467673,0,0,NA,NA
"2020/04/20","USKY",4467673,0,0,NA,NA
"2020/04/21","USKY",4467673,0,0,NA,NA
"2020/04/22","USKY",4467673,0,0,NA,NA
"2020/04/23","USKY",4467673,0,0,NA,NA
"2020/04/24","USKY",4467673,0,0,NA,NA
"2020/04/25","USKY",4467673,0,0,NA,NA
"2020/04/26","USKY",4467673,0,0,NA,NA
"2020/04/27","USKY",4467673,0,0,NA,NA
"2020/04/13","USLA",4648794,2,120,NA,NA
"2020/04/14","USLA",4648794,2,120,NA,NA
"2020/04/15","USLA",4648794,2,120,NA,NA
"2020/04/16","USLA",4648794,2,120,NA,NA
"2020/04/17","USLA",4648794,2,120,NA,NA
"2020/04/18","USLA",4648794,2,120,NA,NA
"2020/04/19","USLA",4648794,2,120,NA,NA
"2020/04/20","USLA",4648794,2,120,NA,NA
"2020/04/21","USLA",4648794,2,120,NA,NA
"2020/04/22","USLA",4648794,2,120,NA,NA
"2020/04/23","USLA",4648794,2,120,NA,NA
"2020/04/24","USLA",4648794,2,120,NA,NA
"2020/04/25","USLA",4648794,2,120,NA,NA
"2020/04/26","USLA",4648794,2,120,NA,NA
"2020/04/27","USLA",4648794,2,120,NA,NA
"2020/04/13","USME",1344212,0,0,NA,NA
"2020/04/14","USME",1344212,0,0,NA,NA
"2020/04/15","USME",1344212,0,0,NA,NA
"2020/04/16","USME",1344212,0,0,NA,NA
"2020/04/17","USME",1344212,0,0,NA,NA
"2020/04/18","USME",1344212,0,0,NA,NA
"2020/04/19","USME",1344212,0,0,NA,NA
"2020/04/20","USME",1344212,0,0,NA,NA
"2020/04/21","USME",1344212,0,0,NA,NA
"2020/04/22","USME",1344212,0,0,NA,NA
"2020/04/23","USME",1344212,0,0,NA,NA
"2020/04/24","USME",1344212,0,0,NA,NA
"2020/04/25","USME",1344212,0,0,NA,NA
"2020/04/26","USME",1344212,0,0,NA,NA
"2020/04/27","USME",1344212,0,0,NA,NA
"2020/04/13","USMD",6045680,5,340,NA,NA
"2020/04/14","USMD",6045680,5,340,NA,NA
"2020/04/15","USMD",6045680,5,340,NA,NA
"2020/04/16","USMD",6045680,5,340,NA,NA
"2020/04/17","USMD",6045680,5,340,NA,NA
"2020/04/18","USMD",6045680,6,390,NA,NA
"2020/04/19","USMD",6045680,6,390,NA,NA
"2020/04/20","USMD",6045680,6,390,NA,NA
"2020/04/21","USMD",6045680,6,390,NA,NA
"2020/04/22","USMD",6045680,6,390,NA,NA
"2020/04/23","USMD",6045680,6,390,NA,NA
