ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
QA,QAT,Qatar,2021-10-01,2021-09-28,30,7166023.1012028,116,178,34,377,0,3,141,49,26,108,127,6,4,123,3,138433.354596617,3,0,0,3,2,108668.817308014,34,139,3041.95650799436,4,3,0,0,3,8,7,0,0,7,7,7,0,0,7,34,32,0,0,0,2,2,0,0,2,2,3,0,0,3,3,0,2,1,2,2,2,2,1,0,2,2,1,0,2,1,2,2,2,2,1,0,2,2,1,1,3,1,3,2,3,2,1,1,2,3,2,1,3,1,3,2,3,2,1,1,2,3,2,4,0.0212765957446809,0.0238187843592015,0.0212765957446809,0.0238187843592015,0.0193180167914029,0.000100775359712376,0.0141843971631206,0.0195182924087626,0.0151644525524589,8.94755167723845e-05,0.0111770171304708,0.00373588780415957
QA,QAT,Qatar,2021-10-02,2021-09-29,32,6876849.90179696,110,426,42,374,0,3,131,47,23,102,118,7,4,114,2,99225.8277758941,2,0,0,2,1,69461.2904872918,42,129,2823.11071605232,5,4,0,0,4,7,6,0,0,6,7,7,0,0,7,34,32,0,0,0,3,3,0,0,3,3,3,0,0,3,3,0,2,1,2,2,2,2,1,0,3,3,1,0,2,1,2,2,2,2,1,0,3,3,1,0,2,1,2,2,2,2,1,0,3,3,1,0,2,1,2,2,2,2,1,0,3,3,1,4,0.0229007633587786,0.0256157313423083,0.0152671755725191,0.0209966979415278,0.0144289651792408,8.91281468483214e-05,0.00763358778625954,0.0149043425566953,0.0101007425607968,7.47352460662609e-05,0.014877206112104,0.00446570478440061
QA,QAT,Qatar,2021-10-03,2021-09-30,33,7224163.57952874,103,421,35,396,0,4,129,38,23,98,114,8,6,108,2,99225.8277758941,2,0,0,2,1,69461.2904872918,35,127,2779.34155766391,4,3,0,0,3,6,5,0,0,5,6,6,0,0,6,26,24,0,0,0,4,3,0,0,3,2,3,0,0,3,2,0,1,0,1,1,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,0,2,2,0,4,0.0310077519379845,0.0299122118319957,0.0155038759689922,0.0213196653743568,0.0137352686831556,8.48730162481591e-05,0.00775193798449612,0.0151345150788071,0.00961513256484469,7.11596726339405e-05,0.0125929106854424,0.00414560875206821
QA,QAT,Qatar,2021-10-04,2021-10-01,29,6841299.70436512,97,435,20,371,0,4,124,38,18,97,108,7,5,103,2,99225.8277758941,2,0,0,2,1,69461.2904872918,20,120,2626.14950330449,2,2,0,0,2,5,5,0,0,5,6,5,0,0,5,28,26,0,0,0,4,3,0,0,3,2,3,0,0,3,2,0,1,0,1,1,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,0,2,2,0,0,1,0,1,1,1,1,0,0,2,2,0,4,0.032258064516129,0.0310982665709861,0.0161290322580645,0.0221722862313382,0.0145039439965746,8.95878852700699e-05,0.00806451612903226,0.0157422976270391,0.0101532301593178,7.51216093657076e-05,0.00761571265262469,0.00332493823590586
QA,QAT,Qatar,2021-10-05,2021-10-02,33,6766409.65031092,95,433,57,405,0,3,127,38,16,102,111,7,6,105,1,69461.2904872918,1,0,0,1,1,69461.2904872918,57,122,2669.91866169289,1,1,0,0,1,3,2,0,0,2,4,2,0,0,2,31,28,0,0,0,3,2,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0.0236220472440945,0.0264127718210884,0.0078740157480315,0.0153719081972501,0.0102656052584845,7.59487375200294e-05,0.0078740157480315,0.0153719081972501,0.0102656052584845,7.59487375200294e-05,0.0213489649770299,0.00548278754859035
QA,QAT,Qatar,2021-10-06,2021-10-03,27,6034650.70532966,92,151,55,389,0,2,122,33,19,93,102,9,5,97,0,0,0,0,0,0,0,0,55,117,2560.49576572187,0,0,0,0,0,2,1,0,0,1,3,1,0,0,1,26,22,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0163934426229508,0.0225327379431889,0,0,0,0,0,0,0,0,0.0214802151740696,0.00561552259909118
QA,QAT,Qatar,2021-10-07,2021-10-04,23,5544187.33598062,87,141,52,388,0,0,112,34,12,69,93,9,3,90,0,0,0,0,0,0,0,0,52,106,2319.76539458563,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0224160598831972,0.00602396897531704
QA,QAT,Qatar,2021-10-08,2021-10-05,34,7212594.97458271,91,127,62,381,0,2,117,37,7,48,99,10,3,96,1,42498.0339582461,0,0,0,0,0,0,62,114,2494.84202813926,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,25,22,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0170940170940171,0.0234873065658838,0.00854700854700855,0.0166800862899834,0.00589219748343139,5.58544406456232e-05,0,0,0,0,0.0248512728664595,0.00610852440467752
QA,QAT,Qatar,2021-10-09,2021-10-06,30,7561735.98668799,97,79,25,363,0,2,114,32,7,18,99,10,3,96,2,79930.5901606761,1,0,0,1,1,37432.55620243,25,113,2472.95744894506,1,0,0,0,0,3,2,0,0,2,3,2,0,0,2,26,24,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0175438596491228,0.0240998768411264,0.0175438596491228,0.0240998768411264,0.0105704021274201,7.28912737597669e-05,0.0087719298245614,0.0171170940046306,0.00495025960550962,5.00234590050287e-05,0.0101093530787053,0.0039427120667517
QA,QAT,Qatar,2021-10-10,2021-10-07,32,8042123.96148046,99,115,45,350,0,2,119,34,0,0,111,5,6,105,2,79930.5901606761,1,0,0,1,1,37432.55620243,45,118,2582.38034491608,1,0,0,0,0,3,2,0,0,2,3,2,0,0,2,26,25,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0168067226890756,0.0230959365431803,0.0168067226890756,0.0230959365431803,0.00993899006574898,6.85590540283831e-05,0.00840336134453782,0.0164009367054754,0.00465456095699613,4.7042347532192e-05,0.017425783188209,0.00504680845885568
QA,QAT,Qatar,2021-10-11,2021-10-08,24,8648062.70407443,99,116,49,402,0,2,120,34,0,0,112,5,6,105,2,79930.5901606761,1,0,0,1,1,37432.55620243,49,120,2626.14950330449,1,0,0,0,0,3,2,0,0,2,3,2,0,0,2,30,28,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0166666666666667,0.0229051016485408,0.0166666666666667,0.0229051016485408,0.00924260067205777,6.37777851510686e-05,0.00833333333333333,0.0162648365258355,0.0043284325615255,4.37534251497193e-05,0.0186584959989305,0.00517531475647319
QA,QAT,Qatar,2021-10-12,2021-10-09,32,6856688.6917543,95,183,47,417,0,2,118,36,0,0,109,7,6,102,1,37432.55620243,1,0,0,1,1,37432.55620243,47,117,2560.49576572187,0,0,0,0,0,3,3,0,0,3,4,4,0,1,3,30,29,0,0,0,2,2,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0169491525423729,0.0232899776895759,0.00847457627118644,0.0165393337479136,0.00545927602742787,5.51530694304548e-05,0.00847457627118644,0.0165393337479136,0.00545927602742787,5.51530694304548e-05,0.0183558202396595,0.00519936140398765
QA,QAT,Qatar,2021-10-13,2021-10-10,34,6627135.07733277,99,163,43,413,0,2,122,36,0,0,110,9,6,103,0,0,0,0,0,0,0,0,43,120,2626.14950330449,0,0,0,0,0,2,2,0,0,2,3,3,0,1,2,27,26,0,0,0,2,2,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0163934426229508,0.0225327379431889,0,0,0,0,0,0,0,0,0.0163737822031431,0.00485375577781881
QA,QAT,Qatar,2021-10-14,2021-10-11,16,5845070.31821876,84,125,19,366,0,2,106,34,0,0,93,9,4,88,0,0,0,0,0,0,0,0,19,104,2275.99623619722,0,0,0,0,0,3,3,0,0,3,4,4,0,1,3,26,25,0,0,0,2,2,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0188679245283019,0.0259012641269205,0,0,0,0,0,0,0,0,0.00834799271537706,0.00373794579805857
QA,QAT,Qatar,2021-10-15,2021-10-12,36,6218087.30642873,93,154,20,300,0,2,118,39,0,0,105,8,6,99,0,0,0,0,0,0,0,0,20,114,2494.84202813926,1,1,0,0,1,4,4,0,0,4,5,5,0,1,4,29,28,0,0,0,2,2,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0169491525423729,0.0232899776895759,0,0,0,0,0,0,0,0,0.00801653963434178,0.00349922809667415
QA,QAT,Qatar,2021-10-16,2021-10-13,30,6741321.49623498,93,199,18,340,0,0,116,35,0,0,107,5,7,98,0,0,0,0,0,0,0,0,18,113,2472.95744894506,1,1,0,0,1,3,3,0,0,3,3,3,0,0,3,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00727873421666784,0.00335028198834524
QA,QAT,Qatar,2021-10-17,2021-10-15,36,5551942.55065309,78,208,31,322,0,1,102,35,0,0,97,2,8,86,2,108122.45110687,1,0,0,1,1,57224.3409720205,31,99,2166.5733402262,2,1,0,0,1,3,2,0,0,2,3,2,0,0,2,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00980392156862745,0.0191209083686488,0.0196078431372549,0.0269068483623884,0.0194747063969802,0.000114945101814987,0.00980392156862745,0.0191209083686488,0.0103070844933885,8.40124709226463e-05,0.0143083086200827,0.00500064576335609
QA,QAT,Qatar,2021-10-18,2021-10-16,35,5111631.40424906,75,198,32,301,0,4,101,33,0,0,97,2,6,88,3,156851.590398726,2,0,0,2,2,105953.480263876,32,100,2188.4579194204,2,1,0,0,1,5,4,0,0,4,5,4,0,0,4,20,20,0,0,0,2,2,0,0,2,1,3,0,0,3,3,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,2,3,2,2,3,3,2,2,2,2,0,3,1,2,1,1,2,2,1,1,1,1,0,2,3,0.0396039603960396,0.0380348662281565,0.0297029702970297,0.0331085145091172,0.0306852309946179,0.000149508346927385,0.0198019801980198,0.0271705622473482,0.0207279187180441,0.000123508788353296,0.0146221682930394,0.00502905370847804
QA,QAT,Qatar,2021-10-19,2021-10-16,26,6901263.23522186,92,207,35,353,0,6,127,45,0,0,118,3,7,108,5,304874.904626204,3,0,0,3,3,190138.827328251,35,124,2713.6878200813,4,2,0,0,2,7,5,0,0,5,7,6,0,0,6,28,27,0,0,0,2,2,0,0,2,1,4,0,0,4,5,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,4,5,3,3,4,4,3,2,3,4,2,4,2,3,1,1,2,3,2,1,1,2,1,2,4,0.047244094488189,0.0368986791327581,0.0393700787401575,0.0338226340801469,0.0441766810270647,0.00015330952834954,0.0236220472440945,0.0264127718210884,0.0275513077602725,0.00012212040947471,0.012897577879445,0.00424525064447723
QA,QAT,Qatar,2021-10-20,2021-10-17,26,6645453.74028133,88,201,33,370,0,8,123,46,0,0,112,4,5,106,6,404695.054499351,4,0,0,4,3,190138.827328251,33,118,2582.38034491608,5,3,0,0,3,8,6,0,0,6,8,7,0,0,7,25,24,0,0,0,2,2,0,0,2,1,6,0,0,6,7,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,5,7,4,3,6,5,4,4,5,5,4,6,3,5,2,1,4,4,3,3,3,3,3,4,4,0.0650406504065041,0.043579710162042,0.0487804878048781,0.0380679052703839,0.0608980319953621,0.000181820888536326,0.024390243902439,0.027260993187646,0.0286118653081169,0.000126752126618775,0.0127789076713533,0.00433203609183671
QA,QAT,Qatar,2021-10-21,2021-10-18,25,6750336.92073678,75,191,24,303,0,8,112,42,0,0,96,6,2,94,4,296572.603392481,3,0,0,3,2,132914.486356231,24,107,2341.64997377983,4,3,0,0,3,6,5,0,0,5,7,6,1,0,6,23,20,0,0,0,3,2,0,0,2,1,6,0,0,6,6,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,4,6,3,2,5,4,3,3,4,4,4,5,3,5,2,1,4,4,3,3,3,3,3,4,4,0.0714285714285714,0.0476960836280131,0.0357142857142857,0.0343686861678905,0.0439344890299359,0.000154608007027565,0.0178571428571429,0.0245263204027614,0.0196900522028645,0.000104807051856684,0.0102491833829715,0.00407938475279015
QA,QAT,Qatar,2021-10-22,2021-10-19,33,7121701.08712134,74,228,22,320,0,6,110,40,0,0,93,8,1,92,4,296360.319144584,3,0,0,3,1,84185.3470643753,22,105,2297.88081539142,3,2,0,0,2,4,3,0,0,3,5,4,1,0,4,20,16,0,0,0,2,1,0,0,1,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,3,2,2,2,3,3,4,3,2,3,1,0,2,2,2,2,2,2,3,2,4,0.0545454545454545,0.0424376530722641,0.0363636363636364,0.0349817870394518,0.0416136981205955,0.000146671142630883,0.00909090909090909,0.0177366792474103,0.0118209604748244,7.9378049256366e-05,0.00957403876329961,0.00398146534500865
QA,QAT,Qatar,2021-10-23,2021-10-20,25,6762408.41627843,75,241,28,327,0,5,109,34,0,0,96,8,1,95,2,148337.004917105,2,0,0,2,0,0,28,105,2297.88081539142,2,2,0,0,2,3,3,0,0,3,5,4,1,0,4,18,14,0,0,0,3,2,0,0,2,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,1,2,2,1,2,2,1,2,1,0,2,1,1,2,2,1,2,2,4,0.0458715596330275,0.0392744413219453,0.018348623853211,0.0251950503612202,0.0219355288509386,0.000110396470585702,0,0,0,0,0.0121851402441995,0.0044857739534149
QA,QAT,Qatar,2021-10-24,2021-10-21,32,7631580.21013567,81,162,24,258,0,4,115,36,0,0,103,8,2,101,1,48516.8550439586,1,0,0,1,0,0,24,113,2472.95744894506,2,2,0,0,2,3,3,0,0,3,6,5,1,0,5,23,19,0,0,0,4,3,0,1,2,1,3,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0.0347826086956522,0.0334882779444762,0.00869565217391304,0.0169689025724735,0.00635737995382953,5.63890845631376e-05,0,0,0,0,0.00970497895555712,0.00386384206193752
QA,QAT,Qatar,2021-10-25,2021-10-22,32,7696955.69703801,90,168,24,289,0,4,122,36,0,0,110,10,3,107,1,48516.8550439586,1,0,0,1,0,0,24,120,2626.14950330449,2,2,0,0,2,5,5,0,0,5,7,7,0,0,7,22,19,0,0,0,3,3,0,1,2,1,4,0,1,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,1,0,4,0.0327868852459016,0.0315994369537229,0.00819672131147541,0.0159993017797116,0.00630338239605941,5.59116528056117e-05,0,0,0,0,0.00913885518314962,0.0036394911264584
