ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SD,SDN,Sudan,2021-10-01,2021-10-01,121,14920292.2267934,100,362,54,448,0,1,121,83,17,96,49,66,23,26,4,512995.293199242,0,3,0,0,3,486578.769429984,55,117,2898.80921713636,3,0,3,0,0,6,0,5,0,0,12,1,9,0,1,16,9,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.00826446280991736,0.0161309765023335,0.0330578512396694,0.0318561261201587,0.0343823891249276,9.24549229233975e-05,0.0247933884297521,0.0277058619900296,0.0326118793140125,9.01255057132087e-05,0.0189733079620647,0.00496649741993596
SD,SDN,Sudan,2021-10-02,2021-10-02,127,16851602.7019814,89,352,103,478,0,2,127,85,28,94,48,70,17,30,5,419615.153765836,3,1,0,3,4,373789.137992726,105,125,3097.01839437646,5,2,3,0,2,9,4,4,0,4,11,4,6,0,3,7,7,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.015748031496063,0.0216527226936702,0.0393700787401575,0.0338226340801469,0.0249006080422545,7.43972536748295e-05,0.031496062992126,0.0303756136941526,0.0221812218459658,7.03152304756415e-05,0.0339035764820313,0.00637395793370933
SD,SDN,Sudan,2021-10-03,2021-10-03,111,12979998.5428457,86,388,93,393,0,3,111,67,20,82,44,64,21,22,7,482156.00242098,4,3,2,2,6,452956.8742811,93,111,2750.15233420629,7,3,4,1,2,11,5,6,2,3,13,5,8,2,3,9,6,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,2,0,3,3,1,2,2,2,2,2,2,2,1,0,2,2,1,1,0.027027027027027,0.0301672781726452,0.0630630630630631,0.0452198703137972,0.0371460752348646,0.000102883904753017,0.0540540540540541,0.0420662595939769,0.03489652735984,9.98363773823092e-05,0.0338163085888987,0.00675558038446425
SD,SDN,Sudan,2021-10-04,2021-10-03,89,24831880.5204325,155,684,124,721,0,5,200,126,38,152,79,115,35,42,12,1022959.09651017,6,6,3,3,8,653603.419258378,124,199,4930.45328384732,15,4,11,2,2,16,7,9,2,5,33,13,20,7,6,17,11,0,0,0,0,0,0,0,0,0,3,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,3,4,3,2,1,5,5,3,3,2,2,3,2,3,2,1,1,3,3,2,2,0.025,0.0216374165225911,0.06,0.0329133922201244,0.0411953937869685,7.81686607346639e-05,0.04,0.0271580576178281,0.0263211406289013,6.29656236360074e-05,0.025149817443,0.00437059962421935
SD,SDN,Sudan,2021-10-05,2021-10-05,127,14302281.3885659,99,289,133,488,0,3,127,78,25,90,48,75,14,33,4,569569.202869538,2,2,1,1,2,339628.914956119,133,124,3072.24224722144,2,1,1,1,0,6,1,5,0,1,12,6,6,3,3,11,9,0,0,0,1,1,0,0,1,1,1,2,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,3,2,2,2,2,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0236220472440945,0.0264127718210884,0.031496062992126,0.0303756136941526,0.0398236608129446,0.000101342478607231,0.015748031496063,0.0216527226936702,0.0237464853144086,7.89089758540459e-05,0.0432908570671099,0.00719628602772819
SD,SDN,Sudan,2021-10-06,2021-10-06,122,14030350.4223293,84,290.7,101,380,0,1,122,72,19,95,37,78,16,21,4,465592.360319087,1,3,0,1,4,465592.360319087,101,119,2948.36151144639,2,1,1,0,1,12,2,10,0,2,12,1,11,0,1,9,4,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00819672131147541,0.0159993017797116,0.0327868852459016,0.0315994369537229,0.0331846565698101,9.37247439717959e-05,0.0327868852459016,0.0315994369537229,0.0331846565698101,9.37247439717959e-05,0.0342563147727607,0.00656536662750122
SD,SDN,Sudan,2021-10-07,2021-10-07,118,14512274.0713084,84,299,190,472,0,5,118,68,3,3,45,68,21,23,6,824267.269175493,1,4,1,0,4,467230.285749823,190,116,2874.03306998135,4,1,2,1,0,11,4,6,1,3,13,6,6,3,3,13,9,0,0,0,3,1,1,1,0,2,2,2,1,1,3,1,1,2,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0423728813559322,0.036345387540049,0.0508474576271187,0.039637815932733,0.0567979398077326,0.000119082794358467,0.0338983050847458,0.032651828097163,0.0321955252122453,9.08179982426337e-05,0.0661091905950939,0.00908408483112724
SD,SDN,Sudan,2021-10-08,2021-10-08,111,12260321.1255425,85,317,67,469,0,3,111,69,0,0,37,69,16,21,7,760227.676553749,0,6,0,0,5,515545.074400464,67,109,2700.60003989627,5,0,5,0,0,9,1,6,0,1,12,3,7,1,2,13,10,0,0,0,1,1,0,0,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027027027027027,0.0301672781726452,0.0630630630630631,0.0452198703137972,0.0620071586028794,0.000134995050491841,0.0450450450450451,0.038583494373844,0.0420498834509647,0.000112344292554145,0.0248093012701627,0.00586637738556945
SD,SDN,Sudan,2021-10-09,2021-10-09,115,13232980.4033522,82,368,111,413,0,3,115,76,0,0,40,63,15,24,6,667197.923472398,2,2,2,0,4,566719.713497523,112,114,2824.48077567133,8,3,5,2,1,18,6,9,3,3,26,8,16,4,4,9,5,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,3,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,0.0260869565217391,0.0291320448021993,0.0521739130434783,0.0406434162092685,0.0504193237755708,0.000117891827174573,0.0347826086956522,0.0334882779444762,0.0428263094347181,0.000109086236325807,0.0396533058269372,0.00719668513455071
SD,SDN,Sudan,2021-10-10,2021-10-10,124,14142584.0353255,95,322,173,485,0,4,124,76,0,0,58,62,19,39,5,859850.811272671,2,3,1,1,3,396865.406927309,173,123,3047.46610006643,5,1,4,0,1,6,2,4,0,2,8,1,7,1,0,13,10,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,3,4,2,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0.0310982665709861,0.0403225806451613,0.0346237454439829,0.060798706171724,0.000124540388681459,0.0241935483870968,0.0270438722530324,0.0280617322786284,8.60716812879388e-05,0.0567684739778496,0.00821564023835235
