ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
AS,ASM,American Samoa,2021-10-01,2021-09-23,10,7172639.25026784,48,203,194,222,0,5,102,51,12,83,54,34,11,38,9,1688897.90735491,2,3,0,1,6,1174822.65143912,195,97,2019.31270798892,11,3,4,0,3,14,6,4,0,5,15,6,5,0,5,30,21,0,0,0,1,1,0,0,0,1,1,1,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,5,3,4,4,4,4,3,4,4,3,3,1,1,0,0,0,1,0,0,0,0,0,0,9,0.0490196078431373,0.0419004514931721,0.0882352941176471,0.055044073028925,0.235463941294948,0.000310505850905644,0.0588235294117647,0.0456624358497672,0.163792240268496,0.00027083971927639,0.096567509939659,0.0128827823855657
AS,ASM,American Samoa,2021-10-02,2021-09-24,10,6208023.25998985,49,221,121,278,0,4,100,51,11,81,54,32,11,39,8,1055194.56882369,2,3,0,1,5,541119.312907894,122,94,1956.85973763875,12,4,4,0,4,15,7,4,0,6,15,6,5,0,5,30,21,0,0,0,1,1,0,0,0,1,1,1,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,4,2,3,3,3,3,3,3,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,9,0.04,0.0384072934108425,0.08,0.0531724899927667,0.169972715086994,0.000295465796473924,0.05,0.042716424707947,0.0871645111891509,0.000221889898155578,0.0623447851950859,0.0107124768222059
AS,ASM,American Samoa,2021-10-03,2021-09-24,9,8819652.77094069,53,223,121,291,0,5,109,52,11,89,56,38,12,40,8,1055194.56882369,2,3,0,1,5,541119.312907894,122,103,2144.21864868927,12,4,4,0,4,15,7,4,0,6,15,6,5,0,5,32,22,0,0,0,2,1,1,0,0,1,1,2,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,4,2,3,3,3,3,3,3,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,10,0.0458715596330275,0.0392744413219453,0.073394495412844,0.0489569129017066,0.119641282511754,0.000214186804633025,0.0458715596330275,0.0392744413219453,0.0613538114211019,0.000158377718121063,0.0568971826052241,0.00980479366431535
AS,ASM,American Samoa,2021-10-04,2021-09-25,2,8364873.15024663,48,214,113,259,0,4,100,51,11,80,50,35,12,34,7,1046651.17731906,2,3,0,1,4,532575.921403271,114,94,1956.85973763875,11,4,4,0,4,14,7,4,0,6,14,6,5,0,5,29,20,0,0,0,2,1,1,0,0,1,1,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,10,0.04,0.0384072934108425,0.07,0.0500078962992033,0.125124572545156,0.000224214050317748,0.04,0.0384072934108425,0.063668140787953,0.000165460524103942,0.0582566025593426,0.0103778433523908
AS,ASM,American Samoa,2021-10-05,2021-09-25,8,9121000.98745043,53,229,115,374,0,4,108,56,12,87,53,40,14,35,7,1046651.17731906,2,3,0,1,4,532575.921403271,116,102,2123.40099190588,11,4,4,0,4,14,7,4,0,6,14,6,5,0,5,31,21,0,0,0,2,1,1,0,0,1,1,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,11,0.037037037037037,0.0356171465392445,0.0648148148148148,0.0464325104010514,0.114751788620476,0.000206842177168857,0.037037037037037,0.0356171465392445,0.0583900738675547,0.000152170989974348,0.0546293424756684,0.00966598527036118
AS,ASM,American Samoa,2021-10-06,2021-09-26,6,8858188.72211758,48,217,97,360,0,4,100,53,11,82,50,36,15,31,7,1046651.17731906,2,3,0,1,4,532575.921403271,98,95,1977.67739442214,11,4,4,0,4,15,8,4,1,6,15,7,5,1,5,29,19,0,0,0,2,1,1,0,0,1,1,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,11,0.04,0.0384072934108425,0.07,0.0500078962992033,0.118156342131855,0.000212569006858088,0.04,0.0384072934108425,0.0601224401635865,0.000156541527207074,0.0495530768953522,0.00956466170549632
AS,ASM,American Samoa,2021-10-07,2021-09-26,10,10122434.8602858,51,246,99,363,0,4,110,60,11,82,58,37,18,35,7,1046651.17731906,2,3,0,1,4,532575.921403271,100,104,2165.03630547266,11,4,4,0,4,16,8,5,1,6,16,7,6,1,5,29,19,0,0,0,2,1,1,0,0,1,1,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,12,0.0363636363636364,0.0349817870394518,0.0636363636363636,0.0456169973867073,0.103399151663152,0.000187570119977788,0.0363636363636364,0.0349817870394518,0.0526134204619851,0.000137536344786466,0.0461886018942156,0.00884125998520336
AS,ASM,American Samoa,2021-10-08,2021-09-28,11,8498190.59738184,49,212,61,303,0,5,101,56,7,67,53,35,18,31,4,549382.453208234,0,3,0,0,3,479244.550881207,61,95,1977.67739442214,12,3,5,0,3,11,5,4,1,4,14,5,6,1,4,28,18,0,0,0,3,0,3,0,0,2,0,4,0,0,4,1,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,3,2,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0495049504950495,0.042304508043671,0.0396039603960396,0.0380348662281565,0.064646991252172,0.000165328143786142,0.0297029702970297,0.0331085145091172,0.0563937164493409,0.000155094225256371,0.0308442621491478,0.0076199890063901
AS,ASM,American Samoa,2021-10-09,2021-09-28,7,10575664.3994956,53,225,68,314,0,6,108,61,7,67,55,38,20,31,6,2183254.41806205,0,5,0,0,4,2066825.76580465,68,102,2123.40099190588,14,3,7,0,3,13,5,6,1,4,16,5,8,1,4,29,18,0,0,0,3,0,3,0,0,2,0,5,0,0,5,1,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,4,3,4,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0555555555555556,0.0432004398707236,0.0555555555555556,0.0432004398707236,0.206441348324762,0.000243939494493131,0.037037037037037,0.0356171465392445,0.195432238366341,0.00023898666956669,0.0320240973133228,0.00748863743232049
AS,ASM,American Samoa,2021-10-10,2021-09-29,11,11629316.3279596,51,205,68,308,0,8,109,61,6,59,56,36,20,32,5,2158660.57913816,0,4,0,0,3,2042231.92688076,68,100,2081.76567833909,12,3,6,0,3,12,5,5,1,4,15,5,7,1,4,29,19,0,0,0,4,1,3,1,0,3,2,5,2,0,7,1,0,1,2,1,2,2,1,2,1,2,2,0,0,0,0,0,1,1,0,1,0,1,1,4,3,4,6,4,5,6,3,6,4,4,3,0,0,0,1,0,2,2,0,2,0,2,1,12,0.073394495412844,0.0489569129017066,0.0458715596330275,0.0392744413219453,0.185622311601261,0.000223459601951154,0.0275229357798165,0.0307129762630489,0.175610660961276,0.00021868179057764,0.0326645792595893,0.00763588270412524
