ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IN,IND,India,2021-10-29,769527862.207432,1353,5036.62,939,4212.3,0,73,2249,800,470,1625,1955,121,467,1453,52,21925875.069818,39,3,13,26,26,14626610.4213499,950,2172,52155.2659599957,45,34,4,12,22,108,84,10,26,58,114,96,9,28,66,244,204,0,0,0,37,31,2,10,21,19,49,4,19,30,50,7,7,5,5,6,8,4,5,2,6,7,6,5,6,4,4,4,6,2,3,2,5,6,5,19,21,19,25,16,20,15,16,14,22,22,22,11,12,11,12,11,16,6,8,10,14,15,13,2021-10-29,2249,1,0.0324588706091596,0.00732410873753955,0.023121387283237,0.00621127286011739,0.0284926331412126,1.17550710605056e-05,0.0115606936416185,0.00441794508405794,0.0190072525501451,9.6478043449172e-06,0.0182148433626755,0.00114767774505671
IN,IND,India,2021-10-30,736665364.947892,1401,4925.5,1255,4654.6,0,88,2287,768,494,1605,1964,111,472,1458,52,14409728.8609079,33,2,7,26,21,5621327.71256785,1264,2194,52683.5421345444,45,26,2,8,18,98,69,5,20,49,109,82,6,24,58,279,238,0,0,0,43,33,1,9,21,17,47,3,15,28,55,4,4,4,5,4,6,3,5,3,7,5,6,2,3,3,4,3,4,2,4,2,5,3,3,22,23,18,27,18,22,18,16,22,30,21,24,6,8,6,9,7,8,5,8,6,11,7,6,2021-10-30,2287,1,0.0384783559247923,0.00788320453674996,0.0227372103191955,0.00610926944298252,0.0195607524753484,1.00003704462155e-05,0.00918233493659816,0.00390920498798618,0.00763077508464848,6.28396757661936e-06,0.0239923123766426,0.00130669214531868
IN,IND,India,2021-10-31,747408905.652458,1426,4392.3,1132,4436.5,0,92,2340,751,486,1675,2051,103,465,1545,39,16979754.3316753,29,1,4,25,16,8121016.24712712,1142,2248,53980.2200175278,47,30,4,6,23,89,68,5,11,57,93,72,6,19,53,295,258,0,0,0,53,42,0,14,27,25,61,2,21,38,61,8,10,8,10,9,11,9,7,6,10,12,8,7,9,7,9,8,8,9,7,5,9,12,8,23,28,22,28,27,24,27,22,18,32,28,24,14,18,16,17,18,14,17,14,12,19,20,17,2021-10-31,2340,1,0.0393162393162393,0.00787438005410624,0.0166666666666667,0.00518698411227804,0.0227181589666137,1.06823164319388e-05,0.00683760683760684,0.00333889189640858,0.0108655599173491,7.43229046436737e-06,0.0211558974681686,0.00121395686914726
IN,IND,India,2021-11-01,764963236.591898,1361,4531.5,1357,4403.67,0,108,2315,816,487,1636,2005,110,445,1521,58,15984546.5773341,40,1,15,23,27,7413715.87351725,1361,2208,53019.7178819846,56,36,0,10,24,105,75,4,19,53,111,88,4,23,61,262,225,0,0,0,51,36,2,8,26,24,63,4,22,38,77,11,13,6,8,9,11,10,7,6,8,10,9,9,10,4,6,7,9,8,5,4,6,8,7,38,42,30,38,37,37,30,30,28,39,43,31,23,24,16,23,22,24,18,20,15,21,25,16,2021-11-01,2315,1,0.0466522678185745,0.0085908204506217,0.0250539956803456,0.00636650924856519,0.0208958363130617,1.01361291754301e-05,0.0116630669546436,0.00437352375873068,0.00969159760741864,6.94241750837178e-06,0.0256696952448789,0.00134614811205129
IN,IND,India,2021-11-02,767238284.971395,1387,4493,839,4538,0,78,2319,762,454,1689,2026,116,444,1549,43,17412396.6328449,33,0,8,25,16,4624015.22973576,852,2244,53884.1698039734,36,22,2,8,14,92,78,4,18,60,105,82,6,19,62,264,232,0,0,0,40,34,0,13,20,16,47,3,17,29,47,1,5,8,5,8,7,7,4,4,5,8,6,1,3,6,5,7,7,7,4,4,5,8,4,17,26,21,21,26,22,21,11,13,18,26,20,7,12,12,11,14,12,12,5,8,9,17,8,2021-11-02,2319,1,0.0336351875808538,0.00733778863378826,0.0185424752048297,0.00549056863361181,0.0226949006246398,1.05380967914009e-05,0.00689952565761104,0.00336902263148037,0.00602683067348256,5.47664743674344e-06,0.0158116939186316,0.00105328474110052
IN,IND,India,2021-11-03,746037388.132137,1412,4757,1244,4521,0,95,2344,821,443,1711,2043,115,447,1568,49,16613329.8511196,26,9,9,17,21,9708824.33253515,1252,2245,53908.182357362,45,21,8,9,12,104,72,13,19,52,105,74,12,20,53,268,239,0,0,0,44,35,2,10,23,20,50,8,16,31,63,5,11,4,3,9,8,7,3,3,7,12,4,4,9,4,3,8,8,6,2,3,7,11,4,23,28,20,21,23,28,23,16,19,33,30,21,8,12,7,6,11,13,9,5,5,13,16,8,2021-11-03,2344,1,0.0405290102389079,0.00798303825376534,0.0209044368600683,0.00579163341272418,0.0222687630880197,1.05882841399252e-05,0.00895904436860068,0.00381457301585323,0.0130138575988038,8.13254260600589e-06,0.0232246747200709,0.00127143132368824
IN,IND,India,2021-11-04,735601176.863118,1383,5314.2,1271.25,4573,0,81,2257,774,485,1614,1984,106,418,1539,50,12110314.3291909,36,4,10,25,20,4982631.3290053,1281.25,2163,51939.1529794985,50,29,5,12,16,112,87,7,23,63,112,82,6,23,57,281,248,0,0,0,42,31,3,9,21,26,45,5,12,30,60,8,10,8,8,11,13,7,3,7,9,8,8,6,9,7,5,8,10,6,3,6,6,6,7,17,26,27,23,28,28,22,12,18,29,19,20,9,15,15,9,14,15,12,5,11,14,11,12,2021-11-04,2257,1,0.0358883473637572,0.00767401612381338,0.0221533008418254,0.00607207211966033,0.0164631524664409,9.19557097938617e-06,0.00886132033673017,0.00386632842419578,0.006773549969364,5.92733114797732e-06,0.0246682883046964,0.00133397085108281
IN,IND,India,2021-11-05,757026665.826417,1501,5058.99,1132,4904,0,87,2477,907,520,1759,2166,111,459,1676,60,21508339.6604581,45,3,15,30,23,11256428.6816516,1143,2367,56837.7138707688,58,39,2,10,29,124,96,4,32,64,114,93,2,29,64,282,253,0,0,0,34,28,2,9,19,21,56,3,17,38,72,10,10,4,7,7,5,5,4,4,8,10,7,9,6,3,5,5,3,1,3,3,6,8,6,32,37,26,30,33,31,25,20,26,40,33,31,23,22,15,14,20,19,9,9,14,24,18,16,2021-11-05,2477,1,0.0351231328219621,0.00724966031290924,0.0242228502220428,0.00605442678239059,0.0284116011118027,1.18353612080522e-05,0.00928542591844974,0.00377711561368744,0.0148692631181801,8.62152635923826e-06,0.0201098869423008,0.00115404645877274
IN,IND,India,2021-11-06,775771699.73679,1465,5144.8,1305,4927,0,93,2415,855,480,1746,2111,120,432,1645,44,11891479.4123593,30,3,10,19,17,4593985.85625437,1315,2324,55805.1740750598,73,52,5,11,38,114,89,8,21,66,132,103,9,25,75,273,238,0,0,0,36,28,2,11,15,23,53,7,16,33,77,5,10,4,5,7,12,5,3,4,11,5,9,4,8,3,5,6,9,5,3,3,10,4,7,24,39,32,30,30,41,30,22,28,42,28,36,14,23,16,17,14,22,16,15,13,26,19,19,2021-11-06,2415,1,0.0385093167701863,0.00767440952297705,0.0182194616977226,0.0053341411497652,0.0153285810972402,8.64525422670118e-06,0.00703933747412008,0.00333442872389919,0.00592182707594651,5.39907368337978e-06,0.0235641232519279,0.00125851490763308
IN,IND,India,2021-11-07,774148311.006479,1697,5695.5,1102,5591,0,108,2815,986,618,1972,2430,137,508,1897,72,18135277.2298573,47,7,10,37,33,7293340.30821178,1118,2697,64761.8564890002,52,25,7,10,13,143,106,11,28,76,154,117,10,29,87,317,274,0,0,0,50,37,1,11,25,30,61,3,19,41,82,9,15,4,12,16,13,11,5,5,9,7,7,7,10,2,10,11,10,7,2,3,7,6,5,37,40,28,36,43,42,34,25,26,33,32,32,17,22,11,22,21,23,17,13,10,17,16,15,2021-11-07,2815,1,0.0383658969804618,0.00709555707669544,0.0255772646536412,0.00583189430313617,0.0234261019135719,1.06546349876781e-05,0.0117229129662522,0.00397617989477414,0.00942111505575673,6.80505583232296e-06,0.0172632481619778,0.0010031555997984
IN,IND,India,2021-11-08,762633538.887748,1663,5699.4,1373.5,5316.5,0,87,2668,900,559,1927,2328,139,478,1819,58,25843806.8837413,37,6,16,21,17,6270535.37869485,1381.5,2553,61304.0488010446,52,39,0,16,23,110,87,7,36,51,109,86,7,31,54,285,238,0,0,0,39,28,1,9,19,19,51,2,18,33,61,8,6,4,5,8,6,5,5,6,9,7,9,6,6,2,4,8,6,4,3,5,7,4,7,30,27,20,20,26,24,23,19,20,31,25,28,16,16,11,10,21,15,13,11,11,22,14,17,2021-11-08,2668,1,0.0326086956521739,0.00673942712792068,0.0217391304347826,0.00553354700715309,0.0338875823917119,1.28417516300866e-05,0.00637181409295352,0.00301924723819387,0.00822221297510732,6.40902093475566e-06,0.0225352163033065,0.00117485680603186
IN,IND,India,2021-11-09,767237044.915337,1587,5893.2,1345,4826,0,85,2633,890,537,1896,2285,148,455,1794,58,14982071.7201846,42,7,9,31,26,9630597.73430489,1357,2540,60991.8856069931,55,37,8,9,26,106,83,10,17,64,117,89,11,19,67,311,266,0,0,0,35,29,1,8,19,19,50,9,16,32,65,6,8,2,6,6,9,5,1,4,4,6,5,5,7,1,5,5,9,3,1,2,4,4,4,25,28,18,23,33,32,19,14,21,29,25,21,11,18,5,13,18,19,11,5,8,14,13,9,2021-11-09,2633,1,0.0322825674135967,0.00675120004932542,0.0220281048233954,0.005606275242611,0.0195273049176579,9.79089097919353e-06,0.0098746676794531,0.0037768435214659,0.0125523106556561,7.87775005664102e-06,0.0222488612459689,0.00117052345351898
IN,IND,India,2021-11-10,806195158.419995,1567,5396,1446,5009.1,0,100,2557,876,551,1812,2228,128,449,1751,65,22645145.4603824,45,7,12,33,27,10898527.4565507,1454,2452,58878.7809087981,61,39,6,10,29,120,90,11,21,69,128,97,11,23,74,260,220,0,0,0,34,28,3,9,18,20,59,9,18,40,79,8,7,5,6,9,11,3,4,1,7,8,5,6,6,4,4,8,7,2,3,1,4,7,4,32,36,32,37,36,41,30,18,19,40,36,28,18,21,19,22,23,24,19,8,10,24,22,17,2021-11-10,2557,1,0.0391083300743058,0.00751371256484524,0.0254204145482988,0.00610074252258786,0.0280889127451014,1.14053529872434e-05,0.0105592491200626,0.00396181454102437,0.0135184729686419,7.97143107219461e-06,0.0246948047761419,0.00125355026714231
IN,IND,India,2021-11-11,769093016.318784,1567,5357.3,1292.5,4972,0,91,2562,892,513,1874,2262,125,447,1788,52,17147083.3600816,40,2,11,28,28,7928853.95254594,1299.5,2477,59479.0947435126,60,43,5,13,29,101,84,5,21,61,121,100,7,30,69,307,268,0,0,0,54,43,1,12,30,24,61,3,16,43,58,9,10,4,10,10,9,10,5,7,10,10,7,8,8,4,8,10,9,8,4,6,9,10,7,25,27,15,28,25,28,21,17,19,34,30,20,15,15,7,18,16,20,12,8,10,22,20,11,2021-11-11,2562,1,0.0355191256830601,0.00716698460800247,0.0202966432474629,0.0054603179927411,0.0222952009656193,1.04344178991949e-05,0.0109289617486339,0.00402588832613283,0.0103093563253206,7.13878273537444e-06,0.0218480124084561,0.00117483006977688
IN,IND,India,2021-11-12,746376151.66109,1442,5852.6,1285.2,4637,0,99,2411,849,481,1746,2118,109,446,1633,60,17005942.5988314,40,6,14,26,23,7131662.53847636,1298.2,2318,55661.0987547284,58,37,5,11,26,134,100,11,24,76,125,94,8,19,75,294,258,0,0,0,43,35,2,5,28,27,63,8,16,43,77,8,10,10,11,8,10,13,6,6,11,14,8,6,8,8,8,7,8,12,5,4,9,10,6,30,40,34,38,41,35,36,24,27,44,42,31,17,24,18,22,23,21,23,16,19,28,25,17,2021-11-12,2411,1,0.0410618000829531,0.00792070406928954,0.024885939444214,0.00621805007558271,0.0227846811034677,1.07049791146722e-05,0.00953961012028204,0.00388001455443091,0.00955505146112259,6.97912376082455e-06,0.0233232909346713,0.00125384119329607
IN,IND,India,2021-11-13,764479406.761196,1545,4928,1209,4823.1,0,105,2576,851,533,1852,2257,112,442,1782,58,15666865.4340619,40,1,11,29,22,4896897.64347793,1222,2471,59335.0194231811,53,39,0,10,28,100,78,4,14,64,99,73,3,20,52,296,261,0,0,0,57,48,0,17,28,35,68,1,23,41,77,12,19,10,16,11,14,10,9,10,15,13,15,10,16,9,14,10,12,9,8,9,13,10,14,34,35,31,35,31,37,25,25,25,34,31,33,20,23,18,22,22,24,17,16,17,21,19,22,2021-11-13,2576,1,0.0407608695652174,0.007635901635165,0.0225155279503106,0.00572889895928353,0.0204935087793095,1.00433134180457e-05,0.00854037267080745,0.00355345720785681,0.00640553244491463,5.65519253611415e-06,0.0205949203670874,0.00114275671297158
IN,IND,India,2021-11-14,746493211.037783,1515,5764.5,1473,4738.5,0,110,2477,850,528,1781,2175,113,426,1708,51,15292744.1864792,33,5,5,27,15,4092854.51637162,1482,2395,57510.065365649,54,35,7,10,23,115,79,16,19,59,123,85,14,20,64,291,242,0,0,0,58,43,3,8,32,32,65,5,15,47,79,5,12,7,7,8,16,6,7,4,12,9,4,3,9,6,4,6,12,4,6,3,9,7,3,25,44,26,22,32,36,27,19,20,34,32,18,11,24,12,11,16,20,12,10,8,21,17,11,2021-11-14,2477,1,0.0444085587404118,0.00811249706497933,0.0205894226887364,0.00559228849184147,0.020486112881347,1.0161790553193e-05,0.0060557125555107,0.00305526394472554,0.00548277526955897,5.29714104762646e-06,0.025769402113829,0.00129496852974803
IN,IND,India,2021-11-15,778634895.997594,1526,5125,1091,4799,0,63,2463,880,501,1778,2165,103,408,1733,57,12731520.2386096,42,4,10,32,22,3290812.85525773,1103,2382,57197.9021715975,50,36,5,11,25,118,96,8,27,69,130,104,6,28,76,277,236,0,0,0,29,26,0,11,15,13,39,1,16,23,42,5,8,2,6,7,6,6,1,4,6,7,5,4,7,1,5,6,5,5,1,4,5,6,4,18,20,14,16,23,24,17,10,19,21,22,19,8,14,4,10,14,13,11,3,10,14,13,9,2021-11-15,2463,1,0.02557856272838,0.00623486951448763,0.023142509135201,0.00593795240999043,0.0163510784117861,8.90788127173045e-06,0.00893219650832318,0.00371575185590252,0.00422638758187367,4.55665477852863e-06,0.0192839240273346,0.00112700902486046
IN,IND,India,2021-11-16,723755882.882073,1478,5080.7,1033.6,5033,0,94,2398,846,547,1694,2108,122,404,1675,44,12376866.2738686,33,6,5,28,15,5910574.02155443,1044.6,2303,55300.9104538997,48,28,5,10,16,101,83,9,18,64,112,86,7,21,64,261,228,0,0,0,44,35,1,11,23,22,57,7,18,36,70,5,5,2,6,7,10,5,3,0,3,11,5,4,4,2,4,6,6,2,1,0,2,7,3,31,29,23,20,26,38,22,22,18,26,38,26,16,16,14,13,13,18,9,9,6,11,21,14,2021-11-16,2398,1,0.0391993327773144,0.00776746825582806,0.018348623853211,0.00537160278562782,0.0171008852108844,9.4453010662052e-06,0.00625521267723103,0.00315560019028761,0.00816652984984095,6.55677369543671e-06,0.0188893815929271,0.00113461836385115
IN,IND,India,2021-11-17,748794241.069685,1462,4750.872,1226.3,4486,0,89,2459,839,514,1758,2130,137,401,1698,44,10613171.1993987,28,7,8,17,17,6342506.817246,1237.3,2356,56573.5757834944,60,43,4,10,31,110,78,15,14,60,112,82,15,17,64,247,206,0,0,0,32,22,4,9,11,12,50,6,17,28,62,8,4,2,6,4,4,1,4,2,5,7,4,6,2,0,1,0,2,0,2,1,3,3,1,24,30,24,27,25,25,21,19,23,37,29,25,14,16,9,12,10,14,12,9,9,24,12,13,2021-11-17,2459,1,0.0361935746238308,0.00738209235544825,0.0178934526230175,0.00523956465355699,0.0141736816568424,8.46658717584571e-06,0.00691337942252948,0.00327497197847645,0.00847029326532407,6.56400543484638e-06,0.021870634529716,0.00120523050863298
IN,IND,India,2021-11-18,761823547.415856,1423,4393.2,955,4737.1,0,97,2372,817,489,1713,2071,96,384,1638,48,14983893.6767678,29,5,8,20,19,6706108.40173106,961,2258,54220.3455514136,48,27,6,8,17,112,80,12,23,55,107,74,10,19,53,284,250,0,0,0,43,34,1,7,25,14,55,5,13,37,63,4,5,4,1,3,5,2,3,0,4,2,2,2,5,4,1,3,3,2,2,0,3,2,2,29,31,24,17,26,22,28,17,13,33,24,23,11,19,12,6,13,11,13,7,7,16,12,7,2021-11-18,2372,1,0.040893760539629,0.0079698955840143,0.0202360876897133,0.00566649806145456,0.0196684569905905,9.86035448721029e-06,0.00801011804384486,0.00358726803797655,0.00880270559301892,6.63298533932994e-06,0.0177239740954574,0.00111061689565493
IN,IND,India,2021-11-19,743502487.529386,1305,4142.3,814.7,4037,0,86,2163,718,487,1504,1886,88,330,1527,35,16139545.6085606,21,3,6,15,13,8753737.43158043,817.7,2070,49705.9855143605,47,26,3,6,20,76,57,5,14,42,94,62,7,14,47,239,209,0,0,0,38,27,2,10,16,16,46,4,15,30,61,3,7,2,7,8,4,7,1,6,4,4,6,2,5,2,7,7,4,5,1,6,3,4,6,27,28,24,27,33,26,24,15,29,31,28,26,12,15,10,16,16,11,10,7,17,13,16,14,2021-11-19,2163,1,0.0397595931576514,0.00823437774019131,0.0161812297734628,0.00531720183366677,0.0217074534104,1.04747987869676e-05,0.00601017105871475,0.00325727343952308,0.0117736491516909,7.75337229544521e-06,0.0164507350883076,0.00111823855014335
IN,IND,India,2021-11-20,760249011.041725,1334,4323.6,833,4271,0,85,2171,693,475,1547,1903,96,327,1550,37,9404048.74156413,19,4,2,17,16,3989252.93739098,839,2095,50306.299349075,41,22,5,7,15,90,60,5,12,46,95,64,7,13,49,253,218,0,0,0,41,28,2,7,21,19,42,7,14,28,61,5,6,3,5,4,8,8,3,4,6,7,3,2,3,1,3,2,5,5,1,3,3,4,1,21,33,24,23,30,26,29,21,23,34,30,19,6,11,7,8,12,10,11,5,6,14,12,4,2021-11-20,2171,1,0.0391524643021649,0.00815877526819257,0.0170428374021188,0.00544448023352064,0.012369695461594,7.85682113974874e-06,0.00736987563334869,0.00359784114771983,0.00524729776619471,5.13565188311464e-06,0.0166778318193947,0.00111906320349073
IN,IND,India,2021-11-21,754587794.978184,1336,4572,801.14,4243,0,66,2208,699,486,1546,1945,88,329,1583,41,10118007.1048142,28,2,9,17,14,3794647.77249002,819.04,2124,51002.6633973438,28,17,1,6,10,87,69,4,15,52,99,76,4,18,57,228,204,0,0,0,39,34,0,11,22,20,43,1,15,26,46,6,5,5,7,6,9,4,3,4,4,6,7,5,5,4,6,6,7,4,3,3,3,4,6,16,20,19,20,19,24,18,11,15,15,21,20,6,11,10,10,10,10,11,5,7,8,10,9,2021-11-21,2208,1,0.0298913043478261,0.00710282620753439,0.0185688405797101,0.00563080997707837,0.0134086545954626,8.20643351320581e-06,0.00634057971014493,0.00331079138836118,0.00502876908127004,5.0469535918493e-06,0.0160587691983681,0.00109091866161827
IN,IND,India,2021-11-22,734339789.342675,1319,4622.2,881.8,4220.1,0,85,2199,711,468,1565,1922,96,328,1560,51,20401783.0621652,41,2,9,31,19,8705361.73045623,890.8,2104,50522.4123295722,43,32,1,11,21,90,78,2,15,63,96,84,1,14,69,265,232,0,0,0,48,38,1,10,28,23,55,3,13,40,58,10,11,6,8,10,10,11,5,5,9,12,7,7,11,5,7,8,8,10,4,4,7,11,6,24,23,16,22,23,28,26,17,21,29,30,25,13,16,11,14,13,18,17,9,11,18,20,12,2021-11-22,2199,1,0.0386539336061846,0.00805697843671009,0.0231923601637108,0.00629089553615487,0.0277824834746151,1.18868508609753e-05,0.00864029104138245,0.00386825676973768,0.0118546779798608,7.82807270979636e-06,0.01763177882697,0.00114760192675105
IN,IND,India,2021-11-23,738680046.892022,1360,4776.7,1071,4184.2,0,99,2231,763,501,1557,1948,107,310,1606,46,15115803.1039817,32,3,8,23,20,5489438.21669008,1084,2133,51218.7763778411,48,33,2,11,20,95,78,6,20,56,97,72,7,19,51,239,202,0,0,0,46,37,3,5,32,25,62,5,14,46,73,8,8,4,9,8,12,7,6,6,5,7,5,7,8,2,7,8,9,6,6,6,4,6,5,33,31,23,29,34,38,28,28,30,34,32,32,17,21,9,16,20,20,19,13,16,22,20,17,2021-11-23,2231,1,0.0443747198565666,0.0085449580126638,0.0206185567010309,0.00589662313573576,0.020463261688983,1.0209810952435e-05,0.00896458987001345,0.00391118271290847,0.00743141531951046,6.19349706879989e-06,0.021164113566543,0.00124648907038541
IN,IND,India,2021-11-24,790422594.072176,1352,6009.5,819,4458,0,81,2264,777,495,1588,1978,97,336,1610,43,10690948.9553596,23,6,6,17,17,6324959.18774117,830,2156,51771.0651057784,44,25,8,7,17,90,66,8,11,53,100,73,10,16,55,293,262,0,0,0,39,34,1,11,23,22,51,2,15,35,60,6,8,7,14,13,11,11,7,5,9,9,7,6,7,5,12,12,9,10,6,4,8,8,7,22,26,29,30,30,27,28,22,22,31,26,24,11,16,13,17,19,16,18,12,10,18,15,13,2021-11-24,2264,1,0.0357773851590106,0.0076507292756692,0.0189929328621908,0.0056226618335046,0.0135256115343072,8.05266774139778e-06,0.00750883392226148,0.00355598118278441,0.00800199695096724,6.21116416048126e-06,0.016032121384873,0.00108190841282705
IN,IND,India,2021-11-25,743786582.377446,1311,4489.88,772.3,4246,0,75,2163,744,461,1530,1915,72,293,1589,33,5565960.87050311,27,2,1,24,16,3434717.88427669,785,2079,49922.0984948577,33,23,2,5,16,89,69,6,11,58,103,82,6,13,67,231,203,0,0,0,40,30,0,7,21,21,47,2,9,35,54,10,10,9,10,8,10,8,5,6,8,12,8,9,10,7,9,6,9,7,4,5,6,11,7,23,24,24,26,22,23,18,19,18,26,27,25,16,18,16,15,13,17,12,8,10,15,20,14,2021-11-25,2163,1,0.0346740638002774,0.00771008543949887,0.0152565880721221,0.00516547285365954,0.00748327679253372,6.19353708536592e-06,0.00739713361072584,0.00361109842151307,0.00461788094280745,4.87236937248836e-06,0.015724499243173,0.00109131072744705
IN,IND,India,2021-11-26,745642970.967962,1314,3728,1097,4327,0,85,2224,740,453,1584,1916,98,298,1583,45,11312073.1077547,31,1,9,22,22,4827799.2521027,1102,2130,51146.7387176753,46,27,2,5,22,94,66,5,12,52,93,65,5,13,50,258,218,0,0,0,41,32,0,12,19,18,53,1,18,34,56,1,4,2,2,5,5,4,1,3,3,4,6,1,3,2,2,4,5,4,1,2,2,4,5,24,26,22,21,22,23,25,17,19,29,24,22,11,13,11,11,10,14,12,9,7,11,14,9,2021-11-26,2224,1,0.0382194244604317,0.00796821000952229,0.0202338129496403,0.005851682964579,0.0151708975316563,8.77341557608006e-06,0.00989208633093525,0.00411306823456782,0.00647467949149371,5.7568012276262e-06,0.0215458507742385,0.0012583202363508
IN,IND,India,2021-11-27,725094234.239576,1415,4507.8,1239,4639,0,73,2332,773,500,1658,2065,104,339,1696,37,7905283.31952601,23,3,3,19,22,4932948.82377821,1246,2234,53644.0442700876,39,21,5,8,12,97,74,10,10,63,110,85,10,20,63,230,201,0,0,0,37,26,4,5,20,20,37,6,11,25,53,7,11,6,7,4,8,6,3,8,4,5,5,4,8,3,5,3,5,3,1,5,2,3,2,18,23,16,21,20,19,15,13,20,23,17,18,9,12,7,9,8,8,6,4,9,8,9,6,2021-11-27,2332,1,0.031303602058319,0.00706764646724334,0.0158662092624357,0.00507162902745299,0.0109024219835598,7.55843579210937e-06,0.00943396226415094,0.00392349047166306,0.00680318307723342,5.98307716086032e-06,0.0232271823825703,0.00127462485395678
IN,IND,India,2021-11-28,743072282.527756,1493,4468.7,936,5180,0,70,2407,769,532,1715,2121,101,332,1748,38,9408045.82049454,25,4,8,16,15,5472456.33216643,950,2320,55709.1238615055,35,25,3,7,17,81,57,8,16,39,86,65,7,17,46,242,215,0,0,0,42,32,1,10,19,19,45,4,12,29,41,3,10,4,5,9,8,5,2,3,5,8,3,2,9,3,4,7,5,3,1,3,4,6,3,12,17,12,14,17,18,12,11,10,17,19,13,8,14,6,9,13,8,6,7,6,12,13,8,2021-11-28,2407,1,0.0290818446198588,0.0067129332964992,0.0157872870793519,0.00497975853089572,0.0126610102969937,8.03896031640952e-06,0.00623182384711259,0.00314383809969416,0.00736463525937266,6.14756392471847e-06,0.0170528619757462,0.00107509946703521
IN,IND,India,2021-11-29,754611139.368395,1395,4216.5,802,4290,0,87,2295,743,485,1631,2005,87,342,1634,44,15498629.8043537,28,3,4,23,19,8100358.40492037,810,2196,52731.5672413216,45,22,3,6,16,85,60,3,8,50,89,64,3,10,52,247,221,0,0,0,41,34,0,10,23,21,48,1,12,35,59,7,10,7,5,6,8,5,6,5,7,5,7,6,7,6,4,5,5,3,5,5,5,4,6,25,32,31,27,24,25,28,18,26,27,25,27,12,15,13,10,11,12,12,9,11,8,11,13,2021-11-29,2295,1,0.0379084967320261,0.0078132769217718,0.0191721132897603,0.0056103265729737,0.0205385648260188,1.01196432416452e-05,0.00827886710239651,0.00370712291176274,0.0107344802936521,7.35247290513969e-06,0.0153608178625358,0.00104968375997767
