ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BM,BMU,Bermuda,2021-12-01,2021-09-10,3,10518758.0283814,46,416,377,301,0,5,101,50,11,63,58,20,12,44,4,80803.3734132381,1,0,1,0,3,47199.2557215079,377,92,5591.68831168831,7,3,2,0,3,9,5,1,3,2,15,8,3,2,6,33,25,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.0495049504950495,0.042304508043671,0.0396039603960396,0.0380348662281565,0.00768183593492853,5.27623150583525e-05,0.0297029702970297,0.0331085145091172,0.00448715101099924,4.03900728327486e-05,0.0674214975845411,0.00657231712772896
BM,BMU,Bermuda,2021-12-03,2021-09-11,1,10609634.751134,44,311,376,201,0,5,100,49,11,62,59,19,12,45,5,203587.743014698,2,0,1,1,4,169983.625322968,376,91,5530.90909090909,6,3,1,0,3,10,6,1,3,3,14,8,2,2,6,32,25,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.05,0.042716424707947,0.05,0.042716424707947,0.0191889492701846,8.25498231179709e-05,0.04,0.0384072934108425,0.0160216283887435,7.55516542466908e-05,0.0679815910585141,0.00663372919378624
BM,BMU,Bermuda,2021-12-06,2021-09-11,1,10631750.8725848,45,311,376,201,0,5,101,49,11,63,60,19,12,46,5,203587.743014698,2,0,1,1,4,169983.625322968,376,92,5591.68831168831,6,3,1,0,3,10,6,1,3,3,14,8,2,2,6,32,25,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,58,0.0495049504950495,0.042304508043671,0.0495049504950495,0.042304508043671,0.0191490325022263,8.23797796218364e-05,0.0396039603960396,0.0380348662281565,0.015988300267766,7.53957688520355e-05,0.0672426607209216,0.00656422404588259
BM,BMU,Bermuda,2021-12-07,2021-09-13,3,10843991.5710118,44,319,298,191,0,5,100,50,10,64,58,19,12,44,5,203587.743014698,2,0,1,1,4,169983.625322968,298,91,5530.90909090909,7,3,1,0,3,11,6,1,3,3,15,8,2,2,6,31,24,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.05,0.042716424707947,0.05,0.042716424707947,0.0187742439378992,8.07828560225402e-05,0.04,0.0384072934108425,0.0156753741654843,7.39318610481006e-05,0.05387902695595,0.00595022019649438
BM,BMU,Bermuda,2021-12-08,2021-09-14,2,10857998.6282903,43,302,298,190,0,5,101,51,11,64,58,20,13,43,5,203587.743014698,2,0,1,1,4,169983.625322968,299,92,5591.68831168831,7,3,1,0,3,11,6,1,3,3,15,8,2,2,6,31,24,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.0495049504950495,0.042304508043671,0.0495049504950495,0.042304508043671,0.0187500247498885,8.06796400323682e-05,0.0396039603960396,0.0380348662281565,0.0156551525877043,7.38372457496514e-05,0.0534722222222222,0.00589667798514654
BM,BMU,Bermuda,2021-12-09,2021-09-15,1,10873731.7005675,42,306,298,182,0,5,100,52,11,63,56,21,12,42,5,203587.743014698,2,0,1,1,4,169983.625322968,299,91,5530.90909090909,7,3,1,0,3,11,6,1,3,3,15,8,2,2,6,30,23,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.05,0.042716424707947,0.05,0.042716424707947,0.0187228955634498,8.05640193036178e-05,0.04,0.0384072934108425,0.0156325013347623,7.37312598412063e-05,0.0540598290598291,0.00595962590715702
BM,BMU,Bermuda,2021-12-11,2021-09-20,3,10940937.8587033,41,302,203,161,0,5,100,52,8,65,55,21,11,42,4,193891.808260154,1,0,0,1,3,160287.690568424,204,91,5530.90909090909,7,3,1,0,3,10,5,1,2,3,14,7,2,2,5,30,23,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,56,0.05,0.042716424707947,0.04,0.0384072934108425,0.017721680788628,7.8179078905717e-05,0.03,0.0334344809563718,0.0146502697153077,7.11932512082127e-05,0.0368836291913215,0.00496713583828725
BM,BMU,Bermuda,2021-12-12,2021-09-20,1,11049524.9623726,41,303,203,161,0,5,101,53,8,66,56,21,11,43,4,193891.808260154,1,0,0,1,3,160287.690568424,204,92,5591.68831168831,7,3,1,0,3,10,5,1,2,3,14,7,2,2,5,30,23,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.0495049504950495,0.042304508043671,0.0396039603960396,0.0380348662281565,0.0175475243433924,7.74176509896322e-05,0.0297029702970297,0.0331085145091172,0.0145062969778573,7.04987629215825e-05,0.0364827201783724,0.00491416770346541
BM,BMU,Bermuda,2021-12-13,2021-09-21,2,11052014.0675137,42,287,205,259,0,5,100,52,8,65,55,21,10,43,4,193891.808260154,1,0,0,1,3,160287.690568424,206,91,5530.90909090909,7,3,1,0,3,10,5,1,2,3,14,7,2,2,5,30,22,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.05,0.042716424707947,0.04,0.0384072934108425,0.0175435723367453,7.74003708673219e-05,0.03,0.0334344809563718,0.0145030299083289,7.04830022090948e-05,0.0372452333990796,0.00499048804706885
BM,BMU,Bermuda,2021-12-15,2021-09-23,1,11268212.0532971,42,287,205,257,0,5,100,52,8,65,54,21,10,42,4,193891.808260154,1,0,0,1,3,160287.690568424,206,91,5530.90909090909,7,3,1,0,3,10,5,1,2,3,14,7,2,2,5,29,21,0,0,0,4,3,0,0,3,1,4,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,57,0.05,0.042716424707947,0.04,0.0384072934108425,0.0172069719085044,7.59283292631867e-05,0.03,0.0334344809563718,0.0142247669648286,6.91404364755859e-05,0.0372452333990796,0.00499048804706885
