,date,p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error
1,2020/03/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2020/03/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2020/03/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2020/03/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2020/03/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2020/03/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2020/03/21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2020/03/22,0.0411054998437493,0.00344025442698237,NA,NA,NA,NA,NA,NA,NA,NA
9,2020/03/23,0.0422641368640157,0.00340776766551246,NA,NA,NA,NA,NA,NA,NA,NA
10,2020/03/24,0.0468377158903389,0.00318266570717388,NA,NA,NA,NA,NA,NA,NA,NA
11,2020/03/25,0.050076393867071,0.00324880806610748,NA,NA,NA,NA,NA,NA,NA,NA
12,2020/03/26,0.0552383515284111,0.00389981593987943,NA,NA,NA,NA,NA,NA,NA,NA
13,2020/03/27,0.0558670944127371,0.00454793029231254,NA,NA,NA,NA,NA,NA,NA,NA
14,2020/03/28,0.0595602383153831,0.00356523759283659,NA,NA,NA,NA,NA,NA,NA,NA
15,2020/03/29,0.0589523894097851,0.00352355789543287,NA,NA,NA,NA,NA,NA,NA,NA
16,2020/03/30,0.0597508482280844,0.00359478190297727,NA,NA,NA,NA,NA,NA,NA,NA
17,2020/03/31,0.0611826378806515,0.00367445866420481,NA,NA,NA,NA,NA,NA,NA,NA
18,2020/04/01,0.0627560771805547,0.00353025057186667,NA,NA,NA,NA,NA,NA,NA,NA
19,2020/04/02,0.069729129404596,0.00371262694181458,NA,NA,NA,NA,NA,NA,NA,NA
20,2020/04/03,0.0797656134104732,0.00513937452497071,NA,NA,NA,NA,NA,NA,NA,NA
21,2020/04/04,0.0759180326984085,0.00468458243913914,NA,NA,NA,NA,NA,NA,NA,NA
22,2020/04/05,0.072202914075508,0.00427797682767693,NA,NA,NA,NA,NA,NA,NA,NA
23,2020/04/06,0.067867044912274,0.00434417919679557,NA,NA,NA,NA,NA,NA,NA,NA
24,2020/04/07,0.0711742897064914,0.00426576244464098,NA,NA,NA,NA,NA,NA,NA,NA
25,2020/04/08,0.0760092766884106,0.00514757415192039,NA,NA,NA,NA,NA,NA,NA,NA
26,2020/04/09,0.0794754147626991,0.00402196566298144,NA,NA,NA,NA,NA,NA,NA,NA
27,2020/04/10,0.0941851665480736,0.00601086879578987,NA,NA,NA,NA,NA,NA,NA,NA
28,2020/04/11,0.0840875582053988,0.00564018428769487,NA,NA,NA,NA,NA,NA,NA,NA
29,2020/04/12,0.0967044177508063,0.00524419680338971,NA,NA,NA,NA,NA,NA,NA,NA
30,2020/04/13,0.0982223065646638,0.00632084575475454,NA,NA,NA,NA,NA,NA,NA,NA
31,2020/04/14,0.0889643808563504,0.00528830166938271,NA,NA,NA,NA,NA,NA,NA,NA
32,2020/04/15,0.0903607510332545,0.00619674824941561,NA,NA,NA,NA,NA,NA,NA,NA
33,2020/04/16,0.0907257177079103,0.00581286905993494,NA,NA,NA,NA,NA,NA,NA,NA
34,2020/04/17,0.0926376721184012,0.00636163916236019,NA,NA,NA,NA,NA,NA,NA,NA
35,2020/04/18,0.096274195545095,0.0064066277659784,NA,NA,NA,NA,NA,NA,NA,NA
