ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
NG,NGA,Nigeria,2021-04-01,2021-04-01,451,86074856.5489427,234,1190,233,763,3041,4,451,237,0,0,92,290,78,1,19,6625740.03284938,2,14,2,0,8,1506259.41208379,233,411,3456.84838946829,21,3,14,3,0,28,3,18,3,0,33,4,23,4,0,26,2,1,1,1,0,2,1,3,1,0,4,0,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,3,2,3,3,3,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0.00886917960088692,0.00865300660924336,0.0421286031042129,0.018539667972609,0.07697648649675,5.63112751209822e-05,0.0177383592017738,0.0121823236924081,0.0174994124007319,2.77005300684432e-05,0.0674024353251542,0.00835781699311706
NG,NGA,Nigeria,2021-04-02,2021-04-02,425,88581803.3878232,233,1103,145.6,827,3285,2,425,198,0,0,93,263,77,0,16,2328239.78688974,5,6,3,0,7,736670.895372562,146,381,3204.5236895071,14,3,8,2,0,20,5,7,3,0,19,5,9,4,0,19,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00470588235294118,0.00650653660569072,0.0376470588235294,0.0180961564080588,0.0262834995207355,3.33145300643562e-05,0.0164705882352941,0.0121004593443423,0.0083162779171171,1.89115411341555e-05,0.0455605931321596,0.00721996701616619
NG,NGA,Nigeria,2021-04-03,2021-04-03,453,81822133.1715587,233,1206,96,867.3,3265.12,1,453,230,0,0,104,266,82,2,10,2310218.11523567,2,4,1,0,5,1625266.35304947,96,400,3364.32933281586,11,2,4,1,0,15,4,6,3,0,21,5,10,3,0,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0022075055187638,0.00432185314278464,0.022075055187638,0.0135301512382843,0.0282346356137131,3.5890911974605e-05,0.011037527593819,0.00962110151788264,0.0198634072475442,3.02331130030802e-05,0.0285346618904429,0.00562598876064816
NG,NGA,Nigeria,2021-04-04,2021-04-04,449,85389952.1891902,244,1370,120,941.3,3296,2,449,213,0,0,93,283,72,2,17,3786526.54674164,4,10,2,0,6,1967461.48557519,120,410,3448.43756613625,17,4,7,2,0,24,6,12,3,0,25,9,12,6,0,23,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0044543429844098,0.00615952665452123,0.0378619153674833,0.0176540728186599,0.0443439356699979,4.36629056656239e-05,0.0133630289532294,0.01062077156073,0.0230409015947928,3.18223780820923e-05,0.0347983681590768,0.00611681534652115
NG,NGA,Nigeria,2021-04-05,2021-04-05,474,86261813.2134547,267,1259,80,1068,3546.5,2,474,236,0,0,120,293,88,6,13,2573523.81369586,4,8,1,1,6,1608920.59830945,81,442,3717.58391276152,8,0,6,0,0,19,4,14,1,1,25,4,20,3,0,28,1,1,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00421940928270042,0.00583534550998902,0.0274261603375527,0.0147028903147357,0.0298338710702461,3.59018359421619e-05,0.0126582278481013,0.0100641970237819,0.0186515972522879,2.85501519613202e-05,0.0217883447692862,0.00469295334672736
NG,NGA,Nigeria,2021-04-06,2021-04-06,480,88719901.9092417,257,898,78,885,3360,1,480,232,0,0,92,313,81,1,8,1335226.25617359,2,5,2,0,3,471052.112583786,79,432,3633.47567944113,16,3,10,3,0,21,4,13,3,0,33,8,20,7,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00208333333333333,0.00407900268944141,0.0166666666666667,0.0114525508242704,0.0150499068127858,2.53344559723124e-05,0.00625,0.00705027491251153,0.00530943004271647,1.51218705616457e-05,0.0217422674512441,0.00474204885269562
NG,NGA,Nigeria,2021-04-07,2021-04-07,406,77991658.9883835,226,899,112,788,3309.18,7,406,218,0,0,80,256,68,2,20,5264293.39174695,2,11,1,1,11,2263824.98640254,113,354,2977.43145954203,14,2,6,2,0,29,4,13,3,1,24,4,10,4,0,19,5,2,2,2,0,3,3,2,3,0,5,2,2,1,3,1,3,3,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,2,3,3,2,3,2,5,3,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0172413793103448,0.0126617725706062,0.0492610837438424,0.0210507556832933,0.0674981589060831,5.56794355919869e-05,0.0270935960591133,0.0157926107449392,0.0290265012408535,3.7258472449165e-05,0.0379521750661494,0.00686347207403079
NG,NGA,Nigeria,2021-04-08,2021-04-08,388,89463312.5830527,197,873,53,623,2716,2,388,190,0,0,88,229,67,3,12,2275645.5583094,3,6,2,0,4,597372.171036767,53,337,2834.44746289736,11,2,4,1,0,22,4,14,2,0,37,6,22,4,0,17,2,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.00515463917525773,0.00712539841437613,0.0309278350515464,0.0172260240063103,0.0254366342202768,3.26257472222326e-05,0.0103092783505155,0.0100506953808919,0.00667728651878612,1.68760495825423e-05,0.0186985296759826,0.00498676426809418
NG,NGA,Nigeria,2021-04-09,2021-04-09,419,87241259.0592474,216,930,244,797,3025,0,419,222,0,0,95,253,69,4,11,1260137.3650779,0,9,0,0,6,804666.980759798,246,371,3120.41545618671,15,4,7,3,0,22,5,14,4,0,27,5,14,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0262529832935561,0.0153092346855415,0.0144442821970521,2.50366202411382e-05,0.0143198090692124,0.0113756889272092,0.0092234682240582,2.00595927702202e-05,0.0788356561663181,0.00945522316619569
NG,NGA,Nigeria,2021-04-10,2021-04-10,418,81982762.5607855,237,992,70,841.4,3445,2,418,198,0,0,92,266,73,0,8,2487291.6822085,0,6,0,0,5,1324474.52908852,73,384,3229.75615950322,12,2,7,2,0,21,4,10,3,0,25,5,14,3,0,25,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00478468899521531,0.00661523583475929,0.0191387559808612,0.0131347130767497,0.0303392030777728,3.71277661489064e-05,0.0119617224880383,0.0104218230801776,0.0161555244995129,2.72904422434836e-05,0.0226023254991573,0.00512596264077398
