ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
PL,POL,Poland,2021-04-01,2021-04-01,1748,27492078.0223217,1139,9087.5,1016,2785.4,6993.5,155,1748,1014,349,1283,205,139,47,841974.495308802,2,38,2,0,40,740572.905115245,1016,1570,31612.596806288,45,1,40,1,0,141,7,120,5,2,137,8,111,5,3,201,103,3,100,3,0,92,5,142,5,0,139,22,67,25,76,65,43,38,27,25,33,58,23,0,1,0,1,1,0,1,0,0,2,1,0,36,100,36,112,87,68,57,41,33,52,83,36,1,3,0,2,1,1,1,0,0,2,1,1,1,0.0886727688787186,0.0133263030603017,0.0268878718535469,0.00758292978047126,0.0306260768875011,6.44073836624281e-05,0.022883295194508,0.00700986860356633,0.0269376838125496,6.05194203312775e-05,0.0321390870299497,0.00194420138571811
PL,POL,Poland,2021-04-02,2021-04-02,1678,26856692.463542,1099,7759.6,978,2667,7540,174,1678,945,365,1206,202,155,66,1063397.8367807,5,54,3,2,59,958935.000736399,978,1496,30122.5763198769,73,1,68,1,0,151,11,125,7,4,141,16,111,11,5,203,102,5,97,4,1,95,6,165,4,1,162,34,71,33,83,65,56,48,47,23,45,58,34,1,2,0,3,0,2,1,0,0,0,2,0,52,118,55,141,110,90,70,64,39,80,96,54,1,2,0,4,1,2,1,0,0,1,2,0,1,0.103694874851013,0.0145867553348614,0.0393325387365912,0.00930067872637495,0.0395952643172374,7.37514558401959e-05,0.0351609058402861,0.00881271218053196,0.0357056254055913,7.0177027178456e-05,0.032467342421659,0.00200151210695227
PL,POL,Poland,2021-04-03,2021-04-03,1661,27461514.3142087,1110,7419.22,1018,2956,7768,173,1661,920,327,1224,207,116,52,771753.93331328,4,46,4,0,46,673706.682292657,1020,1494,30082.3054959199,64,3,56,1,2,140,11,118,8,2,123,12,100,9,2,225,108,6,102,3,2,97,10,155,5,4,158,34,68,13,75,59,44,29,25,25,46,60,28,0,2,0,3,4,2,1,1,1,2,3,0,53,102,26,123,93,77,53,39,36,76,99,42,2,5,0,7,6,4,1,2,1,3,5,2,1,0.104154124021674,0.0146898770035063,0.0313064419024684,0.00837477863054475,0.0281031091178381,6.18120477314924e-05,0.0276941601444913,0.00789148656565772,0.0245327579019952,5.78582616849188e-05,0.0339069756517945,0.00204525061867059
PL,POL,Poland,2021-04-04,2021-04-04,1640,27360553.4786991,1066,8034,1107,2906,6998,163,1640,906,329,1183,196,126,60,982087.219503014,2,51,0,2,46,768513.511923664,1108,1469,29578.9201964567,64,3,53,3,0,124,13,97,7,5,122,15,93,11,3,198,92,10,80,9,1,82,13,138,11,2,146,28,55,22,72,55,39,37,30,25,37,50,28,1,6,2,7,5,4,3,3,4,4,5,1,48,98,40,124,95,73,65,49,38,69,86,40,1,8,3,9,7,6,3,3,4,4,7,1,1,0.099390243902439,0.014479926880604,0.0365853658536585,0.00908628777978426,0.0358942745901538,6.97044609767725e-05,0.0280487804878049,0.00799107843301687,0.0280883759358878,6.19102210239509e-05,0.0374591091439751,0.0021639401739058
PL,POL,Poland,2021-04-05,2021-04-05,1809,28206619.1544319,1197,8207.7,908,3404,7930,170,1809,996,412,1283,254,149,45,620994.383677335,4,37,3,1,38,532383.058709864,908,1612,32458.2841093861,53,5,40,5,0,129,9,110,8,1,123,14,99,12,2,199,90,6,82,6,0,78,15,146,13,2,151,20,59,21,62,57,38,27,24,12,25,45,20,0,2,1,4,5,3,1,2,0,2,2,0,36,107,40,119,108,77,53,41,24,57,91,44,2,7,4,11,12,7,5,5,2,4,9,1,1,0.0939745715865119,0.0134463427775773,0.0248756218905473,0.00717704696248512,0.0220159098216407,5.41510381870362e-05,0.0210060807075732,0.00660832387436959,0.0188744016358378,5.0219394641016e-05,0.0279743684829424,0.00179392514154896
PL,POL,Poland,2021-04-06,2021-04-06,1967,28092890.0486227,1312,10805.4,1009,3480.2,7458.63,193,1967,1111,412,1431,236,171,51,692261.777651485,2,43,2,0,47,639006.125533191,1010,1779,35820.8979098002,59,4,51,4,0,141,12,117,10,2,119,10,97,8,2,226,98,10,88,10,0,87,14,175,14,0,174,25,69,28,66,61,41,39,25,17,39,54,21,1,8,3,7,3,5,3,3,2,3,6,1,42,125,46,133,115,75,66,47,32,71,103,37,1,9,4,8,5,5,3,4,2,4,7,1,1,0.0981189628876461,0.0131461024771937,0.0259278088459583,0.00702302786512925,0.0246418854184574,5.73282782799912e-05,0.0238942552109812,0.00674902589489738,0.0227461868261759,5.51325232269669e-05,0.028195831454121,0.00171420078154775
PL,POL,Poland,2021-04-07,2021-04-07,1885,27763553.5322902,1288,9018,948,3154.1,8299.43,193,1885,1085,435,1336,264,167,50,946996.908284677,2,41,2,0,42,759628.174784288,950,1689,34008.7108317327,65,1,55,1,0,156,7,125,6,1,158,10,127,8,2,208,100,8,92,7,1,87,17,169,14,3,172,24,54,23,75,57,45,26,25,21,31,56,25,1,3,1,7,4,3,0,1,0,1,4,1,43,105,40,145,109,91,62,49,40,66,109,50,1,6,2,14,7,6,3,5,1,3,7,1,1,0.102387267904509,0.0136854755488856,0.026525198938992,0.0072541093120431,0.0341093551725387,6.75167143595726e-05,0.0222811671087533,0.00666297788816557,0.027360624925077,6.06805480946165e-05,0.0279340197486574,0.00175132842409215
PL,POL,Poland,2021-04-08,2021-04-08,1830,27766870.5127197,1260,8878.4,1051,3178,8386,167,1830,1033,433,1283,290,135,51,832392.062985032,6,41,5,1,44,750139.051460826,1051,1658,33384.5130603984,45,2,35,1,1,127,12,103,10,2,125,16,94,14,2,185,83,7,76,7,0,75,10,150,9,1,151,22,52,25,58,41,27,32,22,11,20,44,20,2,6,3,4,3,2,3,3,1,0,4,2,46,99,47,123,93,61,59,49,25,47,92,44,4,8,5,6,5,3,4,4,1,0,6,4,1,0.0912568306010929,0.0131939798537278,0.0278688524590164,0.00754127049330018,0.0299778854301828,6.3427258290583e-05,0.0240437158469945,0.00701840655457936,0.0270156138451827,6.03038415549788e-05,0.0314816633119243,0.00187308862604224
PL,POL,Poland,2021-04-09,2021-04-09,1730,27647385.8084793,1228,9876.4,1025,2953,8024,145,1730,1011,428,1202,275,142,35,518048.62754305,1,30,1,0,28,421531.565204114,1026,1561,31431.3780984812,48,4,41,4,0,133,12,110,8,3,132,17,104,13,3,194,74,5,69,4,1,67,14,128,10,3,135,15,47,13,53,45,32,18,15,12,27,43,16,0,3,0,3,3,1,0,1,0,1,4,0,29,97,36,110,94,69,43,36,28,55,89,32,1,11,1,10,10,5,2,1,2,3,10,2,1,0.0838150289017341,0.0130580272544885,0.0202312138728324,0.00663434129962228,0.0187377074683194,5.05442593426938e-05,0.0161849710982659,0.00594617559190706,0.0152467060764506,4.56743935535758e-05,0.0326425394643952,0.00196449913163772
PL,POL,Poland,2021-04-10,2021-04-10,1613,26966371.8446048,1107,7459.8,800,2720,7482.4,155,1613,906,418,1097,281,132,43,757803.207336379,4,32,4,0,37,677038.508629544,802,1456,29317.1598407358,57,3,45,3,0,132,12,104,11,1,124,18,93,17,1,183,93,5,88,5,0,81,14,131,12,2,138,25,55,19,66,49,36,31,21,20,35,47,23,0,2,0,2,3,0,1,1,0,2,1,0,36,93,33,115,82,62,47,33,26,61,80,36,2,6,0,8,7,4,1,1,1,6,7,2,1,0.0960942343459392,0.0143827241475707,0.0266584004959702,0.00786105063946416,0.0281017858725402,6.23755206629923e-05,0.022938623682579,0.0073059300292475,0.0251067704818066,5.90487603993259e-05,0.0273559923388496,0.00186719784756787
