ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HN,HND,Honduras,2021-04-11,2021-04-11,254,5426284.4692581,179,616,252,647,2349.5,21,254,125,14,213,10,3,9,245880.735295937,0,6,0,0,5,174184.638236127,252,228,6717.18149624392,9,0,8,0,0,17,0,14,0,0,21,0,16,0,0,49,11,1,10,1,0,9,1,18,1,0,19,5,3,2,5,5,6,5,6,5,4,7,3,0,0,0,0,0,1,0,1,0,0,0,0,9,9,8,12,12,14,13,10,8,11,15,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0826771653543307,0.0338676547567119,0.0354330708661417,0.0227353588283537,0.0453129091718176,0.000175000105322302,0.0196850393700787,0.0170837100487713,0.0321001671075202,0.000148308371543756,0.0375157348570843,0.00454420690845811
HN,HND,Honduras,2021-04-12,2021-04-12,245,5074673.77638393,173,530.3,214,544,2069.5,18,245,123,11,205,9,1,9,207463.952998616,0,6,0,0,7,103368.593343227,214,219,6452.0295950764,10,0,6,0,0,18,0,14,0,0,19,0,16,0,0,38,8,0,8,0,0,7,0,14,0,0,17,3,5,4,5,3,4,2,3,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,13,11,9,9,5,4,11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0734693877551021,0.0326699256131012,0.036734693877551,0.0235546264214372,0.0408822245804438,0.00017228491631285,0.0285714285714286,0.0208610643626516,0.0203695050949432,0.000122903828941544,0.0331678577797141,0.00436952438052844
HN,HND,Honduras,2021-04-13,2021-04-13,289,5178978.95557837,187,770,191,565,2436,23,289,156,18,244,16,2,11,259358.362187548,0,7,0,0,9,222752.132397008,191,261,7689.40513385817,13,0,10,0,0,18,0,14,0,0,19,0,16,0,0,52,10,0,10,0,0,8,0,19,0,0,21,0,2,3,6,6,3,4,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10,13,7,16,17,13,15,9,4,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0795847750865052,0.031203697799516,0.0380622837370242,0.0220607395534152,0.0500790531130057,0.000187844206238624,0.0311418685121107,0.0200263405574327,0.0430108201457505,0.000174730368799895,0.0248393727050464,0.00347864499718262
HN,HND,Honduras,2021-04-14,2021-04-14,313,5421483.83238151,207,851,219,656,2674,19,313,186,7,268,4,3,4,40933.3830903395,0,4,0,0,2,15050.5931074588,219,272,8013.47967972959,10,0,7,0,0,21,0,15,0,0,24,0,18,0,0,47,8,0,8,0,0,6,0,16,0,0,17,0,3,2,4,4,3,1,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,10,11,14,12,11,6,8,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.060702875399361,0.0264534335904634,0.012779552715655,0.0124434503729066,0.00755021768133883,7.28656786984818e-05,0.00638977635782748,0.00882727744881905,0.00277610218397487,4.42897338189735e-05,0.0273289518102815,0.00356970233259548
HN,HND,Honduras,2021-04-15,2021-04-15,282,4919107.28983244,196,951,229,543,2538,25,282,146,14,249,11,2,13,173724.168466492,0,10,0,0,6,87944.6001414812,230,255,7512.63719974649,18,0,18,0,0,18,0,14,0,0,29,0,24,0,0,47,14,1,13,0,0,12,1,24,0,0,23,6,5,7,8,7,7,8,7,2,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,15,12,13,14,11,6,18,16,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0886524822695036,0.0331750048129411,0.0460992907801418,0.0244749743142111,0.0353161982918265,0.000163111435535197,0.0212765957446809,0.0168424239400114,0.0178781626339516,0.000117097889899364,0.0306150814800109,0.00389554048356866
HN,HND,Honduras,2021-04-16,2021-04-16,234,5101545.35563284,156,682,208,460,1981,20,234,122,8,199,7,1,12,198937.326601533,1,7,1,0,9,154860.793295829,208,212,6245.80033861277,14,0,8,0,0,21,1,12,1,0,25,1,16,1,0,40,8,0,8,0,0,7,0,15,0,0,19,2,5,1,5,3,5,2,1,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,9,15,7,15,13,14,11,8,5,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0854700854700855,0.0358216997509037,0.0512820512820513,0.0282612531428283,0.0389955028787262,0.000167983717338395,0.0384615384615385,0.0246397795934635,0.0303556633334329,0.00014887552683132,0.0333023773933507,0.00444976408968478
HN,HND,Honduras,2021-04-17,2021-04-17,267,5163642.67164932,173,642,235,564,2178,15,267,132,15,226,12,2,7,143901.042290263,0,5,0,0,3,52894.1239456531,235,235,6923.41075270755,6,0,4,0,0,12,0,10,0,0,16,0,12,0,0,46,7,0,7,0,0,1,0,14,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,6,5,7,5,3,3,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0561797752808989,0.0276202177996494,0.0262172284644195,0.0191653560971265,0.0278681255541448,0.000141966694750165,0.0112359550561798,0.0126428151960676,0.0102435678278176,8.68479937931897e-05,0.0339428077278382,0.00426543514513068
HN,HND,Honduras,2021-04-18,2021-04-18,255,5198629.88938898,169,693,138,541,2164,17,255,140,8,218,6,2,8,155225.420460654,0,5,0,0,2,61160.9500199291,139,228,6717.18149624392,10,0,10,0,0,15,0,12,0,0,15,0,12,0,0,40,11,0,11,0,0,8,0,17,0,0,14,2,5,2,4,5,5,3,3,2,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,8,10,9,5,5,4,11,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0666666666666667,0.030616162872161,0.0313725490196078,0.0213959360168197,0.0298589097057069,0.000146304627856907,0.00784313725490196,0.0108271232054475,0.0117648209857689,9.26886288904548e-05,0.0206932029568838,0.00340429974751284
HN,HND,Honduras,2021-04-19,2021-04-19,239,5106281.81528607,157,628,211,509,2018,21,239,115,13,204,10,2,8,208555.579075731,0,7,0,0,3,51871.8265938742,212,216,6363.64562802056,9,0,7,0,0,12,0,11,0,0,13,0,12,0,0,51,14,0,14,0,0,10,0,20,0,0,17,1,6,2,4,7,4,6,2,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,8,13,10,10,5,4,7,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0878661087866109,0.035891295437776,0.0334728033472803,0.0228035374450552,0.0408429433822871,0.000171671847293026,0.0125523012552301,0.0141145770371677,0.0101584339584611,8.69744969242576e-05,0.0333142372143597,0.00440912788527409
HN,HND,Honduras,2021-04-20,2021-04-20,286,4734394.87275101,174,673,272,554,2226,19,286,143,15,235,11,4,10,242835.340279001,0,8,0,0,7,198028.469578368,272,253,7453.7145550426,13,0,10,0,0,23,0,17,0,0,23,0,16,0,0,57,8,0,8,0,0,6,0,16,0,0,17,1,5,4,6,2,4,3,5,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,15,9,15,11,15,10,8,10,13,15,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0664335664335664,0.0288623356196993,0.034965034965035,0.0212889176660861,0.0512917377628658,0.000198703675407605,0.0244755244755245,0.0179081268902861,0.0418276199811994,0.000180330527479465,0.0364918723398103,0.00425684147317941
HN,HND,Honduras,2021-04-21,2021-04-21,268,4972793.98613047,192,565,295,600,2669,22,268,144,16,225,13,2,11,420462.66208568,0,8,0,0,5,93204.3984469394,295,239,7041.25604211534,11,0,10,0,0,27,0,22,0,0,27,0,21,0,0,49,13,1,12,0,1,12,1,19,0,1,21,2,6,5,7,7,5,8,5,3,6,6,3,0,0,0,1,0,1,0,0,1,0,1,0,7,11,10,15,14,12,15,9,8,13,14,8,0,0,0,1,0,1,0,0,1,0,1,0,1,0.082089552238806,0.0328643308420408,0.041044776119403,0.023752471421076,0.0845526002602129,0.000244527686506814,0.0186567164179104,0.0161997673068537,0.018742863409764,0.000119194781410882,0.0418959342247375,0.00467967080808723
HN,HND,Honduras,2021-04-22,2021-04-22,255,4625282.60393738,171,692,216,510,2009.5,19,255,131,17,208,16,1,7,97736.0954127914,1,3,1,0,5,67939.530161047,217,223,6569.87488448419,11,0,7,0,0,19,1,15,1,0,24,0,19,0,0,48,10,1,9,1,0,10,1,13,1,0,19,3,7,6,7,8,7,6,6,3,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,6,12,13,12,14,13,11,12,8,9,10,12,1,1,0,0,1,0,1,1,0,0,0,0,1,0.0745098039215686,0.0322307656440925,0.0274509803921569,0.0200545388901432,0.0211308375686258,0.000131068893704886,0.0196078431372549,0.0170173850963838,0.0146887306092847,0.000109637168885113,0.0330295483270892,0.00432142978135538
HN,HND,Honduras,2021-04-23,2021-04-23,244,4886353.12405267,163,467,163,523.8,2165,15,244,135,18,204,13,3,9,200541.891677271,1,7,0,0,6,167728.836594089,164,216,6363.64562802056,6,0,6,0,0,14,1,12,0,0,12,0,11,0,0,51,10,0,10,0,0,5,0,14,0,0,10,2,2,2,2,2,1,1,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,7,6,5,6,5,2,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0614754098360656,0.0301388531348762,0.0368852459016393,0.0236493134429806,0.0410412196143008,0.000175899970057199,0.0245901639344262,0.0194324453599442,0.0343259752899268,0.000161429307617058,0.0257713910526179,0.00389309021090037
HN,HND,Honduras,2021-04-24,2021-04-24,279,5361994.91985524,182,766,236,607,2410,27,279,146,17,235,14,2,10,158255.952060948,0,9,0,0,6,82391.3987698572,236,249,7335.86926563481,18,0,15,0,0,22,0,19,0,0,24,0,22,0,0,64,18,0,18,0,0,15,0,25,0,0,24,3,9,1,11,6,9,9,8,6,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,7,15,4,18,12,16,13,14,9,16,16,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0967741935483871,0.0346915687125934,0.03584229390681,0.0218131269095142,0.0295143793357455,0.000143250541334649,0.021505376344086,0.0170215354970781,0.0153658106733308,0.000104111831537557,0.0321706932681519,0.00403786592027907
HN,HND,Honduras,2021-04-25,2021-04-25,290,5320734.7571762,213,852,240,685,2705,25,290,146,20,248,16,3,10,102443.450123412,1,8,0,1,8,83242.7010132634,240,258,7601.02116680233,15,1,11,0,1,19,0,16,0,0,20,1,17,0,1,51,11,0,10,0,0,9,1,18,0,1,22,4,6,1,6,7,6,8,5,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,10,13,9,18,16,15,17,15,9,17,11,9,1,0,1,1,1,1,0,1,1,1,1,1,1,0.0862068965517242,0.0323030876253961,0.0344827586206897,0.0210005229633904,0.0192536284552136,0.000116760765784548,0.0275862068965517,0.018850403107135,0.0156449634894865,0.000105444867906641,0.0315747048631053,0.00393110670409712
HN,HND,Honduras,2021-04-26,2021-04-26,300,5031445.4982071,207,963,237,594,2647,23,300,155,15,258,11,4,5,66509.4162103081,1,4,1,0,3,54803.7384020664,237,273,8042.94100208154,9,1,8,1,0,16,1,11,1,0,21,0,17,0,0,59,15,1,14,1,0,11,1,21,1,0,19,5,5,3,5,8,5,6,3,2,6,6,3,1,1,0,1,1,0,0,0,0,1,1,0,5,11,4,8,12,10,9,5,4,10,11,5,1,1,0,1,1,0,0,0,0,1,1,0,1,0.0766666666666667,0.0301071753147185,0.0166666666666667,0.0144864582494133,0.0132187492111378,9.97946664242962e-05,0.01,0.0112591358941486,0.0108922452646253,9.06947637931994e-05,0.029466833082409,0.0036958349813765
HN,HND,Honduras,2021-04-27,2021-04-27,281,5079959.8646421,177,863,275,564,2267,26,281,143,13,241,10,2,12,251866.0746901,0,8,0,0,6,147956.366438759,275,253,7453.7145550426,16,1,10,0,1,16,0,12,0,0,24,1,16,0,1,52,14,1,13,1,0,12,1,21,1,0,24,3,3,5,7,7,3,4,6,3,10,7,4,0,0,0,0,1,0,0,0,0,1,1,0,11,9,10,15,15,12,10,11,9,21,18,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0.0925266903914591,0.0338801539722974,0.0427046263345196,0.0236404301331806,0.0495803276799795,0.000188768860993936,0.0213523131672598,0.0169017075665846,0.0291254990947026,0.000146229901020071,0.0368943562259111,0.00427935824389135
HN,HND,Honduras,2021-04-28,2021-04-28,307,5332878.13716634,196,1030,243,598,2532,25,307,167,14,271,14,0,9,190474.542023227,1,6,1,0,7,179104.689219566,244,282,8308.09290324906,14,1,11,1,0,25,1,20,1,0,27,1,23,1,0,59,13,1,12,1,0,11,2,21,2,0,23,2,6,2,10,7,7,5,4,2,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,9,16,7,21,17,17,13,12,8,13,17,6,1,1,0,2,1,1,0,1,1,1,1,1,1,0.0814332247557003,0.0305939171528561,0.0293159609120521,0.0188699137261917,0.0357170250517739,0.000157509644006591,0.0228013029315961,0.0166974509040519,0.033584995683913,0.000152905019209565,0.0293689542042288,0.00363051929305571
HN,HND,Honduras,2021-04-29,2021-04-29,254,4828100.31123499,159,641,205,421,1978,17,254,130,12,209,8,3,7,160522.660770125,0,4,0,0,4,101806.084237755,205,222,6540.41356213224,10,0,8,0,0,17,0,14,0,0,17,0,13,0,0,41,9,0,9,0,0,7,0,15,0,0,15,4,4,1,5,3,3,4,1,5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,11,9,8,9,4,8,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0669291338582677,0.0307323768345156,0.0275590551181102,0.0201323750670989,0.0332475819519717,0.000159918097619409,0.015748031496063,0.015310787047846,0.0210861576344743,0.000128153628739149,0.0313435837126434,0.00422284062455921
HN,HND,Honduras,2021-04-30,2021-04-30,235,4307877.33231343,162,441,272,490,2129,15,235,120,15,202,12,3,7,78538.7623862621,0,6,0,0,6,68554.857683294,273,212,6245.80033861277,11,0,10,0,0,15,2,12,1,1,16,2,13,1,1,42,11,1,10,1,0,9,1,13,1,0,13,5,4,2,6,7,4,4,2,3,3,7,3,0,0,0,0,1,1,1,0,0,0,1,0,8,6,3,8,9,7,4,3,4,7,10,6,0,0,0,0,1,1,1,0,0,0,1,0,1,0.0638297872340426,0.0312538315833056,0.0297872340425532,0.0217351549747747,0.0182314296178171,0.000126337230398054,0.025531914893617,0.0201669241084603,0.0159138370002004,0.00011817359357393,0.0437093703287728,0.00507033048685343
