ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
MA,MAR,Morocco,2021-04-01,2021-04-01,302,22764435.2139111,148,1546,66,450,1533,2,302,147,0,0,77,177,5,69,5,477083.091533268,1,2,0,1,5,477083.091533268,67,268,4552.6082603896,3,0,2,0,0,13,2,6,0,2,13,3,5,0,3,13,1,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00662251655629139,0.00914772924339019,0.0165562913907285,0.0143913290566987,0.0209573875675038,5.88422161308439e-05,0.0165562913907285,0.0143913290566987,0.0209573875675038,5.88422161308439e-05,0.0147168383853581,0.00349788672076214
MA,MAR,Morocco,2021-04-02,2021-04-02,275,20809354.999567,148,1255,81,459,1473,7,275,131,0,0,71,162,4,66,5,575235.545096476,0,5,0,0,5,575235.545096476,81,244,4144.91199826516,9,0,8,0,0,14,2,10,0,2,18,3,11,0,3,13,2,0,2,0,0,2,0,6,0,0,7,0,1,1,1,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,2,7,5,1,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0254545454545455,0.0186151040168082,0.0181818181818182,0.0157912291062215,0.02764312229324,7.0440945093216e-05,0.0181818181818182,0.0157912291062215,0.02764312229324,7.0440945093216e-05,0.0195420312985902,0.00421395386331999
MA,MAR,Morocco,2021-04-03,2021-04-03,323,22099520.0216468,157,1378.15,126,501,1599.6,2,323,156,0,0,91,191,7,84,8,440585.052085721,1,6,0,1,5,82479.9012402883,128,287,4875.36780123812,10,1,5,0,1,16,1,10,0,1,17,1,10,0,1,13,1,0,1,0,0,1,0,2,0,0,2,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00619195046439629,0.00855483862417612,0.0247678018575851,0.0169490194439701,0.0199364081959319,5.82783512845084e-05,0.0154798761609907,0.0134630317403675,0.0037322032858405,2.54230330476508e-05,0.0262544294540186,0.00448816111415738
MA,MAR,Morocco,2021-04-04,2021-04-04,290,21940776.9561437,153,1241,106,543,1595,2,290,140,0,0,90,169,6,82,9,367416.291478667,2,6,0,2,4,188971.33304782,106,263,4467.67153911368,5,2,1,0,2,12,5,6,0,5,11,3,5,0,3,16,2,1,1,1,0,2,1,1,1,0,2,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.00689655172413793,0.00952494191373123,0.0310344827586207,0.0199583901871678,0.0167458195401684,5.36918284502026e-05,0.0137931034482759,0.0134234486687855,0.00861279130750679,3.86647945999745e-05,0.0237260056098549,0.00446278174148795
MA,MAR,Morocco,2021-04-05,2021-04-05,327,22025275.7648929,159,1428,151,513,1517,10,327,175,0,0,103,175,11,90,8,445445.340167181,3,5,0,2,7,421002.398642487,152,289,4909.34248974849,4,1,3,0,1,15,4,11,1,2,16,5,11,1,3,15,5,3,2,1,1,5,3,6,1,1,10,1,3,1,4,3,4,1,2,2,0,4,1,1,2,1,3,3,3,1,1,2,0,3,1,4,6,2,8,6,8,4,4,4,3,8,4,1,2,1,3,3,3,1,1,2,0,3,1,1,0.0305810397553517,0.0186619101072105,0.0244648318042813,0.0167442923120003,0.0202242798193336,5.8787810141277e-05,0.0214067278287462,0.0156873819678153,0.0191145120331952,5.71844799805212e-05,0.0309613762570855,0.0048452601268151
MA,MAR,Morocco,2021-04-06,2021-04-06,346,21600658.9377672,172,1572,116,557,1933,9,346,166,0,0,102,199,8,90,12,952644.49662434,2,8,0,2,7,478342.244875896,117,302,5130.1779650659,7,1,4,0,1,14,3,8,0,3,16,3,8,0,3,12,1,0,1,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,6,3,6,3,3,2,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0260115606936416,0.0167714320890699,0.0346820809248555,0.0192795902356104,0.0441025664711881,8.65868958791501e-05,0.0202312138728324,0.0148348381318897,0.0221447987422064,6.20565653621918e-05,0.0228062263720119,0.00408506467287046
MA,MAR,Morocco,2021-04-07,2021-04-07,278,21322329.1568236,137,1271,80,423,1454,10,278,150,0,0,68,156,4,64,6,536214.543836934,1,4,0,1,2,189785.792378664,80,230,3907.08917869257,10,1,6,1,0,16,1,10,0,1,19,2,12,1,1,15,3,0,2,0,0,3,0,5,0,0,10,1,2,0,2,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,4,5,3,2,5,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0359712230215827,0.0218901276519684,0.0215827338129496,0.0170820887672397,0.02514802861794,6.64587363660763e-05,0.00719424460431655,0.00993460115173277,0.00890080023541558,3.98661098512916e-05,0.0204756012318025,0.00444065863985542
MA,MAR,Morocco,2021-04-08,2021-04-08,282,21982771.9702533,137,1266,94,455,1307,6,282,151,0,0,73,163,2,68,5,399901.2859916,0,4,0,0,1,58889.3287441955,95,243,4127.92465400998,6,0,5,0,0,18,1,13,0,1,19,1,14,0,1,11,2,1,1,0,1,1,1,3,0,1,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0212765957446809,0.0168424239400114,0.0177304964539007,0.0154027871948897,0.0181915768644982,5.58670080346578e-05,0.00354609929078014,0.0069378928540548,0.00267888548468243,2.1607346922574e-05,0.0230139859524118,0.00457427536914494
MA,MAR,Morocco,2021-04-09,2021-04-09,293,22876689.1109171,145,1476,74,475,1511,3,293,137,0,0,82,177,9,72,3,150241.734069577,0,0,0,0,1,72614.2790383653,74,268,4552.6082603896,5,0,5,0,0,7,1,3,0,1,10,1,6,0,1,12,1,0,1,0,0,1,0,2,0,0,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0102389078498294,0.0115267344152266,0.0102389078498294,0.0115267344152266,0.00656745971154886,3.30993454245142e-05,0.00341296928327645,0.00667787193660855,0.0031741603291585,2.3050246773169e-05,0.0162544185151716,0.00367320414902688
MA,MAR,Morocco,2021-04-10,2021-04-10,290,22588447.4914035,139,1234.5,64,456,1358,5,290,127,0,0,83,165,8,74,3,88973.7587418907,0,2,0,0,0,0,64,252,4280.81075230664,4,0,3,0,0,4,0,4,0,0,10,2,5,0,2,19,4,0,4,0,0,1,0,5,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0172413793103448,0.0149816113446337,0.0103448275862069,0.0116453533289585,0.00393890544163124,2.58306696832998e-05,0,0,0,0,0.0149504389946495,0.0036353069781795
