ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CZ,CZE,Czech Republic,2021-04-11,2021-04-11,790,7856618.88480164,643,4911.5,261,1443,8080,42,790,376,147,586,61,75,16,166935.442982758,2,13,0,2,14,141893.921560751,263,737,20348.3695122271,21,1,17,0,1,43,4,32,1,3,41,4,31,1,3,334,32,1,30,0,1,25,2,39,0,2,34,6,18,12,16,13,11,9,8,3,8,15,7,0,0,0,0,0,0,0,0,0,0,0,0,9,26,17,23,19,17,11,15,7,14,20,12,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0531645569620253,0.0156452640841582,0.020253164556962,0.00982285935383409,0.021247746063601,0.000100837731972475,0.0177215189873418,0.00920030728028963,0.0180604307834302,9.31186520856226e-05,0.0129248684933683,0.0015519275932143
CZ,CZE,Czech Republic,2021-04-12,2021-04-12,801,7319494.92822897,673,4874.5,252,1391,8398.5,32,801,392,165,572,86,71,11,91333.1099702843,1,9,1,0,9,78014.7952580147,252,742,20486.4181520658,15,2,10,1,1,48,4,42,0,3,54,7,43,2,4,341,28,1,27,1,0,25,2,30,1,0,29,6,15,4,19,18,13,12,5,8,11,14,6,0,0,0,1,0,0,0,0,0,0,0,0,7,16,8,23,20,15,13,7,11,12,17,7,0,0,1,2,0,1,0,0,1,0,1,0,1,0.0399500624219725,0.0135624289472053,0.0137328339575531,0.00805952051543017,0.0124780617878484,8.04182236978955e-05,0.0112359550561798,0.00729933275676435,0.0106584943391567,7.43924013984954e-05,0.0123008325872031,0.00150936638046164
CZ,CZE,Czech Republic,2021-04-13,2021-04-13,815,7502641.31717423,657,5146,325,1368,8349.5,35,815,417,158,600,72,73,6,68891.2515067196,0,4,0,0,6,68891.2515067196,325,753,20790.1251597109,17,2,11,1,1,41,4,29,3,1,42,5,30,3,2,345,26,4,21,3,1,23,4,30,3,1,32,4,15,6,20,17,11,3,8,4,8,19,4,0,3,2,3,4,3,1,1,0,1,3,0,6,21,10,28,23,18,5,12,6,11,26,5,0,3,2,3,4,3,1,1,0,1,3,0,1,0.0429447852760736,0.0139185181924252,0.00736196319018405,0.00586896559911491,0.00918226643049311,6.82515988119572e-05,0.00736196319018405,0.00586896559911491,0.00918226643049311,6.82515988119572e-05,0.0156324215223973,0.00168620867096349
CZ,CZE,Czech Republic,2021-04-14,2021-04-14,857,7592577.4767313,701,6148,259,1532,8750,27,857,428,205,594,81,110,4,34995.070010404,0,3,0,0,2,18669.9947032479,259,804,22198.2212860659,12,1,10,0,0,37,5,28,1,4,42,7,32,2,4,382,20,1,19,0,0,18,1,26,0,0,25,0,9,2,13,11,6,0,3,3,4,8,2,0,0,0,1,1,0,0,0,0,0,1,0,2,12,5,19,18,11,3,5,4,8,13,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0315052508751459,0.0116949343010163,0.00466744457409568,0.00456332467486347,0.00460911595800664,4.81791486620836e-05,0.00233372228704784,0.00323053844206959,0.00245897980764308,3.52286773358724e-05,0.0116676015011427,0.00141263939264168
CZ,CZE,Czech Republic,2021-04-15,2021-04-15,809,7497331.65159655,650,6339,327,1330,8383,27,809,420,188,567,79,95,5,49650.2060737194,0,3,0,0,4,42819.987026593,327,751,20734.9057037755,20,3,14,2,0,36,6,26,3,2,44,10,29,4,5,360,19,0,17,0,0,16,1,23,1,0,24,1,8,5,14,12,11,3,7,2,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,14,11,22,15,14,5,11,4,11,14,6,0,1,1,1,0,1,0,1,1,1,1,0,1,0.0333745364647713,0.0123768625288089,0.00618046971569839,0.00540055427618058,0.00662238358671867,5.80576002763429e-05,0.00494437577255871,0.00483340563930418,0.00571136359126843,5.39412333178249e-05,0.0157705081793769,0.00169577445895489
CZ,CZE,Czech Republic,2021-04-16,2021-04-16,747,7417327.52072877,595,4599,235,1291,7514,26,747,375,187,500,78,92,13,139383.592945873,2,7,0,1,11,125730.337408723,236,687,18967.8831138399,16,2,11,0,1,37,9,24,2,6,41,9,27,2,6,332,21,2,19,1,1,19,2,23,1,1,24,3,14,14,17,15,12,7,11,3,5,12,7,0,2,2,2,2,1,2,2,1,0,2,1,6,18,17,22,18,16,10,14,5,8,17,10,0,2,2,2,2,1,2,2,1,0,2,1,1,0.034805890227577,0.0131438167218688,0.0174029451137885,0.00937749614759217,0.0187916190240145,9.77208164908947e-05,0.0147255689424364,0.008637785956009,0.0169508946527374,9.2898410119551e-05,0.0124420842633622,0.0015774896373047
CZ,CZE,Czech Republic,2021-04-17,2021-04-17,711,7406870.57772583,601,4772.5,239,1246,7828.5,38,711,379,189,480,87,95,14,147565.061358935,1,12,0,0,12,127205.927967601,239,672,18553.7371943237,15,1,12,1,0,39,3,34,2,0,35,3,31,2,0,346,29,3,26,1,1,25,3,35,1,1,33,8,16,6,19,13,12,10,6,2,8,13,13,1,2,1,2,2,2,2,1,0,1,2,2,11,22,10,27,18,17,13,10,4,9,18,16,1,2,1,2,2,2,2,1,0,1,2,2,1,0.0534458509142054,0.0165326708846897,0.019690576652602,0.0102123125218507,0.0199227271234761,0.000100631805664667,0.0168776371308017,0.00946831942233692,0.0171740449131295,9.35632542319569e-05,0.0128815018503722,0.00162255820908441
CZ,CZE,Czech Republic,2021-04-18,2021-04-18,846,7768095.9701147,700,6087.5,246,1487,9145.5,25,846,418,214,565,111,92,7,64862.0705475902,2,5,1,1,6,54980.2402554619,246,783,21618.4169987433,24,5,15,0,5,42,7,31,3,4,49,11,33,3,8,378,22,1,19,0,1,19,2,20,0,2,22,3,12,11,12,14,10,5,7,5,10,14,6,0,1,1,1,1,1,0,1,0,1,1,1,4,13,13,15,16,12,6,10,6,12,17,8,1,1,2,2,2,2,1,2,1,2,2,2,1,0.0295508274231679,0.0114112738914727,0.008274231678487,0.00610411274919018,0.0083498029371839,6.39894185681635e-05,0.00709219858156028,0.00565467715608424,0.00707769837898257,5.89514454208213e-05,0.0113791865525723,0.00141386072172717
CZ,CZE,Czech Republic,2021-04-19,2021-04-19,761,7612877.5960164,628,5202.7,353,1292,8118.5,29,761,369,185,518,90,87,6,53244.0979456786,0,5,0,0,6,53244.0979456786,353,716,19768.5652249044,20,1,15,0,1,40,3,32,1,2,44,3,35,1,2,318,24,1,20,0,1,19,1,24,0,1,23,6,12,5,16,10,13,3,6,4,9,12,6,0,0,0,0,0,0,0,0,0,0,0,0,6,14,8,20,14,17,4,9,6,13,14,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038107752956636,0.0136027164531968,0.00788436268068331,0.00628376893449066,0.00699395166599549,5.9198530698551e-05,0.00788436268068331,0.00628376893449066,0.00699395166599549,5.9198530698551e-05,0.0178566322838286,0.00184606818548644
CZ,CZE,Czech Republic,2021-04-20,2021-04-20,738,7589544.28204721,587,4794.4,170,1341,7516.5,28,738,353,206,479,105,97,10,136224.515617183,2,7,1,1,9,120794.952998742,170,693,19133.5414816463,19,1,13,1,0,37,7,25,3,3,46,7,32,3,3,335,22,1,19,1,0,17,1,24,1,0,23,6,11,10,14,12,10,9,6,7,9,13,6,0,0,0,0,0,0,0,0,0,0,0,0,7,14,15,20,16,15,11,10,8,14,17,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.037940379403794,0.0137838880854017,0.013550135501355,0.00834121350944702,0.0179489717109125,9.44554573700898e-05,0.0121951219512195,0.00791860294626202,0.0159159691952095,8.90374838407049e-05,0.00888492076404522,0.00132965579689821
CZ,CZE,Czech Republic,2021-04-21,2021-04-21,703,7648096.97798112,568,4770.5,173,1224,6869.5,23,703,381,181,476,107,72,11,133589.674821173,1,9,1,0,7,81311.1452721692,173,656,18111.9815468398,14,0,13,0,0,37,4,29,1,3,43,5,33,2,3,290,20,0,20,0,0,18,0,23,0,0,21,2,9,9,13,14,9,7,4,4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,16,17,10,9,5,5,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0327169274537696,0.0131502339081123,0.015647226173542,0.00917412162179122,0.0174670477121012,9.28441861304824e-05,0.00995732574679943,0.00733953833713278,0.0106315525948826,7.26856656253564e-05,0.0095516881768348,0.00141651469279418
CZ,CZE,Czech Republic,2021-04-22,2021-04-22,730,7774796.33616566,600,4382.1,205,1320,7644,24,730,363,207,462,96,102,15,199555.211292449,2,11,0,2,13,184371.549845245,205,671,18526.127466356,16,3,12,0,1,43,4,29,1,3,47,6,31,1,3,308,17,0,17,0,0,13,0,24,0,0,20,3,8,7,12,7,7,3,4,1,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,17,11,12,5,9,4,9,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0328767123287671,0.0129351590224449,0.0205479452054795,0.0102911154723731,0.0256669374558646,0.000111158922019533,0.0178082191780822,0.00959389707188074,0.0237140037980947,0.000106953389576562,0.0110654533912868,0.00150634395146528
CZ,CZE,Czech Republic,2021-04-23,2021-04-23,714,7244145.79522547,585,5084,203,1226.3,7668.5,20,714,365,218,446,109,102,14,139854.922782753,1,11,1,0,10,109793.373965938,203,674,18608.9566502592,14,0,12,0,0,38,4,27,1,3,48,4,35,1,3,317,20,1,17,1,0,20,1,17,1,0,20,8,13,11,20,16,14,7,5,6,6,14,14,1,1,1,1,1,1,1,0,1,0,1,1,8,13,11,20,16,14,7,5,6,6,14,14,1,1,1,1,1,1,1,0,1,0,1,1,1,0.0280112044817927,0.0121030689217661,0.0196078431372549,0.0101698327616293,0.0193059232566702,0.000100199732871458,0.0140056022408964,0.00861959981037844,0.0151561518872662,8.89677612970868e-05,0.0109087255032738,0.0014924241604731
CZ,CZE,Czech Republic,2021-04-24,2021-04-24,624,7415975.42752632,510,4004,138,1070,6978.5,16,624,321,197,394,94,99,13,129922.925493306,4,8,2,2,8,66352.2395965549,139,587,16206.9103170655,17,2,15,1,1,30,10,18,6,4,35,11,21,6,5,273,11,0,11,0,0,11,1,15,0,1,16,4,9,7,10,8,8,4,4,5,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,6,13,11,15,11,10,5,7,6,12,13,6,1,1,1,1,0,0,0,0,0,1,0,1,1,0.0256410256410256,0.0124017504301475,0.0208333333333333,0.0112063320772534,0.0175193306346544,9.44245038574437e-05,0.0128205128205128,0.00882686645587526,0.00894720327015531,6.77728888039955e-05,0.00857658846014815,0.0014196616389811
CZ,CZE,Czech Republic,2021-04-25,2021-04-25,753,7371029.61542956,635,5125.2,158,1384,8323,17,753,364,214,493,118,91,6,65174.0165881806,1,4,1,0,6,65174.0165881806,159,709,19575.2971291302,12,1,8,1,0,27,8,17,6,2,30,10,16,8,2,346,15,0,15,0,0,11,0,16,0,0,13,2,7,4,10,9,4,2,4,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,12,9,5,2,5,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0225763612217796,0.0106100882107171,0.00796812749003984,0.00635026066902148,0.00884191490043042,6.75816268850018e-05,0.00796812749003984,0.00635026066902148,0.00884191490043042,6.75816268850018e-05,0.00812248207274413,0.00125738221625764
CZ,CZE,Czech Republic,2021-04-26,2021-04-26,788,7775791.13387786,655,5022,162,1352,8742,24,788,408,227,513,125,93,13,128845.915200572,2,9,1,1,13,128845.915200572,163,739,20403.5889681625,13,2,9,0,1,46,8,32,4,3,36,6,25,3,3,374,18,2,16,1,1,12,2,22,1,1,18,3,7,4,9,7,7,7,6,3,1,6,2,1,2,1,1,1,1,1,1,1,1,0,1,5,12,7,15,10,11,10,10,3,5,11,5,1,2,1,1,1,1,1,1,1,1,0,1,1,0.0304568527918782,0.0119980609807168,0.016497461928934,0.00889367576049363,0.0165701358205483,8.97243928400345e-05,0.016497461928934,0.00889367576049363,0.0165701358205483,8.97243928400345e-05,0.00798879061200178,0.00122150040963134
CZ,CZE,Czech Republic,2021-04-27,2021-04-27,744,7382678.42084953,590,5366,287,1212,7412.5,15,744,360,248,442,136,101,11,116976.596109054,1,9,0,1,6,55033.185376884,287,696,19216.3706655496,13,0,13,0,0,25,5,17,2,2,23,5,16,2,2,320,13,1,12,1,0,13,1,14,1,0,15,4,9,5,10,5,4,3,3,4,9,9,4,0,0,0,1,0,0,0,0,0,1,0,0,4,10,5,12,6,5,4,3,5,11,9,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0201612903225806,0.0100994583240504,0.0147849462365591,0.00867235440774459,0.0158447367528157,9.00773163783259e-05,0.00806451612903226,0.00642676609421202,0.00745436577888371,6.20471312423998e-05,0.0149351823502512,0.00171494452561924
CZ,CZE,Czech Republic,2021-04-28,2021-04-28,732,7449716.49045221,603,4647,125,1167,7406.4,15,732,337,265,418,149,109,3,35339.1828412187,0,3,0,0,3,35339.1828412187,125,678,18719.3955621302,11,1,8,0,1,31,10,18,4,6,32,11,16,4,7,326,13,1,12,1,0,11,1,13,1,0,13,4,6,5,9,8,5,1,5,3,5,6,3,0,0,0,1,0,0,0,0,0,0,0,0,4,8,6,11,9,5,1,6,4,6,7,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0204918032786885,0.0102632918024461,0.00409836065573771,0.00462813332018893,0.00474369499651571,4.9340559047414e-05,0.00409836065573771,0.00462813332018893,0.00474369499651571,4.9340559047414e-05,0.00667756603492467,0.00116669247842287
CZ,CZE,Czech Republic,2021-04-29,2021-04-29,592,6755767.38373467,504,3988,159,1009,6452.6,18,592,285,205,365,117,74,10,112122.653949708,2,7,2,0,7,73755.5712707803,160,568,15682.3254856784,14,1,12,0,0,25,5,19,2,2,24,6,18,3,2,252,14,1,13,1,0,14,1,17,1,0,18,5,9,7,12,10,5,4,4,5,4,9,4,1,1,0,0,1,0,1,1,0,0,1,0,6,13,11,16,14,8,6,6,6,7,11,5,1,1,0,0,1,0,1,1,0,0,1,0,1,0.0304054054054054,0.0138311321137947,0.0168918918918919,0.0103807091559297,0.0165965829758522,9.63354087861368e-05,0.0118243243243243,0.00870747996737985,0.0109174231558588,7.83586770356862e-05,0.0102025684995581,0.00157279014858719
