ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
RS,SRB,Serbia,2021-04-01,2021-04-01,539,6111445.52343708,402,1980,858,1083,5284,40,539,257,0,0,258,240,94,160,8,69136.6144251234,0,7,0,0,8,69136.6144251234,858,460,31668.9984629083,21,0,20,0,0,39,6,30,2,3,37,6,28,2,3,52,23,1,22,1,0,21,2,37,2,0,36,5,15,7,16,12,13,7,9,7,14,9,7,0,0,0,0,0,0,0,0,0,1,0,0,10,25,11,26,18,20,12,14,11,20,16,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0742115027829314,0.022128155349459,0.0148423005565863,0.0102083886802255,0.0113126451278978,8.38470312520328e-05,0.0148423005565863,0.0102083886802255,0.0113126451278978,8.38470312520328e-05,0.0270927418498857,0.00178810545324808
RS,SRB,Serbia,2021-04-02,2021-04-02,507,6120227.08002699,392,2245,851.8,1162,5025,42,507,247,0,0,231,243,77,152,15,127722.514360828,1,12,0,1,12,104669.972444079,852.8,436,30016.7028909305,12,1,11,1,0,35,9,24,3,6,34,11,23,4,7,55,18,1,17,1,0,18,10,31,5,5,39,6,13,6,14,12,8,6,8,4,9,9,5,0,0,0,1,1,0,1,0,0,1,0,0,13,25,17,30,25,19,12,16,7,15,21,10,1,4,3,5,5,4,3,2,0,3,3,1,1,0.0828402366863906,0.0239931502501878,0.029585798816568,0.0147490596797987,0.0208689175566121,0.000113249085400726,0.0236686390532544,0.0132321182857605,0.0171023021001399,0.000102717814089507,0.0284108485565106,0.00187953331814598
RS,SRB,Serbia,2021-04-03,2021-04-03,568,5923391.23884762,421,2002,616.3,1080.5,5579,45,568,271,0,0,255,266,89,160,11,89394.5461814943,1,8,1,0,8,66869.0902669283,617.3,474,32632.837546562,12,3,9,1,1,36,9,21,2,5,41,9,25,4,4,64,28,7,20,5,2,26,8,34,5,2,40,4,11,4,24,13,18,3,6,7,11,14,1,1,3,1,7,4,4,0,2,2,2,2,0,7,16,8,33,19,25,5,11,11,15,22,6,1,4,1,8,5,4,0,3,2,3,3,0,1,0.0792253521126761,0.0222117455025281,0.0193661971830986,0.0113331210524014,0.0150917848537869,9.81818168242972e-05,0.0140845070422535,0.00969091076269266,0.0112889876036514,8.50795267445932e-05,0.0189165284544811,0.0014780678484101
RS,SRB,Serbia,2021-04-04,2021-04-04,564,5864244.09955859,448,2213,769,1276,5605.5,47,564,267,0,0,265,253,85,177,7,52163.2390761784,1,5,0,1,5,33743.6465499897,770,463,31875.5354094055,14,2,11,0,2,32,7,21,2,5,39,6,26,2,4,56,25,5,20,1,4,23,8,38,2,6,43,9,14,7,15,12,16,10,6,6,8,16,9,1,2,0,1,2,1,0,0,0,1,3,0,12,19,12,28,23,24,15,12,9,14,23,10,2,3,0,3,5,2,0,1,1,2,5,0,1,0.0833333333333333,0.0228099133538004,0.0124113475177305,0.00913705107641862,0.00889513434137313,7.59937946771755e-05,0.00886524822695036,0.00773606911541601,0.00575413403281244,6.12179743546533e-05,0.0241564569852777,0.00168548954019331
RS,SRB,Serbia,2021-04-05,2021-04-05,483,5674203.36954459,393,1759,454,1055,4953,50,483,224,0,0,230,223,66,163,9,106811.696380675,3,6,3,0,7,86842.3934997455,454,414,28502.0986166175,18,4,11,2,2,34,8,24,3,5,29,7,18,3,4,61,31,8,22,4,4,26,13,33,7,6,43,5,17,5,16,19,12,9,6,5,15,18,8,2,5,3,5,6,4,3,4,1,4,7,3,9,26,10,31,27,22,15,11,9,19,23,13,3,6,4,9,7,5,4,5,1,4,7,4,1,0.10351966873706,0.0271679172172901,0.0186335403726708,0.012059736546857,0.0188240867350597,0.000111821686779286,0.0144927536231884,0.0106581024676875,0.0153047728190108,0.000101008983938653,0.0159286516444549,0.00145349142085036
RS,SRB,Serbia,2021-04-06,2021-04-06,540,6054260.64214069,407,2070,683,1086,5062.5,43,540,270,0,0,252,252,70,177,2,35599.7816941897,1,1,0,1,2,35599.7816941897,685,461,31737.8441117407,8,1,6,0,1,29,7,19,3,4,26,7,16,4,3,47,19,5,14,1,4,16,9,32,3,6,38,3,13,6,13,11,7,3,6,3,5,6,4,1,4,0,3,3,2,1,2,0,1,2,1,3,21,9,27,20,17,11,10,5,9,14,7,1,5,1,4,5,3,2,3,0,2,3,1,1,0.0796296296296296,0.0228333626006305,0.0037037037037037,0.00512346279628464,0.00588012043062655,6.09017852903469e-05,0.0037037037037037,0.00512346279628464,0.00588012043062655,6.09017852903469e-05,0.0215830664990443,0.00159874034348907
RS,SRB,Serbia,2021-04-07,2021-04-07,533,5983988.53551038,438,1924,607,1177.6,5483.5,47,533,237,0,0,286,214,92,194,9,91540.9218150789,2,7,1,1,8,80299.4104240445,608,455,31324.7702187462,15,3,11,1,2,33,12,19,5,7,34,12,18,5,7,50,24,6,18,3,3,20,11,35,3,8,41,7,15,7,15,16,9,6,9,2,8,11,6,3,4,2,4,5,3,1,3,1,2,4,3,10,28,14,29,30,18,13,12,5,17,20,11,3,8,5,7,8,4,3,5,2,3,6,3,1,0.0881801125703565,0.0240726743636534,0.0168855534709193,0.0109381575791734,0.015297643247786,9.83371160723127e-05,0.0150093808630394,0.0103224294349078,0.0134190448306392,9.21891647764831e-05,0.0194095597750353,0.00152776238905
RS,SRB,Serbia,2021-04-08,2021-04-08,486,5633046.23407505,377,1781.4,551.3,1134,4746,50,486,247,0,0,240,214,99,137,17,188957.302888004,4,12,2,2,15,166161.263966456,552.3,420,28915.1725096119,20,2,16,1,1,46,12,31,4,8,42,10,29,3,7,51,32,7,25,3,4,29,10,38,4,6,47,15,23,11,25,23,21,12,11,6,14,20,10,4,4,1,4,6,3,2,2,1,1,5,1,18,32,17,39,34,31,15,17,8,21,29,15,4,4,3,7,8,5,2,3,1,2,8,1,1,0.102880658436214,0.0270098351734471,0.0349794238683128,0.0163344520053652,0.0335444260593807,0.000148688562742105,0.0308641975308642,0.0153762265870446,0.0294975856866439,0.000139723024787441,0.0191006987703914,0.00157769132493037
RS,SRB,Serbia,2021-04-09,2021-04-09,481,6401064.88399942,373,1219.46,653,975,4806,39,481,218,0,0,250,188,113,135,10,127157.925192591,0,8,0,0,7,84897.0311015779,653,404,27813.6421282934,17,4,12,3,1,25,6,18,3,3,29,7,20,3,4,42,23,5,18,5,0,20,9,28,7,2,34,7,17,7,14,14,13,8,11,6,13,13,8,0,2,0,0,3,2,0,2,1,4,0,1,11,22,10,23,23,20,13,14,8,21,19,12,1,3,0,2,6,3,1,3,1,7,2,2,1,0.0810810810810811,0.024393488593568,0.0207900207900208,0.0127509026498816,0.0198651204911927,0.000108096218232727,0.0145530145530146,0.0107020916860161,0.0132629543115229,8.86222618053654e-05,0.0234776875674163,0.00177945866691641
RS,SRB,Serbia,2021-04-10,2021-04-10,461,6138105.95367967,370,1400,478,971,4305,40,461,230,0,0,224,202,88,131,15,196596.015013289,4,10,0,4,13,185104.577405557,478,383,26367.8835028128,12,1,11,0,0,36,12,18,5,7,34,12,17,5,7,52,26,8,17,2,5,24,9,29,3,5,37,11,16,8,17,11,15,9,11,8,8,15,10,4,5,3,6,4,6,3,4,2,1,5,2,14,23,11,28,18,24,13,16,12,14,24,15,4,6,3,7,4,7,3,4,3,1,6,3,1,0.086767895878525,0.0256961315242823,0.0325379609544469,0.0161960743514284,0.0320287750809244,0.000139293961243838,0.0281995661605206,0.0151114934098998,0.0301566279243828,0.000135292303299186,0.0181281140729027,0.00161032739254027
