"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/01","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/02","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/03","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/04","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/05","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/06","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/07","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/08","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/09","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/10","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/11","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/12","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/14","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/15","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/16","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/17","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/18","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/19","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/21","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/22","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/23","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/24","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/25","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/26","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/28","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/29","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/30","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/31","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/01","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/02","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/04","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/05","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/06","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/07","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/08","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/09","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/11","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/12","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/13","EG",100388076,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/14","EG",100388076,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/15","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/16","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/17","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/18","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/19","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/20","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/21","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/22","EG",100388076,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/23","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/24","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/25","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/26","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/27","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/28","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/29","EG",100388076,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/01","EG",100388076,1,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/02","EG",100388076,0,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/03","EG",100388076,0,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/04","EG",100388076,0,0,2,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/05","EG",100388076,1,0,3,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/06","EG",100388076,12,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/07","EG",100388076,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/08","EG",100388076,34,1,49,1,1642.31035066175,615.213761059067,4384.1400479203,1642.31035066175,1642.31035066175,1642.31035066175,1.63596157641447e-05,6.12835493588967e-06,4.36719202380201e-05,1.63596157641447e-05,1.63596157641447e-05,1.63596157641447e-05
"2020/03/09","EG",100388076,6,0,55,1,1098.67227157007,252.135895598759,4787.42131282187,0,1642.31035066175,1642.31035066175,1.09442507053334e-05,2.51161199263107e-06,4.76891430095928e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/10","EG",100388076,4,0,59,1,673.842375165426,131.337900052358,3457.21643476537,0,1642.31035066175,1642.31035066175,6.7123746366593e-06,1.30830179524865e-06,3.44385167294706e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/11","EG",100388076,1,0,60,1,436.737066376555,74.6971427506813,2553.50148778561,0,1642.31035066175,1642.31035066175,4.35048746602689e-06,7.44083816793952e-07,2.54363026918218e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/12","EG",100388076,7,0,67,1,346.568433028484,56.0470100385976,2143.01670488941,0,1642.31035066175,1642.31035066175,3.45228683363236e-06,5.58303458655763e-07,2.13473232108703e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/13","EG",100388076,13,1,80,2,635.513118306227,265.451494296749,1521.47165194636,0,1642.31035066175,1642.31035066175,6.33056378435051e-06,2.64425323079953e-06,1.51559001085583e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/14","EG",100388076,29,0,109,2,694.687926599796,283.380527915981,1702.97980215001,0,1642.31035066175,1642.31035066175,6.92002431244719e-06,2.82285047395451e-06,1.69639649449006e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/15","EG",100388076,1,0,110,2,570.334459540151,229.140067805345,1419.5744936904,0,1642.31035066175,1642.31035066175,5.68129684585399e-06,2.28254267773142e-06,1.41408676234655e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/16","EG",100388076,40,0,150,2,637.970786983294,253.16717954077,1607.65990987603,0,1642.31035066175,1642.31035066175,6.35504546359962e-06,2.5218849651105e-06,1.60144508584469e-05,0,1.63596157641447e-05,1.63596157641447e-05
"2020/03/17","EG",100388076,46,2,196,4,1379.98991210406,885.140909946913,2151.49038543839,0,1642.31035066175,1642.31035066175,1.37465520517004e-05,8.81719169462829e-06,2.1431732444383e-05,0,1.63596157641447e-05,1.63596157641447e-05
