"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-02-19","HK",7496981,1,1,63,2,263.959789149279,104.575289348714,666.264188429796,0,0,3.52088112734018e-05,1.39489868453333e-05,8.88709986633014e-05,0,0,3.52088112734018e-05,1.39489868453333e-05,8.88709986633014e-05,0,0
"2020-02-20","HK",7496981,5,0,68,2,266.006218079973,105.067517175874,673.465119945353,0,0,3.54817783425052e-05,1.4014643651341e-05,8.98315095030057e-05,0,0,3.54817783425052e-05,1.4014643651341e-05,8.98315095030057e-05,0,0
"2020-02-21","HK",7496981,0,0,68,2,249.720232635844,98.3672711577014,633.952674032454,0,0,3.33094391776963e-05,1.3120917761123e-05,8.45610618504241e-05,0,0,3.33094391776963e-05,1.3120917761123e-05,8.45610618504241e-05,0,0
"2020-02-22","HK",7496981,1,0,69,2,238.810789682813,93.7328520449545,608.437618451817,0,0,3.18542610262468e-05,1.25027463781694e-05,8.11576844668297e-05,0,0,3.18542610262468e-05,1.25027463781694e-05,8.11576844668297e-05,0,0
"2020-02-23","HK",7496981,5,0,74,2,242.590250816865,95.0145246067607,619.379300532773,0,0,3.23583921070181e-05,1.26737048695683e-05,8.26171628996757e-05,0,0,3.23583921070181e-05,1.26737048695683e-05,8.26171628996757e-05,0,0
"2020-02-24","HK",7496981,5,0,79,2,246.219646518827,96.1622283384802,630.435830984139,0,0,3.2842506406089e-05,1.28267936571375e-05,8.40919606150981e-05,0,0,3.2842506406089e-05,1.28267936571375e-05,8.40919606150981e-05,0,0
"2020-02-25","HK",7496981,5,0,84,2,249.120978629298,97.1298888364912,638.951230528978,0,0,3.32295064679099e-05,1.29558670132005e-05,8.52278044360761e-05,0,0,3.32295064679099e-05,1.29558670132005e-05,8.52278044360761e-05,0,0
"2020-02-26","HK",7496981,7,0,91,2,256.635871371199,99.9030400745876,659.258921703301,0,0,3.42318956618936e-05,1.33257694096581e-05,8.79365869679143e-05,0,0,3.42318956618936e-05,1.33257694096581e-05,8.79365869679143e-05,0,0
"2020-02-27","HK",7496981,1,0,92,2,246.306641447313,95.6775871946842,634.077043535914,0,0,3.28541104008817e-05,1.27621488162614e-05,8.45776511286229e-05,0,0,3.28541104008817e-05,1.27621488162614e-05,8.45776511286229e-05,0,0
"2020-02-28","HK",7496981,2,0,94,2,238.679420559745,92.5378533658769,615.616893267403,0,0,3.1836738089605e-05,1.23433490582245e-05,8.21153065837306e-05,0,0,3.1836738089605e-05,1.23433490582245e-05,8.21153065837306e-05,0,0
"2020-02-29","HK",7496981,1,0,95,2,229.163113652719,88.6956822380238,592.088942030772,0,0,3.05673862122258e-05,1.1830853277876e-05,7.89769831390491e-05,0,0,3.05673862122258e-05,1.1830853277876e-05,7.89769831390491e-05,0,0
"2020-03-01","HK",7496981,1,0,96,2,220.687976052527,85.2826853408679,571.079376540477,0,0,2.94369128123076e-05,1.13756037718207e-05,7.61745796795373e-05,0,0,2.94369128123076e-05,1.13756037718207e-05,7.61745796795373e-05,0,0
"2020-03-02","HK",7496981,4,0,100,2,219.925325726474,84.867866602246,569.911214129843,0,0,2.93351851533936e-05,1.13202723339229e-05,7.60187619696305e-05,0,0,2.93351851533936e-05,1.13202723339229e-05,7.60187619696305e-05,0,0
"2020-03-03","HK",7496981,0,0,100,2,211.095110891937,81.355228075262,547.735491580889,0,0,2.81573490571654e-05,1.08517319271934e-05,7.30608082881482e-05,0,0,2.81573490571654e-05,1.08517319271934e-05,7.30608082881482e-05,0,0
"2020-03-04","HK",7496981,5,0,105,2,213.318989218664,82.1465451078449,553.9489348156,0,0,2.84539855734813e-05,1.09572833528383e-05,7.38896010028037e-05,0,0,2.84539855734813e-05,1.09572833528383e-05,7.38896010028037e-05,0,0
"2020-03-05","HK",7496981,0,0,105,2,205.771860002305,79.1516056560858,534.948824067889,0,0,2.74472964520392e-05,1.05577972861457e-05,7.13552327354023e-05,0,0,2.74472964520392e-05,1.05577972861457e-05,7.13552327354023e-05,0,0
"2020-03-06","HK",7496981,2,0,107,2,202.603738164965,77.852584374084,527.25641734871,0,0,2.70247101019684e-05,1.0384524700554e-05,7.03291654799058e-05,0,0,2.70247101019684e-05,1.0384524700554e-05,7.03291654799058e-05,0,0
"2020-03-07","HK",7496981,1,0,108,2,198.00631904352,76.0369630243781,515.624254595682,0,0,2.64114740378187e-05,1.01423443682701e-05,6.87775858836619e-05,0,0,2.64114740378187e-05,1.01423443682701e-05,6.87775858836619e-05,0,0
"2020-03-08","HK",7496981,6,1,114,3,304.194537140083,161.845491765367,571.744788294871,0,0,4.05756046520703e-05,2.15880888274049e-05,7.62633369745596e-05,0,0,4.05756046520703e-05,2.15880888274049e-05,7.62633369745596e-05,0,0
"2020-03-09","HK",7496981,1,0,115,3,298.111009122255,158.471764815204,560.795002589402,0,0,3.97641409418345e-05,2.11380774227924e-05,7.48027776233396e-05,0,0,3.97641409418345e-05,2.11380774227924e-05,7.48027776233396e-05,0,0
"2020-03-10","HK",7496981,5,0,120,3,302.290305084651,160.606247477239,568.965591211648,0,0,4.03216048012728e-05,2.14227897172527e-05,7.58926281408007e-05,0,0,4.03216048012728e-05,2.14227897172527e-05,7.58926281408007e-05,0,0
"2020-03-11","HK",7496981,6,0,126,3,308.534745369021,163.798024170194,581.165063389382,8.56941039847885,8.56941039847885,4.11545321201989e-05,2.18485313181659e-05,7.75198794540605e-05,1.14304816811979e-06,1.14304816811979e-06,4.11545321201989e-05,2.18485313181659e-05,7.75198794540605e-05,1.14304816811979e-06,1.14304816811979e-06
"2020-03-12","HK",7496981,3,0,129,3,306.845181051546,162.822224577032,578.262367923927,72.0831017157861,80.6525121142649,4.0929166160558e-05,2.17183723124058e-05,7.71326975383728e-05,9.614950566873e-06,1.07579987349928e-05,4.0929166160558e-05,2.17183723124058e-05,7.71326975383728e-05,9.614950566873e-06,1.07579987349928e-05
"2020-03-13","HK",7496981,5,1,134,4,412.429382950703,257.501763496776,660.570217505432,105.584201899157,186.236714013422,5.50127288505471e-05,3.4347394437411e-05,8.81114968152423e-05,1.40835626899891e-05,2.48415614249818e-05,5.50127288505471e-05,3.4347394437411e-05,8.81114968152423e-05,1.40835626899891e-05,2.48415614249818e-05
"2020-03-14","HK",7496981,6,0,140,4,417.919719681614,260.761461282501,669.795648635137,5.49033673091088,191.727050744333,5.57450685391378e-05,3.47821958308953e-05,8.93420496377324e-05,7.32339688590765e-07,2.55739011135726e-05,5.57450685391378e-05,3.47821958308953e-05,8.93420496377324e-05,7.32339688590765e-07,2.55739011135726e-05
"2020-03-15","HK",7496981,5,0,145,4,419.473025012641,261.572038561489,672.692768236742,1.55330533102671,193.280356075359,5.59522593178028e-05,3.48903163235293e-05,8.97284878055235e-05,2.07190778664999e-07,2.57810918922376e-05,5.59522593178028e-05,3.48903163235293e-05,8.97284878055235e-05,2.07190778664999e-07,2.57810918922376e-05
"2020-03-16","HK",7496981,10,0,155,4,434.143556167894,270.565682241528,696.616902042487,14.6705311552529,207.950887230612,5.79091178392867e-05,3.6089951707431e-05,9.29196568648749e-05,1.95685852148391e-06,2.77379504137215e-05,5.79091178392867e-05,3.6089951707431e-05,9.29196568648749e-05,1.95685852148391e-06,2.77379504137215e-05
"2020-03-17","HK",7496981,7,0,162,4,438.709297287149,273.216703024902,704.443928190737,4.56574111925477,212.516628349867,5.85181284689328e-05,3.6443563485742e-05,9.39636806056648e-05,6.09010629646089e-07,2.83469610433676e-05,5.85181284689328e-05,3.6443563485742e-05,9.39636806056648e-05,6.09010629646089e-07,2.83469610433676e-05
"2020-03-18","HK",7496981,19,0,181,4,472.946951482029,294.344659827013,759.921443954858,34.2376541948807,246.754282544748,6.3084987341175e-05,3.92617588102481e-05,0.000101363661446502,4.56685887224214e-06,3.29138199156097e-05,6.3084987341175e-05,3.92617588102481e-05,0.000101363661446502,4.56685887224214e-06,3.29138199156097e-05
"2020-03-19","HK",7496981,27,0,208,4,522.710331922834,325.11580331055,840.396216722487,49.7633804408044,296.517662985552,6.97227766647446e-05,4.33662301279075e-05,0.000112097952058634,6.63778932356964e-06,3.95516092391794e-05,6.97227766647446e-05,4.33662301279075e-05,0.000112097952058634,6.63778932356964e-06,3.95516092391794e-05
"2020-03-20","HK",7496981,48,0,256,4,614.598630528187,381.945632461178,988.966608187401,91.8882986053534,388.405961590906,8.19794835452013e-05,5.09465920296688e-05,0.000131915314736345,1.22567068804567e-05,5.18083161196361e-05,8.19794835452013e-05,5.09465920296688e-05,0.000131915314736345,1.22567068804567e-05,5.18083161196361e-05
"2020-03-21","HK",7496981,17,0,273,4,618.77718632427,384.201923535127,996.572851047616,4.17855579608272,384.01510698851,8.25368486760564e-05,5.12475519859431e-05,0.000132929888850941,5.57365130855036e-07,5.12226330823714e-05,8.25368486760564e-05,5.12475519859431e-05,0.000132929888850941,5.57365130855036e-07,5.12226330823714e-05
"2020-03-22","HK",7496981,44,0,317,4,669.806669759215,415.468248580259,1079.84419119158,51.0294834349455,362.961488707669,8.93435197126971e-05,5.5418074099462e-05,0.000144037205268571,6.80667103664068e-06,4.84143535521391e-05,8.93435197126971e-05,5.5418074099462e-05,0.000144037205268571,6.80667103664068e-06,4.84143535521391e-05
"2020-03-23","HK",7496981,34,0,351,4,685.143333356266,424.529633744857,1105.74468760091,15.3366635970509,272.713950405563,9.13892316595529e-05,5.66267453185298e-05,0.000147491995458027,2.0457119468558e-06,3.63765028090058e-05,9.13892316595529e-05,5.66267453185298e-05,0.000147491995458027,2.0457119468558e-06,3.63765028090058e-05
"2020-03-24","HK",7496981,31,0,382,4,683.437282198831,422.988149855235,1104.2543836256,0,267.223613674652,9.11616665693606e-05,5.64211313667775e-05,0.000147293208242838,0,3.5644163120415e-05,9.11616665693606e-05,5.64211313667775e-05,0.000147293208242838,0,3.5644163120415e-05
"2020-03-25","HK",7496981,25,0,407,4,664.434498794116,410.780103604012,1074.71905117723,0,265.670308343625,8.86269418041898e-05,5.47927363833538e-05,0.000143353578083929,0,3.543697234175e-05,8.86269418041898e-05,5.47927363833538e-05,0.000143353578083929,0,3.543697234175e-05
"2020-03-26","HK",7496981,45,0,452,4,672.850465726464,415.584059424223,1089.3770801882,0,250.999777188372,8.97495226046943e-05,5.54335217635236e-05,0.000145308768981567,0,3.34801138202661e-05,8.97495226046943e-05,5.54335217635236e-05,0.000145308768981567,0,3.34801138202661e-05
"2020-03-27","HK",7496981,42,0,494,4,671.100470508109,414.151248938603,1087.46706105665,0,246.434036069118,8.95160959469031e-05,5.52424034339427e-05,0.000145053997209897,0,3.287110319062e-05,8.95160959469031e-05,5.52424034339427e-05,0.000145053997209897,0,3.287110319062e-05
"2020-03-28","HK",7496981,32,0,526,4,652.215233932597,402.164494704204,1057.73810710621,0,212.196381874237,8.69970504037021e-05,5.36435259345334e-05,0.000141088540454646,0,2.83042443183779e-05,8.69970504037021e-05,5.36435259345334e-05,0.000141088540454646,0,2.83042443183779e-05
"2020-03-29","HK",7496981,51,0,577,4,653.715007242317,402.799227995992,1060.93378783257,0,162.433001433433,8.71971007052462e-05,5.37281911206647e-05,0.000141514802802964,0,2.16664549948082e-05,8.71971007052462e-05,5.37281911206647e-05,0.000141514802802964,0,2.16664549948082e-05
"2020-03-30","HK",7496981,46,0,623,4,646.031111872261,397.803502049682,1049.15164234724,0,70.5447028280792,8.61721687532969e-05,5.30618260936878e-05,0.000139943217456099,0,9.40974811435152e-06,8.61721687532969e-05,5.30618260936878e-05,0.000139943217456099,0,9.40974811435152e-06
"2020-03-31","HK",7496981,57,0,680,4,646.169690647188,397.660602652643,1049.97896780788,0,66.3661470319964,8.61906533639591e-05,5.30427651680914e-05,0.000140053571938875,0,8.85238298349648e-06,8.61906533639591e-05,5.30427651680914e-05,0.000140053571938875,0,8.85238298349648e-06
"2020-04-01","HK",7496981,57,0,737,4,642.412556196776,395.134850613312,1044.43809934434,0,15.3366635970509,8.56895003731204e-05,5.27058626150062e-05,0.000139314491972747,0,2.0457119468558e-06,8.56895003731204e-05,5.27058626150062e-05,0.000139314491972747,0,2.0457119468558e-06
"2020-04-02","HK",7496981,47,0,784,4,627.27645982716,385.64306491385,1020.31072992638,0,0,8.36705414922567e-05,5.14397815485793e-05,0.000136096213919493,0,0,8.36705414922567e-05,5.14397815485793e-05,0.000136096213919493,0,0
"2020-04-03","HK",7496981,47,0,831,4,611.072960935878,375.516153970799,994.391744904742,0,0,8.15092049634216e-05,5.00889830147361e-05,0.000132638957589027,0,0,8.15092049634216e-05,5.00889830147361e-05,0.000132638957589027,0,0
"2020-04-04","HK",7496981,22,0,853,4,577.883609690555,354.980346808156,940.754803334121,0,0,7.70821761040284e-05,4.73497727696197e-05,0.000125484485466099,0,0,7.70821761040284e-05,4.73497727696197e-05,0.000125484485466099,0,0
"2020-04-05","HK",7496981,29,0,882,4,552.673871056773,339.377090485089,900.02659670482,0,0,7.371952403998e-05,4.5268500811872e-05,0.000120051871107159,0,0,7.371952403998e-05,4.5268500811872e-05,0.000120051871107159,0,0
"2020-04-06","HK",7496981,32,0,914,4,532.603437259996,326.95786048543,867.593215101196,0,0,7.10423885641428e-05,4.36119366562927e-05,0.000115725678790062,0,0,7.10423885641428e-05,4.36119366562927e-05,0.000115725678790062,0,0
"2020-04-07","HK",7496981,21,0,935,4,509.427633616552,312.649428313207,830.055936108031,0,0,6.795103703965e-05,4.17033774412936e-05,0.000110718692778871,0,0,6.795103703965e-05,4.17033774412936e-05,0.000110718692778871,0,0
"2020-04-08","HK",7496981,25,0,960,4,491.58123560637,301.629852283308,801.154492405189,0,0,6.55705590832324e-05,4.02335089662503e-05,0.000106863615154579,0,0,6.55705590832324e-05,4.02335089662503e-05,0.000106863615154579,0,0
"2020-04-09","HK",7496981,13,0,973,4,470.59913822736,288.700342141715,767.105252655444,0,0,6.27718195133961e-05,3.85088800600822e-05,0.00010232188832484,0,0,6.27718195133961e-05,3.85088800600822e-05,0.00010232188832484,0,0
"2020-04-10","HK",7496981,16,0,989,4,453.95228607022,278.441722610793,740.092670366171,0,0,6.05513454109354e-05,3.71405133093966e-05,9.87187603071385e-05,0,0,6.05513454109354e-05,3.71405133093966e-05,9.87187603071385e-05,0,0
"2020-04-11","HK",7496981,11,0,1000,4,437.629031074026,268.390449684944,713.584142295711,0,0,5.8374034971414e-05,3.57998039057247e-05,9.51828665826565e-05,0,0,5.8374034971414e-05,3.57998039057247e-05,9.51828665826565e-05,0,0
"2020-04-12","HK",7496981,4,0,1004,4,420.741348727563,258.000403212618,686.135681668697,0,0,5.61214372462145e-05,3.44139065061814e-05,9.15215980497612e-05,0,0,5.61214372462145e-05,3.44139065061814e-05,9.15215980497612e-05,0,0
"2020-04-13","HK",7496981,5,0,1009,4,406.599319982985,249.301932847852,663.14370338846,0,0,5.42350740895549e-05,3.32536434129755e-05,8.84547664437804e-05,0,0,5.42350740895549e-05,3.32536434129755e-05,8.84547664437804e-05,0,0
"2020-04-14","HK",7496981,3,0,1012,4,393.74076276204,241.394882504944,642.23311882868,0,0,5.25199093824621e-05,3.21989454828476e-05,8.56655657562264e-05,0,0,5.25199093824621e-05,3.21989454828476e-05,8.56655657562264e-05,0,0
"2020-04-15","HK",7496981,4,0,1016,4,383.097434394809,234.850378904943,624.924025774251,0,0,5.11002274642031e-05,3.13259936106204e-05,8.33567573099426e-05,0,0,5.11002274642031e-05,3.13259936106204e-05,8.33567573099426e-05,0,0
"2020-04-16","HK",7496981,1,0,1017,4,372.90393774484,228.585250785755,608.339104590528,0,0,4.97405472609361e-05,3.04903068029324e-05,8.11445439958468e-05,0,0,4.97405472609361e-05,3.04903068029324e-05,8.11445439958468e-05,0,0
"2020-04-17","HK",7496981,4,0,1021,4,365.157732099583,223.823918043628,595.736909967414,0,0,4.8707303926685e-05,2.98552067883897e-05,7.94635747332712e-05,0,0,4.8707303926685e-05,2.98552067883897e-05,7.94635747332712e-05,0,0
"2020-04-18","HK",7496981,2,0,1023,4,357.831747971165,219.321282695889,583.817303465457,0,0,4.77301126908505e-05,2.92546136499331e-05,7.78736538701988e-05,0,0,4.77301126908505e-05,2.92546136499331e-05,7.78736538701988e-05,0,0
"2020-04-19","HK",7496981,2,0,1025,4,351.467960935256,215.411163602385,573.460193511618,0,0,4.68812660636669e-05,2.87330544925197e-05,7.64921497749052e-05,0,0,4.68812660636669e-05,2.87330544925197e-05,7.64921497749052e-05,0,0
"2020-04-20","HK",7496981,0,0,1025,4,345.250019352047,211.591129412593,563.339191928783,0,0,4.60518733276831e-05,2.82235114925052e-05,7.51421394730469e-05,0,0,4.60518733276831e-05,2.82235114925052e-05,7.51421394730469e-05,0,0
"2020-04-21","HK",7496981,4,0,1029,4,341.091170327318,209.035244694706,556.572106513319,0,0,4.54971368244521e-05,2.78825896310402e-05,7.42394980744008e-05,0,0,4.54971368244521e-05,2.78825896310402e-05,7.42394980744008e-05,0,0
"2020-04-22","HK",7496981,4,0,1033,4,337.521045262983,206.840521090051,550.764692503457,0,0,4.50209284594669e-05,2.7589841976397e-05,7.34648643905403e-05,0,0,4.50209284594669e-05,2.7589841976397e-05,7.34648643905403e-05,0,0
"2020-04-23","HK",7496981,2,0,1035,4,333.777210155562,204.540181284029,544.671591272953,0,0,4.45215494284382e-05,2.72830064907499e-05,7.26521237379357e-05,0,0,4.45215494284382e-05,2.72830064907499e-05,7.26521237379357e-05,0,0
"2020-04-24","HK",7496981,0,0,1035,4,329.802028488178,202.098845814508,538.19890735422,0,0,4.39913117677873e-05,2.69573640128617e-05,7.17887516794053e-05,0,0,4.39913117677873e-05,2.69573640128617e-05,7.17887516794053e-05,0,0
"2020-04-25","HK",7496981,2,0,1037,4,326.840734149472,200.279510225525,533.378903209198,0,0,4.35963135226663e-05,2.67146882492466e-05,7.11458256609158e-05,0,0,4.35963135226663e-05,2.67146882492466e-05,7.11458256609158e-05,0,0
"2020-04-26","HK",7496981,0,0,1037,4,323.595005143313,198.286519280052,528.093022833323,0,0,4.3163375383146e-05,2.64488491140704e-05,7.04407577974818e-05,0,0,4.3163375383146e-05,2.64488491140704e-05,7.04407577974818e-05,0,0
"2020-04-27","HK",7496981,0,0,1037,4,320.664159863313,196.487071113728,523.319436938057,0,0,4.27724386474119e-05,2.62088260746196e-05,6.9804023371282e-05,0,0,4.27724386474119e-05,2.62088260746196e-05,6.9804023371282e-05,0,0
"2020-04-28","HK",7496981,0,0,1037,4,318.025317664876,194.866668904393,519.022074141717,0,0,4.24204513343273e-05,2.59926854428994e-05,6.92308109279878e-05,0,0,4.24204513343273e-05,2.59926854428994e-05,6.92308109279878e-05,0,0
"2020-04-29","HK",7496981,0,0,1037,4,315.653858231419,193.410632435878,515.159673289492,0,0,4.21041294130823e-05,2.57984690685328e-05,6.87156167648673e-05,0,0,4.21041294130823e-05,2.57984690685328e-05,6.87156167648673e-05,0,0
"2020-04-30","HK",7496981,0,0,1037,4,313.523308751228,192.10229363922,511.690221226226,0,0,4.18199417540511e-05,2.56239536473708e-05,6.8252836872099e-05,0,0,4.18199417540511e-05,2.56239536473708e-05,6.8252836872099e-05,0,0
"2020-05-01","HK",7496981,2,0,1039,4,312.208604110452,191.294315692545,509.551013723069,0,0,4.1644577211874e-05,2.55161798719438e-05,6.79674943451329e-05,0,0,4.1644577211874e-05,2.55161798719438e-05,6.79674943451329e-05,0,0
"2020-05-02","HK",7496981,0,0,1039,4,310.470318277452,190.227253513414,506.719288382644,0,0,4.14127124341721e-05,2.53738476212511e-05,6.75897789233619e-05,0,0,4.14127124341721e-05,2.53738476212511e-05,6.75897789233619e-05,0,0
"2020-05-03","HK",7496981,0,0,1039,4,308.881210056503,189.251635148219,504.1309252163,0,0,4.12007460144961e-05,2.52437127889506e-05,6.72445248582462e-05,0,0,4.12007460144961e-05,2.52437127889506e-05,6.72445248582462e-05,0,0
"2020-05-04","HK",7496981,1,0,1040,4,307.72619995076,188.542026241849,502.250962417613,0,0,4.10466826514247e-05,2.51490601672658e-05,6.69937622114306e-05,0,0,4.10466826514247e-05,2.51490601672658e-05,6.69937622114306e-05,0,0
"2020-05-05","HK",7496981,0,0,1040,4,306.398082770311,187.726770444981,500.087360490956,0,0,4.08695290504685e-05,2.50403156210454e-05,6.67051657848615e-05,0,0,4.08695290504685e-05,2.50403156210454e-05,6.67051657848615e-05,0,0
"2020-05-06","HK",7496981,0,0,1040,4,305.1787402433,186.978184705098,498.101228458168,0,0,4.07068845770451e-05,2.49404639954534e-05,6.64402415396502e-05,0,0,4.07068845770451e-05,2.49404639954534e-05,6.64402415396502e-05,0,0
"2020-05-07","HK",7496981,4,0,1044,4,305.23083748975,187.008980784076,498.189251468439,0,0,4.07138336738149e-05,2.49445717928424e-05,6.64519826672149e-05,0,0,4.07138336738149e-05,2.49445717928424e-05,6.64519826672149e-05,0,0
"2020-05-08","HK",7496981,0,0,1044,4,304.185819107998,186.367236600526,496.487549175488,0,0,4.05744417796974e-05,2.4858971444709e-05,6.62249976591228e-05,0,0,4.05744417796974e-05,2.4858971444709e-05,6.62249976591228e-05,0,0
"2020-05-09","HK",7496981,0,0,1044,4,303.190398384751,185.756266648897,494.86576862816,0,0,4.04416655697475e-05,2.47774759798507e-05,6.60086731749966e-05,0,0,4.04416655697475e-05,2.47774759798507e-05,6.60086731749966e-05,0,0
"2020-05-10","HK",7496981,3,0,1047,4,303.121181091582,185.712766062157,494.755704600314,0,0,4.04324328808599e-05,2.47716735659536e-05,6.59939920616465e-05,0,0,4.04324328808599e-05,2.47716735659536e-05,6.59939920616465e-05,0,0
