"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-05","VN",96462108,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","VN",96462108,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","VN",96462108,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","VN",96462108,2,0,2,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","VN",96462108,4,0,6,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-02-09","VN",96462108,7,0,13,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-02-16","VN",96462108,3,0,16,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-23","VN",96462108,0,0,16,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-01","VN",96462108,0,0,16,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-08","VN",96462108,4,0,20,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-15","VN",96462108,33,0,53,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-22","VN",96462108,41,0,94,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-23","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-24","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-25","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-26","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-27","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-28","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-29","VN",96462108,80,0,174,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-30","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-31","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-01","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-02","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-03","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-04","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-05","VN",96462108,66,0,240,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-06","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-07","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-08","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-09","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-10","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-11","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-12","VN",96462108,18,0,258,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-13","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-14","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-15","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-16","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-17","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-18","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-19","VN",96462108,10,0,268,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-20","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-21","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-22","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-23","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-24","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-25","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-26","VN",96462108,2,0,270,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-27","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-28","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-29","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-04-30","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-01","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-02","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-03","VN",96462108,0,0,270,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-04","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-05","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-06","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-07","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-08","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-09","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-10","VN",96462108,18,0,288,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-11","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-12","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-13","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-14","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-15","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-16","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-17","VN",96462108,30,0,318,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-18","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-19","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-20","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-21","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-22","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-23","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-24","VN",96462108,7,0,325,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-25","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-26","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-27","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"2020-05-28","VN",96462108,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
