"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-05","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-09","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-16","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-23","IQ",39309789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-01","IQ",39309789,13,0,13,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-08","IQ",39309789,41,2,54,2,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-14","IQ",39309789,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-15","IQ",39309789,58,7,112,9,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-16","IQ",39309789,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-17","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-19","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-20","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-21","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-22","IQ",39309789,102,8,214,17,5017.97840338869,4631.24006589409,5437.01187988712,5017.97840338869,5017.97840338869,0.000127652132739473,0.000117813913117012,0.000138311906988031,0.000127652132739473,0.000127652132739473
"2020-03-23","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-24","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-25","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-26","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-27","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-28","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-29","IQ",39309789,292,25,506,42,12385.8615545777,11986.798465586,12798.2102051355,0,5017.97840338869,0.000315083389396409,0.000304931640960627,0.000325573108650761,0,0.000127652132739473
"2020-03-30","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-03-31","IQ",39309789,0,0,0,0,0,0,0,0,5017.97840338869,0,0,0,0,0.000127652132739473
"2020-04-01","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-02","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-03","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-04","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-05","IQ",39309789,372,14,878,56,12355.0353635063,11988.8825210652,12732.3708915557,0,0,0.000314299203272403,0.000304984657156648,0.000323898225237375,0,0
"2020-04-06","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-07","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-08","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-10","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-11","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-12","IQ",39309789,440,16,1318,72,12522.8811962191,12207.0771581741,12846.8552645796,0,0,0.000318569026056566,0.000310535300969793,0.000326810588186561,0,0
"2020-04-13","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-14","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-15","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-16","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-17","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-19","IQ",39309789,195,10,1513,82,10087.8717249048,9852.66252719791,10328.695990268,0,0,0.00025662492680652,0.000250641450331822,0.000262751244741304,0,0
"2020-04-20","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-21","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-22","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-23","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-24","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-25","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-26","IQ",39309789,250,4,1763,86,9321.78469977259,9109.66863072865,9538.83983175839,0,0,0.000237136472540532,0.000231740461154056,0.000242658128532778,0,0
"2020-04-27","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-28","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-29","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-30","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-01","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-02","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-03","IQ",39309789,456,9,2219,95,10626.9026612882,10404.4297506378,10854.1326030455,0,0,0.000270337311179365,0.000264677832553051,0.000276117803711577,0,0
"2020-05-04","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-05","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-06","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-07","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-08","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-09","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-10","IQ",39309789,460,12,2679,107,11698.4459225596,11477.0840837298,11924.0772311721,0,0,0.000297596253252836,0.000291965039133886,0.000303336078226523,0,0
"2020-05-11","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-12","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-13","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-14","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-15","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-16","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-17","IQ",39309789,581,14,3260,121,13141.7453475537,12917.8120769055,13369.5605534247,0,0,0.000334312284086634,0.000328615655426323,0.000340107665126991,0,0
"2020-05-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-19","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-20","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-21","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-22","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-23","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-24","IQ",39309789,1012,31,4272,152,17739.9300078901,17492.5113407244,17990.8482295606,0,0,0.00045128530219,0.000444991229556699,0.000457668399837013,0,0
"2020-05-25","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-26","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-27","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-28","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-29","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-30","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-05-31","IQ",39309789,1907,43,6179,195,26012.057266507,25718.3115700016,26309.158025182,0,0,0.000661719585076047,0.000654247001173209,0.000669277518258417,0,0
"2020-06-01","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-02","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-03","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-04","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-05","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-06","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-07","IQ",39309789,4919,123,11098,318,55827.8201656206,55403.7429140175,56255.1434346562,0,0,0.00142020147107939,0.00140941338845694,0.00143107212899709,0,0
"2020-06-08","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-09","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-10","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-11","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-12","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-13","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-14","IQ",39309789,7852,231,18950,549,102157.328010884,101628.094551749,102689.317480111,0,0,0.00259877579121282,0.00258531264443443,0.0026123090480112,0,0
"2020-06-15","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-16","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-17","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-19","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-20","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-06-21","IQ",39309789,10272,464,29222,1013,172411.787205387,171780.743685092,173045.148889616,9653.41641829949,9653.41641829949,0.00438597590044015,0.00436992281197673,0.00440208796057431,0.000245572837297587,0.000245572837297587
"2020-06-22","IQ",39309789,0,0,0,0,0,0,0,0,9653.41641829949,0,0,0,0,0.000245572837297587
"2020-06-23","IQ",39309789,0,0,0,0,0,0,0,0,9653.41641829949,0,0,0,0,0.000245572837297587
"2020-06-24","IQ",39309789,0,0,0,0,0,0,0,0,9653.41641829949,0,0,0,0,0.000245572837297587
"2020-06-25","IQ",39309789,0,0,0,0,0,0,0,0,9653.41641829949,0,0,0,0,0.000245572837297587
"2020-06-26","IQ",39309789,0,0,0,0,0,0,0,0,9653.41641829949,0,0,0,0,0.000245572837297587
"2020-06-27","IQ",39309789,0,0,0,0,0,0,0,0,9653.41641829949,0,0,0,0,0.000245572837297587
"2020-06-28","IQ",39309789,14040,647,43262,1660,261985.372016584,261208.026115567,262765.03127167,159285.608264767,168939.024683067,0.00666463439975687,0.00664485953144056,0.00668446811738597,0.00405205960949745,0.00429763244679503
"2020-06-29","IQ",39309789,0,0,0,0,0,0,0,0,168939.024683067,0,0,0,0,0.00429763244679503
"2020-06-30","IQ",39309789,0,0,0,0,0,0,0,0,168939.024683067,0,0,0,0,0.00429763244679503
"2020-07-01","IQ",39309789,0,0,0,0,0,0,0,0,159285.608264767,0,0,0,0,0.00405205960949745
"2020-07-02","IQ",39309789,0,0,0,0,0,0,0,0,159285.608264767,0,0,0,0,0.00405205960949745
"2020-07-03","IQ",39309789,0,0,0,0,0,0,0,0,159285.608264767,0,0,0,0,0.00405205960949745
"2020-07-04","IQ",39309789,0,0,0,0,0,0,0,0,159285.608264767,0,0,0,0,0.00405205960949745
"2020-07-05","IQ",39309789,15092,708,58354,2368,331594.079642646,330715.761576557,332474.730354211,0,159285.608264767,0.00843540726312843,0.00841306376832898,0.00845781009799395,0,0.00405205960949745
"2020-07-06","IQ",39309789,0,0,0,0,0,0,0,0,159285.608264767,0,0,0,0,0.00405205960949745
"2020-07-07","IQ",39309789,0,0,0,0,0,0,0,0,159285.608264767,0,0,0,0,0.00405205960949745
"2020-07-08","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-09","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-10","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-11","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-12","IQ",39309789,16840,687,75194,3055,389440.909157241,388474.268250253,390409.955357756,0,0,0.00990697022457284,0.00988237988889367,0.00993162174840867,0,0
"2020-07-13","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-14","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-15","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-16","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-17","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-19","IQ",39309789,15026,636,90220,3691,422077.533608246,421071.559505414,423085.911064789,0,0,0.0107372118839978,0.0107116209528729,0.0107628639539324,0,0
"2020-07-20","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-21","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-22","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-23","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-24","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-25","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-26","IQ",39309789,17353,593,107573,4284,464098.82902835,463023.473987349,465176.681542004,0,0,0.0118061897770133,0.0117788338672423,0.0118336092198817,0,0
"2020-07-27","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-28","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-29","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-30","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-07-31","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-01","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-02","IQ",39309789,19131,521,126704,4805,503058.693730924,501915.509818297,504204.481407398,0,0,0.0127972880681431,0.0127682066626788,0.0128264357106419,0,0
"2020-08-03","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-04","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-05","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-06","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-07","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-08","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-09","IQ",39309789,20685,505,147389,5310,540578.191848072,539368.691874208,541790.404048673,0,0,0.0137517449368164,0.0137209765199759,0.0137825823498741,0,0
"2020-08-10","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-11","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-12","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-13","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-14","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-15","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-16","IQ",39309789,25194,475,172583,5785,585049.489629376,583756.52722979,586345.315811531,0,0,0.0148830483325509,0.0148501567187193,0.0149160127980216,0,0
"2020-08-17","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-19","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-20","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-21","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-22","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-23","IQ",39309789,28467,568,201050,6353,637618.180509429,636226.819582732,639012.584195671,0,0,0.0162203409565345,0.0161849461868832,0.0162558131308126,0,0
"2020-08-24","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-25","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-26","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-27","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-28","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-29","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-30","IQ",39309789,26396,538,227446,6891,668910.864052287,667465.988138463,670358.867715604,0,0,0.0170163941620823,0.0169796380270182,0.0170532298638287,0,0
"2020-08-31","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-01","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-02","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-03","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-04","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-05","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-06","IQ",39309789,29273,531,256719,7422,706606.489555369,705093.470706239,708122.755103174,0,0,0.0179753315276093,0.0179368419073997,0.0180139037404443,0,0
"2020-09-07","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-08","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-09","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-10","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-11","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-12","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-13","IQ",39309789,30059,519,286778,7941,741867.651211696,740291.003710068,743447.656605468,0,0,0.0188723386740055,0.0188322304072929,0.0189125323619892,0,0
"2020-09-14","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-15","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-16","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-17","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-18","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-09-19","IQ",39309789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
