"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-03","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-04","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-05","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","ME",621873,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","ME",621873,2090,44,16149,267,0,NA,NA,0,0,0,NA,NA,0,0
"2020-01-12","ME",621873,0,0,16149,267,0,NA,NA,0,0,0,NA,NA,0,0
"2020-01-13","ME",621873,0,0,16149,267,392697.247645341,380530.311641337,405253.204779061,392697.247645341,392697.247645341,0.631474991912081,0.611910006772021,0.651665540679626,0.631474991912081,0.631474991912081
"2020-01-14","ME",621873,0,0,16149,267,190745.485340434,183417.378586761,198366.373230806,0,392697.247645341,0.306727395047596,0.294943466892374,0.318982128554876,0,0.631474991912081
"2020-01-15","ME",621873,0,0,16149,267,121541.295319694,116564.151451012,126730.957023244,0,392697.247645341,0.195443917519645,0.187440444352806,0.20378912900744,0,0.631474991912081
"2020-01-16","ME",621873,0,0,16149,267,89206.2331862042,85448.413954325,93129.3124238106,0,392697.247645341,0.143447670482887,0.137404926655965,0.149756159897295,0,0.631474991912081
"2020-01-17","ME",621873,0,0,16149,267,71227.2093986934,68179.9735352284,74410.6384274842,0,392697.247645341,0.114536584477367,0.109636490947876,0.11965568279614,0,0.631474991912081
"2020-01-18","ME",621873,0,0,16149,267,60061.7199502382,57467.8004715403,62772.7209634086,0,392697.247645341,0.0965819708368722,0.0924108306222337,0.100941383471237,0,0.631474991912081
"2020-01-19","ME",621873,0,0,0,0,0,0,0,0,392697.247645341,0,0,0,0,0.631474991912081
"2020-01-20","ME",621873,0,0,0,0,0,0,0,0,392697.247645341,0,0,0,0,0.631474991912081
"2020-01-21","ME",621873,0,0,0,0,0,0,0,0,392697.247645341,0,0,0,0,0.631474991912081
"2020-01-22","ME",621873,0,0,0,0,0,0,0,0,392697.247645341,0,0,0,0,0.631474991912081
"2020-01-23","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08","ME",621873,429,8,469,10,926.894285368479,891.838899839064,963.327587980045,0,0,0.0014904880664838,0.00143411741599823,0.00154907447015716,0,0
"2020-02-09","ME",621873,0,0,469,10,917.311120800264,882.608757989789,953.377909211243,0,0,0.00147507790304494,0.00141927492910898,0.00153307493525405,0,0
"2020-02-10","ME",621873,0,0,469,10,902.135464485226,867.992783272553,937.621155343665,0,0,0.00145067475913125,0.00139577177859877,0.00150773736010997,0,0
"2020-02-11","ME",621873,0,0,469,10,884.258176841559,850.775055746954,919.059060358397,0,0,0.00142192726946106,0.0013680848915244,0.00147788866916299,0,0
"2020-02-12","ME",621873,0,0,469,10,866.171174054596,833.356509108477,900.2779657481,0,0,0.00139284254832513,0.00134007507820484,0.00144768781688239,0,0
"2020-02-13","ME",621873,0,0,469,10,849.16215250027,816.976404770403,882.615895671477,0,0,0.00136549126992211,0.00131373512722116,0.00141928640682499,0,0
"2020-02-14","ME",621873,0,0,469,10,833.739685214995,802.124596246401,866.600857217533,0,0,0.00134069124276982,0.00128985274524927,0.00139353349834698,0,0
