"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-24","MY",31949789,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","MY",31949789,4,0,4,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","MY",31949789,0,0,4,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-01-27","MY",31949789,0,0,4,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-01-28","MY",31949789,0,0,4,0,0,0,NA,0,0,0,0,NA,0,0
"2020-01-29","MY",31949789,3,0,7,0,0,0,NA,0,0,0,0,NA,0,0
"2020-01-30","MY",31949789,1,0,8,0,0,0,NA,0,0,0,0,NA,0,0
"2020-01-31","MY",31949789,0,0,8,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-01","MY",31949789,0,0,8,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-02","MY",31949789,0,0,8,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-03","MY",31949789,0,0,8,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-04","MY",31949789,2,0,10,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-05","MY",31949789,2,0,12,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-06","MY",31949789,2,0,14,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-07","MY",31949789,1,0,15,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-08","MY",31949789,1,0,16,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-09","MY",31949789,1,0,17,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-10","MY",31949789,1,0,18,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-11","MY",31949789,0,0,18,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-12","MY",31949789,0,0,18,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-13","MY",31949789,0,0,18,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-14","MY",31949789,1,0,19,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-15","MY",31949789,3,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-16","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-17","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-18","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-19","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-20","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-21","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-22","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-23","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-24","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-25","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-26","MY",31949789,0,0,22,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-27","MY",31949789,1,0,23,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-28","MY",31949789,2,0,25,0,0,0,NA,0,0,0,0,NA,0,0
"2020-02-29","MY",31949789,4,0,29,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-01","MY",31949789,0,0,29,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-02","MY",31949789,0,0,29,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-03","MY",31949789,7,0,36,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-04","MY",31949789,14,0,50,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-05","MY",31949789,5,0,55,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-06","MY",31949789,28,0,83,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-07","MY",31949789,10,0,93,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-08","MY",31949789,6,0,99,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-09","MY",31949789,18,0,117,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-10","MY",31949789,12,0,129,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-11","MY",31949789,20,0,149,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-12","MY",31949789,9,0,158,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-13","MY",31949789,39,0,197,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-14","MY",31949789,41,0,238,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-15","MY",31949789,190,0,428,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-16","MY",31949789,125,0,553,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-17","MY",31949789,120,2,673,2,811.926194931576,309.158250373553,2132.3194358214,811.926194931576,811.926194931576,2.54125682936928e-05,9.67637846915212e-06,6.67397032206192e-05,2.54125682936928e-05,2.54125682936928e-05
"2020-03-18","MY",31949789,117,0,790,2,750.07357403517,284.602156935244,1976.83099989262,0,811.926194931576,2.34766362317814e-05,8.90779456901089e-06,6.18730533679774e-05,0,2.54125682936928e-05
"2020-03-19","MY",31949789,110,0,900,2,673.209005756297,254.74662890317,1779.06324956178,0,811.926194931576,2.10708435588197e-05,7.97334307601125e-06,5.56830985507221e-05,0,2.54125682936928e-05
"2020-03-20","MY",31949789,130,1,1030,3,923.329410070654,483.392560536522,1763.65395146997,0,811.926194931576,2.88993899168052e-05,1.51297575247374e-05,5.52008012156188e-05,0,2.54125682936928e-05
"2020-03-21","MY",31949789,153,4,1183,7,2012.61866539163,1528.25166660691,2650.50186483761,1111.52587552745,1923.45207045902,6.29931754914448e-05,4.78329189155806e-05,8.2958352708921e-05,3.47897720240797e-05,6.02023403177725e-05
"2020-03-22","MY",31949789,123,4,1306,11,2885.41680829765,2423.05081854374,3436.01136793752,961.964737838626,2885.41680829765,9.03109816561746e-05,7.58393371093544e-05,0.000107544102026386,3.01086413384021e-05,9.03109816561746e-05
"2020-03-23","MY",31949789,212,5,1518,16,4090.1214776325,3628.22416122577,4610.82142624254,1204.70466933485,4090.1214776325,0.000128017167112825,0.000113560191625233,0.000144314612726943,3.77061854566505e-05,0.000128017167112825
"2020-03-24","MY",31949789,106,2,1624,18,4177.10848466475,3753.56761761492,4648.44038263128,86.9870070322536,4177.10848466475,0.000130739783122347,0.000117483330409942,0.00014549205262768,2.72261600952212e-06,0.000130739783122347
"2020-03-25","MY",31949789,172,3,1796,21,4620.81384579107,4215.06255636998,5065.62365609177,443.705361126315,4620.81384579107,0.000144627366577947,0.000131927711834654,0.000158549518311115,1.38875834556001e-05,0.000144627366577947
"2020-03-26","MY",31949789,235,5,2031,26,5610.80880221595,5208.51440483551,6044.17554951894,989.994956424884,5610.80880221595,0.000175613328845957,0.000163021871751188,0.000189177322877436,3.09859622680101e-05,0.000175613328845957
"2020-03-27","MY",31949789,130,2,2161,28,5622.79295602642,5245.92631152843,6026.73364985351,11.9841538104656,4810.86676109484,0.000175988422209186,0.000164192831180464,0.000188631406919573,3.75093363228959e-07,0.000150575853915494
"2020-03-28","MY",31949789,159,6,2320,34,6456.47747296865,6096.78768345673,6837.38773978702,833.684516942226,5644.55127803707,0.000202082006643883,0.000190824035910119,0.000214004159457423,2.60935844346961e-05,0.00017666943835019
"2020-03-29","MY",31949789,150,5,2470,39,7004.28445232776,6661.48225356039,7364.72737173458,547.80697935911,6192.35825739618,0.000219227878228797,0.00020849847407632,0.000230509421258919,1.71458715849144e-05,0.000193815309935104
"2020-03-30","MY",31949789,156,4,2626,43,7355.12970604324,7026.50684740807,7699.12193463176,350.845253715484,6543.20351111166,0.000230209022852803,0.000219923419444431,0.000240975673881031,1.09811446240063e-05,0.00020479645455911
"2020-03-31","MY",31949789,140,5,2766,48,7808.47663900322,7493.81470637329,8136.35108564984,453.346932959978,5885.02456854419,0.000244398378937752,0.000234549740105429,0.000254660557716041,1.41893560849487e-05,0.000184196038619979
"2020-04-01","MY",31949789,142,2,2908,50,7777.418526736,7475.12973665661,8091.9316548305,0,4923.05983070557,0.000243426287627001,0.000233964917159754,0.000253270269009617,0,0.000154087397281577
"2020-04-02","MY",31949789,208,2,3116,52,7936.15518988131,7638.27921008756,8245.64767345788,96.6204386108802,3814.9755999816,0.000248394604104625,0.000239071350677388,0.000258081443775979,3.02413385612281e-06,0.00011940534568105
"2020-04-03","MY",31949789,217,5,3333,57,8567.36029381692,8272.22794559394,8873.02222409935,662.263216202822,4390.25180915217,0.000268150762867852,0.00025891338267035,0.000277717709625542,2.07282500739777e-05,0.000137410979745505
"2020-04-04","MY",31949789,150,3,3483,60,8709.15761886296,8422.83101083923,9005.21764387641,141.797325046044,4088.34377307189,0.000272588893117978,0.000263627124762521,0.00028185530877454,4.43813025012602e-06,0.000127961526540031
"2020-04-05","MY",31949789,179,2,3662,62,8772.13115419372,8491.97976752724,9061.52476724319,62.9735353307606,3161.32235197777,0.000274559908805461,0.000265791419390195,0.000283617671692392,1.97101568748265e-06,9.89465799595037e-05
"2020-04-06","MY",31949789,131,2,3793,64,8725.91869151805,8454.97888859194,9005.54076057125,0,3149.33819816731,0.000273113499795509,0.000264633324764428,0.000281865422039915,0,9.85714865962747e-05
"2020-04-07","MY",31949789,170,1,3963,65,8646.65731534494,8381.58717382892,8920.11037747803,0,2315.65368122508,0.000270632689165645,0.000262336229319978,0.00027919152697622,0,7.24779021615786e-05
"2020-04-08","MY",31949789,156,1,4119,66,8553.92043739619,8295.01149310004,8820.91060514722,0,1767.84670186597,0.000267730107306693,0.000259626487458181,0.000276086662267072,0,5.53320305766642e-05
"2020-04-09","MY",31949789,109,2,4228,68,8509.16768817581,8258.4074354556,8767.54208500742,0,1417.00144815048,0.000266329386030556,0.000258480812986139,0.000274416275018512,0,4.43508859526579e-05
"2020-04-10","MY",31949789,118,3,4346,71,8620.02662968751,8375.81709463403,8871.3564607476,0,963.654515190507,0.00026979917237286,0.000262155630969395,0.000277665572713097,0,3.01615298677092e-05
"2020-04-11","MY",31949789,184,3,4530,74,8871.52455839265,8629.49969478707,9120.33730503607,0,963.654515190507,0.000277670834019988,0.000270095670891193,0.000285458451855068,0,3.01615298677092e-05
"2020-04-12","MY",31949789,153,5,4683,79,9304.69727175303,9065.71807330174,9549.97614297493,0,867.034076579626,0.000291228754961513,0.000283748918445181,0.000298905765636666,0,2.71373960115864e-05
