"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-05","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-09","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-16","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-23","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-01","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-08","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-15","NE",24112753,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-22","NE",24112753,2,0,2,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-29","NE",24112753,18,0,20,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-04","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-05","NE",24112753,124,57,144,57,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-06","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-07","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-08","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-09","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-10","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-11","NE",24112753,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-04-12","NE",24112753,385,1,529,58,36224.4087562705,36095.9877768711,36353.2866271131,36224.4087562705,36224.4087562705,0.00150229253193405,0.00149696667887201,0.00150763733312049,0.00150229253193405,0.00150229253193405
"2020-04-13","NE",24112753,0,0,0,0,0,0,0,0,36224.4087562705,0,0,0,0,0.00150229253193405
"2020-04-14","NE",24112753,0,0,0,0,0,0,0,0,36224.4087562705,0,0,0,0,0.00150229253193405
"2020-04-15","NE",24112753,0,0,0,0,0,0,0,0,36224.4087562705,0,0,0,0,0.00150229253193405
"2020-04-16","NE",24112753,0,0,0,0,0,0,0,0,36224.4087562705,0,0,0,0,0.00150229253193405
"2020-04-17","NE",24112753,0,0,0,0,0,0,0,0,36224.4087562705,0,0,0,0,0.00150229253193405
"2020-04-18","NE",24112753,0,0,0,0,0,0,0,0,36224.4087562705,0,0,0,0,0.00150229253193405
