"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-07-19","Poland","PL","Mazowieckie","PLMZ","en",200,3,20,,15000,0,,,,,0,,,3000,,,3,,,,,,,,"limesurvey-33015","j2ymi4trs8pha3omf7",20220718
"2022-07-25","Poland","PL","Warmińsko-mazurskie","PLWN","en",30,6,0,,2,2,,,,,2,,,5,,,10,,,,,,,,"limesurvey-34411","cg9tn9th0sxikum89r",20220725
"2022-07-29","Poland","PL","Pomorskie","PLPM","en",50,20,30,,0,0,,,,,0,,,0,,,45,,,,,,,,"limesurvey-36096","xa8kdoc6mcgilsx18b",20220729
"2022-07-30","Poland","PL","","","en",2,0,100,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-36738","qnvly77mgi5qzzb09a",20220729
"2022-08-11","Poland","PL","Mazowieckie","PLMZ","en",40,4,5,,1,1,,,,,0,,,2,,,38,,,,,,,,"limesurvey-40140","ov78qfass1mvluas4y",20220811
"2022-09-14","Poland","PL","Warmińsko-mazurskie","PLWN","en",115,70,15,,0,0,,,,,0,,,0,,,100,,,,,,,,"limesurvey-53248","syn7382im1sd20c10m",20220914
"2022-09-14","Poland","PL","Warmińsko-mazurskie","PLWN","en",115,70,15,,0,0,,,,,0,,,0,,,100,,,,,,,,"limesurvey-53249","syn7382im1sd20c10m",20220914
"2022-10-12","Poland","PL","Małopolskie","PLMA","en",200,150,15,,0,2,,,,,2,,,0,,,100,,,,,,,,"limesurvey-64766","r2hsealtkyl06oez54",20221012
"2022-11-07","Poland","PL","Małopolskie","PLMA","en",500,450,30,,,0,,,,,0,,,,,,400,,,,,,,,"limesurvey-74182","r2hsealtkyl06oez54",20221107
"2022-11-28","Poland","PL","Pomorskie","PLPM","en",50,15,30,,0,0,,,,,0,,,0,,,45,,,,,,,,"limesurvey-81972","fdlyfin0mycfpsv4az",20221128
"2022-11-28","Poland","PL","Pomorskie","PLPM","en",50,15,30,,0,0,,,,,0,,,0,,,45,,,,,,,,"limesurvey-81971","fdlyfin0mycfpsv4az",20221128
"2022-12-22","Poland","PL","Mazowieckie","PLMZ","en",100,20,40,,1,4,,,,,0,,,3,,,95,,,,,,,,"limesurvey-91007","uz93b9gildytishxrh",20221222
"2023-01-23","Poland","PL","Lubuskie","PLLB","en",200,150,10,,0,0,,,,,0,,,0,,,150,,,,,,,,"limesurvey-100670","eizvfp0xt07nqxqrot",20230123
"2023-01-26","Poland","PL","Pomorskie","PLPM","en",500,50,30,,0,0,,,,,0,,,0,,,300,,,,,,,,"limesurvey-101924","fdlyfin0mycfpsv4az",20230126
"2023-02-13","Poland","PL","Wielkopolskie","PLWP","en",47,11,7,,0,4,,,,,0,,,2,,,8,,,,,,,,"limesurvey-105571","43zot2zvw2bd4586jh",20230213
"2023-02-20","Poland","PL","Warmińsko-mazurskie","PLWN","en",12,9,12,,0,0,,,,,,,,1,,,12,,,,,,,,"limesurvey-107552","wknx99k7luxeulc2bt",20230220
"2023-06-16","Poland","PL","Łódzkie","PLLD","en",20,20,20,,10000,0,,,,,0,,,3000,,,20,,,,,,,,"limesurvey-117418","0bevkfoepawr8vx4b5",
"2023-09-25","Poland","PL","Warmińsko-mazurskie","PLWN","en",30,2,2,,0,0,,,,,0,,,1,,,15,,,,,,,,"limesurvey-124770","knuwk9vccpnotifp4a",20230925
"2023-10-23","Poland","PL","Warmińsko-mazurskie","PLWN","en",30,2,0,,0,0,,,,,0,,,2,,,21,,,,,,,,"limesurvey-126672","knuwk9vccpnotifp4a",20231023
"2023-11-27","Poland","PL","Warmińsko-mazurskie","PLWN","en",30,10,20,,0,0,,,,,0,,,2,,,17,,,,,,,,"limesurvey-129286","r75fw84oyx34n08x7w",20231127
"2023-12-25","Poland","PL","Warmińsko-mazurskie","PLWN","en",30,12,30,,0,0,,,,,0,,,2,,,20,,,,,,,,"limesurvey-131547","r75fw84oyx34n08x7w",20231225
