"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-01-15","Venezuela","VE","Falcón","VEI","en",45,25,7,,,0,,,,,1,,,,,,40,,,,,,,,"limesurvey-133060","rh44lu373nnwno5u1g",20240115
"2024-02-05","Venezuela","VE","Mérida","VEL","en",6,6,2,,0,1,,,,,1,,,1,,,5,,,,,,,,"limesurvey-134597","jojkbhh284hu6pzxp2",20240205
"2024-02-19","Venezuela","VE","Aragua","VED","en",20,5,10,,,0,,,,,0,,,,,,15,,,,,,,,"limesurvey-135507","rh44lu373nnwno5u1g",20240219
"2024-04-22","Venezuela","VE","Distrito Federal","VEA","en",15,10,5,,3,0,,,,,0,,,5,,,30,,,,,,,,"limesurvey-139817","wij2xzkmxegslwz43v",20240422
"2024-04-29","Venezuela","VE","Distrito Federal","VEA","en",10,5,5,,0,0,,,,,0,,,0,,,8,,,,,,,,"limesurvey-140249","r00609eq2c195ep11k",20240429
"2024-07-22","Venezuela","VE","Bolívar","VEF","en",12,20,6,,0,1,,,,,6,,,6,,,12,,,,,,,,"limesurvey-146660","vxk44grcplgi4pyhzo",20240722
"2024-08-12","Venezuela","VE","Distrito Federal","VEA","en",53,19,50,,3,0,,,,,0,,,8,,,51,,,,,,,,"limesurvey-148332","yrw0d125sualnl138r",20240812
"2024-09-30","Venezuela","VE","Miranda","VEM","en",45,8,4,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-152301","mmo8lvh7q8ek69v9e1",20240930
"2024-10-21","Venezuela","VE","Miranda","VEM","en",75,10,15,,1,0,,,,,3,,,1,,,50,,,,,,,,"limesurvey-153733","5zwnqcnyend8pxopgv",20241021
"2024-12-16","Venezuela","VE","Distrito Federal","VEA","en",25,10,5,,0,0,,,,,0,,,0,,,15,,,,,,,,"limesurvey-157952","je0mcoltk9baw0p8ne",20241216
"2024-12-16","Venezuela","VE","Distrito Federal","VEA","en",25,10,5,,0,0,,,,,0,,,0,,,15,,,,,,,,"limesurvey-157951","je0mcoltk9baw0p8ne",20241216
