ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HR,HRV,Croatia,2021-07-01,2021-07-01,292,3187492.91104907,257,871,28,611,0,4,292,105,59,224,212,76,48,160,2,21740.4783188434,0,2,0,0,2,21740.4783188434,28,285,8415.45664294667,1,0,1,0,0,10,7,3,2,5,10,7,3,2,5,20,10,0,0,0,2,0,2,0,0,1,1,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0136986301369863,0.0133321457675664,0.00684931506849315,0.00945992755678076,0.00682055738649098,9.03539767131213e-05,0.00684931506849315,0.00945992755678076,0.00682055738649098,9.03539767131213e-05,0.00332721101040523,0.00123034163415022
HR,HRV,Croatia,2021-07-02,2021-07-02,263,3395536.43470231,221,785,42,461,0,3,263,101,51,206,183,76,30,146,3,23777.4731774048,0,3,0,0,1,8164.59456828648,42,262,7736.31452790185,2,0,2,0,0,5,1,4,0,0,5,1,4,0,0,30,20,0,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0114068441064639,0.0128339921593001,0.0114068441064639,0.0128339921593001,0.00700256752788734,8.86944835264525e-05,0.00380228136882129,0.00743815311230081,0.00240450801376905,5.20935851240326e-05,0.00542894162957342,0.00163740656281138
HR,HRV,Croatia,2021-07-03,2021-07-03,278,3089522.6411648,247,730,46,543,0,5,278,116,58,212,187,84,28,154,4,36874.9605450121,1,3,0,1,3,26298.9005172245,46,271,8002.06579031069,5,1,2,1,0,10,4,5,0,4,10,5,3,1,4,26,12,0,0,0,2,0,2,0,0,1,1,3,1,0,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,2,2,2,2,3,3,2,0,0,0,1,0,1,0,0,1,1,1,0,1,0.0179856115107914,0.0156223809144098,0.0143884892086331,0.0139986506109683,0.0119354880439101,0.000121091913365831,0.0107913669064748,0.012145289503795,0.00851228606219548,0.000102439906500958,0.00574851559652248,0.00165642971658927
HR,HRV,Croatia,2021-07-04,2021-07-04,291,3082961.74393662,252,701,157,623,0,3,291,117,57,223,203,81,41,158,1,14298.195891553,0,1,0,0,1,14298.195891553,157,287,8474.51247903752,1,1,0,0,1,8,7,1,3,4,10,9,1,3,6,21,14,0,0,0,2,1,1,0,1,1,2,1,1,1,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,0,2,0,2,2,0,1,0,1,1,1,0,0,1,0,1,1,1,0.0103092783505155,0.0116055433674017,0.00343642611683849,0.00672368883398005,0.00463781164968194,7.584223908581e-05,0.00343642611683849,0.00672368883398005,0.00463781164968194,7.584223908581e-05,0.0185261394550251,0.00287092972875547
HR,HRV,Croatia,2021-07-05,2021-07-05,336,3191143.94325644,289,698.3,46,753,0,2,336,121,65,261,232,96,40,187,0,0,0,0,0,0,0,0,46,332,9803.26879108173,1,0,1,0,0,7,3,4,0,3,7,3,4,0,3,31,19,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00595238095238095,0.00822483901359416,0,0,0,0,0,0,0,0,0.00469231242969154,0.00135280367876345
HR,HRV,Croatia,2021-07-06,2021-07-06,339,3366207.49687632,277,961,61,656,0,2,339,121,72,259,216,117,46,164,2,15611.3874020283,0,2,0,0,2,15611.3874020283,62,337,9950.90838130887,0,0,0,0,0,4,1,3,0,1,4,1,3,0,1,20,11,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00589970501474926,0.00815226881896465,0.00589970501474926,0.00815226881896465,0.00463767828231472,7.25802662755332e-05,0.00589970501474926,0.00815226881896465,0.00463767828231472,7.25802662755332e-05,0.00623058695992586,0.00154605172933601
HR,HRV,Croatia,2021-07-07,2021-07-07,288,2927778.40063964,246,731,42,504,0,5,288,109,69,207,188,94,41,146,3,22908.841654313,0,3,0,0,3,22908.841654313,42,282,8326.87288881039,4,1,3,1,0,8,2,6,1,1,5,1,4,0,1,26,13,0,0,0,2,0,2,0,0,0,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,2,2,3,3,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0.0173611111111111,0.0150847313241334,0.0104166666666667,0.0117257982271012,0.00782465013380387,0.000100926606311879,0.0104166666666667,0.0117257982271012,0.00782465013380387,0.000100926606311879,0.00504391030832708,0.00152157287787134
HR,HRV,Croatia,2021-07-08,2021-07-08,281,3170363.94202501,227,698,73,635,0,2,281,103,61,200,186,82,36,144,2,14712.1881637924,2,0,1,1,0,0,74,267,7883.95411812898,3,2,1,0,2,6,4,2,1,3,9,7,2,2,5,27,16,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,2,2,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.00711743772241993,0.00982891797170148,0.00711743772241993,0.00982891797170148,0.00464053604974929,7.48113654500687e-05,0,0,0,0,0.00938615305102278,0.00212849218460851
HR,HRV,Croatia,2021-07-09,2021-07-09,302,3150777.16885776,259,767.5,78,839,0,3,302,117,77,218,209,87,31,176,1,8615.06695531386,0,0,0,0,0,0,78,300,8858.37541362807,3,1,2,0,1,11,5,6,1,4,13,7,5,1,6,32,20,0,0,0,2,0,2,0,0,2,0,3,0,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00993377483443709,0.0111849461650029,0.0033112582781457,0.00647919311378394,0.00273426729140514,5.76587440216997e-05,0,0,0,0,0.00880522628110813,0.00194545331079603
HR,HRV,Croatia,2021-07-10,2021-07-10,287,3375187.97264067,241,810.5,30,561,0,2,287,114,50,232,207,79,37,167,1,11913.1554385145,1,0,0,1,0,0,30,286,8444.98456099209,1,1,0,0,1,4,3,1,0,3,4,3,1,0,3,29,20,0,0,0,2,1,1,1,0,2,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.00696864111498258,0.00962415643865577,0.00348432055749129,0.00681723496020889,0.00352962724893627,6.32696927951365e-05,0,0,0,0,0.00355240436300758,0.00126892832039669
