ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
LK,LKA,Sri Lanka,2021-07-01,2021-06-30,81,23888012.7810144,126,263,93,409,16,8,184,59,13,166,93,81,36,55,0,0,0,0,0,0,0,0,93,178,15152.9788747809,0,0,0,0,0,4,0,4,0,0,5,0,5,0,0,11,4,0,0,0,1,1,0,0,1,1,1,5,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,2,3,4,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0434782608695652,0.0294661017309932,0,0,0,0,0,0,0,0,0.00613740709127365,0.00124352557027046
LK,LKA,Sri Lanka,2021-07-02,2021-07-02,103,13696802.4973297,76,128,128,292,0,7,103,40,14,85,50,46,20,29,0,0,0,0,0,0,0,0,129,100,8512.90948021398,2,1,1,1,0,3,1,2,1,0,4,1,3,1,0,6,4,0,0,0,3,2,1,1,1,3,3,3,1,1,7,0,2,0,1,0,3,1,1,0,2,1,1,0,1,0,1,0,2,1,0,0,1,1,0,1,3,1,2,1,5,3,2,1,3,1,1,0,1,0,1,0,2,1,0,0,2,1,0,1,0.0679611650485437,0.0486045459568198,0,0,0,0,0,0,0,0,0.0151534560892285,0.00259507081388459
LK,LKA,Sri Lanka,2021-07-03,2021-07-02,99,27350834.662339,148,310,264,620,0,11,202,80,28,170,103,92,34,65,0,0,0,0,0,0,0,0,265,195,16600.1734864173,4,1,3,1,0,6,2,4,1,1,6,2,4,1,1,18,10,0,0,0,4,2,2,1,1,4,3,7,1,1,11,0,2,0,1,0,4,1,1,0,2,2,1,0,1,0,1,0,2,1,0,0,1,1,0,1,5,1,3,1,7,3,2,1,4,2,1,0,1,0,1,0,2,1,0,0,2,1,0,2,0.0544554455445545,0.0312920534254695,0,0,0,0,0,0,0,0,0.0159636885853531,0.00190661920542063
LK,LKA,Sri Lanka,2021-07-04,2021-07-03,83,26409670.4979656,137,285,177,538,0,9,182,69,24,154,87,88,24,60,1,18920.1007678833,0,1,0,0,1,18920.1007678833,178,173,14727.3334007702,3,0,3,0,0,4,1,3,0,1,3,1,2,0,1,17,7,0,0,0,3,0,3,0,0,2,1,7,1,0,8,1,1,1,1,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,3,0,2,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0494505494505495,0.0314981694713655,0.0054945054945055,0.0107394068758001,0.000716408058530709,1.02044877591234e-05,0.0054945054945055,0.0107394068758001,0.000716408058530709,1.02044877591234e-05,0.0120863699595944,0.00176479173937081
LK,LKA,Sri Lanka,2021-07-05,2021-07-05,110,13030199.8473958,80,99,83,393,0,10,110,29,13,92,60,46,32,28,3,294487.711998933,1,2,1,0,3,294487.711998933,83,109,9279.07133343324,4,1,3,1,0,7,2,5,2,0,5,2,3,2,0,16,10,0,0,0,5,4,1,3,1,2,4,5,3,1,7,1,2,1,1,2,2,1,0,2,1,2,0,1,1,1,1,1,1,1,0,1,1,1,0,2,6,2,3,4,4,4,3,7,4,5,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0.0909090909090909,0.0537228523911512,0.0272727272727273,0.0304376822863091,0.022600398723569,8.0698726655875e-05,0.0272727272727273,0.0304376822863091,0.022600398723569,8.0698726655875e-05,0.00894486064580022,0.00191571779242158
LK,LKA,Sri Lanka,2021-07-06,2021-07-05,98,27890616.8575716,150,161,226,652,0,12,208,60,21,178,113,84,56,57,3,294487.711998933,1,2,1,0,3,294487.711998933,226,203,17281.2062448344,4,1,3,1,0,8,2,6,2,0,7,3,4,3,0,21,15,0,0,0,5,4,1,3,1,2,5,6,3,2,9,1,2,1,1,2,2,1,0,2,1,2,0,1,1,1,1,1,1,1,0,1,1,1,0,2,7,3,3,4,5,4,3,8,4,5,2,1,1,2,1,1,1,1,0,1,1,1,0,2,0.0576923076923077,0.0316863158737793,0.0144230769230769,0.0162028214584009,0.010558666145779,3.79331217355774e-05,0.0144230769230769,0.0162028214584009,0.010558666145779,3.79331217355774e-05,0.0130777907975929,0.00169382960139293
LK,LKA,Sri Lanka,2021-07-07,2021-07-07,107,13712361.7358489,79,154,39,234,0,10,107,35,11,89,57,40,25,32,1,77066.8911500752,0,1,0,0,0,0,39,103,8768.2967646204,4,1,3,1,0,2,2,0,1,1,7,3,4,2,1,5,3,0,0,0,1,1,0,0,1,0,4,4,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,7,5,4,1,2,8,4,1,0,1,1,2,2,2,1,0,1,2,1,0,1,0.0934579439252336,0.0551516222708939,0.00934579439252336,0.0182316240644272,0.00562024927832786,3.95681627596567e-05,0,0,0,0,0.004447842157597,0.00139282695630423
LK,LKA,Sri Lanka,2021-07-08,2021-07-07,74,25779078.9204876,132,235,83,394,0,13,181,62,15,155,96,70,40,55,1,77066.8911500752,0,1,0,0,0,0,83,174,14812.4624955723,5,2,3,2,0,4,2,1,1,1,10,4,5,3,1,9,6,0,0,0,1,1,0,0,1,0,5,5,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,10,8,5,3,3,9,7,2,0,1,1,2,3,3,1,0,1,3,2,0,2,0.0718232044198895,0.0376146084803874,0.00552486187845304,0.0107985758032751,0.0029895129840666,2.10748493196951e-05,0,0,0,0,0.00560338971489784,0.00120209749201772
LK,LKA,Sri Lanka,2021-07-09,2021-07-08,88,24169368.5439283,114,202,74,386,0,8,162,60,15,140,86,67,38,45,0,0,0,0,0,0,0,0,75,157,13365.267883936,2,1,1,1,0,4,1,2,0,1,4,2,1,1,1,8,5,0,0,0,0,0,0,0,0,0,4,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,5,1,2,1,2,4,1,0,2,1,1,2,3,0,0,0,1,2,0,2,0.0493827160493827,0.033364215920491,0,0,0,0,0,0,0,0,0.00561155980196584,0.00126642387194563
LK,LKA,Sri Lanka,2021-07-10,2021-07-10,105,12966412.3291142,82,94,97,361,0,5,105,38,11,91,60,37,24,36,1,29467.6942222222,0,0,0,0,0,0,98,103,8768.2967646204,2,0,2,0,0,3,0,2,0,0,2,0,2,0,0,8,6,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0476190476190476,0.0407332576804628,0.00952380952380953,0.0185772237565978,0.00227261739595129,2.59183461760857e-05,0,0,0,0,0.0111766290113976,0.00220041830909307
LK,LKA,Sri Lanka,2021-07-11,2021-07-11,100,12173111.4255417,75,177,128,253,0,7,100,32,11,84,61,34,26,35,0,0,0,0,0,0,0,0,128,96,8172.39310100542,1,0,1,0,0,4,1,3,0,1,4,1,3,0,1,6,3,0,0,0,2,0,2,0,0,1,2,4,1,1,6,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,1,0,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0.07,0.0500078962992033,0,0,0,0,0,0,0,0,0.0156624869139313,0.00269200489674303
LK,LKA,Sri Lanka,2021-07-12,2021-07-11,94,25478707.1725794,145,239.5,158,524,0,11,194,60,23,161,118,66,52,64,1,260348.827940861,1,0,0,1,0,0,158,185,15748.8825383959,2,1,1,0,1,8,3,4,0,3,7,2,4,0,2,16,9,0,0,0,4,0,4,0,0,2,3,7,1,2,9,0,1,0,1,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,3,5,3,2,0,4,2,2,1,2,0,0,1,1,0,0,0,2,0,1,2,0.0567010309278351,0.032543734155002,0.00515463917525773,0.0100768350749225,0.0102182903621206,3.90497474123838e-05,0,0,0,0,0.0100324578340587,0.00155645786549343
LK,LKA,Sri Lanka,2021-07-13,2021-07-13,113,13631809.1040207,81,191,88,327,0,1,113,36,9,100,71,39,33,36,1,208922.1689385,0,1,0,0,0,0,88,110,9364.20042823538,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.00884955752212389,0.0172678965081244,0.00884955752212389,0.0172678965081244,0.0153260779507892,6.52128343449096e-05,0,0,0,0,0.00939749214835879,0.00195419743107555
LK,LKA,Sri Lanka,2021-07-14,2021-07-14,123,13543735.1341738,81,299,39,308,0,3,123,50,9,107,75,40,43,31,0,0,0,0,0,0,0,0,39,116,9874.97499704822,0,0,0,0,0,3,1,2,1,0,4,2,2,2,0,6,4,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.024390243902439,0.027260993187646,0,0,0,0,0,0,0,0,0.00394937708821113,0.00123704385294395
LK,LKA,Sri Lanka,2021-07-15,2021-07-14,99,24712604.8266597,152,475,87,616,0,4,222,80,18,193,137,71,70,66,0,0,0,0,0,0,0,0,87,213,18132.4971928558,0,0,0,0,0,4,2,2,1,1,5,3,2,2,1,10,6,0,0,0,0,0,0,0,0,0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.018018018018018,0.0174975350367768,0,0,0,0,0,0,0,0,0.00479801535743671,0.001005786298659
LK,LKA,Sri Lanka,2021-07-16,2021-07-16,129,14116603.9337574,94,346,55,461,0,11,129,43,20,103,85,36,45,40,5,427913.136694133,2,3,1,1,5,427913.136694133,56,126,10726.2659450696,4,1,3,1,0,7,4,3,3,1,7,3,4,3,0,20,13,0,0,0,6,1,5,1,0,6,2,8,1,1,11,4,4,3,4,2,6,4,2,3,4,4,3,1,1,1,1,1,1,1,0,1,1,1,1,6,6,5,7,2,8,5,3,4,4,5,3,2,2,1,2,1,1,2,0,1,1,1,1,1,0.0852713178294574,0.0481948765088879,0.0387596899224806,0.0333088294103217,0.0303127535986792,8.94358239764202e-05,0.0387596899224806,0.0333088294103217,0.0303127535986792,8.94358239764202e-05,0.00522082897131044,0.00136381946818945
LK,LKA,Sri Lanka,2021-07-17,2021-07-17,133,14788252.1193511,108,162.1,67,348,0,4,133,42,12,120,85,43,52,33,2,153293.450794523,1,1,1,0,2,153293.450794523,67,132,11237.0405138825,2,0,2,0,0,5,2,3,1,1,3,1,2,0,1,11,7,0,0,0,1,1,0,0,1,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0300751879699248,0.0290265540298046,0.0150375939849624,0.0206833687719074,0.0103658937890254,5.16214705716426e-05,0.0150375939849624,0.0206833687719074,0.0103658937890254,5.16214705716426e-05,0.00596242399564431,0.00142342617118968
