ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CL,CHL,Chile,2021-07-01,2021-07-01,1064,13749572.309098,840,2328.1,448,3213.2,0,46,1064,495,151,881,950,86,108,821,13,165478.154382332,12,1,3,9,10,138386.306074799,449,1048,35236.1004364584,23,21,2,7,14,64,56,6,15,40,57,49,6,13,35,191,171,0,0,0,29,25,4,5,19,22,39,6,9,29,39,2,14,7,10,13,11,7,8,4,11,16,8,2,11,4,9,12,9,6,6,2,11,13,7,7,26,14,20,28,19,14,12,9,25,27,17,7,22,10,17,24,15,12,10,6,23,22,15,1,0.0432330827067669,0.012220485327243,0.012218045112782,0.00660098404824926,0.0120351492149932,5.7636816202602e-05,0.0093984962406015,0.0057977028747065,0.0100647716862604,5.27604936009236e-05,0.0127426132414876,0.00117111250467864
CL,CHL,Chile,2021-07-02,2021-07-02,912,13617650.1415173,731,2025.72021,334,2555,0,36,912,419,136,744,819,63,74,729,11,318779.582983719,8,3,1,7,7,112035.816194616,334,901,30293.6321500467,23,17,4,3,14,60,54,4,8,46,61,53,6,9,44,160,149,0,0,0,22,18,4,4,14,16,29,5,4,25,30,4,11,5,13,13,9,6,6,3,9,12,6,4,9,4,9,10,7,5,6,2,7,10,5,7,20,9,20,24,16,11,12,6,22,19,12,5,16,8,15,18,12,10,11,4,17,16,10,1,0.0394736842105263,0.0126374408826618,0.0120614035087719,0.00708458755001821,0.0234092945310606,8.03059013818229e-05,0.00767543859649123,0.00566407692724726,0.00822725029871653,4.79767080820585e-05,0.0110254194130856,0.00117587874838976
CL,CHL,Chile,2021-07-03,2021-07-03,990,13707949.2427459,807,2271,377,2926,0,34,990,448,158,804,896,71,92,789,6,117859.818371876,5,1,2,3,2,25908.5419191428,378,971,32647.1884769094,20,15,4,4,11,49,41,7,10,29,43,37,6,9,26,162,150,0,0,0,25,22,3,9,13,20,28,4,10,18,29,2,13,7,12,12,14,8,7,4,12,10,7,1,10,5,11,11,13,6,6,4,9,9,5,2,17,8,15,17,18,13,10,5,21,12,9,1,13,5,12,14,16,10,7,4,15,9,5,1,0.0343434343434343,0.0113439343317267,0.00606060606060606,0.00483468823166725,0.00859791762318102,4.88746207542773e-05,0.00202020202020202,0.00279697618941432,0.00189003777737602,2.29925047429031e-05,0.0115783323965967,0.00116043102919896
CL,CHL,Chile,2021-07-04,2021-07-04,1100,13940078.1300851,905,2300,657,3281,0,32,1100,492,177,890,999,70,96,892,11,167621.903751245,8,2,2,6,5,49655.0933372783,658,1080,36312.011900167,23,16,5,6,9,46,40,3,7,32,48,39,6,10,29,182,161,0,0,0,18,16,1,6,9,14,23,7,8,14,28,5,9,5,8,11,9,4,2,2,10,9,7,4,9,4,6,9,8,3,2,2,8,8,6,7,17,13,18,22,19,11,10,9,23,19,14,4,14,8,9,15,13,4,6,4,15,12,8,1,0.0290909090909091,0.00993161049600514,0.01,0.00587989195362016,0.0120244594174467,5.72165100129859e-05,0.00454545454545455,0.00397512806812582,0.0035620383812709,3.12744669903929e-05,0.0181207255001195,0.00137195470147272
CL,CHL,Chile,2021-07-05,2021-07-05,1040,14158336.7207208,843,2507.3,417,3083,0,34,1040,479,175,839,930,86,114,803,12,171101.955290794,10,2,5,5,8,117073.059713903,417,1026,34496.4113051587,24,17,5,5,12,56,42,8,11,29,61,48,7,12,34,175,145,0,0,0,24,18,4,2,16,21,25,6,4,21,31,4,10,7,9,14,8,6,7,5,12,9,6,4,5,4,7,11,7,5,5,5,8,8,5,7,15,10,15,20,17,8,12,6,22,14,11,6,9,7,12,14,13,6,10,5,15,11,8,1,0.0326923076923077,0.0108077808764841,0.0115384615384615,0.00649060623197706,0.0120848909491174,5.6914530068588e-05,0.00769230769230769,0.00530985821015661,0.0082688427336642,4.71695048698082e-05,0.0120882139394494,0.00115319110676068
CL,CHL,Chile,2021-07-06,2021-07-06,1018,13872787.6988942,829,2446,373,3174,0,28,1018,442,179,809,910,81,92,801,9,100906.063186052,6,1,0,6,4,47421.0058059367,375,997,33521.3665411727,17,13,3,2,11,43,38,4,9,29,44,40,3,10,30,185,168,0,0,0,20,15,4,1,14,17,22,5,2,20,25,1,10,4,7,12,6,9,6,1,11,6,4,1,7,3,6,9,5,7,4,0,9,4,3,3,15,6,13,18,12,12,10,3,19,12,7,2,11,4,11,15,10,10,7,1,16,9,5,1,0.0275049115913556,0.0100466908116191,0.00884086444007859,0.00575033652969602,0.00727366880948487,4.47154651536153e-05,0.00392927308447937,0.00384304435696199,0.00341827517548739,3.07132794247518e-05,0.0111868947687263,0.00112589817934516
CL,CHL,Chile,2021-07-07,2021-07-07,1055,14032001.4048711,858,2249.4,320,3253.1,0,18,1055,456,148,865,940,84,84,839,8,136545.45648999,7,1,3,4,5,70489.2333052672,321,1038,34899.8781040494,13,13,0,3,9,53,48,3,8,39,52,47,3,8,37,178,166,0,0,0,12,11,1,1,10,9,17,1,2,15,15,1,5,2,6,7,6,3,2,2,3,6,4,0,4,2,5,6,5,2,2,1,3,5,3,3,9,4,8,12,8,4,3,3,8,10,8,2,8,4,7,11,7,3,3,2,8,9,7,1,0.0170616113744076,0.00781438910301803,0.00758293838862559,0.00523465104605181,0.00973100362166361,5.13622084996946e-05,0.004739336492891,0.00414427964983525,0.00502346253192343,3.69910181271234e-05,0.00919773986152561,0.00100154436410381
CL,CHL,Chile,2021-07-08,2021-07-08,990,13974880.3262209,775,2463,432,2867,0,22,990,423,153,809,882,72,84,774,5,93401.8567462814,5,0,0,5,1,13273.904482006,432,973,32714.4329433912,16,14,1,0,13,63,54,7,5,46,59,49,7,5,42,170,150,0,0,0,9,7,2,1,6,7,19,3,1,18,20,1,5,2,0,6,1,2,1,1,4,2,3,1,4,0,0,4,0,2,0,0,3,2,2,1,10,4,6,13,8,4,3,4,16,9,6,1,8,1,5,10,6,3,1,2,15,8,4,1,0.0222222222222222,0.00918214862673424,0.00505050505050505,0.00441568837368341,0.00668355324453351,4.2719047579468e-05,0.00101010101010101,0.00197876146832682,0.000949840297172371,1.615076077414e-05,0.0132051807453771,0.00123698376004755
CL,CHL,Chile,2021-07-09,2021-07-09,964,13825117.2049548,781,1954,324,2743,0,19,964,405,152,785,872,67,70,789,7,91116.0798015049,7,0,0,7,4,50732.4124870736,324,955,32109.2327450551,8,6,1,0,6,39,34,4,2,32,45,38,5,2,36,149,136,0,0,0,16,14,2,4,10,12,16,3,4,12,15,2,5,3,3,4,4,6,4,2,6,4,3,2,3,2,2,3,3,5,3,1,6,3,2,4,7,4,6,6,7,7,4,3,9,5,4,4,4,3,4,4,5,6,3,2,8,4,3,1,0.0197095435684647,0.00877455791683837,0.00726141078838174,0.00535966356377012,0.00659061897636933,4.26521483211493e-05,0.004149377593361,0.00405787021219058,0.00366958281329374,3.18730571358012e-05,0.0100905556533392,0.00109317175451447
CL,CHL,Chile,2021-07-10,2021-07-10,923,13617057.6056878,762,2023,255,2852,0,16,923,409,147,755,851,53,66,770,7,120228.452299157,6,1,1,5,4,90400.2991265272,255,908,30528.987782733,14,12,1,4,8,25,22,2,4,17,25,22,2,3,18,142,135,0,0,0,9,9,0,2,7,8,14,2,3,11,15,1,3,1,3,4,3,1,2,1,4,3,1,1,3,1,3,4,3,1,2,1,4,3,1,4,7,3,6,9,7,3,5,3,10,6,4,3,5,2,5,7,5,1,3,1,9,4,3,1,0.0173347778981582,0.00841994344296588,0.0075839653304442,0.00559683232771033,0.00882925340999791,4.9686989328336e-05,0.00433369447453955,0.00423773007748619,0.0066387542554544,4.31323734172606e-05,0.0083527171557331,0.00102090278663367
