ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,first_date,day_count,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-07-11,100145680.490296,5528,6939.9,236,11014.1,0,34,6414,1648,640,5547,3190,3105,1714,1432,27,327334.170920884,4,21,3,1,19,238388.098878008,240,6340,85025.5249669539,26,3,21,1,2,99,32,63,19,11,157,85,62,41,41,303,180,0,0,0,16,4,12,1,2,12,7,24,1,5,30,5,9,1,7,6,5,2,2,2,3,5,2,0,1,0,1,1,2,0,0,0,0,0,0,11,21,8,20,14,17,12,8,6,21,13,8,0,1,0,2,1,4,1,0,1,3,0,0,2021-07-11,6414,1,0.00530090427190521,0.00177706967353122,0.00420954162768943,0.00158447356454222,0.00326858002580154,1.1178939753879e-05,0.00296227003429997,0.00133000028036064,0.00238041319117212,9.54422431412691e-06,0.00282268177812814,0.000356607592592126
JP,JPN,Japan,2021-07-12,101217376.609009,5188,7575.2,233.6,10572,0,22,6012,1632,579,5262,3132,2779,1616,1475,28,739587.191002825,14,13,9,5,21,492424.72998089,236.6,5942,79687.9604658738,22,7,14,3,4,98,46,48,21,25,155,94,55,34,57,271,162,0,0,0,6,1,5,0,1,4,5,16,2,3,20,2,1,0,2,3,2,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,5,10,9,13,9,10,1,13,8,7,3,4,1,2,2,4,2,1,0,3,3,2,2021-07-12,6012,1,0.00365934797072522,0.00152631574662335,0.00465735196274118,0.0017210537789875,0.00730691918503047,1.65918648693432e-05,0.00349301397205589,0.00149134780830821,0.00486502166404754,1.35551378231093e-05,0.00296908088269273,0.000377760950766823
JP,JPN,Japan,2021-07-13,101634066.375177,5189,7291.4,233,10513,0,18,6072,1598,597,5294,3142,2805,1663,1427,28,744762.901741025,13,13,4,9,20,603938.323473043,237,5980,80197.5771770323,17,8,7,3,4,102,39,56,21,18,153,82,62,37,42,272,180,0,0,0,6,1,5,1,0,4,5,12,2,3,16,1,0,1,4,2,3,3,1,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,7,6,2,13,10,12,9,8,2,11,10,3,3,1,0,4,4,4,1,3,0,4,3,1,2021-07-13,6072,1,0.00296442687747036,0.00136743882848855,0.00461133069828722,0.00170408671294651,0.00732788648829393,1.65813817279363e-05,0.00329380764163373,0.00144116897496895,0.00594228239617647,1.49420740451292e-05,0.00295520149538725,0.000375680239373185
JP,JPN,Japan,2021-07-14,99839673.4560522,5379,7208.5,312,10639.1,0,14,6228,1586,604,5431,3339,2759,1701,1598,22,408521.702114646,10,11,5,4,16,309175.119162116,322,6130,82209.2220894996,8,5,2,3,1,98,47,47,32,14,150,88,51,43,43,279,165,0,0,0,6,1,4,1,0,4,4,8,1,2,12,1,2,1,4,2,2,0,1,0,1,2,0,0,1,0,1,1,1,0,0,0,0,1,0,5,7,2,9,5,6,3,2,2,6,7,4,1,2,0,2,1,2,0,0,0,3,2,1,2021-07-14,6228,1,0.00224791265253693,0.00117618280894009,0.00353243416827232,0.00147347377691074,0.0040917772261592,1.25216674195661e-05,0.00256904303147078,0.00125718994835297,0.00309671604943911,1.08986754719051e-05,0.00391683550599037,0.000426975826731696
JP,JPN,Japan,2021-07-15,100403710.480545,5217,6679.7,370,10304,0,19,6074,1593,569,5319,3373,2575,1692,1635,24,325291.021685227,12,10,5,7,15,219423.473900222,382,5983,80237.8100752816,16,7,5,2,5,113,51,48,25,26,162,89,53,33,55,273,160,0,0,0,9,2,7,1,1,6,7,10,3,4,16,1,3,1,5,0,4,0,3,1,1,2,0,0,0,0,2,0,1,0,1,1,0,0,0,4,10,2,10,4,8,4,3,2,9,5,3,1,4,0,5,2,2,2,1,1,3,1,1,2021-07-15,6074,1,0.00312808692788936,0.00140433197346266,0.00395126769838657,0.00157768108162507,0.00323983068084181,1.11155179456094e-05,0.0024695423114916,0.00124819378387753,0.00218541200170825,9.13407968531525e-06,0.00476084778038678,0.000476282288571566
JP,JPN,Japan,2021-07-16,102317507.470807,5214,6978.9,315,10021.2,0,22,6138,1630,616,5310,3438,2589,1763,1632,20,624433.035161815,7,13,2,5,12,327224.854199767,322,6062,81297.2763958477,15,9,6,2,6,98,41,55,20,20,169,105,57,38,64,273,183,0,0,0,12,1,11,1,0,10,5,17,2,3,20,6,7,0,5,5,6,5,0,3,2,5,3,0,1,0,0,0,0,1,0,0,0,1,0,10,11,1,11,7,11,8,1,4,9,9,6,2,3,1,3,1,3,3,1,0,3,2,1,2021-07-16,6138,1,0.003584229390681,0.00149504010751972,0.00325839035516455,0.00142569786431182,0.00610289529717071,1.50907834602292e-05,0.00195503421309873,0.00110506260850138,0.00319813160316803,1.09402111033087e-05,0.00396077229490613,0.00043175587131165
JP,JPN,Japan,2021-07-17,100311778.757078,5648,7026.4,215,11309,0,19,6600,1645,630,5757,3749,2692,1884,1818,20,406374.912254319,10,8,5,5,14,277634.218643981,219,6500,87171.2795402524,11,6,5,4,2,94,43,45,28,15,143,90,43,41,46,298,196,0,0,0,9,3,4,3,0,5,8,8,6,2,15,3,4,0,3,3,1,1,1,2,2,3,0,0,1,0,1,0,0,0,0,0,1,0,0,5,10,2,7,7,6,4,2,3,11,7,2,1,3,0,4,2,4,1,0,0,6,2,1,2021-07-17,6600,1,0.00287878787878788,0.001292572564551,0.00303030303030303,0.00132605070982489,0.00405111859533889,1.24302003299239e-05,0.00212121212121212,0.00110995933672827,0.00276771304510829,1.02808925726598e-05,0.00251229534721782,0.000332315427235369
JP,JPN,Japan,2021-07-18,100113809.271295,5634,7277.2,228,11241,0,30,6573,1680,638,5725,3747,2705,1928,1767,34,726218.828892496,12,20,7,5,26,400064.059708245,236,6483,86943.2931168395,22,6,11,4,2,103,47,50,26,21,165,98,53,46,50,302,185,0,0,0,11,0,11,0,0,9,5,23,3,2,28,6,7,2,7,4,5,6,2,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,21,6,21,14,18,17,9,3,13,16,14,3,3,1,3,2,2,2,0,0,2,1,2,2021-07-18,6573,1,0.00456412596987677,0.00162949011449905,0.00517267609919367,0.00173419436135065,0.00725393264104594,1.66229058367889e-05,0.00395557584055987,0.00151743636300742,0.00399609267313088,1.23580342528596e-05,0.00271441294135074,0.000345842035022107
JP,JPN,Japan,2021-07-19,100753988.266627,5152,6499.6,183,10264,0,24,5987,1583,565,5252,3517,2360,1719,1758,27,412763.499322982,16,8,5,11,16,217703.23434659,185,5904,79178.3437547155,21,7,11,3,4,117,51,61,23,28,180,114,62,38,76,268,159,0,0,0,13,3,9,1,2,7,9,14,5,4,18,3,4,0,7,3,5,2,1,1,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,6,12,0,14,10,11,8,5,3,14,12,4,2,4,0,5,4,4,4,3,0,5,4,2,2021-07-19,5987,1,0.00400868548521797,0.00160056099580239,0.00450977117087022,0.00169722420074909,0.00409674600900839,1.24722573432248e-05,0.00267245699014532,0.0013077289278158,0.00216074061277335,9.06668607119701e-06,0.00233649747174691,0.000336294360617214
JP,JPN,Japan,2021-07-20,101219086.734942,5227,6852.1,214,10177,0,23,6058,1516,600,5280,3640,2300,1767,1823,27,526249.00993818,14,13,8,6,15,285574.962149198,218,5969,80050.056550118,19,7,10,0,7,105,57,42,28,26,170,114,46,45,66,287,186,0,0,0,12,4,7,2,2,9,7,15,3,4,20,4,5,1,2,1,5,2,1,1,2,4,2,2,1,1,2,0,2,1,1,1,0,2,1,11,12,5,7,6,9,9,6,2,8,7,5,5,4,3,3,3,2,4,4,1,0,3,1,2021-07-20,6058,1,0.00379663255199736,0.00154866235904173,0.00445691647408386,0.00167737719355331,0.00519910845783704,1.40103635671129e-05,0.00247606470782436,0.00125148634155707,0.00282135485866435,1.03331378976509e-05,0.00272329601495677,0.00036101274299766
JP,JPN,Japan,2021-07-21,99933974.9218541,5487,6873,397,10951,0,21,6346,1624,632,5531,3806,2430,1858,1911,28,546119.297093179,16,12,6,10,22,438650.786946894,405,6271,84100.1683072189,15,5,8,2,3,105,49,53,21,27,174,113,49,38,73,300,201,0,0,0,11,5,6,2,3,10,9,12,2,7,20,3,5,2,7,0,6,2,3,1,3,5,3,1,2,1,4,0,2,1,1,1,0,1,1,9,10,4,13,6,12,7,4,1,10,12,8,4,4,2,7,2,5,2,1,1,2,4,3,2021-07-21,6346,1,0.00330917113142137,0.00141298613933426,0.00441222817522849,0.00163067275757379,0.00546480111013528,1.44540239330373e-05,0.0034667507091081,0.00144612308979057,0.00438940597819618,1.29610187829416e-05,0.00481568596296419,0.000467875709546012
JP,JPN,Japan,2021-07-22,100496666.747174,5487,7861.5,261,11291,0,24,6416,1664,625,5570,3837,2470,1818,1949,24,318790.513679567,15,7,6,9,20,265668.56916042,273,6329,84878.0043400396,17,7,9,4,2,112,59,48,30,27,203,144,51,41,99,331,219,0,0,0,9,2,7,2,0,8,9,14,7,2,23,3,6,0,4,3,2,2,0,1,4,3,4,1,1,0,0,1,0,1,0,0,0,1,1,12,16,4,14,10,10,5,3,4,11,12,12,5,5,2,5,4,3,2,0,1,2,5,4,2021-07-22,6416,1,0.00374064837905237,0.00149374189598144,0.00374064837905237,0.00149374189598144,0.00317215012196942,1.09940880257629e-05,0.00311720698254364,0.00136402014211055,0.00264355602787086,1.00390292820125e-05,0.00321638099437757,0.000380920811463584
JP,JPN,Japan,2021-07-23,100826539.405537,5438,6948.14,297,10810,0,27,6317,1549,634,5497,3794,2399,1758,1997,20,404017.613934031,13,7,4,9,16,276176.764628813,304,6233,83590.5515960605,15,8,5,3,5,97,51,45,27,24,158,103,47,38,65,317,217,0,0,0,10,3,6,3,0,7,12,13,8,4,24,2,6,0,4,1,3,4,2,0,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,6,16,0,15,6,11,8,3,1,14,6,2,3,8,0,7,3,7,2,2,1,5,4,1,2021-07-23,6317,1,0.00427418078201678,0.00160875155790497,0.00316605983853095,0.00138536311406091,0.00400705624051046,1.23310912082199e-05,0.00253284787082476,0.0012394999306758,0.00273912767667246,1.02016680552925e-05,0.00363677466167512,0.00040807175584295
JP,JPN,Japan,2021-07-24,100527344.007526,5480,6886.9,333,11278,0,23,6337,1593,608,5548,3793,2444,1801,1954,34,620111.129881931,22,9,13,9,23,424019.871248306,343,6263,83992.880578554,13,6,7,4,2,113,63,45,38,25,178,119,49,40,79,296,201,0,0,0,12,3,8,3,0,9,8,12,5,3,20,2,6,2,6,5,4,4,2,1,3,4,0,2,2,0,2,2,0,2,0,0,1,1,0,8,12,3,15,10,11,10,6,3,10,9,4,4,3,0,5,3,1,4,0,1,5,2,1,2021-07-24,6337,1,0.00362947767082216,0.00148060338218653,0.0053653148177371,0.0017986043623336,0.00616858165312222,1.53057637943577e-05,0.00362947767082216,0.00148060338218653,0.00421795557651022,1.26689065609136e-05,0.00408367944565505,0.000431284747905312
JP,JPN,Japan,2021-07-25,100710346.942744,5409,7104.5,263,11291,0,22,6321,1617,611,5529,3792,2419,1693,2053,23,378897.820981911,9,13,3,6,19,337565.035773252,274,6244,83738.0722229748,19,9,9,4,5,116,47,67,21,26,189,117,66,27,89,269,187,0,0,0,5,0,5,0,0,5,5,14,2,3,22,2,4,1,3,3,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,13,10,10,5,6,3,13,9,7,2,3,1,4,3,2,2,2,1,3,3,2,2021-07-25,6321,1,0.00348046195222275,0.00145183262047469,0.00363866476823287,0.00148434430888522,0.00376225315952214,1.19568436178582e-05,0.00300585350419237,0.00134953889366129,0.00335184066007799,1.12881731366059e-05,0.003272107808625,0.000386802007753234
JP,JPN,Japan,2021-07-26,101150760.589358,5147,7009.1,293,10150,0,22,5955,1642,542,5242,3746,2100,1543,2162,34,601949.966492809,16,15,6,10,25,401553.891637948,297,5864,78641.9051113908,19,6,10,3,3,98,45,46,16,29,192,132,48,26,99,267,177,0,0,0,11,3,8,1,2,10,7,14,3,4,21,5,7,0,8,7,4,4,2,1,5,6,4,1,2,0,2,1,0,1,0,0,1,1,1,7,12,2,13,11,8,6,5,3,14,8,7,1,2,0,2,1,0,1,1,0,5,1,1,2021-07-26,5955,1,0.0036943744752309,0.00154089823203365,0.00570948782535684,0.001913649654616,0.00595101769858703,1.49886675873704e-05,0.00419815281276239,0.00164218769384994,0.00396985538515264,1.2254260240908e-05,0.00377661247625321,0.000428697209344262
JP,JPN,Japan,2021-07-27,100694603.35511,5512,7291.9,566,10614,0,26,6394,1791,646,5541,3944,2317,1638,2269,35,674373.257995886,20,12,2,18,27,568735.522039097,573,6292,84381.7985949644,12,2,9,1,1,109,50,53,17,33,229,162,53,36,124,301,203,0,0,0,13,3,10,2,1,10,8,16,4,4,23,4,7,4,8,5,6,5,2,1,1,5,3,1,1,1,1,1,1,1,0,0,0,1,1,13,17,6,18,14,16,11,6,5,9,13,10,4,3,1,4,4,4,2,1,1,3,4,2,2021-07-27,6394,1,0.00406631216765718,0.00155983027172226,0.00547388176415389,0.00180849610514586,0.00669721351021803,1.59306278554851e-05,0.00422270878949015,0.00158941918239065,0.0056481231673697,1.46375071936685e-05,0.00679056395503514,0.000554111345339276
JP,JPN,Japan,2021-07-28,101863109.666334,5574,7614.80105,361,11127,0,26,6497,1809,638,5661,4038,2327,1612,2385,30,683760.954701139,15,10,7,8,17,374971.287248618,365,6410,85964.292592772,17,4,11,0,4,132,64,59,24,39,245,170,58,38,131,294,194,0,0,0,13,3,10,1,2,9,6,18,1,5,22,3,6,0,4,6,2,4,1,1,4,5,3,1,1,0,1,1,1,0,0,0,0,1,1,9,16,4,13,13,11,10,4,3,11,14,8,2,3,0,3,2,4,1,1,0,2,2,2,2021-07-28,6497,1,0.00400184700631061,0.00153515122950989,0.00461751577651224,0.00164850720152919,0.00671254742704093,1.58569911661949e-05,0.00261659227335693,0.00124219779641179,0.00368112939489954,1.17605963903629e-05,0.0042459489747571,0.00043466279722202
