"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-02-05","South Africa","ZA","Western Cape","ZAWC","en",15,5,5,,0,0,,,,,0,,,0,,,5,,,,,,,,"limesurvey-134631","l9u8fcmlh3nx45mmnc",20240205
"2024-03-18","South Africa","ZA","Western Cape","ZAWC","en",5,0,3,,0,0,,,,,0,,,0,,,5,,,,,,,,"limesurvey-137342","l9u8fcmlh3nx45mmnc",20240318
"2024-04-15","South Africa","ZA","Western Cape","ZAWC","en",15,5,4,,,0,,,,,0,,,,,,3,,,,,,,,"limesurvey-139314","sd8lhkgtnndh0p3s4d",20240415
"2024-09-09","South Africa","ZA","","ZAEC","en",200,4,10,,0,0,,,,,0,,,0,,,20,,,,,,,,"limesurvey-150388","7ag8qk9witmpg8owtk",20240909
"2024-10-07","South Africa","ZA","","ZAEC","en",25,3,15,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-152758","qg2slph9dr4uf24qrj",20241007
"2024-10-28","South Africa","ZA","Western Cape","ZAWC","en",20,5,20,,2,1,,,,,1,,,5,,,10,,,,,,,,"limesurvey-154241","r44q3npnxpsharvswq",20241028
"2024-12-02","South Africa","ZA","","ZAEC","en",25,0,10,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-156830","qg2slph9dr4uf24qrj",20241202
"2025-02-24","South Africa","ZA","Limpopo","ZALP","en",3,2,500,,100,4,,,,,2,,,4,,,3,,,,,,,,"limesurvey-160169","87eb2rhxx44i9txhl3",
"2025-02-24","South Africa","ZA","Limpopo","ZALP","en",15,5,3,,1,6,,,,,10,,,2,,,100,,,,,,,,"limesurvey-160168","87eb2rhxx44i9txhl3",
"2025-02-24","South Africa","ZA","Limpopo","ZALP","en",15,55,100,,100,85,,,,,5,,,55,,,44,,,,,,,,"limesurvey-160171","87eb2rhxx44i9txhl3",
"2025-02-24","South Africa","ZA","Limpopo","ZALP","en",125,2,5,,50,320,,,,,1,,,5,,,5,,,,,,,,"limesurvey-160179","kjh2cm1sy36ro1i7p1",
