ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-99,B1_1.-77,B1_1.1,B1_1.2,B1_2.-99,B1_2.-77,B1_2.1,B1_2.2,B1_3.-99,B1_3.-77,B1_3.1,B1_3.2,B1_4.-99,B1_4.-77,B1_4.1,B1_4.2,B1_5.-99,B1_5.-77,B1_5.1,B1_5.2,B1_6.-99,B1_6.-77,B1_6.1,B1_6.2,B1_7.-99,B1_7.-77,B1_7.1,B1_7.2,B1_8.-99,B1_8.-77,B1_8.1,B1_8.2,B1_9.-99,B1_9.-77,B1_9.1,B1_9.2,B1_10.-99,B1_10.-77,B1_10.1,B1_10.2,B1_11.-99,B1_11.-77,B1_11.1,B1_11.2,B1_12.-99,B1_12.-77,B1_12.1,B1_12.2,B1_13.-99,B1_13.-77,B1_13.1,B1_13.2,B1_14.-99,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_2.-77,V4_2.1,V4_2.2,V4_2.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V5a_1.-99,V5a_2.-99,V5a_3.-99,V5a_4.-99,V5a_5.-99,V5a_6.-99,V5a_7.-99,V5a_8.-99,V5a_9.-99,V5b_1.-99,V5b_2.-99,V5b_3.-99,V5b_4.-99,V5b_5.-99,V5b_6.-99,V5b_7.-99,V5b_8.-99,V5b_9.-99,V5c_1.-99,V5c_2.-99,V5c_3.-99,V5c_4.-99,V5c_5.-99,V5c_6.-99,V5c_7.-99,V5c_8.-99,V5c_9.-99,V5d_1.-99,V5d_2.-99,V5d_3.-99,V5d_4.-99,V5d_5.-99,V5d_6.-99,V5d_7.-99,V5d_8.-99,V5d_9.-99,V6_1.-99,V6_2.-99,V6_3.-99,V6_4.-99,V6_5.-99,V6_6.-99,V6_7.-99,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_2.-99,V10_3.-99,V10_4.-99,V10_5.-99,V10_6.-99,V10_7.-99,V10_8.-99,V10_9.-99,V10_10.-99,V11.-99,V12.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9.-77,C9.1,C9.2,C9.3,C9a.-99,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
IND,India,-99,2021-01-14,2021-01-14,1116,7,672848.0225543074,1,73910.8338885719,132,971,122073858.22734195,0,0,60,30,1026,0,58,92,966,0,63,34,1019,0,61,61,994,0,64,111,941,0,62,111,943,0,71,52,993,0,58,43,1015,0,72,28,1016,0,62,36,1018,0,56,63,997,0,57,112,947,0,75,43,998,0,67,94,955,1086,6,12,12,1024,13,36,43,1082,9,11,14,1055,8,21,32,1005,9,37,65,1005,11,41,59,1064,8,18,26,1073,9,17,17,1088,5,8,15,1080,4,14,18,1053,8,28,27,1004,16,50,46,1073,1,17,25,1022,11,43,40,134,11,89,882,1043,1,26,46,174,20,320,602,803,6,70,237,1046,1,10,57,2,1046,1,17,51,1,1100,1,5,8,2,298,26,57,735,225,6,32,732,121,1085,0,5,5,21,0,288,10,347,223,129,119,437,70,305,150,154,437,84,284,145,166,437,77,353,120,129,437,72,342,139,126,437,78,128,121,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,26,195,116,142,186,0,0,0,0,0,0,0,0,0,0,0,0,1065,25,9,17,1065,22,14,15,1065,24,10,17,1065,26,11,14,1065,26,12,13,1065,27,6,18,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,1116,0,0,0,520,31,267,298,520,40,339,217,520,41,196,359,520,39,211,346,520,39,147,410,520,39,141,416,565,16,152,383,964,2,84,30,10,26,600,10,16,63,208,219,600,24,458,34,683,16,59,358,683,10,242,92,24,13,14,38,683,16,246,70,55,46,706,13,140,155,61,41,740,15,18,277,66,0,840,22,16,185,53,864,15,198,39,794,15,267,40,933,12,156,15,915,11,149,41,980,11,110,15,982,11,110,13,915,9,6,5,17,32,132,915,9,6,12,17,28,129,997,6,33,29,23,28,997,5,13,19,32,50,997,7,24,30,27,31,1074,5,31,6,1074,13,16,13,1074,12,14,16,1037,2,44,33,1083,0,17,16,1110,0,2,0,1,0,0,0,3,1083,0,6,2,0,2,0,0,3,2,1,0,5,1,0,2,9,1116,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,1116,0,0,0,0,1116,0,0,0,0,0,0,3.5977443609022557,4.120797984003594,1.925,1.5423508530312269,0,0,0,0
IND,India,1,2021-01-14,2021-01-14,295,2,112329.90941371952,0,0,48,295,28263348.7632726,287,0,6,3,286,0,8,26,261,0,5,4,286,0,7,13,275,0,6,33,256,0,6,18,271,0,5,15,275,0,7,2,286,0,6,5,284,0,7,3,285,0,4,19,272,0,5,23,267,0,8,11,276,0,5,29,261,292,0,1,2,269,1,9,16,291,1,1,2,282,0,5,8,262,1,10,22,277,0,5,13,280,1,3,11,293,0,0,2,290,0,0,5,292,1,1,1,276,0,7,12,272,0,3,20,284,0,5,6,266,1,17,11,0,0,23,272,272,0,9,14,0,5,96,194,199,1,25,70,270,0,1,24,0,270,0,9,16,0,286,0,3,6,0,31,3,17,244,0,1,4,271,19,291,0,3,1,0,0,4,0,109,95,57,30,4,15,119,98,59,4,13,100,108,70,4,13,178,69,31,4,11,149,88,43,4,13,25,71,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,71,74,63,0,0,0,0,0,0,0,0,0,0,0,0,278,7,4,6,278,7,6,4,278,6,5,6,278,6,3,8,278,7,2,8,278,6,3,8,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,0,6,114,175,0,6,178,111,0,11,97,187,0,8,110,177,0,7,83,205,0,9,68,218,0,0,100,195,195,0,69,18,3,10,0,3,9,45,141,97,0,3,286,6,0,2,39,254,0,1,171,60,24,12,6,21,0,0,150,65,45,35,0,0,76,123,72,24,0,2,9,227,57,0,0,8,16,219,52,181,5,101,8,117,5,157,16,198,1,83,13,185,3,80,27,212,2,69,12,227,4,60,4,0,4,8,9,39,58,177,0,3,10,24,45,53,160,0,8,81,73,61,72,0,6,22,42,65,160,0,3,54,75,66,97,166,7,91,31,166,25,37,67,166,22,50,57,0,3,117,175,120,0,40,135,255,4,9,0,3,4,0,4,16,138,2,18,17,5,22,3,8,12,7,0,6,13,1,3,7,33,0,4,244,41,0,6,0,0,295,0,0,0,0,0,0,8,6,141,64,76,8,7,68,94,66,26,26,3.6930693069306932,4.511635123228442,2.2,1.399247918291146,14.728464419475655,4.926361370721019,2.5093632958801497,1.5760503023348742
IND,India,2,2021-01-14,2021-01-14,582,0,0,0,0,96,580,57324134.78865764,569,0,9,3,570,0,9,39,534,0,7,5,570,0,10,35,537,0,3,55,524,0,6,50,526,0,8,18,556,0,7,12,563,0,3,13,566,0,6,5,571,0,7,27,548,0,7,54,521,0,7,15,560,0,7,55,520,579,0,2,1,543,0,5,34,577,1,3,1,547,1,16,18,527,1,16,38,532,3,21,26,564,0,8,10,570,1,4,7,569,1,4,8,577,0,4,1,555,0,13,14,528,1,17,36,567,1,6,8,527,1,35,19,0,2,46,534,536,0,15,31,0,6,195,381,387,0,39,156,543,0,6,30,3,543,0,10,29,0,572,0,5,5,0,45,2,18,517,0,1,14,538,29,568,2,4,3,5,0,14,1,218,167,109,73,14,23,221,183,141,14,21,220,181,146,14,20,321,131,96,14,18,284,152,114,14,25,81,121,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,203,139,129,107,0,0,0,0,0,0,0,0,0,0,0,0,564,9,4,5,564,9,4,5,564,8,7,3,564,6,4,8,564,9,4,5,564,7,6,5,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,582,0,0,0,0,6,257,319,0,6,378,198,0,10,205,367,0,10,222,350,0,10,153,419,0,9,124,449,0,0,192,390,390,0,106,33,23,30,0,3,5,88,255,231,0,7,563,12,0,6,97,479,0,3,359,137,37,13,14,19,0,3,296,95,102,86,0,2,175,267,93,45,0,8,25,476,73,0,0,9,36,462,75,325,11,221,25,204,15,332,31,377,8,168,29,360,13,152,57,429,12,112,29,458,6,102,16,0,3,5,15,82,91,386,0,6,10,31,87,117,331,0,9,144,186,134,109,0,4,52,89,172,265,0,3,129,130,150,170,323,18,190,51,323,49,95,115,323,46,120,93,0,3,355,224,358,1,94,129,488,0,23,5,11,5,1,5,44,133,0,20,41,29,53,8,32,46,28,0,10,70,10,9,10,83,0,8,504,62,1,7,0,0,0,582,0,0,0,0,0,11,14,298,108,151,11,8,153,171,148,59,32,3.971794871794872,4.237835758552755,2.2972972972972974,1.998122241628998,15.141651031894936,5.668896032859997,2.582026768642448,1.6089971244251817
IND,India,3,2021-01-14,2021-01-14,295,1,120203.54173304,0,0,55,295,23907529.710696578,291,0,2,3,290,0,2,10,283,0,1,1,293,0,2,6,287,0,1,20,274,0,1,16,278,0,2,6,287,0,2,0,293,0,1,3,291,0,2,2,291,0,2,8,285,0,2,13,280,0,2,7,286,0,2,17,276,292,0,0,3,285,0,4,6,294,0,1,0,289,0,1,5,275,0,6,14,279,0,6,10,289,0,2,4,295,0,0,0,292,0,0,3,293,0,1,1,287,0,3,5,282,0,6,7,288,0,3,4,278,0,9,8,0,0,21,274,274,0,3,18,0,2,105,188,190,1,17,87,278,0,1,16,0,278,0,2,15,0,293,0,0,2,0,20,3,13,259,0,0,9,279,7,286,0,1,1,7,0,9,0,128,79,49,30,9,12,122,86,66,9,10,134,83,59,9,9,165,70,42,9,10,161,61,54,9,17,50,52,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,62,72,66,0,0,0,0,0,0,0,0,0,0,0,0,282,4,1,8,282,2,4,7,282,4,2,7,282,3,3,7,282,3,3,7,282,4,1,8,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,295,0,0,0,0,2,153,140,0,2,192,101,0,2,111,182,0,2,127,166,0,3,94,198,0,3,57,235,0,0,112,183,183,2,65,18,12,15,0,1,9,42,113,130,0,1,289,5,0,0,48,247,0,0,193,62,13,8,9,10,0,0,141,55,56,43,0,1,84,120,67,23,0,0,12,251,32,0,0,5,18,246,26,142,5,131,17,103,7,167,18,184,5,89,17,168,4,92,31,201,4,76,14,238,5,44,8,0,2,3,5,26,50,209,0,1,2,5,35,61,191,0,2,72,83,62,76,0,1,24,30,69,171,0,1,54,74,61,105,167,6,108,14,167,32,40,56,167,28,52,48,0,1,193,101,194,0,47,54,248,1,20,0,5,3,2,4,12,55,0,12,23,9,26,5,14,22,13,0,7,40,7,9,9,44,0,2,260,27,0,6,0,0,0,0,295,0,0,0,0,3,2,164,56,70,3,0,71,104,64,29,24,2.8153846153846156,3.8523219771177764,2.789473684210526,2.462585528541114,16.22695035460993,4.298255533466865,3.017921146953405,1.6674091329908847
IND,India,4,2021-01-14,2021-01-14,128,0,0,0,0,16,127,17017587.786434893,125,0,0,2,126,0,0,4,124,0,0,0,128,0,0,2,126,0,0,9,119,0,0,6,122,0,0,1,127,0,0,0,128,0,0,1,127,0,0,1,127,0,0,1,127,0,1,5,122,0,0,5,123,0,0,2,126,126,0,1,1,124,0,1,3,128,0,0,0,126,0,0,2,119,0,2,7,122,1,2,3,127,0,0,1,128,0,0,0,127,0,0,1,127,0,1,0,127,0,1,0,123,0,2,3,123,0,2,3,126,1,0,1,0,1,7,120,121,0,2,5,0,3,42,83,86,2,6,34,122,0,0,6,0,122,0,1,5,0,127,0,1,0,0,11,2,2,113,0,0,0,124,4,128,0,0,0,0,0,0,0,58,38,18,14,0,5,59,36,28,0,7,67,32,22,0,7,68,30,23,0,7,78,23,20,0,8,20,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,20,32,29,0,0,0,0,0,0,0,0,0,0,0,0,126,0,1,1,126,1,1,0,126,1,0,1,126,1,0,1,126,1,0,1,126,1,0,1,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,1,64,63,0,2,92,34,0,2,55,71,0,3,60,65,0,3,39,86,0,3,23,102,0,0,46,82,82,0,20,9,6,11,0,0,4,12,59,53,0,1,125,2,0,1,20,107,0,0,81,29,6,4,5,3,0,0,58,22,29,19,0,1,43,52,20,12,0,0,8,111,9,0,0,2,3,110,13,64,6,52,6,36,5,77,10,73,6,39,10,68,4,41,15,89,6,27,6,105,2,18,3,0,1,0,1,10,13,103,0,0,0,2,10,13,103,0,2,29,30,26,41,0,0,7,16,30,75,0,0,21,23,30,54,84,4,37,3,84,15,19,10,84,15,18,11,0,0,75,53,75,0,22,31,106,1,7,2,2,3,0,0,7,31,0,7,12,4,11,3,5,14,11,1,0,11,2,0,3,13,0,1,120,6,0,1,0,0,0,0,0,128,0,0,0,3,3,72,28,22,3,1,22,42,33,18,9,4.6521739130434785,5.556394315251687,3.25,4.5,17.09016393442623,4.438755127323585,2.8974358974358974,1.4993367233812342
IND,India,-99,2021-01-15,2021-01-15,1347,21,2405507.773323567,5,589214.7214856461,193,1186,149628016.4789387,0,0,74,39,1234,0,66,119,1162,0,71,44,1232,0,73,81,1193,0,73,112,1162,0,73,124,1150,0,71,90,1186,0,68,47,1232,0,74,37,1236,0,72,44,1231,0,65,66,1216,0,72,121,1154,0,79,59,1209,0,81,134,1132,1308,9,17,13,1228,10,53,56,1303,13,16,15,1266,9,32,40,1235,12,50,50,1223,15,41,68,1257,13,39,38,1300,8,21,18,1310,10,11,16,1303,6,26,12,1281,13,21,32,1226,14,47,60,1288,3,17,39,1213,12,79,43,145,16,103,1083,1264,0,37,46,196,31,414,706,950,10,96,291,1251,1,11,77,7,1251,2,22,70,2,1325,1,5,14,2,372,32,66,877,274,15,21,904,133,1328,0,8,1,10,0,340,17,447,234,162,147,520,93,371,191,172,520,104,364,177,182,520,91,450,147,139,520,87,420,165,155,520,110,163,143,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,20,263,139,166,193,0,0,0,0,0,0,0,0,0,0,0,0,1292,16,17,22,1292,17,15,23,1292,15,19,21,1292,20,11,24,1292,20,12,23,1292,20,12,23,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,1347,0,0,0,655,34,297,361,655,38,382,272,655,40,241,411,655,43,237,412,655,39,212,441,655,42,154,496,718,14,161,454,1186,3,81,30,9,38,763,10,17,80,228,249,763,20,528,36,842,12,65,428,842,13,288,116,36,11,13,28,842,14,277,92,66,56,861,9,166,195,72,44,899,9,23,351,65,0,1011,24,22,232,58,1068,25,225,29,987,25,293,42,1121,23,171,32,1123,22,154,48,1148,24,145,30,1202,14,109,22,1070,10,19,12,25,29,182,1070,12,14,13,32,36,170,1186,8,33,37,28,55,1186,7,11,27,30,86,1186,9,35,39,22,56,1285,4,45,13,1285,21,24,17,1285,16,24,22,1235,3,49,60,1287,0,34,26,1337,2,3,1,1,1,0,0,2,1304,1,6,4,3,6,2,2,2,2,0,1,4,1,0,1,8,1347,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,1347,0,0,0,0,1347,0,0,0,0,0,0,3.5478547854785485,4.015308498292356,2.673076923076923,2.148607883515294,0,0,0,0
IND,India,1,2021-01-15,2021-01-15,281,0,0,0,0,43,281,28813316.534021907,268,0,4,1,276,0,4,15,262,0,4,3,274,0,3,12,266,0,4,25,252,0,4,22,255,0,5,11,265,0,4,4,273,0,4,2,275,0,2,2,277,0,4,11,266,0,4,29,248,0,4,6,271,0,2,36,243,280,0,1,0,266,0,3,12,278,0,1,2,269,1,3,8,256,0,7,18,259,2,8,12,270,0,3,8,277,0,2,2,279,0,1,1,279,0,0,2,270,0,7,4,252,0,9,20,275,0,2,4,245,1,16,19,0,0,18,263,263,0,7,11,0,4,85,192,196,2,20,63,261,0,2,17,1,261,0,4,16,0,277,0,2,1,1,26,3,11,241,0,0,3,254,24,278,1,1,0,1,0,3,0,130,82,39,27,3,10,122,80,66,3,9,112,93,64,3,10,168,60,40,3,12,158,64,44,3,10,39,66,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87,70,64,56,0,0,0,0,0,0,0,0,0,0,0,0,270,4,2,5,270,4,4,3,270,6,2,3,270,5,2,4,270,6,4,1,270,5,1,5,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,281,0,0,0,0,4,100,177,0,2,154,125,0,4,87,190,0,3,100,178,0,3,68,210,0,2,63,216,0,0,80,201,201,0,55,9,6,10,0,0,7,57,121,96,0,2,267,12,0,0,27,254,0,3,161,54,22,8,11,22,0,3,154,45,54,25,0,2,69,136,49,25,0,3,12,217,49,0,0,7,15,211,48,181,7,80,13,127,6,131,17,194,5,72,10,181,6,78,16,213,6,44,18,218,5,57,1,0,3,4,14,43,52,165,0,4,9,17,41,70,140,0,3,71,77,51,79,0,2,32,42,72,133,0,2,69,69,54,87,143,8,118,12,143,30,37,71,143,29,48,61,0,3,127,151,130,0,30,121,251,1,12,1,3,1,0,2,10,124,0,19,18,2,32,3,12,8,5,1,6,17,2,2,5,25,0,2,234,43,0,2,0,0,281,0,0,0,0,0,0,12,4,120,53,92,12,3,62,85,68,27,24,3.2929292929292924,4.180256132306272,2.6666666666666665,2.46885359939347,14.115079365079366,4.857188658780186,2.462151394422311,1.6375474811400272
IND,India,2,2021-01-15,2021-01-15,542,0,0,0,0,80,541,53799711.88388651,520,0,13,1,528,0,6,32,504,0,7,7,528,0,11,27,504,0,10,45,487,0,8,47,487,0,9,26,507,0,6,7,529,0,8,2,532,0,8,7,527,0,7,18,517,0,8,37,497,0,9,13,520,0,6,46,490,541,0,0,1,510,1,14,17,535,0,5,2,515,0,6,21,497,0,14,31,495,2,21,24,516,1,13,12,535,0,4,3,540,1,1,0,535,0,6,1,524,0,9,9,505,1,13,23,529,0,3,10,496,0,26,20,0,1,38,503,504,0,13,25,0,4,173,365,369,0,33,140,509,0,6,27,0,509,0,13,20,0,529,0,1,12,0,37,2,35,468,0,0,5,505,32,537,0,2,2,1,0,5,0,238,138,101,60,5,20,207,156,154,5,20,224,145,148,5,12,329,107,89,5,18,288,125,106,5,23,81,112,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,169,130,131,104,0,0,0,0,0,0,0,0,0,0,0,0,507,12,8,15,507,11,7,17,507,12,8,15,507,10,8,17,507,13,5,17,507,13,4,18,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,542,0,0,0,0,4,253,285,0,5,353,184,0,10,202,330,0,7,203,332,0,8,156,378,0,7,127,408,0,0,163,379,379,0,83,27,17,36,0,0,10,77,231,224,0,3,526,13,0,4,84,454,0,0,332,119,40,20,13,18,0,1,279,108,95,59,0,4,151,254,93,40,0,5,25,437,75,0,0,13,31,433,65,289,11,207,35,189,11,309,33,340,12,167,23,339,9,143,51,386,8,117,31,415,11,106,10,0,4,13,11,66,94,354,0,4,11,23,79,109,316,0,11,136,161,94,140,0,7,43,69,145,278,0,6,134,120,125,157,288,19,199,36,288,72,79,103,288,76,86,92,0,4,323,215,327,0,95,120,447,0,36,4,15,5,1,5,29,124,1,43,38,20,43,6,31,23,21,1,16,75,7,13,14,66,0,4,458,74,1,5,0,0,0,542,0,0,0,0,0,15,8,291,95,133,15,9,139,187,105,52,35,3.586481481481482,4.159266011487282,2.4,1.792705526138712,15.012170385395537,5.543146903783632,2.6979591836734693,1.5906796268332088
