"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2021-04-10","Ecuador","EC","Pichincha","ECP","en",7,0,20,,,0,,,,,0,,,,,,0,,0,0,,,,,"limesurvey-10651","ugq298ee16gncb8uiw",
"2021-05-09","Ecuador","EC","Pichincha","ECP","en",200,10,50,,1,0,,,,,0,,,,,,4,,0,1,,,,,"limesurvey-13399","m9lg4lc1csse2bke8r",
"2021-05-09","Ecuador","EC","Loja","ECL","en",300,30,1,,0,0,,,,,0,,,,,,4,,0,0,,,,,"limesurvey-13412","mgjjxhs2y4cyfsdu0a",
"2021-05-09","Ecuador","EC","Pichincha","ECP","en",500,10,500,,1,0,,,,,4,,,,,,4,,4,0,,,,,"limesurvey-13447","0jugajf8za53of2zx7",
"2021-05-09","Ecuador","EC","Loja","ECL","en",200,10,30,,,0,,,,,0,,,,,,9,,0,0,,,,,"limesurvey-13410","8pwnmesz9s3781d4az",
"2021-05-09","Ecuador","EC","Pichincha","ECP","en",500,10,500,,1,0,,,,,4,,,,,,4,,4,0,,,,,"limesurvey-13446","0jugajf8za53of2zx7",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",50,5,10,,0,0,,,,,0,,,,,,0,,0,0,,,,,"limesurvey-13481","f7fnxjqmtmhdl83pnd",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",10,20,5,,3,2,,,,,5,,,,,,5,,0,0,,,,,"limesurvey-13509","71y03xjofo5sn0r720",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",30,5,5,,1,1,,,,,1,,,,,,0,,0,0,,,,,"limesurvey-13506","zrfk8exy3y5uscmglh",
"2021-05-10","Ecuador","EC","Cotopaxi","ECX","en",20,4,100,,6,2,,,,,2,,,,,,0,,0,0,,,,,"limesurvey-13498","19ih9lzr4hauadyunn",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",80,20,20,,,0,,,,,3,,,,,,10,,10,5,,,,,"limesurvey-13493","9l7cpxusisgn8xyl5u",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",5,0,0,,0,0,,,,,0,,,,,,1,,0,,,,,,"limesurvey-13494","knf101uilibz2zns5y",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",30,5,6,,1,2,,,,,2,,,,,,3,,0,0,,,,,"limesurvey-13512","mds44rb2t3pvt19rju",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",200,4,4,,0,0,,,,,0,,,,,,3,,1,0,,,,,"limesurvey-13485","xpp7j7b0jjs7q36ul9",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",200,50,10,,0,2,,,,,10,,,,,,4,,1,0,,,,,"limesurvey-13500","pe41igg1wn6tbigyma",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",15,5,4,,1,0,,,,,0,,,,,,0,,0,2,,,,,"limesurvey-13496","7m62ckou2olly9rdp7",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",100,10,30,,0,0,,,,,0,,,,,,,,0,0,,,,,"limesurvey-13499","rio0f85dd5tzkl167v",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",10,20,5,,4,2,,,,,5,,,,,,1,,0,3,,,,,"limesurvey-13489","s9474z4c06b9vl4v8e",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",20,0,4,,0,0,,,,,0,,,,,,0,,0,0,,,,,"limesurvey-13501","1gzwiqe3xybsheilre",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",50,10,50,,0,5,,,,,5,,,,,,5,,0,0,,,,,"limesurvey-13476","pmtyn3ooekahqunudr",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",5,3,2,,,1,,,,,0,,,,,,3,,0,1,,,,,"limesurvey-13515","3b7jhe93mb87mkpbbt",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",15,0,5,,0,0,,,,,0,,,,,,2,,1,0,,,,,"limesurvey-13511","oymuladv4d488nlda5",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",20,10,5,,0,0,,,,,2,,,,,,0,,0,3,,,,,"limesurvey-13513","ag8pitfh1djpz668cf",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",40,20,20,,0,0,,,,,1,,,,,,5,,0,1,,,,,"limesurvey-13490","ohkzco93wd7gpqnyeh",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",40,20,10,,6,0,,,,,0,,,,,,4,,0,4,,,,,"limesurvey-13480","3b6ctl8mycy81sz251",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",200,4,4,,0,0,,,,,0,,,,,,3,,1,0,,,,,"limesurvey-13486","xpp7j7b0jjs7q36ul9",
"2021-05-10","Ecuador","EC","Cotopaxi","ECX","en",50,15,5,,1,2,,,,,10,,,,,,10,,1,5,,,,,"limesurvey-13502","lind2nyr6rvb1ou84z",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",20,6,6,,0,0,,,,,0,,,,,,4,,1,2,,,,,"limesurvey-13510","bnv8ayfhang815dnq3",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",30,5,30,,0,3,,,,,0,,,,,,2,,0,0,,,,,"limesurvey-13504","6mluax8kg1wdku8lnx",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",20,5,5,,0,0,,,,,0,,,,,,2,,2,4,,,,,"limesurvey-13516","uw7dkhq3aj80vspahj",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",100,20,20,,5,0,,,,,5,,,,,,2,,0,0,,,,,"limesurvey-13482","vk8i0b3sgulrnovals",
"2021-05-10","Ecuador","EC","Pichincha","ECP","en",12,10,8,,1,0,,,,,0,,,,,,2,,0,0,,,,,"limesurvey-13508","z9jovit7qlt9t0db51",
"2021-05-10","Ecuador","EC","Cotopaxi","ECX","en",20,4,100,,6,2,,,,,2,,,,,,0,,0,0,,,,,"limesurvey-13497","19ih9lzr4hauadyunn",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",80,30,5,,0,3,,,,,25,,,,,,3,,3,0,,,,,"limesurvey-13492","5g1b4dp1upqir4rpqt",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",70,20,30,,4,3,,,,,10,,,,,,8,,2,2,,,,,"limesurvey-13505","gx120hcei0cerzdprg",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",30,7,4,,0,1,,,,,1,,,,,,0,,0,0,,,,,"limesurvey-13487","p0zgwqtijmwl202bod",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",200,4,4,,0,0,,,,,0,,,,,,3,,1,0,,,,,"limesurvey-13484","xpp7j7b0jjs7q36ul9",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",85,12,5,,2,10,,,,,6,,,,,,20,,8,30,,,,,"limesurvey-13491","bwiyfaqjz9h79lf6sn",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",20,10,5,,2,3,,,,,3,,,,,,5,,2,0,,,,,"limesurvey-13483","17n2lc2p1pgd9b7w1k",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",15,5,4,,1,0,,,,,0,,,,,,0,,0,2,,,,,"limesurvey-13495","7m62ckou2olly9rdp7",
"2021-05-10","Ecuador","EC","Tungurahua","ECT","en",200,20,0,,1,0,,,,,2,,,,,,4,,0,0,,,,,"limesurvey-13514","jh0tc9i12xmptma88d",
"2021-05-12","Ecuador","EC","Pichincha","ECP","en",100,20,50,,1,3,,,,,5,,,,,,20,,0,0,,,,,"limesurvey-13661","17iga1p696m05lpkhn",
