ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HN,HND,Honduras,Cortés,2020-05-01,2020-05-01,104,5,56531.2554330769,0,0,22,103,1,1,1257922.4140313,96,7,97,0,12,92,0,4,100,0,7,97,0,13,91,0,12,92,0,17,87,0,7,97,0,5,99,0,4,100,0,8,96,0,33,71,0,10,94,0,4,6,94,5,98,1,1,2,101,1,4,0,99,21,82,1,49,54,1,1,99,4,23,80,1,5,98,1,1,102,1,33,70,1,24,3,2,4,71,6,98,0,66,9,2,2,1,18,6,52,22,11,13,6,1,2,12,21,61,7,2,3,11,23,58,7,41,38,11,7,7,33,38,15,12,6,49,47,0,2,6,27,37,18,10,2,2,0,8,83,6,9,6,9.78925447730112,17.00619185353,28.2469135802469,24.5885762003627,2.69349057694531,2.28011596464244,0.0480769230769231,0.0411150366322683,0.0449401765979425,0.000362037734479675,0,0,0,0,0.0030083413099959,0.00125519043297779
HN,HND,Honduras,Francisco Morazán,2020-05-01,2020-05-01,137,0,0,0,0,7,137,1,0,1052594.62943754,119,0,135,2,13,122,2,3,132,2,18,116,3,23,111,3,17,118,2,16,118,3,4,131,2,6,128,3,3,131,3,9,125,3,36,100,1,6,131,0,3,3,131,1,135,1,1,0,136,0,1,0,136,25,104,8,50,79,8,3,124,10,42,86,9,7,122,8,0,128,9,51,78,8,35,9,4,3,86,11,126,0,78,18,3,4,0,22,12,62,31,19,13,12,2,5,17,25,73,15,3,4,20,24,71,15,51,46,11,14,15,30,40,29,23,15,61,60,0,0,16,34,42,24,11,6,2,0,18,106,7,8,16,8.42883379247016,18.7363073253432,26.6388888888889,9.32166929892487,2.97308128544423,2.89398617877414,0,0,0,0,0,0,0,0,0.000719646345224633,0.00053291981649539
HN,HND,Honduras,Cortés,2020-05-02,2020-05-01,100,1,9841.44898667057,1,9841.44898667057,24,99,0,0,1305424.18598992,90,3,91,6,7,87,6,6,88,6,12,83,5,10,85,5,12,83,5,12,84,4,6,88,6,8,88,4,2,92,6,5,89,6,17,78,5,12,87,1,3,9,88,1,97,2,0,0,100,0,1,0,99,18,75,7,36,57,7,1,90,9,30,62,8,0,91,9,1,90,9,31,64,5,24,4,1,2,69,8,92,0,52,5,1,2,0,35,5,50,23,10,12,5,2,3,12,21,55,7,1,7,13,22,49,8,40,33,9,10,8,33,34,15,10,8,41,50,0,2,7,22,39,16,8,3,2,0,10,73,10,10,7,6.86857760951866,8.30714143514986,16.6666666666667,9.40126791362944,2.16836734693878,2.01726621242946,0.01,0.0195013954179879,0.00753888972817498,0.000148382508230916,0.01,0.0195013954179879,0.00753888972817498,0.000148382508230916,0.00341442594963722,0.00136369568626246
HN,HND,Honduras,Francisco Morazán,2020-05-02,2020-05-02,107,0,0,0,0,6,105,0,0,1191046.59735675,90,2,105,0,7,100,0,4,103,0,12,95,0,17,90,0,10,97,0,18,89,0,3,104,0,5,102,0,0,107,0,8,99,0,22,85,0,5,100,2,3,2,102,0,101,6,0,0,107,0,0,0,107,25,76,6,49,52,6,4,94,9,36,64,7,2,97,8,2,97,8,38,60,9,31,3,3,1,69,15,92,0,61,8,2,4,0,20,12,36,26,23,11,11,3,4,17,13,57,13,1,7,13,21,52,13,38,38,12,6,13,23,31,25,15,13,51,39,1,1,15,25,33,17,11,4,0,0,17,77,9,6,15,11.8556,21.3133949603223,21.4,15.1320851173921,3.42874526771228,2.71875741726004,0,0,0,0,0,0,0,0,0.000804828973843058,0.00064372626841934
HN,HND,Honduras,Cortés,2020-05-03,2020-05-03,251,1,1625.95068684291,1,1625.95068684291,139,248,2,0,1200510.53643196,235,6,238,7,10,236,5,13,232,6,26,219,6,24,220,7,21,223,7,29,217,5,11,234,6,17,228,6,7,239,5,15,230,6,59,188,4,34,216,1,7,27,217,7,241,3,2,2,247,0,6,1,244,44,200,7,78,167,6,3,239,9,64,179,8,5,238,8,2,241,8,72,174,5,56,9,3,4,179,19,232,0,133,14,9,5,4,76,10,127,56,39,18,11,2,8,38,59,128,16,1,17,39,64,115,15,97,85,32,22,15,80,85,40,32,14,119,115,0,2,15,72,90,41,22,7,2,0,17,185,25,26,15,11.30249978958,25.7675540484654,33.826171875,74.9024802558741,2.76090410022321,1.98327311443996,0.00398406374501992,0.00779305090554704,0.00135438268761506,6.57872147687443e-05,0.00398406374501992,0.00779305090554704,0.00135438268761506,6.57872147687443e-05,0.00789413902771468,0.0013071471166022
HN,HND,Honduras,Francisco Morazán,2020-05-03,2020-05-03,307,2,7005.4768757037,1,6082.67543233289,18,303,4,0,1066037.92568452,288,3,299,5,22,281,4,9,293,5,36,266,5,55,248,4,26,276,5,31,271,5,9,293,5,12,290,5,2,300,5,24,279,4,65,240,2,11,293,3,4,7,296,7,295,5,4,1,302,0,6,1,300,58,240,9,142,157,8,7,289,11,91,207,9,12,285,10,5,292,10,95,206,6,74,11,5,5,212,26,281,0,203,30,6,6,3,51,8,123,93,62,23,6,4,16,51,76,145,15,4,29,46,75,138,15,108,123,26,35,15,89,98,65,43,12,151,138,1,2,15,80,93,66,30,17,1,0,20,242,26,22,17,9.27018551817903,20.0774121264482,55.26,34.8534774289294,3.06483858775691,2.24627124076795,0.00651465798045603,0.00899923194296433,0.00657150811140739,0.000153377831455663,0.00325732899022801,0.00637384122832297,0.00570587151336772,0.000142981613813394,0.000836703388648724,0.000386368402679312
HN,HND,Honduras,Atlántida,2020-05-04,2020-05-02,100,1,3248.38414118352,0,0,45,100,0,0,726989.357971534,89,1,98,1,7,92,1,4,95,1,15,84,1,20,79,1,14,85,1,8,91,1,5,94,1,5,94,1,1,98,1,10,89,1,25,74,1,7,93,0,3,4,93,1,97,2,0,0,100,0,1,0,99,21,75,4,40,56,4,3,93,4,33,63,4,4,92,4,0,96,4,39,56,5,29,5,2,3,61,7,93,0,43,11,4,1,1,32,8,32,34,19,7,8,1,6,8,23,51,11,3,6,9,27,44,11,31,38,10,10,11,36,27,15,12,10,40,49,0,0,11,29,30,14,11,2,2,0,12,67,11,9,13,5.91715976331361,7.55770385829346,91.8367346938776,81.5901249765141,2.87993510005408,2.55830582835974,0.01,0.0195013954179879,0.00446826917830991,0.000153313811895767,0,0,0,0,0.00633802816901409,0.00184593044998341
HN,HND,Honduras,Comayagua,2020-05-04,2020-05-02,100,0,0,0,0,8,100,1,0,1276317.06014846,88,1,95,4,10,88,2,3,93,4,11,86,3,12,85,3,9,88,3,10,87,3,3,94,3,3,94,3,1,96,3,11,86,3,27,71,2,6,94,0,3,3,94,1,92,7,1,0,99,0,1,0,99,13,78,9,36,57,7,2,86,12,30,58,12,2,85,13,1,88,11,35,57,8,30,5,0,0,65,9,91,0,55,7,1,3,3,22,9,38,31,13,9,9,1,0,9,17,63,10,2,3,11,18,55,11,39,27,15,9,10,45,23,11,11,10,37,51,0,1,11,29,27,24,6,1,1,0,12,55,24,10,11,14.9810964083176,39.6111859647345,22.2222222222222,8.6066296582387,2.88518738845925,2.54592727611009,0,0,0,0,0,0,0,0,0.00112676056338028,0.000780350880787396
HN,HND,Honduras,Cortés,2020-05-04,2020-05-04,282,3,46147.6619890562,3,46147.6619890562,190,282,2,1,1292317.96937656,263,4,276,2,31,249,2,8,272,2,35,246,1,37,244,1,38,242,2,35,246,1,9,271,2,17,264,1,11,269,2,27,253,2,72,209,1,41,241,0,11,29,242,11,268,3,2,3,277,2,7,2,271,61,210,11,95,180,7,4,268,10,71,201,10,7,266,9,5,267,10,90,185,7,70,14,3,3,192,16,266,0,147,22,4,6,2,91,10,145,57,44,25,11,4,14,37,73,138,16,7,14,41,76,127,17,113,80,46,26,17,92,100,48,25,17,127,136,0,0,19,75,109,47,22,7,1,0,21,201,29,32,20,7.56049677659971,9.62950947341874,31.7061273051755,105.761916233483,3.17583701671493,2.44606771870238,0.0106382978723404,0.0119739422035032,0.0357092163713539,0.000319931916316541,0.0106382978723404,0.0119739422035032,0.0357092163713539,0.000319931916316541,0.00948956148236939,0.00134291017006823
HN,HND,Honduras,Francisco Morazán,2020-05-04,2020-05-04,347,1,1472.03364293075,1,1472.03364293075,135,341,0,0,1127699.53827411,315,5,335,7,19,320,8,7,332,8,43,300,4,63,279,5,38,300,9,50,291,6,10,329,8,7,332,8,6,334,7,29,312,6,87,256,4,21,322,4,6,14,327,5,336,6,0,1,346,0,5,0,342,71,262,14,141,195,11,9,322,16,108,225,14,15,316,16,4,326,17,116,219,12,93,16,2,4,232,24,323,0,213,36,8,8,2,65,15,127,119,63,22,16,5,11,59,76,172,24,6,18,53,92,154,24,136,118,49,20,24,91,116,78,38,24,151,167,0,2,27,74,123,79,22,8,6,1,34,285,14,20,28,9.95671698431439,24.1030401413957,128.803324099723,413.045078217395,3.03836828497558,2.27909441070561,0.00288184438040346,0.00564016654556591,0.00130534206406045,6.66392222438917e-05,0.00288184438040346,0.00564016654556591,0.00130534206406045,6.66392222438917e-05,0.00557597786130271,0.000937968062453013
