ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
IQ,IRQ,Iraq,Baghdad,2020-05-02,2020-05-01,100,2,382540.170450085,0,0,16,98,1,0,5055063.6871792,85,4,90,6,5,89,6,4,91,5,22,73,5,9,84,7,13,81,6,7,86,7,3,92,5,3,91,6,0,94,6,8,85,7,15,78,7,13,87,0,5,8,87,10,88,2,1,2,97,1,9,0,90,36,58,6,54,38,8,11,80,9,35,57,8,6,86,8,8,81,11,45,48,7,28,9,2,5,56,16,84,0,27,12,12,7,12,21,9,43,17,20,12,8,3,5,13,27,42,10,5,9,16,24,36,10,10,32,21,27,10,7,16,18,49,10,64,22,0,2,12,18,29,19,14,5,0,0,15,72,9,7,12,9.59894806048652,14.2364877535091,13.2231404958678,11.0323613857621,5.61777777777778,5.15603187195974,0.02,0.0274394957835608,0.0756746490494858,0.000230553869296568,0,0,0,0,0.00229951135383731,0.00112544363774366
IQ,IRQ,Iraq,Al-Basrah,2020-05-03,2020-05-01,100,1,93549.7518581212,0,0,94,95,3,0,4081252.55608187,89,2,97,1,7,92,1,6,92,2,19,80,1,10,89,1,20,79,1,7,92,1,6,93,1,6,93,1,3,96,1,14,85,1,21,78,1,14,85,1,3,9,88,17,80,3,3,2,95,0,16,1,83,37,54,9,53,37,10,15,75,10,35,56,9,9,81,10,11,79,10,46,47,7,28,5,6,7,54,17,83,0,27,16,12,6,17,16,6,45,15,21,13,6,1,2,10,23,54,10,3,7,13,20,47,10,14,30,26,20,10,9,13,25,43,10,77,10,1,2,10,17,33,16,13,7,3,0,11,53,9,28,10,14.1693073789045,28.5671792059091,94,248.202426346812,7.44575936883629,18.24602453467,0.01,0.0195013954179879,0.0229218237716541,0.000145191301029282,0,0,0,0,0.0139362490733877,0.00279758029760341
IQ,IRQ,Iraq,Baghdad,2020-05-03,2020-05-03,157,2,34978.8552555896,0,0,10,152,5,0,1974588.89739581,136,4,148,5,7,144,6,9,142,6,31,121,5,19,133,5,23,129,5,11,142,4,7,144,6,6,145,6,2,149,6,14,137,6,30,122,5,12,145,0,3,7,147,24,130,3,5,5,147,0,23,1,133,64,87,6,98,49,10,16,126,15,62,83,12,12,131,14,18,127,12,77,74,6,48,14,5,10,80,21,136,0,40,41,9,12,20,22,13,67,21,32,23,14,3,7,23,43,65,16,2,9,32,43,55,16,13,57,25,44,18,5,28,28,78,18,110,30,0,1,16,25,57,38,10,5,0,0,22,113,11,16,17,16.0182668745823,35.4476364415806,28.8367346938776,16.9544063606996,4.15754537108961,3.98264804292815,0.0127388535031847,0.0175420142442679,0.0177145001178329,0.00018398951009755,0,0,0,0,0.000926612305411416,0.000574043560879852
IQ,IRQ,Iraq,Erbil,2020-05-03,2020-05-01,100,3,42548.8209868536,2,32285.158629539,27,98,0,0,3073125.61876526,82,5,92,3,7,92,1,4,94,2,17,81,2,12,87,1,13,84,3,11,86,3,7,91,2,5,93,2,4,93,3,13,84,3,19,78,3,10,90,0,4,6,90,7,91,2,0,2,98,1,6,0,93,30,61,9,58,34,8,16,74,10,40,51,9,7,83,10,7,83,10,41,49,10,22,13,1,4,60,14,86,0,18,15,11,6,19,17,14,45,12,18,11,14,3,1,4,25,48,19,4,7,10,23,37,19,10,27,23,21,19,8,15,21,39,17,56,24,0,3,17,30,32,15,5,0,0,0,18,68,12,2,18,14.0987654320988,31.9052875709405,40.625,54.1781123438502,3.15924032140248,2.88428368569225,0.03,0.0334344809563718,0.0138454545193467,0.00013064236494493,0.02,0.0274394957835608,0.0105056423441977,0.000113992401019805,0.00388042540960046,0.00146083540489764
IQ,IRQ,Iraq,Ninewa,2020-05-03,2020-05-01,100,2,34643.9644913328,0,0,15,100,2,0,3267753.49577149,86,2,95,3,7,90,3,4,93,3,12,85,3,8,89,3,7,89,4,2,95,3,5,92,3,2,95,3,1,95,4,8,88,4,18,78,4,5,95,0,1,4,95,22,75,3,2,5,93,0,20,1,79,20,73,7,60,36,4,8,86,6,42,54,4,7,87,6,11,83,6,47,50,3,31,11,3,2,53,11,89,0,9,11,5,10,29,28,8,53,18,17,4,8,1,7,6,18,55,13,4,10,11,21,42,12,5,19,26,39,11,8,15,15,51,11,75,12,1,1,11,15,34,14,16,6,1,0,14,65,10,14,11,19.82421875,54.8355391163104,52,84.3800924389159,4.64669123537895,4.03213847811726,0.02,0.0274394957835608,0.0106017680146812,0.000111044783183302,0,0,0,0,0.00211267605633803,0.00106801198126762
IQ,IRQ,Iraq,Al-Basrah,2020-05-04,2020-05-03,100,3,227027.355366142,1,85020.3644893085,94,95,2,0,3548885.62619709,89,4,95,1,11,88,1,4,95,1,15,84,1,11,88,1,19,80,1,9,90,1,6,93,1,3,96,1,2,97,1,5,94,1,15,84,1,15,85,0,3,9,88,14,82,4,2,1,97,0,13,1,86,40,55,5,60,34,6,14,78,8,31,63,6,11,82,7,10,84,6,43,50,7,20,12,5,6,57,22,78,0,31,18,12,7,14,12,6,47,17,18,12,6,2,4,14,17,54,9,5,8,14,22,42,9,12,42,17,20,9,8,8,26,49,9,75,12,1,2,10,16,31,25,10,5,2,0,11,61,10,19,10,18.5185185185185,39.3397896234722,93,248.598292655262,7.0557327828861,13.6102001780821,0.03,0.0334344809563718,0.0639714488656032,0.000254589056132691,0.01,0.0195013954179879,0.0239569187188527,0.000159093363195994,0.0139362490733877,0.00279758029760341
IQ,IRQ,Iraq,Al-Sulaymaniyah,2020-05-04,2020-05-01,100,4,138442.309137438,3,132001.217368062,21,94,1,0,3495319.52226118,85,4,92,4,9,88,3,2,94,4,13,83,4,2,93,5,17,79,4,5,91,4,3,93,4,8,88,4,2,94,4,21,75,4,18,78,4,9,90,1,5,2,93,11,85,4,1,4,95,2,9,0,89,35,52,13,63,23,14,17,69,14,41,46,13,18,68,14,7,79,14,45,44,11,25,8,7,5,55,16,84,0,9,8,14,6,32,16,15,42,17,12,13,16,1,4,7,11,58,19,1,4,9,25,40,21,12,20,17,30,21,5,9,23,45,18,61,22,0,1,16,18,36,19,8,3,0,0,16,63,18,2,17,21.25,52.1831095573742,125,93.5414346693485,4.31600675548884,4.55861944935054,0.04,0.0384072934108425,0.0396079123112263,0.000204465440418759,0.03,0.0334344809563718,0.037765136070498,0.00019984381915361,0.00314653880731196,0.00134365321813531
IQ,IRQ,Iraq,Baghdad,2020-05-04,2020-05-04,193,1,5005.33198284031,0,0,68,185,4,0,2815013.83818016,173,7,183,3,11,180,2,7,184,2,38,155,0,22,168,3,28,164,1,9,182,2,10,180,3,8,182,3,4,186,3,20,170,3,38,152,3,21,170,2,6,13,174,20,163,10,4,5,184,0,17,2,174,84,94,15,115,64,14,20,157,16,70,108,15,5,169,19,16,158,19,93,88,12,61,17,6,9,100,30,163,0,45,31,27,15,20,40,15,71,48,38,22,14,3,8,22,45,93,22,11,17,30,39,75,21,40,64,33,35,21,9,38,45,84,17,132,41,0,1,19,38,67,33,19,10,6,0,20,149,13,12,19,11.187216553288,20.9149174921707,57.4711111111111,96.5142952374683,4.00387923764547,3.52461369206491,0.00518134715025907,0.0101289106907012,0.0017780843258931,4.9215006973895e-05,0,0,0,0,0.0051770079939094,0.00122728486147417
IQ,IRQ,Iraq,Dahuk,2020-05-04,2020-05-02,100,1,20487.5027144295,0,0,22,94,0,0,3176188.93363373,81,3,92,5,0,94,6,4,91,5,15,81,4,7,87,6,13,82,5,7,87,6,2,92,6,3,91,6,1,93,6,7,88,5,19,76,5,9,89,2,2,6,92,18,79,3,0,6,94,1,15,2,82,33,58,9,63,29,8,12,75,13,40,50,10,11,77,12,8,82,10,47,44,9,32,10,2,3,53,23,77,0,18,10,10,9,23,19,11,38,23,14,14,11,1,6,10,18,47,18,3,7,17,15,40,18,12,17,18,35,18,8,12,21,41,18,64,16,0,2,18,17,25,27,10,1,1,0,19,56,15,11,18,16.0701241782323,33.5937353934393,88,64.1872261435249,4.60189919649379,3.84776211168321,0.01,0.0195013954179879,0.00645034131864149,8.80402088385938e-05,0,0,0,0,0.00329637398861253,0.00137516955286332
IQ,IRQ,Iraq,Erbil,2020-05-04,2020-05-03,100,3,26147.8362333607,2,13433.2478181293,73,97,1,0,1776362.46718905,86,5,89,6,7,88,5,2,90,8,16,77,7,10,85,5,9,82,9,7,85,8,5,88,7,4,89,7,5,88,7,10,84,6,19,74,7,12,87,1,2,10,88,8,88,4,1,2,97,0,7,1,92,44,51,5,63,29,8,14,77,9,43,49,8,10,81,9,5,85,10,48,48,4,34,9,3,2,52,16,84,0,14,21,16,10,16,14,9,37,11,27,16,9,1,4,14,24,44,13,3,7,21,19,37,13,9,33,25,20,13,10,18,19,40,13,63,22,2,1,12,21,30,19,10,3,1,1,15,66,11,10,13,14.4556811421773,27.2930547932471,73,140.637437721571,3.33279923089249,2.75079708981747,0.03,0.0334344809563718,0.0147198765546637,0.000177098238530338,0.02,0.0274394957835608,0.00756222227515668,0.000127396841196532,0.0105996805575722,0.00241860786728237
