ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
OM,OMN,Oman,Muscat,2020-05-03,2020-05-01,100,0,0,0,0,4,97,0,0,4795556.90124107,82,0,97,3,3,94,3,3,94,3,12,85,3,9,88,3,11,86,3,5,92,3,2,96,2,0,97,3,0,97,3,7,90,3,15,83,2,5,94,1,1,3,96,5,91,4,0,3,97,2,3,0,95,21,70,9,53,39,8,18,73,9,18,73,9,1,90,9,4,87,9,17,73,10,16,0,1,0,83,14,86,0,24,15,12,6,14,17,12,54,17,9,8,12,1,2,13,15,53,16,2,2,17,23,39,17,15,35,15,19,16,9,11,21,43,16,55,29,0,0,16,9,30,25,14,4,0,0,18,71,6,7,16,17.2067901234568,31.7537055319655,44.4444444444444,19.2450089729875,3.11634349030471,2.85735112647704,0,0,0,0,0,0,0,0,0.000580804414113547,0.000569012552346139
OM,OMN,Oman,Muscat,2020-05-04,2020-05-03,100,0,0,0,0,3,98,0,0,3236571.86595375,87,0,98,2,6,92,2,4,94,2,15,83,2,11,87,2,16,82,2,9,89,2,4,95,1,2,96,2,0,98,2,11,87,2,15,83,2,4,96,0,2,1,97,6,93,1,0,2,98,2,3,1,94,26,70,4,52,44,4,19,77,4,23,73,4,0,96,4,2,94,4,19,77,4,16,1,0,2,81,14,86,0,34,24,6,2,10,19,5,60,16,12,7,5,1,2,13,19,54,11,2,3,15,24,44,12,17,37,21,14,11,10,14,24,41,11,61,27,0,0,12,7,41,25,10,4,0,0,13,77,6,5,12,19.7944835045971,34.1652557032484,75,35.3553390593274,3.26169791190367,3.36013823496286,0,0,0,0,0,0,0,0,0.000431158378844496,0.00048778747978168
OM,OMN,Oman,Muscat,2020-05-05,2020-05-04,100,0,0,0,0,1,94,0,0,3382773.34913148,85,0,100,0,11,88,1,4,95,1,15,84,1,12,88,0,14,85,1,6,93,1,4,95,1,2,97,1,1,99,0,8,91,1,16,84,0,5,93,2,1,2,97,3,91,6,0,1,99,0,3,0,97,21,71,8,47,45,8,16,76,8,22,70,8,1,91,8,1,91,8,24,68,8,21,2,0,1,76,7,93,0,33,12,6,1,17,20,11,58,12,15,4,11,2,3,15,17,47,16,4,8,10,18,44,16,17,33,18,17,15,10,10,24,41,15,53,31,0,1,15,9,39,24,11,1,1,0,15,69,12,4,15,21.398891966759,33.1359353589173,100,0,4.03393351800554,3.85167952906713,0,0,0,0,0,0,0,0,0.000149835181300569,0.000293649556976306
OM,OMN,Oman,Muscat,2020-05-06,2020-05-05,100,1,10500.1101295278,0,0,33,95,1,0,2584442.82788164,86,3,97,0,9,91,0,4,96,0,13,87,0,13,87,0,18,82,0,6,94,0,3,97,0,5,95,0,0,100,0,11,89,0,22,77,1,9,89,2,3,5,92,5,90,5,1,1,98,0,5,0,95,30,61,9,49,43,8,20,71,9,27,64,9,1,90,9,0,91,9,25,66,9,21,4,0,0,75,12,88,0,33,16,9,4,13,14,11,47,16,19,7,11,2,2,13,23,45,15,1,8,15,24,37,15,20,35,18,13,14,11,11,25,39,14,56,27,0,3,14,9,34,29,10,4,0,0,14,64,17,5,14,20.1975308641975,37.7088563882014,91.6666666666667,124.610504283458,3.34882230411793,3.06756908674503,0.01,0.0195013954179879,0.00406281385536947,7.75521893848899e-05,0,0,0,0,0.00489251297257228,0.00166516818220584
OM,OMN,Oman,Muscat,2020-05-07,2020-05-06,100,1,10500.1101295278,0,0,35,97,0,0,2318543.04013162,87,1,97,2,7,91,2,5,93,2,10,88,2,14,84,2,13,85,2,10,88,2,3,96,1,5,94,1,0,98,2,9,89,2,15,81,4,9,91,0,5,3,92,4,94,2,0,0,100,1,3,0,96,38,56,6,51,45,4,16,78,6,29,65,6,2,92,6,1,93,6,22,72,6,16,5,0,1,78,17,83,0,38,19,6,5,11,13,8,47,21,12,13,7,3,2,12,18,55,10,3,6,16,22,43,10,25,33,19,13,10,13,10,24,43,10,59,27,0,2,12,3,40,29,9,5,1,0,13,76,8,4,12,21.3628988642509,33.3716427748247,97.2222222222222,121.297003107921,3.86904761904762,3.14088217471631,0.01,0.0195013954179879,0.00452875359559068,8.64259607182617e-05,0,0,0,0,0.00508203862349354,0.00167936719694177
OM,OMN,Oman,Muscat,2020-05-08,2020-05-07,100,0,0,0,0,8,98,0,0,2723398.69474441,92,0,97,3,6,91,3,5,92,3,13,83,4,16,81,3,14,83,3,7,89,4,4,94,2,4,93,3,1,96,3,7,90,3,19,77,4,5,95,0,3,2,95,7,93,0,0,1,99,1,5,1,93,29,69,2,60,39,1,22,76,2,31,67,2,4,94,2,3,95,2,30,68,2,24,5,0,1,70,13,87,0,33,20,8,4,16,14,5,49,19,13,15,4,2,5,8,20,57,8,4,4,11,23,50,8,18,34,19,22,7,9,11,26,47,7,69,23,0,1,7,3,40,33,12,3,1,0,8,79,9,4,8,16.5494862087615,27.6063976135077,88.8888888888889,19.2450089729875,3.69929977539966,2.99233447581339,0,0,0,0,0,0,0,0,0.00114975567691865,0.000796267243353371
OM,OMN,Oman,Muscat,2020-05-09,2020-05-08,100,1,14113.4112525534,0,0,15,99,0,0,2852790.78595599,95,1,98,1,6,93,1,3,95,2,13,84,3,10,88,2,11,87,2,9,89,2,4,95,1,2,95,3,1,97,2,7,91,2,23,76,1,5,95,0,1,4,95,6,94,0,0,1,99,0,5,1,94,27,71,2,61,38,1,23,75,2,24,75,1,2,96,2,1,97,2,24,75,1,22,2,0,0,76,16,84,0,36,21,10,5,14,10,4,50,17,17,11,5,0,5,19,21,48,7,3,5,16,24,45,7,22,34,20,18,6,5,11,32,46,6,69,23,0,3,5,3,43,32,14,1,2,0,5,74,10,10,6,17.3125,29.2172866595033,93.75,104.831213545076,3.71935756551141,6.47174948996693,0.01,0.0195013954179879,0.00494722968190739,8.141739876093e-05,0,0,0,0,0.00213401621852326,0.0010787884457632
OM,OMN,Oman,Muscat,2020-05-10,2020-05-09,100,2,27514.6713654748,0,0,13,98,0,0,3111721.99934901,95,2,96,2,4,93,3,3,94,3,10,86,4,5,92,3,9,88,3,7,91,2,6,93,1,2,94,4,1,96,3,7,90,3,14,84,2,5,95,0,1,3,96,3,93,4,0,0,100,0,3,0,97,32,65,3,59,38,3,22,73,5,27,70,3,2,92,6,0,95,5,24,74,2,19,3,1,1,76,18,82,0,36,20,13,6,8,13,4,52,21,14,9,4,1,2,26,20,46,5,6,5,19,22,43,5,26,33,20,16,5,5,14,32,44,5,70,23,0,2,5,9,42,30,7,5,2,0,5,68,12,15,5,18.522372528616,25.1111679145129,144.444444444444,164.429428743875,3.74603893164328,6.04562790400287,0.02,0.0274394957835608,0.00884226527023655,0.000104016168675987,0,0,0,0,0.00186835297499281,0.00101468036298029
OM,OMN,Oman,Muscat,2020-05-11,2020-05-10,100,1,13401.2601129214,0,0,5,97,0,0,2723761.05792957,92,3,92,5,6,88,6,3,91,6,6,87,7,6,89,5,8,87,5,3,93,4,5,90,5,1,92,7,1,93,6,5,89,6,14,81,5,6,94,0,2,2,96,6,89,5,0,1,99,0,5,1,94,29,66,5,57,37,6,16,77,7,32,63,5,3,89,8,1,92,7,30,67,3,23,6,1,0,70,20,80,0,35,16,13,8,8,14,6,56,16,14,9,5,1,1,15,22,54,7,6,6,19,23,39,7,23,34,17,19,7,4,12,29,48,7,73,20,0,0,7,12,32,31,7,9,1,0,8,75,12,6,7,15.0510204081633,19.6183623815344,44.4444444444444,38.4900179459751,3.60493827160494,2.42124452608589,0.01,0.0195013954179879,0.00492013059438782,8.30961443862171e-05,0,0,0,0,0.000726005517641934,0.000636129158345494
OM,OMN,Oman,Muscat,2020-05-12,2020-05-11,100,0,0,0,0,7,98,0,0,2418176.60654431,89,0,95,5,10,86,4,0,96,4,10,85,5,7,89,4,9,87,4,2,94,4,2,94,4,1,95,4,1,95,4,5,91,4,12,82,6,6,93,1,2,4,94,8,91,1,0,3,97,0,7,1,92,35,61,4,48,47,5,20,74,6,31,63,6,2,92,6,1,93,6,25,72,3,19,4,1,1,75,18,82,0,40,11,14,5,14,10,6,54,17,15,8,6,1,1,14,21,53,10,2,3,22,23,40,10,23,35,13,19,10,3,11,21,54,11,71,19,0,0,10,7,35,34,10,2,1,0,11,75,11,4,10,24.90234375,53.0774477347895,20,20,3.7125115603118,2.43326087004583,0,0,0,0,0,0,0,0,0.00100603621730382,0.00074489338690477
