ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
GE,GEO,Georgia,Tbilisi,2020-09-15,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-16,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-17,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-19,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-20,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-22,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-23,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-24,2020-05-03,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2285530.250822,84,4,94,2,4,93,3,5,93,2,14,84,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,16,74,10,24,66,10,54,38,8,34,14,2,3,47,13,87,0,41,26,6,5,2,11,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,21,27,20,20,12,8,15,13,54,10,42,41,0,3,14,15,26,23,14,6,3,1,12,65,12,5,18,35.116598079561,73.0150100737862,100,0,2.71447234722021,2.22510712966987,0.02,0.0274394957835608,0.0332274837277855,0.000232362199558905,0.01,0.0195013954179879,0.0293860090347818,0.000218951629436064,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-25,2020-05-06,100,2,75942.4192185495,1,67162.6125999223,1,98,14,1,2266509.96375715,83,4,94,2,4,93,3,5,93,2,15,83,2,13,85,2,9,89,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,18,79,3,3,97,0,1,2,97,35,64,1,14,15,71,1,13,1,85,24,65,11,63,28,9,32,57,11,52,38,10,17,73,10,24,66,10,55,36,9,35,14,2,3,46,13,87,0,41,26,6,5,2,10,10,32,18,18,22,10,2,3,11,12,59,13,1,2,15,20,50,12,21,26,20,20,13,8,14,14,53,11,41,42,0,2,15,14,27,23,14,6,2,1,13,65,12,4,19,32.780612244898,69.3279310879717,100,0,2.78108268887567,2.25335445471178,0.02,0.0274394957835608,0.0335063248928591,0.000234278362861196,0.01,0.0195013954179879,0.0296326129926153,0.000220760996228705,0.000143719459614832,0.000281664722189836
GE,GEO,Georgia,Tbilisi,2020-09-26,2020-05-06,100,1,67162.6125999223,1,67162.6125999223,1,98,13,0,2268864.7344552,83,3,95,2,4,93,3,4,94,2,14,84,2,13,85,2,8,90,2,6,92,2,4,94,2,2,96,2,3,95,2,2,96,2,17,80,3,3,97,0,1,2,97,35,64,1,13,16,71,0,13,1,86,25,65,10,64,28,8,33,57,10,53,38,9,18,73,9,24,67,9,56,36,8,36,14,2,3,45,13,87,0,42,26,6,5,2,10,9,32,19,18,22,9,2,3,11,13,59,12,1,2,15,20,51,11,22,26,20,20,12,8,14,15,53,10,41,43,0,2,14,15,27,23,14,6,2,1,12,65,12,4,19,34.9794238683128,73.0725263353212,100,0,2.78108268887567,2.25335445471178,0.01,0.0195013954179879,0.0296018584008047,0.000220535371279472,0.01,0.0195013954179879,0.0296018584008047,0.000220535371279472,0.000143719459614832,0.000281664722189836
