ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CA,CAN,Canada,2021-07-11,2021-07-11,1820,28600935.9684572,1534,4555,152,4499,0,3922,1,1,2,3,1820,647,92,1692,1604,176,367,1218,8,181507.58108553,6,0,2,4,5,99267.9399222817,155,1798,53626.9733678753,132,118,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1276,426,0,118,551,1151,0,118,1263,439,0,118,950,752,0,118,1508,194,0,118,1570,132,0,118,1404,298,118,41,248,446,1085,33,173,525,1089,78,261,388,1093,94,298,331,1097,312,338,66,1104,176,423,120,1101,116,459,143,1102,473,190,37,1120,13,16,71,137,614,969,21,35,108,46,14,54,183,65,60,73,17,54,122,56,5,907,13,36,79,178,545,969,14,52,107,667,980,57,157,163,465,978,1,0.0515695067264574,0.0102624229385631,0.00054945054945055,0.00107660739500686,0.00054945054945055,0.00107660739500686,0.0010989010989011,0.00152213420815114,0.00164835164835165,0.00186371328103904,0.0043956043956044,0.00303924071936773,0.00634621123188791,2.91026660785974e-05,0.00274725274725275,0.00240471895062334,0.00347079340451517,2.15534782586249e-05,0.00289033652779016,0.000454362118747936
CA,CAN,Canada,2021-07-12,2021-07-12,1799,28652170.1849823,1532,4260.25,157,4058,0,3805,5,3,1,4,1799,593,103,1657,1547,208,319,1210,12,282066.916818328,7,3,0,6,7,80706.6907790292,157,1782,53149.7589218875,118,97,0,0,0,4,4,0,2,2,2,3,2,2,1,4,0,1,1,1,0,1,0,0,1,0,2,1,0,1,1,1,0,1,0,0,1,0,2,1,1,3,3,3,2,3,2,2,2,1,4,2,0,1,1,1,0,1,0,0,1,0,2,1,1218,480,0,101,575,1123,0,101,1301,397,0,101,945,753,0,101,1498,200,0,101,1561,137,0,101,1388,310,101,53,270,455,1021,54,184,537,1024,116,260,399,1024,113,306,359,1021,361,335,66,1037,200,436,123,1040,110,518,128,1043,485,220,38,1056,8,22,70,123,584,992,18,34,92,46,19,43,196,54,54,95,13,48,116,43,11,917,13,27,101,171,496,991,23,44,100,632,1000,66,146,178,410,999,1,0.0585227272727273,0.0109662705413453,0.00277932184546971,0.00243275048339168,0.00166759310728182,0.00188545051936741,0.000555864369093941,0.00108917130169381,0.00222345747637576,0.00217652453997166,0.00667037242912729,0.00376144092366462,0.00984452189824596,3.61508357507803e-05,0.00389105058365759,0.00287686424511347,0.0028167740962718,1.94058567550124e-05,0.002953917443553,0.000461375186736796
CA,CAN,Canada,2021-07-13,2021-07-13,1853,27638379.8081858,1611,5809,101,4417,0,3827,3,2,5,5,1853,648,110,1693,1619,189,338,1264,7,181001.44540217,4,1,1,3,6,171744.448986568,104,1825,54432.2727454796,119,102,0,0,0,3,1,2,0,1,2,1,2,0,1,2,1,1,0,2,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1183,576,0,94,550,1209,0,94,1359,400,0,94,1002,757,0,94,1577,182,0,94,1634,125,0,94,1457,302,94,37,259,494,1063,33,196,555,1069,92,272,414,1075,87,323,373,1070,326,367,75,1085,194,443,130,1086,109,522,132,1090,504,209,38,1102,11,23,77,139,629,974,15,38,121,46,15,34,193,55,41,105,12,56,108,50,10,954,15,49,103,154,561,971,23,62,100,686,982,63,174,200,438,978,1,0.0610094287298946,0.0110478895191369,0.00161899622234215,0.00183054940070895,0.00107933081489477,0.00149504122835854,0.00269832703723691,0.00236195134787325,0.00269832703723691,0.00236195134787325,0.00377765785213168,0.00279318583142375,0.00654891663904849,3.00711319101611e-05,0.0032379924446843,0.0025866879203067,0.00621398396644441,2.9297010420041e-05,0.00191063122582249,0.000366853787698013
CA,CAN,Canada,2021-07-14,2021-07-14,1892,28647110.5828731,1603,4173,137,4528,0,3823.9,3,2,4,4,1892,654,94,1751,1658,194,298,1344,13,175908.026184138,10,1,2,8,10,142876.586407155,141,1872,55834.0901805687,99,86,0,0,0,3,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1199,583,0,110,578,1204,0,110,1374,408,0,110,1004,778,0,110,1586,196,0,110,1649,133,0,110,1494,288,110,38,275,481,1098,26,220,547,1099,83,279,431,1099,92,323,378,1099,326,392,62,1112,196,459,129,1108,121,519,140,1112,515,218,41,1118,8,21,90,128,629,1016,25,24,123,53,25,53,214,55,58,80,16,52,127,54,7,926,14,39,111,144,569,1015,24,46,95,697,1030,67,132,194,471,1028,1,0.0509485094850949,0.0100336866764351,0.00158562367864693,0.0017928460522156,0.00105708245243129,0.00146424008811882,0.00211416490486258,0.0020696522672207,0.00211416490486258,0.0020696522672207,0.00687103594080338,0.00372221503590606,0.00614051548672787,2.86070178899107e-05,0.00528541226215645,0.00326720362654438,0.00498746936427771,2.57965765204978e-05,0.00252533890216538,0.000416302615769629
CA,CAN,Canada,2021-07-15,2021-07-15,1853,27798976.520567,1600,5459.5,175,4585.2,0,3837,1,0,2,2,1853,679,110,1704,1629,181,287,1326,9,105185.701176664,8,1,3,5,7,69679.4226346166,176,1830,54581.4022598508,105,91,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1199,559,0,95,582,1176,0,95,1354,404,0,95,1037,721,0,95,1605,153,0,95,1619,139,0,95,1454,304,95,53,273,475,1052,43,203,553,1054,107,238,450,1058,114,310,372,1057,355,363,65,1070,183,458,136,1076,113,517,151,1072,495,232,41,1085,7,27,88,120,615,996,17,40,107,55,16,43,193,73,41,93,19,53,111,51,11,930,16,42,111,162,525,997,18,60,112,657,1006,68,147,216,419,1003,1,0.0606394707828004,0.0109830586998226,0.000539665407447383,0.0010574393150499,0,0,0.00107933081489477,0.00149504122835854,0.00107933081489477,0.00149504122835854,0.00485698866702644,0.00316545887129721,0.00378379761926999,2.28230897378589e-05,0.00377765785213168,0.00279318583142375,0.00250654633213077,1.85877397453453e-05,0.00322454156018382,0.000475618133522592
CA,CAN,Canada,2021-07-16,2021-07-16,1673,27963260.6364645,1447,5457.75,107,4015.5,0,3535,3,3,4,6,1673,601,97,1545,1468,167,251,1203,6,60792.3209624584,5,1,2,3,3,19619.8259565271,108,1651,49242.5656453627,99,90,0,0,0,2,1,1,1,0,2,2,1,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1105,477,0,91,482,1100,0,91,1219,363,0,91,921,661,0,91,1432,150,0,91,1476,106,0,91,1294,288,91,31,240,432,970,29,180,492,972,91,233,371,978,91,288,319,975,305,310,67,991,179,389,114,991,91,469,119,994,422,205,36,1010,14,20,65,123,564,887,17,38,80,38,20,39,172,52,45,67,11,55,104,43,9,883,18,33,89,136,508,889,18,38,105,613,899,60,150,169,398,896,1,0.059074299634592,0.0114035079812675,0.0017931858936043,0.00202732344360626,0.0017931858936043,0.00202732344360626,0.00239091452480574,0.0023402504831727,0.00358637178720861,0.00286449194063679,0.00358637178720861,0.00286449194063679,0.00217400687826742,1.72628322012986e-05,0.0017931858936043,0.00202732344360626,0.000701628691002599,9.81421223410007e-06,0.00219322447123895,0.000413183072254227
CA,CAN,Canada,2021-07-17,2021-07-17,1678,27977224.9700657,1457,3887.3,110,4181,0,3498,4,4,6,5,1678,606,94,1548,1494,153,215,1264,12,225658.73122124,8,4,2,6,11,220767.537936186,114,1652,49272.3915482369,104,91,0,0,0,2,1,1,0,1,1,2,2,0,2,3,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,3,1,3,2,3,1,0,2,2,2,1,0,2,1,2,2,2,0,0,1,2,1,1,1107,489,0,82,492,1104,0,82,1171,425,0,82,923,673,0,82,1410,186,0,82,1452,144,0,82,1348,248,82,42,237,428,971,43,180,487,968,77,254,378,969,92,293,324,969,295,351,50,982,171,421,102,984,97,475,124,982,479,185,22,992,8,20,66,124,578,882,20,41,85,41,11,39,202,67,37,72,15,46,115,37,6,844,9,30,81,158,518,882,20,40,95,630,893,57,137,171,420,893,1,0.0572472594397077,0.0112366736270477,0.00238379022646007,0.00233328548177219,0.00238379022646007,0.00233328548177219,0.00357568533969011,0.00285597182067062,0.00297973778307509,0.00260791317832525,0.00715137067938021,0.0040317006422448,0.00806580107436259,3.314446083946e-05,0.0065554231227652,0.00386121779269231,0.00789097339612476,3.27861758254659e-05,0.00231366890093808,0.000424222682191034
CA,CAN,Canada,2021-07-18,2021-07-18,1855,29299878.3184614,1599,5085.5,260,4570,0,3993,5,4,4,3,1855,695,114,1711,1618,204,275,1327,9,111183.661743578,6,2,1,5,7,83835.0451406762,260,1832,54641.0540655993,140,121,0,0,0,5,3,2,0,3,3,3,2,0,3,4,1,1,2,1,1,2,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,1,3,1,1,1,1,2,1,0,0,0,0,1,2,0,0,0,1,0,0,1285,472,0,98,569,1188,0,98,1239,518,0,98,969,788,0,98,1534,223,0,98,1617,140,0,98,1456,301,98,49,270,464,1072,49,191,531,1084,104,258,405,1088,123,292,354,1086,379,308,65,1103,218,419,116,1102,127,476,150,1102,482,211,44,1118,11,23,69,104,674,974,40,33,89,45,13,45,210,70,58,79,9,55,139,52,9,909,16,35,93,163,573,975,26,59,96,692,982,78,140,177,477,983,1,0.0624657534246575,0.0111027668046676,0.00269541778975741,0.00235940821093013,0.00215633423180593,0.00211088913791825,0.00215633423180593,0.00211088913791825,0.00161725067385445,0.0018285773610622,0.00485175202156334,0.00316205429728987,0.00379467998245994,2.22626669417206e-05,0.00377358490566038,0.00279018001396766,0.00286127622201943,1.9340730203475e-05,0.00475832694749734,0.000577005526378519
CA,CAN,Canada,2021-07-19,2021-07-19,1888,27899361.9047512,1602,4974.85,161,4358,0,3770.5,3,1,4,1,1888,679,94,1745,1641,198,228,1389,10,178904.586654685,10,0,1,8,7,142387.210237289,164,1859,55446.3534432036,109,97,0,0,0,2,2,0,0,2,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1266,502,0,120,567,1201,0,120,1300,468,0,120,957,811,0,120,1559,209,0,120,1638,130,0,120,1489,279,120,43,259,522,1064,33,219,569,1067,104,273,428,1083,108,331,369,1080,359,371,62,1096,184,477,127,1100,110,536,147,1095,489,240,46,1113,7,25,83,122,603,1048,15,55,94,38,24,36,200,80,43,82,18,52,142,39,6,964,10,38,106,144,542,1048,21,54,101,651,1061,80,152,178,420,1058,1,0.0511147362697118,0.0100655414036247,0.00158898305084746,0.00179664143227465,0.000529661016949153,0.00103784155589618,0.00211864406779661,0.00207403246889767,0.000529661016949153,0.00103784155589618,0.00529661016949153,0.00327410723899096,0.00641249743508354,2.96188108387239e-05,0.00370762711864407,0.00274150172736241,0.0051036009613195,2.64410221840437e-05,0.00295781399164497,0.000452015984699847
CA,CAN,Canada,2021-07-20,2021-07-20,1868,27669231.4622597,1627,5239.3,227.3,4894,0,4315,6,4,5,4,1868,665,112,1723,1667,169,218,1433,11,161187.10801909,7,3,4,3,8,114147.573299818,229.3,1842,54939.3130943416,130,118,0,0,0,5,3,2,2,1,2,2,4,1,1,5,0,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,2,4,3,2,0,0,1,0,0,0,0,0,0,1,1,0,1237,539,0,92,578,1198,0,92,1317,459,0,92,1011,765,0,92,1573,203,0,92,1632,144,0,92,1469,307,92,34,252,491,1091,31,182,562,1093,87,258,427,1096,94,302,381,1091,326,360,69,1113,183,439,134,1112,114,517,118,1119,503,200,36,1129,6,16,100,137,658,951,13,36,120,52,16,48,176,53,51,91,16,52,117,57,10,960,13,40,103,173,585,954,22,62,109,715,960,72,162,193,481,960,1,0.0610354223433243,0.0109533165315744,0.00321199143468951,0.0025659503380575,0.00214132762312634,0.00209621455829929,0.00267665952890792,0.00234301038098926,0.00214132762312634,0.00209621455829929,0.00588865096359743,0.00346964528611986,0.00582550000490425,2.83561624731e-05,0.00428265524625268,0.00296131256103686,0.0041254334604672,2.38828778134243e-05,0.0041736961582728,0.000539086790254966
CA,CAN,Canada,2021-07-21,2021-07-21,1857,28202310.1339248,1585,4862,204,4437,0,3966.5,2,2,2,2,1857,620,94,1727,1630,194,188,1424,10,142119.379353032,8,1,2,6,6,101428.593709807,205,1833,54670.8799684735,122,115,0,0,0,2,1,1,1,0,2,1,1,1,0,2,1,1,1,2,2,2,1,1,1,2,1,2,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,2,2,2,1,1,1,2,1,2,0,0,1,1,1,1,0,0,0,1,0,1,1178,580,0,99,557,1201,0,99,1269,489,0,99,987,771,0,99,1566,192,0,99,1614,144,0,99,1481,277,99,34,235,472,1116,34,180,519,1124,82,229,418,1128,98,286,352,1121,323,327,73,1134,194,408,121,1134,116,484,119,1138,473,201,34,1149,13,19,78,128,668,951,21,51,103,51,17,42,190,56,47,89,10,54,131,49,8,938,12,36,104,154,599,952,16,47,116,714,964,61,165,199,472,960,1,0.0516199890170236,0.0101623293991143,0.00107700592353258,0.00149182262787431,0.00107700592353258,0.00149182262787431,0.00107700592353258,0.00149182262787431,0.00107700592353258,0.00149182262787431,0.0053850296176629,0.00332861589815775,0.00503928148716001,2.61332260747281e-05,0.00323101777059774,0.00258112519432849,0.00359646402114405,2.20933330265068e-05,0.00374971100004637,0.000512334011327345
CA,CAN,Canada,2021-07-22,2021-07-22,1615,28304852.1289227,1407,3771,99,3800,0,3375,1,1,2,1,1615,555,89,1498,1417,169,158,1246,4,99758.7673312967,2,1,0,2,3,78591.409925935,100,1595,47572.3150844055,68,64,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1054,486,0,75,492,1048,0,75,1163,377,0,75,862,678,0,75,1372,168,0,75,1428,112,0,75,1290,250,75,34,220,422,939,36,151,488,940,74,237,361,943,91,237,345,942,288,306,66,955,154,392,114,955,101,439,126,949,444,172,33,966,5,20,73,121,560,836,18,19,95,50,13,30,182,49,56,66,8,51,121,39,1,817,7,33,92,155,491,837,12,45,82,630,846,63,138,163,408,843,1,0.0560806553245117,0.0113196659535522,0.000619195046439629,0.00121322420469589,0.000619195046439629,0.00121322420469589,0.00123839009287926,0.001715226518542,0.000619195046439629,0.00121322420469589,0.00247678018575851,0.00242419229694727,0.00352444050500303,2.18321277206375e-05,0.00185758513931889,0.0021000635983582,0.00277660556458544,1.9385230521738e-05,0.00210206292930194,0.000411563514105988
CA,CAN,Canada,2021-07-23,2021-07-23,1723,28439151.095078,1479,4034.4,227,4083,0,3618,2,1,5,1,1723,609,101,1572,1500,178,169,1313,19,357915.721501872,13,4,0,13,14,282271.501790287,230,1698,50644.3830804517,108,90,0,0,0,4,2,1,0,2,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,514,0,111,505,1107,0,111,1129,483,0,111,875,737,0,111,1435,177,0,111,1475,137,0,111,1385,227,111,49,232,449,993,36,160,528,999,89,225,405,1004,91,299,333,1000,328,326,60,1009,165,439,105,1014,109,466,136,1012,451,208,40,1024,7,23,61,107,603,922,15,26,103,55,20,35,179,62,48,79,20,46,116,35,10,874,11,25,107,136,523,921,16,38,87,646,936,52,146,170,420,935,1,0.0603705917513449,0.0114127718984615,0.00116076610562972,0.00160777624573951,0.000580383052814858,0.00113719973131186,0.00290191526407429,0.00253990081109597,0.000580383052814858,0.00113719973131186,0.0110272780034823,0.00493096330395524,0.0125853166399125,4.09705355196839e-05,0.00812536273940801,0.00423892003636038,0.00992545455546808,3.64333349805554e-05,0.00454147105779985,0.000585588190552506
CA,CAN,Canada,2021-07-24,2021-07-24,1733,28083058.056899,1489,3952,135,4135,0,3576,0,0,1,1,1733,588,96,1603,1519,176,146,1355,7,104523.017076996,3,2,0,3,5,52349.9805860592,137,1704,50823.3384976971,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,541,0,92,498,1143,0,92,1142,499,0,92,893,748,0,92,1447,194,0,92,1516,125,0,92,1414,227,92,40,227,441,1025,40,145,516,1032,83,236,380,1034,97,254,349,1033,299,323,66,1045,161,407,122,1043,102,486,102,1043,464,176,38,1055,10,19,66,122,622,894,20,34,94,48,19,43,189,69,47,64,17,48,119,48,10,864,11,40,87,148,553,894,14,36,106,665,912,55,128,186,461,903,1,0.0565038257798705,0.0109789397155664,0,0,0,0,0.000577034045008656,0.00113063959605755,0.000577034045008656,0.00113063959605755,0.00403923831506059,0.00298620530494893,0.00372192433121858,2.25216366968275e-05,0.00288517022504328,0.00252526592281093,0.00186411253646213,1.59535299160699e-05,0.00269561197767848,0.000450774198478586
CA,CAN,Canada,2021-07-25,2021-07-25,1862,28043395.4518418,1618,4805.8,133,4711,0,4003,0,0,3,2,1862,631,103,1723,1659,160,186,1446,9,96196.2971744964,6,3,0,6,7,74780.4401192923,134,1843,54969.1389972159,102,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,451,0,102,538,1222,0,102,1202,558,0,102,964,796,0,102,1488,272,0,102,1614,146,0,102,1481,279,102,45,239,509,1069,32,187,584,1059,85,277,430,1070,92,337,371,1062,354,359,72,1077,187,480,114,1081,110,521,149,1082,504,209,47,1102,10,23,79,131,620,999,21,40,107,38,16,44,208,71,49,75,8,56,132,50,9,938,16,36,102,170,538,1000,15,53,112,678,1004,59,148,205,447,1003,1,0.056407447973713,0.0105817667010648,0,0,0,0,0.00161117078410312,0.00182170855691969,0.00107411385606874,0.00148781881323694,0.00483351235230935,0.00315019574405383,0.00343026568732349,2.16396643036923e-05,0.0037593984962406,0.0027797104069483,0.0026665972117289,1.90867368373006e-05,0.00243773146977592,0.000412241360550438
CA,CAN,Canada,2021-07-26,2021-07-26,1909,28444408.0247889,1669,4961.3,113,4561,0,4085.5,2,1,1,0,1909,677,109,1766,1694,182,164,1523,7,78564.5783302242,5,1,0,5,4,58448.7681124873,115,1891,56400.7823351792,118,104,0,0,0,3,1,2,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,512,0,88,615,1206,0,88,1280,541,0,88,1006,815,0,88,1573,248,0,88,1702,119,0,88,1505,316,88,40,261,510,1098,22,181,604,1102,78,291,436,1104,78,329,402,1100,342,368,80,1119,198,460,135,1116,117,540,129,1123,508,221,46,1134,11,27,73,133,669,996,20,42,115,45,18,41,205,80,63,69,14,40,125,46,7,979,18,29,97,169,598,998,22,67,109,711,1000,75,160,186,488,1000,1,0.0581333333333333,0.0105914344204784,0.00104766893661603,0.00145120759550475,0.000523834468308015,0.00102642774696133,0.000523834468308015,0.00102642774696133,0,0,0.0036668412781561,0.00271139926968348,0.00276203949337797,1.92869690732837e-05,0.00209533787323206,0.00205124097893132,0.00205484213493035,1.66414900614195e-05,0.00203897880913383,0.000372279114684985
CA,CAN,Canada,2021-07-27,2021-07-27,1890,28572626.7638303,1646,4791,143,4576,0,4057,5,3,5,4,1890,636,116,1726,1660,185,158,1483,8,90633.547448941,6,2,1,5,6,65493.9377353878,144,1863,55565.6570547006,87,74,0,0,0,3,2,1,1,1,1,3,2,1,2,3,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,3,1,3,2,1,2,1,0,2,1,1,0,2,0,2,1,0,1,0,0,2,1,0,1257,529,0,104,593,1193,0,104,1280,506,0,104,980,806,0,104,1575,211,0,104,1645,141,0,104,1483,303,104,29,274,495,1092,27,222,551,1090,105,257,432,1096,109,310,381,1090,363,341,77,1109,192,460,129,1109,103,535,147,1105,512,219,39,1120,17,25,71,137,645,995,18,44,110,46,18,46,200,67,58,66,7,63,117,30,4,996,17,30,111,181,555,996,18,57,102,704,1009,63,162,194,465,1006,1,0.0629750271444083,0.0110933583564622,0.00264550264550265,0.00231577341639568,0.00158730158730159,0.00179474173570573,0.00264550264550265,0.00231577341639568,0.00211640211640212,0.00207184005295373,0.00423280423280423,0.00292691552197935,0.0031720411356674,2.06182840076853e-05,0.00317460317460317,0.00253612969523817,0.0022921916937051,1.75347734728824e-05,0.00259152879013456,0.0004227264369866
CA,CAN,Canada,2021-07-28,2021-07-28,1861,28078769.8733726,1604,4631.25,82,4521,0,3868,2,1,2,1,1861,645,130,1693,1636,188,122,1501,6,122908.139842709,4,1,1,3,2,32805.0097930202,82,1832,54641.0540655993,105,95,0,0,0,3,3,0,1,2,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1220,538,0,103,560,1198,0,103,1306,452,0,103,1021,737,0,103,1557,201,0,103,1611,147,0,103,1462,296,103,33,262,505,1061,29,190,579,1063,87,260,445,1069,87,325,386,1063,363,337,82,1079,198,455,129,1079,123,518,142,1078,494,235,38,1094,10,31,81,111,627,1001,16,28,105,48,16,38,228,47,54,67,19,41,115,42,15,982,18,40,106,132,563,1002,21,46,107,669,1018,66,155,179,452,1009,1,0.0713110257816786,0.0118132186740151,0.00107469102632993,0.00148861785594554,0.000537345513164965,0.00105289485483851,0.00107469102632993,0.00148861785594554,0.000537345513164965,0.00105289485483851,0.00322407307898979,0.00257558634242939,0.00437726226601059,2.44178678856507e-05,0.00107469102632993,0.00148861785594554,0.00116832076123568,1.26353202380025e-05,0.0015007031142107,0.000324571087234257
