ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
DE,DEU,Germany,2021-07-01,2021-07-01,3159,64252667.5856995,2804,10886.5,521,7126.1,0,5612,3,3,4,2,3159,1583,187,2915,2491,606,896,1572,13,277933.382266864,9,4,3,6,11,238446.938657658,521,3126,136586.732545424,1447,1169,0,0,0,4,2,2,2,0,3,1,2,1,0,3,1,3,1,3,2,2,2,1,1,1,3,2,1,1,0,1,1,1,1,0,0,0,1,1,1,3,1,3,2,2,2,1,1,1,3,2,1,1,0,1,1,1,1,0,0,0,1,1,1895,1108,0,156,862,2141,0,156,2320,683,0,156,1606,1397,0,156,2733,270,0,156,2496,507,0,156,2687,316,156,146,650,577,1786,139,558,673,1789,197,559,604,1799,208,622,521,1808,774,505,62,1818,587,651,107,1814,306,810,224,1819,1120,172,23,1844,12,28,166,237,1056,1660,18,62,107,246,40,76,339,188,91,132,59,107,344,146,2,1202,26,65,237,276,895,1660,20,59,133,1269,1678,98,275,354,759,1673,1,0.0602836879432624,0.00837578428281529,0.000949667616334283,0.0010741199347431,0.000949667616334283,0.0010741199347431,0.00126622348844571,0.00124009035471203,0.000633111744222855,0.000877154187334502,0.00411522633744856,0.00223241374320051,0.0043256318019195,1.60467079242958e-05,0.0034821145932257,0.00205417460826511,0.00371108231949468,1.48677569619253e-05,0.00381442611804724,0.000326910267457841
DE,DEU,Germany,2021-07-02,2021-07-02,3025,64668881.2812294,2628,9844.4,447,6446,0,5168,0,1,6,3,3025,1484,191,2765,2374,574,859,1488,14,260983.061803701,11,3,5,6,9,178837.430523294,448,2991,130688.07327043,1436,1163,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761,1087,0,177,826,2022,0,177,2129,719,0,177,1481,1367,0,177,2582,266,0,177,2324,524,0,177,2546,302,177,120,613,540,1752,131,499,634,1761,183,522,546,1774,206,522,514,1783,728,459,56,1782,554,597,89,1785,295,714,232,1784,1044,153,31,1797,10,35,129,226,1032,1593,21,80,89,231,35,71,334,194,62,128,50,107,341,153,6,1123,22,55,198,264,890,1596,19,46,122,1214,1624,93,249,324,745,1614,1,0.0646143437077131,0.00886248876999852,0,0,0.000330578512396694,0.000647814874966219,0.00198347107438017,0.00158550349697447,0.000991735537190083,0.00112167716825883,0.00462809917355372,0.00241868559529241,0.00403568233488915,1.54518610287102e-05,0.00297520661157025,0.00194087222850331,0.00276543256942352,1.27991348792634e-05,0.00342800983126412,0.000316887772053159
DE,DEU,Germany,2021-07-03,2021-07-03,3190,64927083.8793734,2795,9688.95,414,7392.51,0,5602,3,2,3,1,3190,1550,189,2899,2553,562,893,1631,11,192530.355738188,8,2,4,4,8,137251.735509225,415,3136,137023.670269498,1476,1238,0,0,0,4,2,2,1,1,3,1,2,1,0,3,1,1,1,2,0,2,1,0,1,2,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,2,0,2,1,0,1,2,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1967,1060,0,163,820,2207,0,163,2181,846,0,163,1678,1349,0,163,2766,261,0,163,2498,529,0,163,2734,293,163,140,624,595,1831,138,512,693,1847,194,522,613,1861,198,577,557,1858,728,532,68,1862,560,682,87,1861,328,765,229,1868,1078,202,27,1883,16,33,147,214,1110,1670,20,78,106,225,42,83,372,195,74,158,48,113,329,172,3,1172,28,53,221,265,955,1668,24,33,127,1315,1691,92,276,347,788,1687,1,0.0612046632124352,0.00845448510401581,0.000940438871473354,0.00106368669151558,0.000626959247648903,0.000868632792239993,0.000940438871473354,0.00106368669151558,0.000313479623824451,0.000614312462719251,0.00344827586206897,0.00203424694743256,0.00296533194215046,1.322595162497e-05,0.00250783699059561,0.00173562999750089,0.00211393654709985,1.11717599281017e-05,0.00302867379908726,0.000290949675440582
DE,DEU,Germany,2021-07-04,2021-07-04,3369,64110867.2552381,2952,11377.7,596,7914,0,6117,7,5,7,4,3369,1659,229,3046,2722,570,936,1759,16,290014.258248585,10,5,3,7,10,179514.106606565,596,3326,145325.487026897,1585,1299,0,0,0,6,2,4,2,0,5,2,5,2,0,6,1,3,1,4,3,3,2,1,2,2,2,1,1,1,0,1,1,2,0,1,1,1,1,1,2,4,1,5,4,4,2,2,2,3,2,2,1,1,0,1,1,2,0,1,1,1,1,1,2271,930,0,168,1040,2161,0,168,2165,1036,0,168,1746,1455,0,168,2825,376,0,168,2705,496,0,168,2762,439,168,141,703,592,1933,145,595,690,1939,185,592,648,1944,204,656,555,1954,779,557,73,1960,594,702,115,1958,345,821,244,1959,1147,204,31,1987,14,37,158,244,1142,1774,16,83,96,255,40,92,342,234,101,157,48,113,403,192,6,1191,27,73,238,274,985,1772,21,58,143,1354,1793,106,260,389,827,1787,1,0.0699236641221374,0.0087340128229044,0.002077767883645,0.00153760381938667,0.00148411991688928,0.00129989888214221,0.002077767883645,0.00153760381938667,0.00118729593351143,0.00116283770278263,0.00474918373404571,0.00232152488101017,0.00452363648574556,1.64263696059084e-05,0.00296823983377857,0.00183696793871726,0.00280005737392202,1.29347146612753e-05,0.00410113884489986,0.000328576918002989
DE,DEU,Germany,2021-07-05,2021-07-05,3392,64434097.6696102,3007,11295.5521,838,7416,0,5998,7,4,8,5,3392,1686,227,3084,2718,602,955,1737,17,223383.803257532,13,3,4,9,14,180317.235112619,838,3348,146286.750019859,1564,1291,0,0,0,6,3,3,1,2,4,3,4,1,2,5,1,1,2,4,2,4,0,3,1,1,3,1,1,1,1,2,1,2,0,1,1,1,1,1,1,1,2,5,3,5,0,4,2,2,4,1,1,1,1,2,1,2,0,1,1,1,1,1,2168,1061,0,163,1181,2048,0,163,2243,986,0,163,1724,1505,0,163,2914,315,0,163,2658,571,0,163,2755,474,163,153,659,593,1987,170,571,661,1990,226,577,587,2002,236,628,517,2011,809,496,71,2016,596,666,110,2020,382,751,233,2026,1135,189,22,2046,18,31,179,242,1218,1704,24,84,116,245,55,113,334,230,77,148,54,115,335,187,2,1273,32,91,247,297,1019,1706,26,60,155,1416,1735,122,286,384,868,1732,1,0.0685593476291151,0.00860754760263621,0.00206367924528302,0.00152718863038167,0.00117924528301887,0.00115495754982411,0.00235849056603774,0.00163239214508451,0.00147405660377359,0.00129109121523156,0.00501179245283019,0.00237643354938547,0.00346685701106496,1.43517233437541e-05,0.00412735849056604,0.00215753657202652,0.0027984753668346,1.2898595593013e-05,0.00572847506617131,0.000386738679227669
DE,DEU,Germany,2021-07-06,2021-07-06,3463,65010407.5601833,3030,10918.87221,708,7955,0,6117.5,3,2,6,2,3463,1683,223,3144,2831,564,930,1876,18,378244.250908684,16,2,4,12,10,249981.363733403,709,3411,149039.457681524,1493,1245,0,0,0,4,3,1,3,0,2,2,1,2,0,2,1,1,1,0,1,1,1,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,2,0,2117,1171,0,175,993,2295,0,175,2408,880,0,175,1756,1532,0,175,2980,308,0,175,2736,552,0,175,2904,384,175,143,732,640,1948,165,612,737,1949,213,651,637,1962,232,706,558,1967,879,548,65,1971,642,727,120,1974,374,847,262,1980,1249,186,32,1996,13,39,154,246,1162,1849,19,97,106,243,43,78,337,233,101,171,41,111,332,185,2,1364,23,76,245,304,969,1846,22,56,153,1358,1874,110,267,387,832,1867,1,0.0662310662310662,0.0083999580398771,0.000866300895177592,0.000979869027729684,0.000577533930118395,0.000800175318110902,0.00173260179035518,0.00138514318198747,0.000577533930118395,0.000800175318110902,0.00519780537106555,0.00239497078124175,0.00581821073123599,1.84877590368181e-05,0.00288766965059197,0.00178717731356419,0.00384525144688538,1.5044661598896e-05,0.00475712949462708,0.000349328874473798
DE,DEU,Germany,2021-07-07,2021-07-07,3449,64704879.292368,2991,11878.622,606,7754,0,5896,3,2,3,1,3449,1758,219,3141,2757,622,877,1850,15,310295.437615832,10,5,2,8,11,235741.271987068,607,3402,148646.213729857,1447,1200,0,0,0,3,1,2,1,0,2,1,2,1,0,2,1,2,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2088,1188,0,173,991,2285,0,173,2417,859,0,173,1696,1580,0,173,2947,329,0,173,2696,580,0,173,2880,396,173,157,700,626,1966,193,594,683,1979,230,620,611,1988,234,673,550,1992,868,521,71,1989,637,705,117,1990,355,830,273,1991,1194,205,31,2019,22,26,175,220,1173,1833,14,90,104,257,49,86,370,238,89,135,49,104,323,194,3,1344,36,64,254,283,977,1835,18,62,126,1379,1864,96,286,354,860,1853,1,0.0651785714285714,0.00834632324594998,0.000869817338358945,0.000983844729399882,0.00057987822557263,0.000803422405540595,0.000869817338358945,0.000983844729399882,0.000289939112786315,0.000568187830916849,0.00434908669179472,0.00219610992363725,0.00479554928483471,1.68327436491448e-05,0.00318933024064946,0.00188173116726529,0.00364333068178482,1.46803458464211e-05,0.00408352143501707,0.000324190320855794
DE,DEU,Germany,2021-07-08,2021-07-08,3366,64185224.1494642,2941,11155.522021,585,7469,0,5801.5,5,5,4,3,3366,1726,218,3068,2711,594,862,1817,20,394220.987687121,18,1,8,9,15,325677.156265202,590,3326,145325.487026897,1462,1197,0,0,0,8,7,1,3,4,6,4,1,2,2,4,0,2,1,3,3,1,1,1,0,1,3,0,0,2,1,3,3,1,1,1,0,1,2,0,0,2,1,2,2,1,1,1,0,1,3,0,0,2,1,2,2,1,1,1,0,1,2,0,2060,1145,0,161,969,2236,0,161,2377,828,0,161,1740,1465,0,161,2925,280,0,161,2670,535,0,161,2857,348,161,146,715,604,1901,166,600,695,1905,199,611,639,1917,211,680,552,1923,892,494,54,1926,610,712,116,1928,352,841,238,1935,1190,195,31,1950,15,36,159,236,1136,1784,27,57,104,218,55,105,356,200,84,140,59,120,352,173,4,1312,26,70,228,259,998,1785,19,49,145,1351,1802,101,259,384,820,1802,1,0.0663420572124163,0.0085094732386072,0.00148544266191325,0.00130105657553277,0.00148544266191325,0.00130105657553277,0.0011883541295306,0.00116387348348654,0.00089126559714795,0.00100809389478481,0.005941770647653,0.00259630009781976,0.00614192741259458,1.91137140500903e-05,0.00445632798573975,0.00225014117595019,0.00507402070462227,1.73820927532121e-05,0.00405985221223309,0.000326925600139733
DE,DEU,Germany,2021-07-09,2021-07-09,3319,64983297.5861964,2926,10937,652,7195,0,5714,5,3,6,2,3319,1723,247,2979,2691,555,835,1832,13,253858.297074761,12,0,5,7,6,128000.897903866,654,3273,143009.717089307,1438,1173,0,0,0,5,1,3,1,0,3,1,3,1,0,3,0,3,2,2,2,2,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1151,0,151,901,2267,0,151,2333,835,0,151,1599,1569,0,151,2878,290,0,151,2594,574,0,151,2850,318,151,155,699,579,1886,156,605,662,1896,196,610,609,1904,215,655,540,1909,835,534,42,1908,587,723,101,1908,357,805,246,1911,1161,199,26,1933,13,36,161,250,1128,1731,19,91,117,242,48,75,371,175,92,134,48,115,339,190,6,1257,24,56,267,263,978,1731,21,58,167,1322,1751,102,276,389,802,1750,1,0.0765654060756355,0.00917561694336785,0.00150647785477553,0.001319466798486,0.000903886712865321,0.00102236294589128,0.00180777342573064,0.00144518536701037,0.000602591141910214,0.000834881708189922,0.00391684242241639,0.00212500674643092,0.00390651608189063,1.51667342048882e-05,0.00180777342573064,0.00144518536701037,0.00196975073070246,1.0780147557109e-05,0.00457311582255343,0.000349684273156522
DE,DEU,Germany,2021-07-10,2021-07-10,3184,64098988.9089766,2781,9884.8,647.4,6956,0,5779,1,0,2,0,3184,1613,200,2917,2583,534,796,1766,19,490083.192999088,13,5,2,11,16,427347.282951015,651.4,3137,137067.364041905,1403,1168,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,1083,0,156,764,2264,0,156,2156,872,0,156,1637,1391,0,156,2722,306,0,156,2504,524,0,156,2739,289,156,144,649,562,1829,167,518,665,1834,199,547,592,1846,200,614,518,1852,781,486,67,1850,578,652,102,1852,378,705,248,1853,1091,200,24,1869,13,38,152,206,1132,1643,19,86,92,268,35,71,335,188,105,134,42,107,342,159,2,1199,27,71,218,265,961,1642,16,48,133,1312,1675,93,242,351,833,1665,1,0.0641642605068977,0.00860252810173325,0.000314070351758794,0.000615469904862069,0,0,0.000628140703517588,0.000870269148664371,0,0,0.00596733668341709,0.00267517477121405,0.00764572423591622,2.1323828898331e-05,0.0050251256281407,0.00245607192176331,0.00666698945217166,1.99220864168387e-05,0.00475240772705637,0.000364085577041267
