"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","CY01",341700,0,0,NA,NA
"2020/04/14","CY01",341700,0,0,NA,NA
"2020/04/15","CY01",341700,0,0,NA,NA
"2020/04/16","CY01",341700,0,0,NA,NA
"2020/04/17","CY01",341700,0,0,NA,NA
"2020/04/18","CY01",341700,0,0,NA,NA
"2020/04/19","CY01",341700,0,0,NA,NA
"2020/04/20","CY01",341700,0,0,NA,NA
"2020/04/21","CY01",341700,0,0,NA,NA
"2020/04/22","CY01",341700,0,0,NA,NA
"2020/04/23","CY01",341700,0,0,NA,NA
"2020/04/24","CY01",341700,0,0,NA,NA
"2020/04/25","CY01",341700,0,0,NA,NA
"2020/04/26","CY01",341700,0,0,NA,NA
"2020/04/27","CY01",341700,0,0,NA,NA
"2020/04/13","CY02",244900,0,0,NA,NA
"2020/04/14","CY02",244900,0,0,NA,NA
"2020/04/15","CY02",244900,0,0,NA,NA
"2020/04/16","CY02",244900,0,0,NA,NA
"2020/04/17","CY02",244900,0,0,NA,NA
"2020/04/18","CY02",244900,0,0,NA,NA
"2020/04/19","CY02",244900,0,0,NA,NA
"2020/04/20","CY02",244900,0,0,NA,NA
"2020/04/21","CY02",244900,0,0,NA,NA
"2020/04/22","CY02",244900,0,0,NA,NA
"2020/04/23","CY02",244900,0,0,NA,NA
"2020/04/24","CY02",244900,0,0,NA,NA
"2020/04/25","CY02",244900,0,0,NA,NA
"2020/04/26","CY02",244900,0,0,NA,NA
"2020/04/27","CY02",244900,0,0,NA,NA
"2020/04/13","CY03",147000,0,0,NA,NA
"2020/04/14","CY03",147000,0,0,NA,NA
"2020/04/15","CY03",147000,0,0,NA,NA
"2020/04/16","CY03",147000,0,0,NA,NA
"2020/04/17","CY03",147000,0,0,NA,NA
"2020/04/18","CY03",147000,0,0,NA,NA
"2020/04/19","CY03",147000,0,0,NA,NA
"2020/04/20","CY03",147000,0,0,NA,NA
"2020/04/21","CY03",147000,0,0,NA,NA
"2020/04/22","CY03",147000,0,0,NA,NA
"2020/04/23","CY03",147000,0,0,NA,NA
"2020/04/24","CY03",147000,0,0,NA,NA
"2020/04/25","CY03",147000,0,0,NA,NA
"2020/04/26","CY03",147000,0,0,NA,NA
"2020/04/27","CY03",147000,0,0,NA,NA
"2020/04/13","CY04",48200,0,0,NA,NA
"2020/04/14","CY04",48200,0,0,NA,NA
"2020/04/15","CY04",48200,0,0,NA,NA
"2020/04/16","CY04",48200,0,0,NA,NA
"2020/04/17","CY04",48200,0,0,NA,NA
"2020/04/18","CY04",48200,0,0,NA,NA
"2020/04/19","CY04",48200,0,0,NA,NA
"2020/04/20","CY04",48200,0,0,NA,NA
"2020/04/21","CY04",48200,0,0,NA,NA
"2020/04/22","CY04",48200,0,0,NA,NA
"2020/04/23","CY04",48200,0,0,NA,NA
"2020/04/24","CY04",48200,0,0,NA,NA
"2020/04/25","CY04",48200,0,0,NA,NA
"2020/04/26","CY04",48200,0,0,NA,NA
"2020/04/27","CY04",48200,0,0,NA,NA
"2020/04/13","CY05",94100,0,0,NA,NA
"2020/04/14","CY05",94100,0,0,NA,NA
"2020/04/15","CY05",94100,0,0,NA,NA
"2020/04/16","CY05",94100,0,0,NA,NA
"2020/04/17","CY05",94100,0,0,NA,NA
"2020/04/18","CY05",94100,0,0,NA,NA
"2020/04/19","CY05",94100,0,0,NA,NA
"2020/04/20","CY05",94100,0,0,NA,NA
"2020/04/21","CY05",94100,0,0,NA,NA
"2020/04/22","CY05",94100,0,0,NA,NA
"2020/04/23","CY05",94100,0,0,NA,NA
"2020/04/24","CY05",94100,0,0,NA,NA
"2020/04/25","CY05",94100,0,0,NA,NA
"2020/04/26","CY05",94100,0,0,NA,NA
"2020/04/27","CY05",94100,0,0,NA,NA
"2020/04/13","CY06",73577,0,0,NA,NA
"2020/04/14","CY06",73577,0,0,NA,NA
"2020/04/15","CY06",73577,0,0,NA,NA
"2020/04/16","CY06",73577,0,0,NA,NA
"2020/04/17","CY06",73577,0,0,NA,NA
"2020/04/18","CY06",73577,0,0,NA,NA
"2020/04/19","CY06",73577,0,0,NA,NA
"2020/04/20","CY06",73577,0,0,NA,NA
"2020/04/21","CY06",73577,0,0,NA,NA
"2020/04/22","CY06",73577,0,0,NA,NA
"2020/04/23","CY06",73577,0,0,NA,NA
"2020/04/24","CY06",73577,0,0,NA,NA
"2020/04/25","CY06",73577,0,0,NA,NA
"2020/04/26","CY06",73577,0,0,NA,NA
"2020/04/27","CY06",73577,0,0,NA,NA
