ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
PW,PLW,Palau,2021-03-25,2020-12-05,100,6,282497.240450874,3,74271.3128392744,75,77,10,2,3299269.87675497,43,7,79,14,17,71,12,17,71,12,28,61,11,21,67,12,19,69,12,10,79,11,14,72,14,10,75,15,10,79,11,14,74,12,18,69,13,20,67,13,6,11,83,28,52,20,10,18,72,2,8,0,90,27,38,35,50,17,33,15,51,34,23,40,37,10,56,34,14,50,36,33,35,32,23,2,3,4,68,15,48,37,45,5,5,3,2,4,36,32,13,10,9,36,3,6,6,16,28,41,3,11,7,13,27,39,28,13,10,8,41,8,14,10,26,42,18,26,1,55,5,5,4,7,6,13,5,55,18,14,11,57,17.9362880886427,21.4302483674752,75,88.0971685760168,6.11439842209073,3.79477078937801,0.06,0.046546565661405,0.0856241686808377,0.000301925450694181,0.03,0.0334344809563718,0.0225114390800685,0.000160065096732322,0.0137186756905067,0.00308340131753308
PW,PLW,Palau,2021-03-30,2020-12-09,100,6,282497.240450874,3,74271.3128392744,75,77,10,2,3283891.08361104,40,7,79,14,16,72,12,17,71,12,27,62,11,20,68,12,19,69,12,10,79,11,13,73,14,10,75,15,10,79,11,13,75,12,18,69,13,20,67,13,6,11,83,27,53,20,10,17,73,2,8,0,90,27,35,38,48,16,36,14,49,37,22,38,40,9,54,37,14,47,39,33,33,34,23,2,3,4,68,15,45,40,44,5,5,2,2,3,39,31,13,9,8,39,3,6,6,16,26,43,3,11,7,12,25,42,28,12,10,6,44,8,14,9,24,45,18,23,1,58,4,5,4,6,6,12,5,58,18,13,10,59,18.6267348429511,22.275982020171,75,88.0971685760168,6.28195763330898,4.03167265614659,0.06,0.046546565661405,0.0860251552984618,0.000303272878130847,0.03,0.0334344809563718,0.022616862419689,0.000160806025458825,0.0137186756905067,0.00308340131753308
PW,PLW,Palau,2021-04-05,2020-12-09,100,6,282497.240450874,3,74271.3128392744,75,77,9,1,3283192.3720476,40,7,79,14,15,73,12,16,72,12,26,63,11,19,69,12,18,70,12,10,79,11,12,74,14,9,76,15,10,79,11,12,76,12,18,69,13,20,67,13,5,12,83,26,54,20,9,17,74,1,8,0,91,27,35,38,48,16,36,14,49,37,23,37,40,8,54,38,14,47,39,33,33,34,24,2,2,4,68,15,45,40,45,5,4,2,2,3,39,31,14,8,8,39,2,6,6,17,26,43,3,11,6,12,26,42,29,11,10,6,44,8,13,10,24,45,18,23,1,58,4,5,3,6,6,12,6,58,17,13,11,59,18.5956790123457,22.9716818658204,75,88.0971685760168,6.20891161431702,4.07227461351829,0.06,0.046546565661405,0.0860434627151292,0.000303334381031551,0.03,0.0334344809563718,0.02262167562023,0.000160839851307371,0.0137186756905067,0.00308340131753308
PW,PLW,Palau,2021-04-06,2020-12-10,100,6,282497.240450874,3,74271.3128392744,75,77,8,1,3295313.95117233,41,7,80,13,16,73,11,16,73,11,26,64,10,20,69,11,18,71,11,10,80,10,12,75,13,9,77,14,10,80,10,12,77,11,18,70,12,20,67,13,5,12,83,26,54,20,8,18,74,1,7,0,92,28,34,38,47,17,36,14,49,37,22,38,40,8,54,38,14,47,39,32,34,34,23,2,2,4,69,15,45,40,45,5,4,2,2,3,39,31,14,8,9,38,2,6,7,17,25,43,3,11,6,12,26,42,30,10,10,6,44,9,13,10,23,45,17,24,1,58,4,5,3,7,6,11,6,58,17,13,11,59,17.9693206720234,22.0510675587135,75,88.0971685760168,6.20891161431702,4.07227461351829,0.06,0.046546565661405,0.0857269579277488,0.000302270911870731,0.03,0.0334344809563718,0.0225384633876393,0.000160255034775832,0.0137186756905067,0.00308340131753308
PW,PLW,Palau,2021-04-08,2020-12-10,100,6,282497.240450874,3,74271.3128392744,75,77,8,1,3299614.58750362,42,7,80,13,16,73,11,16,73,11,26,64,10,20,69,11,18,71,11,10,80,10,12,75,13,9,77,14,10,80,10,12,77,11,18,70,12,20,67,13,5,12,83,25,55,20,8,17,75,1,7,0,92,28,34,38,48,16,36,14,49,37,23,37,40,8,54,38,14,47,39,32,34,34,23,2,2,4,69,14,46,40,46,5,3,2,2,3,39,32,14,7,9,38,2,6,7,17,26,42,3,11,6,12,26,42,31,10,9,6,44,9,12,10,24,45,17,25,1,57,4,5,3,7,6,11,7,57,18,13,11,58,17.9693206720234,22.0510675587135,75,88.0971685760168,5.95567867036011,3.9501749400144,0.06,0.046546565661405,0.0856152235236062,0.00030189538522166,0.03,0.0334344809563718,0.0225090873099411,0.000160048567263615,0.0137186756905067,0.00308340131753308
PW,PLW,Palau,2021-04-10,2020-12-12,100,7,352408.265906649,4,144182.338295049,75,76,9,2,3353111.82102942,42,8,80,12,17,73,10,17,73,10,27,64,9,21,69,10,18,72,10,11,80,9,13,75,12,10,77,13,11,80,9,13,77,10,18,70,12,21,66,13,6,12,82,26,54,20,9,17,74,2,7,0,91,28,33,39,47,16,37,13,49,38,23,36,41,8,53,39,14,46,40,32,33,35,23,2,2,4,69,14,45,41,45,5,3,2,2,3,40,31,14,7,9,39,2,6,7,16,26,43,3,11,6,12,25,43,31,10,9,6,44,9,12,10,24,45,17,25,1,57,4,5,3,7,6,11,7,57,18,13,11,58,18.845872899927,22.1819885542043,75,88.0971685760168,5.95567867036011,3.9501749400144,0.07,0.0500078962992033,0.105098870755362,0.00032825445245252,0.04,0.0384072934108425,0.0429995615985108,0.000217126161610086,0.0138991845811712,0.00312368650020862
PW,PLW,Palau,2021-04-12,2020-12-13,100,6,341482.928088089,4,144182.338295049,75,77,9,2,3376231.47346296,42,7,81,12,17,73,10,16,74,10,26,65,9,21,69,10,16,74,10,10,81,9,12,76,12,9,78,13,10,81,9,13,77,10,18,70,12,21,67,12,6,12,82,26,55,19,9,17,74,2,7,0,91,28,33,39,47,16,37,13,49,38,23,37,40,9,53,38,13,47,40,33,33,34,23,2,2,5,68,14,45,41,45,5,3,2,2,3,40,31,14,7,9,39,2,5,7,17,26,43,3,10,6,13,25,43,30,10,9,7,44,9,13,9,24,45,17,25,1,57,4,4,4,7,6,11,7,57,18,13,10,59,18.1154127100073,22.1671501094678,75,88.0971685760168,6.06281957633309,4.09911916663761,0.06,0.046546565661405,0.101143221598439,0.000321621908127592,0.04,0.0384072934108425,0.0427051105436095,0.00021567250339629,0.0137186756905067,0.00308340131753308
PW,PLW,Palau,2021-04-13,2020-12-13,100,6,341482.928088089,4,144182.338295049,77,78,9,2,3577594.76522963,42,7,81,12,17,73,10,16,74,10,27,65,8,21,69,10,16,74,10,10,81,9,12,76,12,9,78,13,10,82,8,14,77,9,17,70,13,22,67,11,7,12,81,26,55,19,9,17,74,2,7,0,91,28,33,39,47,16,37,13,49,38,23,37,40,9,53,38,13,47,40,33,33,34,23,2,2,5,68,14,45,41,45,5,3,2,2,3,40,31,14,7,9,39,2,5,7,17,26,43,3,10,6,13,25,43,30,10,9,7,44,9,13,9,24,45,17,25,1,57,4,4,4,7,6,11,7,57,18,13,10,59,17.2437673130194,21.4288693000312,63.6363636363636,77.4596669241483,6.06281957633309,4.09911916663761,0.06,0.046546565661405,0.0954504214415044,0.00030447920063143,0.04,0.0384072934108425,0.0403014728488386,0.000203788837068821,0.0139039364391477,0.00308389877715307
PW,PLW,Palau,2021-04-19,2020-12-14,100,6,341482.928088089,4,144182.338295049,77,78,9,2,3582994.8623764,42,6,82,12,17,74,9,16,75,9,27,66,7,20,70,10,16,74,10,9,82,9,12,77,11,9,79,12,9,83,8,14,78,8,17,71,12,22,67,11,7,12,81,26,55,19,9,17,74,2,7,0,91,28,33,39,47,16,37,13,49,38,23,37,40,9,53,38,13,47,40,33,33,34,23,2,2,5,68,14,45,41,45,5,3,2,2,3,40,31,14,7,9,39,2,5,7,17,26,43,3,10,6,13,25,43,30,10,9,7,44,9,13,9,24,45,17,25,1,57,4,4,4,7,6,11,7,57,18,13,10,59,17.2437673130194,21.4288693000312,63.6363636363636,77.4596669241483,6.06281957633309,4.09911916663761,0.06,0.046546565661405,0.0953065637000667,0.000304044480383677,0.04,0.0384072934108425,0.0402407326365578,0.000203488136665333,0.0139039364391477,0.00308389877715307
PW,PLW,Palau,2021-04-23,2020-12-15,100,6,341482.928088089,4,144182.338295049,77,78,10,2,3590866.0799703,42,6,82,12,17,74,9,16,75,9,27,66,7,20,70,10,16,74,10,9,82,9,12,77,11,9,79,12,9,83,8,14,78,8,17,71,12,22,67,11,7,12,81,27,54,19,10,17,73,2,8,0,90,28,33,39,48,16,36,14,49,37,23,37,40,9,53,38,14,47,39,33,33,34,23,2,2,5,68,14,45,41,46,5,3,2,2,2,40,32,13,7,9,39,2,5,7,17,26,43,3,10,6,13,25,43,30,10,9,7,44,9,13,9,24,45,16,26,1,57,3,4,5,7,6,11,7,57,18,13,10,59,17.2437673130194,21.4288693000312,63.6363636363636,77.4596669241483,6.13586559532506,4.06148711214863,0.06,0.046546565661405,0.0950976506734312,0.000303413037775602,0.04,0.0384072934108425,0.0401525245119255,0.00020305141868188,0.0139039364391477,0.00308389877715307
PW,PLW,Palau,2021-04-29,2020-12-16,100,6,341482.928088089,4,144182.338295049,77,79,10,2,3605010.7415653,42,6,82,12,17,74,9,16,75,9,27,66,7,19,71,10,16,74,10,9,82,9,12,77,11,9,79,12,9,83,8,13,79,8,17,71,12,22,68,10,7,12,81,27,55,18,10,17,73,2,8,0,90,28,34,38,49,16,35,14,50,36,24,37,39,9,54,37,15,47,38,34,33,33,24,2,2,5,67,15,45,40,46,6,3,2,2,2,39,33,13,7,9,38,2,5,7,17,26,43,3,10,6,13,25,43,30,10,9,7,44,9,13,9,24,45,16,26,1,57,3,4,5,7,6,11,7,57,18,13,10,59,17.9693206720234,22.2525824848405,63.6363636363636,77.4596669241483,6.13586559532506,4.06148711214863,0.06,0.046546565661405,0.0947245244378429,0.000302284865495793,0.04,0.0384072934108425,0.0399949816050881,0.000202271321484686,0.0137279372437155,0.00304513379632922
PW,PLW,Palau,2021-04-30,2020-12-16,100,6,341482.928088089,4,144182.338295049,77,79,10,2,3616873.51001063,42,6,83,11,17,75,8,16,76,8,27,67,6,19,72,9,16,75,9,9,83,8,12,78,10,9,80,11,9,84,7,14,79,7,18,71,11,22,68,10,7,12,81,27,54,19,10,17,73,2,8,0,90,27,35,38,48,16,36,14,49,37,23,37,40,9,53,38,16,46,38,33,34,33,23,2,2,5,68,15,45,40,47,5,3,2,2,2,39,32,14,7,9,38,2,6,7,16,26,43,3,10,7,12,25,43,29,11,9,7,44,9,13,10,23,45,15,26,2,57,3,4,5,8,6,11,6,57,18,13,10,59,17.1052631578947,21.5077930373766,63.6363636363636,77.4596669241483,6.20891161431702,4.07227461351829,0.06,0.046546565661405,0.0944138431003868,0.000301345115316523,0.04,0.0384072934108425,0.039863804442148,0.000201621677399581,0.0137279372437155,0.00304513379632922
PW,PLW,Palau,2021-05-08,2020-12-16,100,6,341482.928088089,4,144182.338295049,77,79,10,2,3636668.82742354,42,6,83,11,17,75,8,16,76,8,27,67,6,19,72,9,15,76,9,9,83,8,12,78,10,9,80,11,9,84,7,14,79,7,17,72,11,22,68,10,7,12,81,29,52,19,10,19,71,2,8,0,90,27,36,37,48,16,36,16,47,37,25,35,40,10,51,39,16,45,39,34,33,33,24,3,2,5,66,14,46,40,46,5,3,2,3,2,39,31,13,8,10,38,2,6,7,16,26,43,3,9,8,12,25,43,28,11,9,8,44,9,12,11,23,45,15,25,3,57,4,4,5,8,5,11,6,57,18,13,10,59,17.6592797783934,21.465614111423,63.6363636363636,77.4596669241483,5.98977355734113,4.13508288329542,0.06,0.046546565661405,0.0938999244344219,0.000299789845810863,0.04,0.0384072934108425,0.0396468155713803,0.000200546856860365,0.0137279372437155,0.00304513379632922
PW,PLW,Palau,2021-05-11,2020-12-17,100,6,341482.928088089,4,144182.338295049,77,79,10,2,3639349.67580855,41,6,83,11,16,76,8,16,76,8,27,67,6,18,73,9,14,77,9,9,83,8,12,78,10,9,80,11,8,85,7,14,79,7,17,72,11,22,68,10,7,12,81,28,53,19,10,18,72,2,8,0,90,26,37,37,47,17,36,16,47,37,25,35,40,10,51,39,15,46,39,34,33,33,24,3,2,5,66,13,47,40,45,6,3,2,3,2,39,32,12,8,10,38,2,6,7,15,26,44,3,9,7,12,25,44,28,10,9,8,45,9,11,11,23,46,15,24,3,58,4,4,5,7,5,11,6,58,17,13,10,60,18.1154127100073,22.3494690833612,63.6363636363636,77.4596669241483,6.09567901234568,4.29405501655542,0.06,0.046546565661405,0.0938307550818738,0.000299580446038053,0.04,0.0384072934108425,0.0396176106004479,0.000200402175458345,0.0137279372437155,0.00304513379632922
PW,PLW,Palau,2021-05-14,2020-12-18,100,6,341482.928088089,4,144182.338295049,70,79,10,2,3780462.88363605,40,6,83,11,15,77,8,15,77,8,27,67,6,18,73,9,13,78,9,8,84,8,11,79,10,8,81,11,7,86,7,14,79,7,16,73,11,21,69,10,6,12,82,28,53,19,10,18,72,2,8,0,90,26,36,38,46,17,37,15,47,38,25,34,41,10,50,40,15,45,40,33,33,34,23,3,2,5,67,13,46,41,44,6,3,2,3,2,40,32,11,8,10,39,2,6,7,15,25,45,3,9,7,12,24,45,28,10,8,8,46,9,11,11,22,47,15,23,3,59,4,4,5,7,4,11,6,59,16,13,10,61,25.2008765522279,47.0243262058572,70,89.8146239020499,6.28571428571429,4.48018178331244,0.06,0.046546565661405,0.0903283377192293,0.000288954820366428,0.04,0.0384072934108425,0.0381388054143186,0.000193070244538004,0.0124799429488322,0.00290525751728294
PW,PLW,Palau,2021-05-16,2020-12-18,100,6,341482.928088089,4,144182.338295049,71,80,10,2,3946083.96146328,40,6,82,12,15,76,9,15,76,9,27,66,7,18,72,10,14,78,8,8,83,9,11,78,11,8,80,12,8,85,7,15,78,7,16,72,12,21,69,10,7,11,82,28,53,19,10,18,72,2,8,0,90,26,35,39,45,17,38,15,46,39,25,33,42,10,49,41,15,44,41,32,33,35,22,3,2,5,68,13,45,42,43,6,3,2,3,2,41,31,11,8,10,40,2,6,6,15,25,46,3,9,6,12,24,46,27,10,8,8,47,9,11,10,22,48,15,23,3,59,4,4,5,7,4,11,6,59,16,13,10,61,23.9612188365651,45.3034550254225,58.6776859504132,79.186320335804,6.28571428571429,4.48018178331244,0.06,0.046546565661405,0.086537167334235,0.000277403354479561,0.04,0.0384072934108425,0.0365380817294075,0.000185120740319397,0.0125,0.00288933222821294
