ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BN,BRN,Brunei,2021-01-01,2020-12-01,100,8,435772.922662787,5,205334.901238339,123,85,18,1,4453533.01056396,44,14,81,5,16,79,5,7,85,8,22,71,7,12,83,5,17,76,7,15,79,6,8,84,8,10,83,7,6,88,6,12,81,7,23,72,5,11,76,13,8,3,89,35,48,17,18,13,69,1,16,1,82,33,40,27,38,34,28,27,45,28,23,50,27,17,54,29,14,58,28,26,45,29,15,5,2,4,74,12,51,37,36,8,5,1,8,5,37,32,8,11,12,37,4,3,8,7,33,45,0,5,6,12,33,44,13,15,8,15,49,5,7,18,22,48,26,13,1,4,56,5,11,13,9,5,1,0,56,14,12,16,58,11.7647058823529,14.3905588100925,151.234567901235,242.762168608588,16.0664819944598,42.0909891953998,0.08,0.0531724899927667,0.0978488138808258,0.000275939071196096,0.05,0.042716424707947,0.0461060692154469,0.000194771247044339,0.0203811101905551,0.00356493772590322
BN,BRN,Brunei,2021-01-02,2020-12-03,100,9,590976.535317119,5,205334.901238339,123,85,19,2,4493548.76077225,46,15,80,5,16,78,6,8,84,8,23,70,7,13,82,5,18,75,7,16,77,7,10,82,8,11,81,8,7,87,6,12,81,7,23,72,5,12,76,12,8,3,89,37,47,16,19,14,67,2,16,1,81,34,42,24,40,35,25,29,46,25,25,51,24,19,55,26,16,59,25,28,46,26,16,5,2,5,72,12,54,34,36,8,6,1,10,5,34,32,9,12,13,34,4,3,8,7,35,43,0,5,6,12,35,42,13,16,8,16,47,5,7,18,24,46,27,13,2,4,54,5,11,13,9,6,1,1,54,14,12,18,56,11.7647058823529,14.3905588100925,151.234567901235,242.762168608588,15.5,39.1627112023408,0.09,0.0560905943465434,0.131516662393034,0.000312481633651185,0.05,0.042716424707947,0.0456954875021878,0.000193078318465831,0.0203811101905551,0.00356493772590322
BN,BRN,Brunei,2021-01-03,2020-12-05,100,9,590976.535317119,5,205334.901238339,72,85,21,2,4448549.7265977,47,15,81,4,16,79,5,8,85,7,24,70,6,13,83,4,18,75,7,16,77,7,10,83,7,11,82,7,7,88,5,12,82,6,24,72,4,10,78,12,7,2,91,37,47,16,21,13,66,2,18,1,79,33,43,24,40,35,25,30,45,25,25,51,24,19,55,26,16,59,25,29,45,26,18,5,2,4,71,11,54,35,34,8,7,1,10,5,35,30,9,13,13,35,4,3,7,7,36,43,0,5,6,12,35,42,13,15,8,18,46,5,7,19,24,45,29,13,1,4,53,5,13,13,8,6,1,1,53,15,12,18,55,11.1882716049383,13.4040142305084,146.938775510204,276.360491889058,14.4557823129252,36.4116691491173,0.09,0.0560905943465434,0.132847011191916,0.000315400678256904,0.05,0.042716424707947,0.0461577174265695,0.000194984151723592,0.011930405965203,0.00273924471404654
BN,BRN,Brunei,2021-01-04,2020-12-06,100,9,590976.535317119,5,205334.901238339,72,84,19,2,4458098.02306356,46,15,82,3,16,80,4,8,86,6,24,71,5,13,84,3,19,75,6,16,78,6,10,84,6,11,83,6,7,89,4,12,83,5,24,73,3,11,77,12,7,3,90,36,48,16,19,14,67,2,16,1,81,35,41,24,41,34,25,31,44,25,26,50,24,20,54,26,16,59,25,30,44,26,18,5,3,4,70,12,53,35,33,7,7,1,11,6,35,31,9,13,13,34,4,3,7,7,37,42,0,5,6,11,36,42,12,15,8,19,46,4,7,20,24,45,29,13,1,3,54,4,14,13,8,5,1,1,54,15,11,18,56,11.1882716049383,13.4040142305084,146.938775510204,276.360491889058,15.0505651397977,37.7296751586093,0.09,0.0560905943465434,0.132562481188111,0.000314776786710935,0.05,0.042716424707947,0.0460588574266556,0.000194576619761756,0.0120724346076459,0.00277165554486825
BN,BRN,Brunei,2021-01-05,2020-12-06,100,9,590976.535317119,5,205334.901238339,72,84,18,2,4326106.08386989,46,15,84,1,16,82,2,8,88,4,24,72,4,14,85,1,21,75,4,17,79,4,10,86,4,11,85,4,7,91,2,12,85,3,25,73,2,11,77,12,7,3,90,36,48,16,18,15,67,2,15,1,82,34,42,24,40,35,25,30,45,25,25,51,24,19,55,26,15,60,25,29,45,26,16,5,3,5,71,12,53,35,33,7,7,1,11,6,35,31,9,12,14,34,4,3,7,7,36,43,0,5,6,11,35,43,13,15,8,17,47,5,7,20,22,46,29,13,1,3,54,5,14,13,7,5,1,1,54,16,11,17,56,10.2493074792244,12.4457266574805,146.938775510204,276.360491889058,14.5124716553288,36.3980595493101,0.09,0.0560905943465434,0.136607037335632,0.000323623683806114,0.05,0.042716424707947,0.0474641391721625,0.000200365516552375,0.0120724346076459,0.00277165554486825
BN,BRN,Brunei,2021-01-06,2020-12-08,100,9,590976.535317119,5,205334.901238339,72,83,18,2,4366094.16353762,45,16,81,3,16,80,4,8,87,5,24,71,5,15,83,2,21,74,5,17,79,4,10,85,5,11,84,5,7,90,3,13,83,4,26,71,3,11,76,13,7,3,90,35,47,18,18,14,68,2,15,1,82,34,40,26,38,35,27,30,44,26,26,48,26,21,53,26,17,57,26,29,45,26,16,5,3,5,71,12,52,36,33,8,7,1,10,6,35,30,9,12,14,35,4,3,8,7,34,44,0,6,6,11,33,44,13,14,9,16,48,5,8,19,21,47,30,11,1,3,55,4,15,13,6,5,1,1,55,16,11,16,57,10.0591715976331,11.9745831525686,146.938775510204,276.360491889058,15.348007138608,37.6521063575273,0.09,0.0560905943465434,0.135355884042199,0.000320891938712936,0.05,0.042716424707947,0.0470294257400915,0.00019857571059034,0.0122178856270151,0.00280484248609502
BN,BRN,Brunei,2021-01-07,2020-12-08,100,10,597474.372931522,5,205334.901238339,72,82,18,2,4349082.10834361,44,17,80,3,17,79,4,9,86,5,24,71,5,16,82,2,22,73,5,17,78,5,10,84,6,12,83,5,7,89,4,14,82,4,26,70,4,11,75,14,7,3,90,35,46,19,18,14,68,2,15,1,82,34,39,27,38,34,28,30,42,28,26,47,27,21,51,28,18,55,27,28,45,27,15,5,3,5,72,12,52,36,32,8,7,1,10,7,35,29,9,13,14,35,5,3,8,7,33,44,0,6,6,11,32,45,14,13,9,16,48,6,8,18,21,47,29,11,1,3,56,4,15,13,5,5,1,1,56,15,11,16,58,10.0591715976331,11.9745831525686,146.938775510204,276.360491889058,16.125,39.0017668896272,0.1,0.0587989195362016,0.137379418931936,0.000323534078790535,0.05,0.042716424707947,0.0472133880490344,0.000199333225295295,0.0123668842322226,0.00283883375097133
BN,BRN,Brunei,2021-01-08,2020-12-08,100,10,597474.372931522,5,205334.901238339,72,82,18,2,4327564.26747364,44,17,80,3,17,79,4,9,86,5,24,71,5,15,83,2,21,74,5,17,78,5,10,84,6,12,83,5,7,89,4,14,82,4,26,70,4,11,75,14,7,3,90,35,46,19,18,14,68,2,15,1,82,35,38,27,38,34,28,29,43,28,27,46,27,21,51,28,18,55,27,28,45,27,15,5,3,5,72,12,52,36,32,8,7,1,10,7,35,29,9,13,14,35,5,3,8,7,33,44,0,6,6,11,32,45,14,13,9,16,48,6,8,18,21,47,29,11,1,3,56,4,15,13,5,5,1,1,56,15,11,16,58,9.27021696252466,11.2170774231194,146.938775510204,276.360491889058,16.125,39.0017668896272,0.1,0.0587989195362016,0.138062507221948,0.000325014017464328,0.05,0.042716424707947,0.0474481460117542,0.000200299684393866,0.0123668842322226,0.00283883375097133
BN,BRN,Brunei,2021-01-10,2020-12-09,100,10,597474.372931522,5,205334.901238339,72,82,18,2,4232775.51642279,44,15,81,4,19,77,4,9,86,5,24,71,5,15,82,3,23,72,5,19,77,4,10,84,6,12,83,5,7,89,4,14,82,4,27,69,4,11,75,14,7,3,90,36,45,19,18,14,68,2,15,1,82,35,37,28,38,33,29,28,43,29,28,44,28,21,50,29,18,54,28,26,46,28,14,4,3,5,74,12,52,36,32,8,7,1,10,7,35,29,10,13,13,35,5,3,9,6,33,44,0,6,6,11,32,45,13,13,10,16,48,5,8,19,21,47,29,11,1,3,56,4,15,13,5,5,1,1,56,15,11,16,58,9.625,11.073038403581,146.938775510204,276.360491889058,16.125,39.0017668896272,0.1,0.0587989195362016,0.141154278230295,0.000331695877526887,0.05,0.042716424707947,0.048510699526034,0.000204670945528587,0.0123668842322226,0.00283883375097133
BN,BRN,Brunei,2021-01-11,2020-12-11,100,10,597474.372931522,5,205334.901238339,71,83,18,2,4328790.13975911,43,15,80,5,19,76,5,10,85,5,26,69,5,16,81,3,24,71,5,20,76,4,11,83,6,12,82,6,8,88,4,14,81,5,27,68,5,9,77,14,6,2,92,37,44,19,18,15,67,2,15,1,82,35,36,29,38,33,29,26,44,30,29,42,29,22,48,30,17,54,29,24,48,28,13,4,3,4,76,12,52,36,32,7,7,1,10,8,35,32,8,13,12,35,4,3,10,5,33,45,0,6,7,10,31,46,14,13,8,16,49,5,9,17,21,48,30,11,1,2,56,4,15,12,6,5,1,1,56,13,11,17,59,9.51814396192742,10.7539248683445,197.222222222222,345.191841455454,16.2393162393162,40.3423759280919,0.1,0.0587989195362016,0.138023409230176,0.000324929345821549,0.05,0.042716424707947,0.0474347091471074,0.000200244373750482,0.0120481927710843,0.0027855355425352
