ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
VU,VUT,Vanuatu,2021-04-21,2020-12-02,100,7,181102.413959564,6,137005.162811242,15,80,18,1,3087752.2529687,42,10,79,11,20,73,7,14,79,7,25,67,8,15,76,9,15,77,8,12,80,8,10,81,9,8,83,9,8,84,8,15,76,9,20,69,11,13,75,12,9,4,87,34,47,19,18,15,67,1,16,83,28,38,34,32,35,33,17,46,37,21,43,36,12,52,36,19,44,37,24,45,31,12,3,5,3,77,12,50,38,34,6,4,3,7,9,37,33,10,8,10,39,2,3,8,4,42,41,1,6,6,11,34,42,23,13,9,12,43,12,7,6,31,44,30,12,0,1,57,6,10,7,7,4,6,4,56,18,10,12,60,17.6697530864198,29.2404793726235,60,42.4264068711929,7.59183673469388,6.19579910901016,0.07,0.0500078962992033,0.0586518603574637,0.000262085441822057,0.06,0.046546565661405,0.0443705166693731,0.000229677726425781,0.00264084507042254,0.00133466162663527
VU,VUT,Vanuatu,2021-04-23,2020-12-02,100,7,181102.413959564,6,137005.162811242,15,80,18,1,3100316.14052205,41,10,79,11,20,73,7,14,79,7,26,66,8,15,76,9,16,76,8,12,80,8,10,81,9,8,83,9,8,84,8,15,76,9,21,68,11,13,75,12,9,4,87,34,47,19,18,15,67,1,16,83,28,37,35,32,34,34,17,45,38,21,42,37,12,51,37,19,43,38,24,44,32,12,3,5,3,77,12,49,39,33,6,4,3,7,9,38,32,10,8,10,40,2,3,8,4,41,42,1,6,6,11,33,43,23,13,8,12,44,12,7,6,30,45,29,12,0,1,58,6,9,7,7,4,6,4,57,18,9,12,61,16.8005843681519,28.1532261990774,60,42.4264068711929,7.95847750865052,6.41645692364783,0.07,0.0500078962992033,0.0584141764101093,0.000261056303931903,0.06,0.046546565661405,0.0441907072058053,0.000228768487367582,0.00264084507042254,0.00133466162663527
VU,VUT,Vanuatu,2021-04-29,2020-12-02,100,7,181102.413959564,6,137005.162811242,15,80,18,1,3097701.62998428,42,10,79,11,20,73,7,14,79,7,26,66,8,15,76,9,16,76,8,12,80,8,10,81,9,8,83,9,8,84,8,15,76,9,21,68,11,13,75,12,9,4,87,35,46,19,18,16,66,1,16,83,27,38,35,32,34,34,17,45,38,22,41,37,12,51,37,19,43,38,24,44,32,11,3,6,3,77,12,50,38,33,6,4,3,8,9,37,32,10,8,11,39,2,3,8,4,42,41,1,6,6,11,34,42,23,13,9,12,43,12,7,6,31,44,30,12,0,1,57,6,9,7,8,4,6,4,56,18,10,12,60,16.8005843681519,28.1532261990774,60,42.4264068711929,7.6734693877551,6.15023705889765,0.07,0.0500078962992033,0.0584634789246902,0.00026126979923471,0.06,0.046546565661405,0.0442280048811343,0.000228957104367211,0.00264084507042254,0.00133466162663527
VU,VUT,Vanuatu,2021-05-05,2020-12-03,100,7,181102.413959564,6,137005.162811242,15,80,17,1,3094200.09705707,41,10,79,11,21,72,7,14,79,7,27,65,8,16,75,9,17,75,8,13,79,8,11,80,9,9,82,9,8,84,8,15,76,9,22,67,11,13,75,12,9,4,87,34,47,19,17,16,67,1,15,84,28,37,35,33,33,34,18,44,38,23,40,37,13,50,37,20,42,38,25,43,32,11,3,7,3,76,12,49,39,33,6,4,3,8,8,38,31,10,8,11,40,2,3,8,4,41,42,1,6,6,11,33,43,22,13,9,12,44,12,6,6,31,45,29,12,0,1,58,6,9,6,8,4,6,4,57,18,10,11,61,16.0664819944598,27.0992167825921,60,42.4264068711929,8.04498269896194,6.3663959130896,0.07,0.0500078962992033,0.0585296387689383,0.000261556273635062,0.06,0.046546565661405,0.0442780552368121,0.000229210200602828,0.00264084507042254,0.00133466162663527
VU,VUT,Vanuatu,2021-05-10,2020-12-04,100,7,181102.413959564,6,137005.162811242,15,80,17,1,3078546.88440835,41,10,79,11,21,72,7,15,78,7,28,64,8,17,74,9,18,74,8,13,79,8,12,79,9,10,81,9,9,83,8,16,75,9,22,67,11,13,75,12,9,4,87,34,47,19,17,16,67,1,15,84,28,37,35,33,33,34,18,44,38,23,40,37,13,50,37,19,43,38,26,42,32,12,3,7,3,75,13,49,38,33,7,4,3,8,8,37,31,10,8,12,39,2,3,8,4,41,42,1,6,6,11,33,43,22,13,9,12,44,12,6,6,31,45,29,12,0,1,58,6,9,6,8,4,6,4,57,18,10,11,61,15.3846153846154,26.1090882137332,60,42.4264068711929,8.04498269896194,6.3663959130896,0.07,0.0500078962992033,0.0588272392006689,0.00026284463280528,0.06,0.046546565661405,0.0445031919134058,0.000230348509194636,0.00264084507042254,0.00133466162663527
VU,VUT,Vanuatu,2021-05-13,2020-12-04,100,8,206636.74754958,7,162539.496401258,15,79,17,1,3100830.97059695,41,11,78,11,22,71,7,15,77,8,29,63,8,18,73,9,18,73,9,14,78,8,12,78,10,10,80,10,10,82,8,17,74,9,22,67,11,14,74,12,10,4,86,34,47,19,17,16,67,1,15,84,28,36,36,32,33,35,18,43,39,23,39,38,13,49,38,18,43,39,25,42,33,11,3,7,3,76,13,48,39,32,7,4,3,8,8,38,30,10,8,12,40,2,3,8,4,40,43,1,6,6,11,32,44,22,13,8,12,45,12,6,6,30,46,28,12,0,1,59,6,9,6,8,4,5,4,58,18,10,11,61,15.3846153846154,26.1090882137332,60,42.4264068711929,8.04498269896194,6.3663959130896,0.08,0.0531724899927667,0.0666391523784993,0.000277586643990537,0.07,0.0500078962992033,0.0524180446926996,0.000248060630854055,0.00267427348903548,0.00135153342740921
VU,VUT,Vanuatu,2021-05-14,2020-12-06,100,8,206636.74754958,7,162539.496401258,15,77,17,1,2859041.11936255,41,11,79,10,22,72,6,15,78,7,28,64,8,18,74,8,18,74,8,14,79,7,12,79,9,10,81,9,10,83,7,17,75,8,23,67,10,14,72,14,10,4,86,35,45,20,17,17,66,1,15,84,27,36,37,32,32,36,19,42,39,23,39,38,13,49,38,18,43,39,26,40,34,12,3,7,3,75,12,48,40,32,7,3,3,8,8,39,30,9,8,12,41,2,2,8,5,39,44,1,5,7,11,31,45,22,13,7,12,46,11,6,6,30,47,27,13,0,1,59,5,9,6,8,4,6,4,58,19,10,11,60,16.0664819944598,27.0992167825921,60,42.4264068711929,7.6734693877551,6.15023705889765,0.08,0.0531724899927667,0.0722748428310998,0.000300151926368549,0.07,0.0500078962992033,0.0568510523687388,0.00026840913141259,0.00274373513810134,0.00138658990269304
VU,VUT,Vanuatu,2021-05-15,2020-12-06,100,8,206636.74754958,7,162539.496401258,15,77,18,1,2683245.49555307,41,11,79,10,22,72,6,15,78,7,29,63,8,18,74,8,18,74,8,14,79,7,12,79,9,10,81,9,10,83,7,17,75,8,22,68,10,14,72,14,10,4,86,36,44,20,18,17,65,1,16,83,27,36,37,31,33,36,19,42,39,22,40,38,13,49,38,18,43,39,25,41,34,11,3,7,3,76,12,48,40,33,7,3,2,8,8,39,31,9,7,12,41,2,2,9,5,38,44,1,5,7,12,30,45,22,13,7,12,46,11,5,6,31,47,26,14,0,1,59,4,9,7,8,4,6,4,58,18,10,12,60,12.1191135734072,13.285856776994,60,42.4264068711929,7.91836734693878,6.00462863824035,0.08,0.0531724899927667,0.0770100044487312,0.000318999467137349,0.07,0.0500078962992033,0.0605757082870851,0.000285428956628533,0.00274373513810134,0.00138658990269304
VU,VUT,Vanuatu,2021-05-18,2020-12-07,100,8,206636.74754958,7,162539.496401258,15,77,19,1,2671878.89191171,42,11,79,10,21,73,6,14,79,7,28,64,8,18,74,8,18,74,8,13,80,7,12,79,9,11,80,9,9,84,7,17,75,8,22,68,10,14,72,14,10,4,86,37,44,19,19,17,64,1,17,82,27,36,37,31,33,36,19,42,39,22,40,38,13,49,38,18,43,39,25,42,33,11,3,7,3,76,12,49,39,34,7,3,2,8,8,38,32,9,7,12,40,2,2,9,6,38,43,1,5,8,12,30,44,22,13,7,13,45,11,5,6,32,46,26,15,0,1,58,5,9,7,8,4,6,4,57,18,11,12,59,11.8421052631579,13.4289297163937,60,42.4264068711929,7.48456790123457,5.89515406633316,0.08,0.0531724899927667,0.0773376174253666,0.000320299682388233,0.07,0.0500078962992033,0.0608334071178512,0.000286603899371103,0.00274373513810134,0.00138658990269304
VU,VUT,Vanuatu,2021-05-26,2020-12-07,100,7,201222.144694119,6,157124.893545797,15,76,19,1,2864418.10223131,41,10,80,10,21,73,6,15,78,7,27,64,9,18,73,9,17,74,9,13,80,7,12,78,10,11,80,9,8,84,8,16,76,8,22,68,10,14,71,15,10,4,86,37,43,20,19,17,64,1,17,82,27,35,38,31,32,37,19,41,40,22,39,39,13,48,39,18,42,40,25,41,34,11,3,7,3,76,12,48,40,33,7,3,2,8,8,39,31,9,7,12,41,2,2,9,6,37,44,1,5,8,11,30,45,21,13,7,13,46,11,5,6,32,46,26,14,0,1,59,5,9,7,7,4,6,4,58,18,10,12,60,12.1256391526662,13.9802523661679,60,42.4264068711929,7.26530612244898,5.55850071517956,0.07,0.0500078962992033,0.0702488734229725,0.000295959936014721,0.06,0.046546565661405,0.0548540359465681,0.000263683904970964,0.00277983691623425,0.0014048090781654
