ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
YT,MYT,Mayotte,2021-02-17,2020-12-01,100,5,131412.194816336,3,41560.3143694355,66,88,18,3,2267653.6849392,59,7,92,1,16,83,1,12,86,2,35,63,2,13,84,3,22,75,3,13,85,2,5,92,3,6,89,5,13,85,2,18,79,3,24,75,1,19,71,10,10,8,82,54,35,11,18,34,48,3,15,82,29,50,21,55,27,18,29,49,22,40,40,20,14,66,20,25,57,18,46,35,19,28,10,4,4,54,12,65,23,41,21,9,2,2,2,23,29,17,20,11,23,2,6,10,11,44,27,1,6,10,17,40,26,26,26,11,6,31,7,17,11,35,30,32,28,0,3,37,4,15,14,8,13,6,3,37,26,19,13,42,18.5603807257585,37.1816370948815,22.8373702422145,15.4071548085864,7.84438775510204,22.9358389871628,0.05,0.042716424707947,0.057950733698501,0.000304106710318197,0.03,0.0334344809563718,0.0183274521349806,0.000174579842004098,0.0105633802816901,0.00253497118952845
YT,MYT,Mayotte,2021-02-18,2020-12-01,100,5,131412.194816336,3,41560.3143694355,69,88,17,3,2257873.07495192,59,7,92,1,16,83,1,12,86,2,35,63,2,13,84,3,23,74,3,13,85,2,5,92,3,6,89,5,13,85,2,18,79,3,24,75,1,20,70,10,10,9,81,54,35,11,17,35,48,3,14,83,30,49,21,56,26,18,29,49,22,41,39,20,14,66,20,24,58,18,46,35,19,28,10,4,4,54,12,65,23,41,21,9,2,2,2,23,28,17,20,12,23,2,6,10,11,44,27,1,6,10,17,40,26,27,26,10,6,31,7,17,11,35,30,31,29,0,3,37,4,15,14,7,14,6,3,37,26,19,13,42,17.8004535147392,35.9101793497294,21.2962962962963,14.1639430933133,7.74872448979592,22.9499859178838,0.05,0.042716424707947,0.0582017635420603,0.000305383337556393,0.03,0.0334344809563718,0.0184068426301246,0.000175328993421978,0.0110435339308579,0.0025913149624232
YT,MYT,Mayotte,2021-02-19,2020-12-02,100,5,131412.194816336,3,41560.3143694355,69,88,17,3,2255415.73128918,59,7,92,1,16,83,1,12,86,2,35,63,2,13,84,3,24,73,3,14,84,2,5,92,3,6,89,5,13,85,2,18,79,3,25,74,1,20,70,10,10,9,81,53,36,11,17,34,49,3,14,83,29,50,21,56,26,18,28,50,22,40,40,20,13,67,20,23,59,18,46,35,19,28,10,4,4,54,12,65,23,42,21,8,2,2,2,23,29,17,19,12,23,2,6,10,10,45,27,1,6,9,17,41,26,28,25,10,6,31,7,17,11,35,30,32,28,0,3,37,5,15,14,6,14,6,3,37,27,18,13,42,17.0903190914008,34.7093601856356,21.2962962962963,14.1639430933133,7.68494897959184,22.9617120077661,0.05,0.042716424707947,0.0582651761239697,0.000305705769623572,0.03,0.0334344809563718,0.018426897441954,0.000175518226640421,0.0110435339308579,0.0025913149624232
YT,MYT,Mayotte,2021-02-20,2020-12-04,100,5,131412.194816336,3,41560.3143694355,69,87,16,3,2257656.23271806,57,7,92,1,16,83,1,12,86,2,35,63,2,13,84,3,25,72,3,14,84,2,5,92,3,6,89,5,13,85,2,18,79,3,26,73,1,21,69,10,10,10,80,52,37,11,16,34,50,3,13,84,28,50,22,56,24,20,28,48,24,39,39,22,13,65,22,23,57,20,46,34,20,28,10,4,4,54,12,63,25,40,21,8,2,2,2,25,29,16,19,12,24,2,7,10,10,43,28,1,7,9,17,39,27,27,26,10,5,32,7,18,11,33,31,32,27,0,3,38,5,15,13,6,13,7,3,38,25,18,13,44,17.0903190914008,34.7093601856356,21.2962962962963,14.1639430933133,8.02469135802469,24.2548179289928,0.05,0.042716424707947,0.0582073536758628,0.000305411762457635,0.03,0.0334344809563718,0.0184086105613164,0.000175345675426918,0.0111704711024769,0.00262093197126534
YT,MYT,Mayotte,2021-02-21,2020-12-04,100,5,131412.194816336,3,41560.3143694355,71,87,18,3,2255850.86677206,57,7,92,1,16,83,1,12,86,2,35,63,2,13,84,3,25,72,3,14,84,2,5,92,3,6,89,5,13,85,2,18,79,3,26,73,1,22,68,10,10,11,79,52,37,11,18,32,50,3,15,82,28,50,22,56,24,20,27,49,24,38,40,22,13,65,22,22,58,20,45,35,20,28,9,4,4,55,12,62,26,42,20,7,2,2,2,25,28,18,18,12,24,2,7,8,11,44,28,1,7,10,17,38,27,28,25,10,5,32,6,18,11,34,31,32,27,0,3,38,5,15,11,8,13,7,3,38,26,17,13,44,17.0903190914008,34.7093601856356,19.6675900277008,13.2269655250009,7.99039780521262,24.2623505695305,0.05,0.042716424707947,0.0582539372402646,0.000305648625264926,0.03,0.0334344809563718,0.01842334304169,0.000175484688311879,0.0114942528735632,0.00265820985247759
YT,MYT,Mayotte,2021-02-22,2020-12-07,100,5,131412.194816336,3,41560.3143694355,71,86,20,3,2265542.12231282,58,7,91,2,16,82,2,13,85,2,35,63,2,13,83,4,24,72,4,14,84,2,5,91,4,6,88,6,13,84,3,17,80,3,25,73,2,22,67,11,10,11,79,51,37,12,20,30,50,3,17,80,27,51,22,55,25,20,26,50,24,36,42,22,12,66,22,21,59,20,43,37,20,27,8,4,4,57,13,61,26,42,21,7,1,2,2,25,29,17,18,12,24,2,7,7,13,43,28,1,7,10,17,38,27,30,25,9,5,31,7,19,11,33,30,31,29,0,3,37,5,17,11,8,13,6,3,37,26,17,14,43,17.6303854875283,35.9556671541552,19.6675900277008,13.2269655250009,7.86776859504132,23.5950287248614,0.05,0.042716424707947,0.0580047457613288,0.000304381421981436,0.03,0.0334344809563718,0.0183445339462539,0.000174741036048806,0.0116279069767442,0.00268893746770561
YT,MYT,Mayotte,2021-02-24,2020-12-09,100,5,131412.194816336,3,41560.3143694355,71,86,20,3,2239458.23258814,58,7,91,2,16,82,2,13,85,2,35,63,2,13,83,4,24,72,4,14,84,2,5,91,4,6,88,6,12,85,3,16,81,3,24,74,2,22,67,11,10,11,79,52,36,12,20,31,49,3,17,80,27,51,22,55,25,20,26,50,24,37,41,22,12,66,22,21,59,20,42,38,20,26,8,4,4,58,12,62,26,41,21,7,2,2,2,25,30,16,18,12,24,2,7,7,13,42,29,1,6,10,17,38,28,30,24,9,5,32,7,19,11,32,31,31,28,0,3,38,5,17,11,8,13,6,2,38,26,17,14,43,17.6303854875283,35.9556671541552,19.6675900277008,13.2269655250009,7.86776859504132,23.5950287248614,0.05,0.042716424707947,0.0586803508563154,0.000307816234095603,0.03,0.0334344809563718,0.0185582002667691,0.000176757077116716,0.0116279069767442,0.00268893746770561
YT,MYT,Mayotte,2021-02-25,2020-12-10,100,5,131412.194816336,3,41560.3143694355,71,86,20,3,2235634.53252268,58,7,91,2,17,81,2,13,85,2,35,63,2,14,82,4,24,72,4,14,84,2,5,91,4,6,88,6,12,85,3,16,81,3,24,74,2,22,67,11,10,11,79,52,36,12,20,31,49,3,17,80,27,51,22,55,25,20,26,50,24,37,41,22,11,67,22,20,60,20,43,37,20,26,8,4,5,57,12,61,27,40,21,7,2,2,2,26,30,15,18,12,25,2,7,7,13,41,30,1,6,10,16,38,29,29,24,9,5,33,6,19,11,32,32,31,28,0,3,38,5,17,11,8,13,6,2,38,26,17,14,43,16.9821525148729,34.7340268529633,19.6675900277008,13.2269655250009,7.86776859504132,23.5950287248614,0.05,0.042716424707947,0.0587807143361895,0.00030832626700364,0.03,0.0334344809563718,0.0185899411396813,0.000177056529035538,0.0116279069767442,0.00268893746770561
YT,MYT,Mayotte,2021-02-27,2020-12-11,100,5,131412.194816336,3,41560.3143694355,71,86,19,3,2236762.99691905,58,7,91,2,17,81,2,12,86,2,34,64,2,14,82,4,24,72,4,13,85,2,5,91,4,6,88,6,12,85,3,16,81,3,24,74,2,22,67,11,10,11,79,52,36,12,19,32,49,3,16,81,26,51,23,55,25,20,25,50,25,36,41,23,10,67,23,20,59,21,42,38,20,26,7,4,5,58,12,61,27,40,21,7,2,2,2,26,31,15,18,11,25,2,7,8,12,41,30,1,6,11,16,37,29,29,24,9,5,33,6,19,11,32,32,30,29,0,3,38,5,17,10,8,13,7,2,38,26,18,13,43,18.2801514332071,35.6489756792974,19.6675900277008,13.2269655250009,7.86776859504132,23.5950287248614,0.05,0.042716424707947,0.0587510590068528,0.000308175568778223,0.03,0.0334344809563718,0.0185805623692279,0.000176968048218974,0.0116279069767442,0.00268893746770561
YT,MYT,Mayotte,2021-02-28,2020-12-11,100,5,131412.194816336,3,41560.3143694355,73,86,20,4,2219025.42962194,58,7,91,2,16,82,2,12,86,2,34,64,2,13,83,4,24,72,4,13,85,2,5,91,4,6,88,6,11,86,3,16,81,3,24,74,2,22,67,11,9,12,79,53,35,12,20,32,48,4,16,80,25,52,23,54,26,20,25,50,25,35,42,23,9,68,23,19,60,21,41,39,20,25,7,4,5,59,12,61,27,41,20,7,2,2,2,26,31,15,18,11,25,2,7,9,12,40,30,1,7,11,15,37,29,29,24,9,5,33,6,19,12,31,32,29,30,0,3,38,5,16,10,9,13,7,2,38,26,18,13,43,18.0638182801514,35.704039564053,20.2216066481994,13.2758639007287,7.96694214876033,23.588376330284,0.05,0.042716424707947,0.0592206799715338,0.000310561436868086,0.03,0.0334344809563718,0.0187290843154133,0.000178369127195306,0.0119554536521454,0.00272609498476065
