ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CV,CPV,Cape Verde,2021-02-17,2020-12-02,100,8,282111.579359649,6,207051.461853032,51,77,17,2,4544122.75736014,43,12,78,10,20,72,8,8,82,10,33,58,9,25,69,6,22,71,7,15,75,10,8,84,8,11,81,8,12,78,10,19,74,7,23,67,10,18,65,17,10,7,83,29,50,21,17,12,71,2,15,0,83,32,30,38,45,17,38,24,37,39,30,31,39,20,40,40,18,44,38,31,31,38,15,6,2,7,70,16,45,39,36,10,4,4,5,3,38,18,12,13,19,38,4,3,10,7,32,44,3,3,12,7,31,44,21,11,13,7,48,9,11,9,24,47,24,17,0,9,50,1,15,7,8,9,5,5,50,22,12,9,57,34.4182825484765,64.2898257471379,35.4166666666667,47.0231245497813,14.9375,27.72626901676,0.08,0.0531724899927667,0.0620827372902087,0.000221866001576004,0.06,0.046546565661405,0.045564671754888,0.000191738991870057,0.00932869946954454,0.00254829027049235
CV,CPV,Cape Verde,2021-02-18,2020-12-07,100,8,282111.579359649,6,207051.461853032,51,77,16,2,4554144.58061063,42,12,78,10,21,71,8,8,82,10,34,57,9,26,68,6,23,70,7,15,75,10,8,84,8,12,80,8,12,78,10,21,72,7,24,66,10,18,65,17,10,7,83,29,50,21,16,13,71,2,14,0,84,32,29,39,43,17,40,24,36,40,31,29,40,21,38,41,18,42,40,31,29,40,15,5,2,8,70,16,43,41,33,10,4,4,6,3,40,18,11,12,19,40,4,3,9,7,31,46,3,3,12,6,30,46,21,10,12,7,50,9,10,8,24,49,22,17,0,9,52,2,15,7,7,7,5,5,52,22,11,9,58,31.4375,59.7507845136782,35.4166666666667,47.0231245497813,18.0802103879027,31.8900056758409,0.08,0.0531724899927667,0.0619461183908708,0.000221393887159877,0.06,0.046546565661405,0.0454644024114996,0.000191327101451294,0.00932869946954454,0.00254829027049235
CV,CPV,Cape Verde,2021-02-20,2020-12-07,100,8,282111.579359649,6,207051.461853032,51,79,17,2,4523765.347404,43,12,78,10,21,71,8,8,82,10,33,59,8,25,69,6,23,71,6,15,75,10,8,84,8,12,80,8,12,78,10,20,73,7,25,66,9,18,67,15,10,7,83,31,50,19,17,14,69,2,15,0,83,32,30,38,45,17,38,24,37,39,32,29,39,22,38,40,19,42,39,32,30,38,15,5,2,9,69,16,45,39,34,11,4,4,6,3,38,19,11,13,19,38,4,3,9,7,33,44,3,3,12,6,32,44,23,10,12,7,48,10,10,8,25,47,22,18,0,9,51,2,16,7,7,7,5,5,51,23,11,9,57,29.9821534800714,57.7287857268696,35.4166666666667,47.0231245497813,17.3125,30.7564226146553,0.08,0.0531724899927667,0.0623621160017818,0.000222831226493812,0.06,0.046546565661405,0.0457697174703922,0.000192581147201319,0.00909252986272063,0.00248407263322368
CV,CPV,Cape Verde,2021-02-21,2020-12-08,100,8,282111.579359649,6,207051.461853032,61,80,18,3,4479968.8541196,43,12,78,10,21,71,8,8,82,10,32,60,8,25,69,6,23,71,6,15,75,10,8,84,8,12,80,8,12,78,10,20,73,7,24,67,9,18,67,15,11,6,83,32,49,19,18,14,68,3,15,0,82,31,31,38,45,17,38,24,37,39,32,29,39,21,39,40,21,40,39,33,29,38,16,6,2,8,68,17,44,39,33,11,4,4,6,4,38,18,11,14,19,38,5,3,9,8,31,44,4,4,12,6,30,44,22,11,11,8,48,10,10,9,24,47,21,18,1,8,52,2,16,8,6,7,5,4,52,22,12,9,57,31.375,59.7804476654108,36.094674556213,43.3308240114699,14.375,25.3422091401394,0.08,0.0531724899927667,0.0629717724711925,0.000224936477322781,0.06,0.046546565661405,0.0462171654748526,0.000194418235803951,0.0107394366197183,0.00268052598115515
CV,CPV,Cape Verde,2021-02-22,2020-12-08,100,8,282111.579359649,6,207051.461853032,41,80,19,3,4488082.58861641,43,12,77,11,21,70,9,8,81,11,32,59,9,25,69,6,23,70,7,15,74,11,8,83,9,12,79,9,12,77,11,19,73,8,24,66,10,17,68,15,10,6,84,34,48,18,19,15,66,3,16,0,81,30,32,38,44,18,38,23,38,39,31,30,39,20,40,40,20,41,39,32,30,38,16,6,2,7,69,16,45,39,34,11,4,4,5,4,38,19,10,14,19,38,5,3,9,8,31,44,4,4,12,6,30,44,22,11,11,8,48,10,10,9,24,47,21,18,1,8,52,2,16,8,5,7,5,5,52,22,11,10,57,31.4924391847469,61.9586104868143,28.4722222222222,28.3062110232292,14.125,25.4104132702344,0.08,0.0531724899927667,0.0628579295922935,0.000224543467246089,0.06,0.046546565661405,0.04613361224194,0.00019407525889893,0.00721830985915493,0.00220149935780129
CV,CPV,Cape Verde,2021-02-23,2020-12-09,100,8,282111.579359649,6,207051.461853032,41,80,19,3,4414678.84139748,44,12,77,11,21,70,9,8,81,11,31,60,9,24,70,6,23,70,7,14,75,11,8,83,9,12,79,9,12,77,11,19,73,8,24,66,10,17,68,15,10,6,84,34,48,18,19,15,66,3,16,0,81,30,32,38,45,17,38,24,37,39,32,29,39,19,41,40,20,41,39,33,29,38,17,6,2,7,68,16,45,39,34,11,4,4,5,4,38,18,10,14,20,38,5,3,9,8,31,44,5,4,11,6,30,44,21,11,11,9,48,9,10,9,25,47,21,18,1,7,53,2,15,8,5,7,5,5,53,22,11,10,57,32.9639889196676,64.3141459296759,28.4722222222222,28.3062110232292,14.125,25.4104132702344,0.08,0.0531724899927667,0.0639030809476381,0.000228149667426408,0.06,0.046546565661405,0.0469006850309158,0.000197222838589817,0.00721830985915493,0.00220149935780129
CV,CPV,Cape Verde,2021-02-25,2020-12-12,100,8,282111.579359649,6,207051.461853032,41,81,18,3,4393720.56433265,43,12,78,10,21,71,8,8,82,10,32,60,8,24,71,5,23,71,6,14,76,10,8,84,8,12,80,8,12,78,10,19,74,7,25,65,10,17,69,14,10,6,84,34,49,17,18,16,66,3,15,0,82,30,32,38,43,19,38,22,39,39,31,30,39,19,41,40,21,40,39,32,29,39,17,6,1,7,69,15,45,40,34,11,4,4,5,3,39,18,9,14,20,39,5,3,10,8,29,45,5,4,12,5,29,45,22,11,10,8,49,9,10,8,25,48,20,18,1,7,54,3,15,8,5,7,3,5,54,20,12,10,58,31.3609467455621,62.0158650736661,28.4722222222222,28.3062110232292,14.5299145299145,26.4012361817408,0.08,0.0531724899927667,0.0642079019885276,0.00022920062688977,0.06,0.046546565661405,0.0471244037533553,0.000198140343253714,0.00712919492262215,0.00217441793781479
CV,CPV,Cape Verde,2021-02-27,2020-12-14,100,8,282111.579359649,6,207051.461853032,41,82,18,3,4352800.55331413,44,12,79,9,20,72,8,8,83,9,31,61,8,23,72,5,23,72,5,14,77,9,8,85,7,12,81,7,12,79,9,18,75,7,25,66,9,17,70,13,10,6,84,35,49,16,18,17,65,3,15,0,82,31,32,37,44,19,37,23,39,38,32,30,38,20,41,39,22,40,38,33,29,38,17,6,2,7,68,15,46,39,34,11,4,5,5,3,38,18,9,14,21,38,5,3,11,8,29,44,5,4,13,5,29,44,22,11,10,9,48,9,10,8,26,47,20,18,1,8,53,3,15,9,5,7,3,5,53,21,12,10,57,31.3609467455621,62.0158650736661,28.4722222222222,28.3062110232292,14.5299145299145,26.4012361817408,0.08,0.0531724899927667,0.0648115106364924,0.000231280679928526,0.06,0.046546565661405,0.0475674130521297,0.000199956532320332,0.00704225352112676,0.00214799468501576
CV,CPV,Cape Verde,2021-02-28,2020-12-14,100,8,282111.579359649,6,207051.461853032,40,82,19,3,4221856.78217423,43,12,80,8,20,73,7,8,84,8,30,62,8,23,73,4,23,73,4,14,78,8,8,86,6,12,82,6,12,80,8,18,76,6,25,67,8,16,71,13,10,5,85,35,49,16,19,16,65,3,15,1,81,31,32,37,44,20,36,23,40,37,32,31,37,20,42,38,22,41,37,33,29,38,17,6,2,7,68,15,46,39,34,11,4,5,5,3,38,19,8,14,21,38,5,3,10,8,30,44,5,4,12,5,30,44,21,11,10,10,48,9,10,9,25,47,20,18,1,8,53,4,15,9,5,7,3,4,53,22,12,9,57,31.786703601108,64.4526530535652,33.0578512396694,31.5633240644184,14.3984220907298,26.4489149124002,0.08,0.0531724899927667,0.0668216838976624,0.000238197593680818,0.06,0.046546565661405,0.0490427488509929,0.000205998587298627,0.00687049124012367,0.00212182141684605
CV,CPV,Cape Verde,2021-03-02,2020-12-17,100,9,288291.835844383,7,213231.718337766,40,82,19,3,4222662.30878739,44,13,79,8,21,72,7,9,83,8,30,62,8,23,72,5,22,74,4,14,77,9,9,85,6,12,81,7,13,79,8,18,75,7,26,66,8,16,71,13,10,5,85,35,49,16,19,16,65,3,15,1,81,31,32,37,45,19,36,23,40,37,33,30,37,20,42,38,23,40,37,34,28,38,18,6,2,7,67,14,47,39,34,11,4,5,5,3,38,19,8,14,21,38,5,3,9,8,31,44,5,4,11,5,31,44,20,12,10,10,48,9,9,9,26,47,21,17,1,8,53,4,15,9,5,7,4,3,53,22,13,9,56,33.4550766983199,66.9168405300699,33.0578512396694,31.5633240644184,13.875,25.4759187449135,0.09,0.0560905943465434,0.0682725292156197,0.000240559416272868,0.07,0.0500078962992033,0.0504969857272341,0.00020885064290097,0.00687049124012367,0.00212182141684605
