ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
MU,MUS,Mauritius,2021-04-02,2020-12-17,100,2,450853.11446965,1,63790.9028669282,13,87,25,0,6089454.91482742,62,3,95,2,9,89,2,4,94,2,17,81,2,14,83,3,12,84,4,5,92,3,2,93,5,6,93,1,2,92,6,11,86,3,11,87,2,8,84,8,2,4,94,54,34,12,25,27,48,0,22,3,75,19,56,25,37,40,23,28,48,24,26,50,24,16,59,25,14,63,23,30,48,22,17,6,5,2,70,10,62,28,37,12,8,6,3,7,27,29,21,17,6,27,1,2,11,14,42,30,1,3,12,16,38,30,16,27,11,14,32,5,14,14,35,32,34,27,1,38,8,10,19,11,8,4,2,38,25,23,11,41,20.4897959183673,48.9431437014757,144.444444444444,101.835015443463,4.47222222222222,6.43299278003422,0.02,0.0274394957835608,0.0740383368915094,0.000207961868976048,0.01,0.0195013954179879,0.0104756343152491,8.08653168248952e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-04-03,2020-12-18,100,2,450853.11446965,1,63790.9028669282,13,86,25,0,6123636.14299753,60,3,95,2,9,89,2,5,93,2,18,80,2,13,84,3,13,83,4,5,92,3,2,93,5,7,92,1,2,92,6,11,86,3,12,86,2,8,83,9,2,4,94,54,33,13,25,27,48,0,22,3,75,20,54,26,37,39,24,27,48,25,26,49,25,16,59,25,14,62,24,30,47,23,18,6,4,2,70,9,62,29,37,12,7,6,3,7,28,28,22,16,6,28,1,2,11,13,42,31,1,3,12,15,38,31,17,25,11,14,33,6,12,14,35,33,32,27,1,40,8,9,19,11,7,4,2,40,24,22,11,43,21.280276816609,51.1278828887615,144.444444444444,101.835015443463,4.66706302021403,6.7591316513772,0.02,0.0274394957835608,0.0736250658826631,0.000206847200792669,0.01,0.0195013954179879,0.0104171608791411,8.04163145211367e-05,0.00212905339010809,0.00115611265824833
MU,MUS,Mauritius,2021-04-05,2020-12-20,100,2,450853.11446965,1,63790.9028669282,13,86,24,0,6098789.9309542,59,3,95,2,9,89,2,5,93,2,18,80,2,13,84,3,13,83,4,5,92,3,2,93,5,7,92,1,2,92,6,11,86,3,12,86,2,8,83,9,2,4,94,54,33,13,24,28,48,0,21,3,76,20,53,27,36,39,25,27,47,26,26,48,26,16,58,26,13,62,25,30,46,24,18,6,4,2,70,8,62,30,35,12,7,6,3,8,29,28,21,16,6,29,1,2,11,13,41,32,1,3,13,14,37,32,17,24,11,14,34,6,12,14,34,34,31,27,1,41,8,10,19,10,7,4,1,41,24,21,11,44,21.280276816609,51.1278828887615,144.444444444444,101.835015443463,4.8938134810711,7.04675032919141,0.02,0.0274394957835608,0.0739250112848388,0.000207656261478065,0.01,0.0195013954179879,0.0104595999516494,8.07421957794539e-05,0.00212905339010809,0.00115611265824833
MU,MUS,Mauritius,2021-04-11,2020-12-21,100,2,450853.11446965,1,63790.9028669282,13,87,24,0,6119474.99920397,59,3,94,3,11,87,2,5,92,3,17,80,3,13,83,4,12,83,5,6,91,3,4,91,5,7,91,2,2,91,7,11,85,4,12,85,3,8,84,8,2,4,94,53,35,12,24,27,49,0,21,3,76,20,53,27,36,39,25,26,48,26,26,48,26,16,58,26,12,63,25,30,46,24,18,6,4,2,70,8,62,30,34,13,7,6,3,8,29,29,20,16,6,29,0,3,11,13,41,32,1,3,13,14,37,32,17,24,12,13,34,6,12,13,35,34,31,27,1,41,7,10,20,10,7,4,1,41,25,20,11,44,21.141975308642,47.090281492184,144.444444444444,101.835015443463,4.95537088334872,7.03415020579604,0.02,0.0274394957835608,0.0736751297338902,0.000206982260363672,0.01,0.0195013954179879,0.010424244379661,8.04707083024243e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-04-13,2020-12-23,100,2,450853.11446965,1,63790.9028669282,13,87,24,0,6126582.25634656,60,3,94,3,11,87,2,5,92,3,17,80,3,13,83,4,12,83,5,6,91,3,4,91,5,7,91,2,2,91,7,11,85,4,12,85,3,8,84,8,2,4,94,53,35,12,24,27,49,0,21,3,76,21,52,27,36,39,25,27,47,26,27,47,26,17,57,26,13,62,25,31,45,24,18,6,4,3,69,9,61,30,33,13,7,6,4,8,29,29,19,16,7,29,0,3,11,12,42,32,1,3,13,13,38,32,16,24,12,14,34,6,11,13,36,34,31,27,2,40,7,10,20,10,7,4,2,40,26,20,11,43,21.141975308642,47.090281492184,144.444444444444,101.835015443463,5.49940546967895,8.36247837387025,0.02,0.0274394957835608,0.0735896615119481,0.000206751684101777,0.01,0.0195013954179879,0.0104121515386245,8.03778478548662e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-04-16,2020-12-25,100,2,450853.11446965,1,63790.9028669282,13,87,24,0,6059059.65051185,59,3,94,3,11,87,2,5,92,3,17,80,3,13,83,4,12,83,5,6,91,3,4,91,5,7,91,2,2,91,7,11,85,4,12,85,3,8,84,8,2,4,94,53,34,13,24,27,49,0,21,3,76,21,51,28,35,39,26,26,47,27,27,46,27,17,56,27,13,61,26,31,44,25,18,6,4,3,69,9,60,31,32,13,7,6,4,8,30,28,19,16,7,30,0,3,11,12,41,33,1,3,13,13,37,33,16,23,12,14,35,6,11,13,35,35,31,26,2,41,7,10,20,9,7,4,2,41,25,20,11,44,21.141975308642,47.090281492184,144.444444444444,101.835015443463,5.57094490612496,8.58268805784036,0.02,0.0274394957835608,0.074409750105623,0.000208963188096272,0.01,0.0195013954179879,0.0105281853202319,8.12688195030641e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-04-17,2020-12-25,100,2,450853.11446965,1,63790.9028669282,13,87,24,0,6035106.32017584,58,3,94,3,11,87,2,5,91,4,17,80,3,13,83,4,12,83,5,6,91,3,4,91,5,7,91,2,2,91,7,11,85,4,13,84,3,8,84,8,2,4,94,52,35,13,24,26,50,0,21,3,76,20,51,29,34,39,27,25,47,28,26,46,28,16,56,28,12,61,27,30,44,26,18,6,4,2,70,8,60,32,32,13,7,5,4,8,31,28,19,15,7,31,0,3,10,12,41,34,1,3,13,12,37,34,16,23,12,13,36,6,11,13,34,36,30,26,2,42,6,10,20,9,7,4,2,42,25,20,11,44,20.2337472607743,45.2231686371593,144.444444444444,101.835015443463,5.57094490612496,8.58268805784036,0.02,0.0274394957835608,0.0747050823218164,0.000209759090364222,0.01,0.0195013954179879,0.0105699716761692,8.15896524984288e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-04-18,2020-12-25,100,2,450853.11446965,1,63790.9028669282,13,87,24,0,6035714.67676731,58,3,94,3,11,87,2,5,91,4,17,80,3,13,83,4,12,83,5,6,91,3,4,91,5,7,91,2,2,91,7,11,85,4,13,84,3,8,84,8,2,4,94,52,35,13,24,26,50,0,21,3,76,20,51,29,33,39,28,25,46,29,26,45,29,16,55,29,12,60,28,30,43,27,18,6,4,2,70,8,60,32,32,13,7,5,4,8,31,28,19,15,7,31,0,3,10,12,41,34,1,3,13,12,37,34,16,23,12,13,36,6,11,13,34,36,30,26,2,42,6,10,20,9,7,4,2,42,25,20,11,44,20.2337472607743,45.2231686371593,144.444444444444,101.835015443463,5.57094490612496,8.58268805784036,0.02,0.0274394957835608,0.0746975525872811,0.000209738801544076,0.01,0.0195013954179879,0.0105689062991119,8.15814727705092e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-04-22,2020-12-27,100,2,450853.11446965,1,63790.9028669282,13,88,24,0,6076993.75971783,59,3,94,3,11,87,2,5,91,4,17,80,3,13,83,4,11,84,5,6,91,3,4,91,5,7,91,2,2,91,7,11,85,4,13,84,3,8,85,7,2,4,94,52,36,12,24,26,50,0,21,3,76,20,52,28,34,39,27,25,47,28,26,46,28,16,56,28,12,61,27,30,44,26,18,6,4,2,70,8,61,31,33,13,7,5,4,8,30,28,20,15,7,30,0,3,10,12,42,33,1,3,13,12,38,33,17,23,12,13,35,6,11,13,35,35,31,26,2,41,6,10,20,9,7,5,2,41,25,20,11,44,20.2337472607743,45.2231686371593,144.444444444444,101.835015443463,5.46967895362664,8.36048893982025,0.02,0.0274394957835608,0.0741901559054068,0.000208371220163304,0.01,0.0195013954179879,0.0104971150850565,8.10302553511624e-05,0.00208066581306018,0.00112986476359715
MU,MUS,Mauritius,2021-04-23,2020-12-30,100,2,450853.11446965,1,63790.9028669282,13,88,23,0,6089324.61145801,58,3,94,3,12,86,2,5,91,4,18,79,3,13,83,4,12,83,5,7,90,3,4,91,5,7,91,2,3,90,7,12,84,4,14,83,3,8,85,7,2,4,94,51,37,12,23,26,51,0,20,3,77,20,51,29,34,38,28,24,47,29,26,45,29,16,55,29,12,60,28,30,43,27,18,6,4,2,70,8,60,32,32,13,7,5,4,8,31,27,20,15,7,31,0,3,10,12,41,34,1,3,13,12,37,34,16,23,12,13,36,6,11,13,34,36,30,26,2,42,6,10,20,8,7,5,2,42,25,20,10,45,19.1828254847645,43.5513923523029,144.444444444444,101.835015443463,5.60172360726377,8.57830537964172,0.02,0.0274394957835608,0.0740399212124938,0.000207966141165448,0.01,0.0195013954179879,0.0104758584797558,8.08670380743671e-05,0.00208066581306018,0.00112986476359715
MU,MUS,Mauritius,2021-04-24,2020-12-31,100,2,450853.11446965,1,63790.9028669282,13,88,23,0,6096621.2935332,57,3,94,3,12,86,2,5,91,4,18,79,3,13,83,4,12,83,5,7,90,3,4,91,5,7,91,2,3,90,7,12,84,4,14,83,3,8,85,7,2,4,94,51,37,12,23,26,51,0,20,3,77,20,51,29,34,38,28,24,47,29,26,45,29,16,55,29,12,60,28,30,43,27,18,6,4,2,70,8,60,32,32,13,7,5,4,8,31,27,20,15,7,31,0,3,10,12,41,34,1,3,13,12,37,34,16,24,11,13,36,6,11,13,34,36,30,25,2,43,6,10,20,7,7,5,2,43,25,19,10,46,19.1828254847645,43.5513923523029,144.444444444444,101.835015443463,5.73979591836735,8.80574138659613,0.02,0.0274394957835608,0.0739513072507683,0.000207727177891312,0.01,0.0195013954179879,0.0104633205501205,8.07707648488478e-05,0.00208066581306018,0.00112986476359715
MU,MUS,Mauritius,2021-04-27,2021-01-01,100,2,450853.11446965,1,63790.9028669282,13,88,22,0,5833229.07385684,56,3,94,3,13,85,2,5,91,4,19,78,3,14,82,4,13,82,5,8,89,3,4,91,5,7,91,2,3,90,7,12,84,4,14,83,3,8,85,7,2,4,94,51,37,12,22,27,51,0,19,3,78,20,50,30,34,37,29,23,47,30,26,44,30,16,54,30,12,59,29,30,42,28,18,6,4,2,70,8,59,33,31,13,7,5,4,8,32,26,20,15,7,32,0,3,10,12,40,35,1,3,13,12,36,35,16,24,11,12,37,6,11,13,33,37,29,25,2,44,6,9,20,7,7,5,2,44,24,19,10,47,18.4089414858646,41.9096384874571,144.444444444444,101.835015443463,4.95867768595041,6.0954005798051,0.02,0.0274394957835608,0.0772904867546292,0.000216715061516936,0.01,0.0195013954179879,0.0109357788043717,8.43977132665255e-05,0.00208066581306018,0.00112986476359715
MU,MUS,Mauritius,2021-05-01,2021-01-02,100,2,450853.11446965,1,63790.9028669282,13,87,22,0,5851117.95619106,56,3,94,3,14,84,2,5,91,4,20,77,3,14,82,4,13,82,5,8,89,3,4,91,5,7,91,2,3,90,7,12,84,4,14,83,3,8,84,8,2,4,94,50,37,13,22,27,51,0,19,3,78,20,50,30,34,37,29,23,47,30,26,44,30,16,54,30,12,59,29,30,42,28,18,6,4,2,70,8,59,33,31,13,7,5,4,8,32,26,20,15,7,32,0,3,10,12,40,35,1,3,13,12,36,35,16,24,11,12,37,6,11,13,33,37,29,25,2,44,6,9,20,7,7,5,2,44,24,19,10,47,18.4089414858646,41.9096384874571,144.444444444444,101.835015443463,4.95867768595041,6.0954005798051,0.02,0.0274394957835608,0.0770541831228343,0.000216080152435286,0.01,0.0195013954179879,0.0109023443630001,8.41411025177474e-05,0.00210458151206087,0.00114283802027824
MU,MUS,Mauritius,2021-05-05,2021-01-02,100,2,450853.11446965,1,63790.9028669282,15,87,22,0,5844282.88518171,56,3,94,3,14,84,2,5,91,4,21,76,3,15,81,4,14,81,5,8,89,3,4,91,5,7,91,2,3,90,7,12,84,4,14,83,3,9,83,8,2,5,93,51,36,13,22,28,50,0,19,3,78,21,49,30,34,37,29,24,46,30,27,43,30,17,53,30,13,58,29,31,41,28,19,6,4,2,69,8,59,33,31,13,7,5,4,8,32,25,20,16,7,32,0,3,11,12,39,35,1,3,13,12,36,35,17,23,11,12,37,6,10,13,34,37,30,24,2,44,6,10,19,7,7,5,2,44,25,18,10,47,17.8125,40.3438247903932,93.75,68.8446318410763,5.05785123966942,6.05748312561156,0.02,0.0274394957835608,0.0771443003918918,0.000216322303182432,0.01,0.0195013954179879,0.0109150949945752,8.42389651850507e-05,0.00242836328314716,0.00122740578405484
MU,MUS,Mauritius,2021-05-07,2021-01-02,100,2,450853.11446965,1,63790.9028669282,20,87,22,0,5852750.73187358,55,3,94,3,15,83,2,6,90,4,21,75,4,15,80,5,15,80,5,8,89,3,4,91,5,8,90,2,3,90,7,12,84,4,15,82,3,10,82,8,3,5,92,50,37,13,22,27,51,0,19,3,78,21,48,31,33,37,30,24,45,31,26,43,31,16,53,31,13,57,30,31,40,29,19,6,4,2,69,7,59,34,31,12,7,5,4,8,33,24,20,16,7,33,0,3,11,12,38,36,1,3,13,12,35,36,17,23,11,11,38,6,10,13,33,38,30,23,2,45,6,10,18,7,7,5,2,45,25,17,10,48,17.2516359309935,38.8731453433131,80,48.9897948556636,5.10973936899863,6.21973413268302,0.02,0.0274394957835608,0.077032686872233,0.000216022386942237,0.01,0.0195013954179879,0.0108993028730112,8.41177585196824e-05,0.00323781771086288,0.00141671099236904
MU,MUS,Mauritius,2021-05-11,2021-01-03,100,2,450853.11446965,1,63790.9028669282,20,87,22,0,5849221.52676109,55,3,94,3,15,83,2,6,90,4,21,75,4,15,80,5,15,80,5,8,89,3,4,91,5,8,90,2,3,90,7,12,84,4,16,81,3,10,82,8,3,5,92,50,37,13,22,27,51,0,19,3,78,21,48,31,32,38,30,23,46,31,26,43,31,16,53,31,13,57,30,30,41,29,19,5,4,2,70,7,58,35,30,12,7,5,4,8,34,23,20,16,7,34,0,3,11,12,37,37,1,3,13,12,34,37,17,23,11,10,39,6,9,13,33,39,30,23,2,45,6,10,18,7,7,5,2,45,25,17,10,48,16.5532879818594,37.5282736580316,80,48.9897948556636,5.10973936899863,6.21973413268302,0.02,0.0274394957835608,0.0770791655619346,0.000216147284337862,0.01,0.0195013954179879,0.0109058791114467,8.41682322747448e-05,0.00323781771086288,0.00141671099236904
