ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
RK,RKS,Kosovo,2021-01-01,2020-12-12,100,8,106052.827733736,4,72619.2021543239,143,79,14,4,3318191.70124503,50,11,85,4,26,68,6,12,81,7,30,64,6,32,65,3,21,73,6,21,72,7,14,81,5,19,77,4,9,88,3,18,77,5,27,68,5,25,59,16,11,13,76,29,54,17,14,14,72,4,9,0,87,32,41,27,39,34,27,27,46,27,33,40,27,18,55,27,19,54,27,30,43,27,15,4,6,5,70,16,52,32,38,7,5,6,4,9,31,30,15,10,13,32,5,8,9,10,29,39,10,3,9,11,29,38,27,10,7,17,39,9,12,14,26,39,26,23,1,1,49,6,18,12,9,6,1,1,47,24,12,15,49,16.4256198347107,25.4965281445423,35.5,37.2721145941009,6.37037037037037,9.02173457407322,0.08,0.0531724899927667,0.0319610309717619,0.000189257964478916,0.04,0.0384072934108425,0.0218851738213546,0.00015742267060803,0.0254947405954716,0.00412498870224223
RK,RKS,Kosovo,2021-01-02,2020-12-14,100,9,124035.921525402,5,90602.2959459903,108,78,15,5,3384165.32929236,50,10,87,3,27,69,4,12,83,5,28,68,4,32,66,2,21,75,4,20,75,5,15,82,3,18,80,2,9,89,2,18,79,3,26,71,3,26,58,16,10,16,74,30,55,15,15,14,71,5,9,0,86,31,43,26,38,35,27,26,47,27,31,42,27,16,57,27,18,55,27,33,41,26,17,6,5,5,67,18,52,30,42,7,5,5,4,8,29,32,14,13,11,30,5,8,10,11,29,37,10,2,10,13,29,36,27,14,6,15,38,9,12,14,27,38,26,23,1,1,49,7,16,13,8,7,1,1,47,26,12,13,49,16.7658193618172,26.6201957020657,26.75,29.3470611816584,6.52173913043478,8.74382790086861,0.09,0.0560905943465434,0.0366518504435297,0.000200198994430294,0.05,0.042716424707947,0.0267724201184153,0.000171978170524609,0.019501625135428,0.00364192045938971
RK,RKS,Kosovo,2021-01-03,2020-12-15,100,10,189807.975656273,6,156374.350076861,107,75,14,4,3456116.26073781,49,11,86,3,24,72,4,14,81,5,29,67,4,33,65,2,23,73,4,21,73,6,15,82,3,19,79,2,10,88,2,19,78,3,26,71,3,28,55,17,9,18,73,29,54,17,14,14,72,4,9,0,87,31,42,27,37,35,28,26,46,28,33,39,28,17,55,28,19,53,28,34,39,27,18,6,5,5,66,17,52,31,44,5,5,5,4,7,30,31,13,14,11,31,5,7,10,11,29,38,10,2,8,13,30,37,26,15,5,15,39,9,12,13,27,39,26,22,1,1,50,7,15,13,8,7,1,1,48,26,12,12,50,15.6462585034014,26.2939717181507,26.5,29.5180587009662,6.61728395061728,9.03278588534457,0.1,0.0587989195362016,0.0549194417481062,0.000240188047040659,0.06,0.046546565661405,0.0452456857002485,0.000219123179669191,0.020093896713615,0.00376888250984797
RK,RKS,Kosovo,2021-01-04,2020-12-15,100,8,137970.475983588,5,114219.083663936,110,78,14,4,3460393.24274512,49,9,87,4,23,72,5,14,81,5,28,68,4,32,65,3,21,74,5,19,74,7,14,82,4,17,80,3,9,89,2,15,81,4,25,71,4,30,56,14,10,19,71,31,55,14,14,15,71,4,9,0,87,34,41,25,39,35,26,28,45,27,34,40,26,16,58,26,19,55,26,35,40,25,19,6,4,6,65,17,54,29,46,6,5,4,4,7,28,31,14,15,11,29,5,7,10,12,29,37,10,2,8,13,31,36,27,16,5,14,38,10,12,14,26,38,26,22,1,1,50,7,15,14,7,7,1,1,48,25,13,12,50,16.656751933373,27.0880119671646,22.5206611570248,26.0353222030796,6.66666666666667,9.0267093384844,0.08,0.0531724899927667,0.039871328575979,0.000206148622153452,0.05,0.042716424707947,0.0330075444180808,0.000188236359272682,0.0198627663416396,0.0036748103085014
RK,RKS,Kosovo,2021-01-05,2020-12-16,100,8,137970.475983588,5,114219.083663936,117,78,16,4,3433768.49991348,48,9,87,4,23,72,5,15,80,5,29,67,4,33,64,3,21,74,5,20,73,7,14,82,4,18,79,3,9,89,2,15,81,4,26,70,4,31,55,14,11,19,70,33,53,14,16,15,69,4,11,0,85,34,40,26,39,34,27,29,43,28,36,37,27,17,56,27,20,53,27,37,37,26,20,7,4,6,63,18,52,30,45,6,5,4,4,7,29,29,15,15,11,30,5,7,11,12,27,38,10,2,9,14,28,37,26,17,5,13,39,9,13,14,25,39,25,22,1,1,51,7,15,13,7,7,1,1,49,23,14,12,51,16.4399092970522,26.1921102003712,21.9281663516068,24.4013478955441,6.50826446280992,9.32044923028096,0.08,0.0531724899927667,0.0401804827515497,0.000207713607473859,0.05,0.042716424707947,0.0332634782067615,0.000189670800673622,0.0211267605633803,0.00378748828686481
RK,RKS,Kosovo,2021-01-06,2020-12-18,100,8,137970.475983588,5,114219.083663936,119,79,16,4,3436417.27740351,47,9,87,4,23,72,5,15,80,5,29,67,4,31,66,3,19,76,5,19,74,7,13,83,4,18,79,3,9,89,2,14,82,4,25,71,4,31,56,13,12,18,70,33,54,13,16,15,69,4,11,0,85,34,41,25,40,34,26,28,45,27,35,39,26,18,56,26,20,54,26,36,39,25,19,7,4,6,64,18,51,31,44,6,4,5,4,7,30,30,13,15,11,31,5,8,11,10,28,38,10,3,9,13,28,37,27,17,6,11,39,10,13,14,24,39,23,24,1,1,51,7,15,14,7,7,0,1,49,24,13,12,51,15.9375,26.5945790456511,22.3062381852552,24.1829662799261,6.71487603305785,9.29933567608804,0.08,0.0531724899927667,0.0401495117868328,0.000207556851195882,0.05,0.042716424707947,0.0332378388430866,0.000189527116362783,0.0212159030130148,0.00377120016278908
RK,RKS,Kosovo,2021-01-07,2020-12-19,100,8,137970.475983588,5,114219.083663936,120,80,17,5,3105532.64454849,46,9,87,4,22,73,5,15,81,4,28,69,3,31,67,2,18,77,5,19,75,6,13,84,3,17,81,2,9,89,2,14,83,3,26,70,4,31,56,13,12,18,70,36,51,13,17,17,66,5,11,0,84,30,43,27,38,34,28,27,44,29,35,37,28,18,54,28,18,54,28,34,39,27,17,7,4,6,66,19,49,32,43,7,4,5,4,6,31,30,12,15,11,32,5,8,11,10,28,38,10,3,9,13,28,37,28,16,6,11,39,10,12,13,26,39,22,24,2,0,52,6,14,15,7,7,0,1,50,23,12,13,52,16.6337935568705,27.5715352303338,20.6597222222222,22.9365581217019,7.24716062736615,9.56453944120643,0.08,0.0531724899927667,0.0444273146591404,0.000229159009842898,0.05,0.042716424707947,0.0367792249308467,0.00020933615770167,0.0211267605633803,0.00373984502821436
RK,RKS,Kosovo,2021-01-08,2020-12-19,100,8,137970.475983588,5,114219.083663936,117,80,18,6,3098490.66861834,46,9,87,4,21,74,5,15,81,4,27,70,3,30,67,3,17,78,5,18,76,6,13,84,3,16,82,2,9,89,2,14,83,3,25,71,4,30,57,13,12,17,71,37,50,13,18,17,65,6,11,0,83,30,42,28,38,33,29,27,43,30,34,37,29,18,53,29,18,53,29,33,39,28,16,7,4,6,67,19,48,33,42,7,4,5,4,6,32,30,12,14,11,33,5,8,10,10,28,39,10,3,8,13,28,38,28,16,5,11,40,10,12,12,26,40,22,24,2,0,52,6,14,15,7,7,0,1,50,23,12,13,52,17.2437673130194,28.6562195792445,21.9281663516068,24.4013478955441,7.24716062736615,9.56453944120643,0.08,0.0531724899927667,0.0445282851360373,0.000229667687334495,0.05,0.042716424707947,0.0368628135048953,0.000209802814465509,0.0205985915492958,0.00369379720462602
RK,RKS,Kosovo,2021-01-09,2020-12-20,100,7,124823.417949657,4,101072.025630005,92,79,18,6,3152224.37858055,45,8,87,5,20,75,5,12,83,5,26,71,3,30,67,3,15,80,5,17,77,6,11,85,4,14,84,2,9,89,2,13,84,3,22,73,5,28,58,14,10,17,73,38,49,13,18,18,64,6,12,0,82,29,41,30,37,32,31,26,42,32,34,35,31,17,52,31,17,52,31,33,37,30,17,7,3,6,67,19,47,34,43,7,4,5,3,5,33,29,13,13,11,34,4,8,10,10,27,41,9,3,8,13,27,40,28,16,4,10,42,10,12,11,25,42,21,24,2,0,53,6,14,14,7,7,0,1,51,22,12,13,53,17.0360110803324,28.7086812900291,20.6349206349206,22.8041714235784,7.42630385487528,9.91086848508993,0.07,0.0500078962992033,0.0395985193179252,0.000215280856811931,0.04,0.0384072934108425,0.0320637154882729,0.000194477712501292,0.0164022107327509,0.00332403307637812
RK,RKS,Kosovo,2021-01-10,2020-12-20,100,7,124823.417949657,4,101072.025630005,92,79,17,6,3154172.89763921,45,8,87,5,20,75,5,12,83,5,26,71,3,30,67,3,15,80,5,17,77,6,11,85,4,14,84,2,9,89,2,13,84,3,22,73,5,28,58,14,10,17,73,37,50,13,17,18,65,6,11,0,83,28,42,30,37,32,31,25,43,32,34,35,31,16,53,31,18,51,31,33,37,30,17,8,3,5,67,19,47,34,43,7,5,5,2,5,33,29,13,14,10,34,4,8,10,11,26,41,9,3,8,12,28,40,28,16,5,9,42,10,12,11,25,42,21,24,2,0,53,6,15,13,7,7,0,1,51,21,13,13,53,17.0360110803324,28.7086812900291,20.6349206349206,22.8041714235784,7.48299319727891,9.91601573785214,0.07,0.0500078962992033,0.0395740569716653,0.000215150605094017,0.04,0.0384072934108425,0.0320439078357606,0.000194359560758542,0.0164022107327509,0.00332403307637812
