ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SG,SGP,Singapore,Central,2021-01-02,2021-01-01,100,0,0,0,0,1,100,9,0,2280330.29654211,83,1,99,0,4,96,0,3,97,0,13,87,0,16,84,0,12,88,0,6,94,0,3,97,0,3,97,0,2,97,1,3,97,0,13,87,0,1,99,0,1,0,99,27,72,1,9,17,74,0,9,0,91,41,54,5,75,19,6,72,23,5,63,31,6,9,85,6,58,37,5,49,44,7,24,16,4,5,51,12,80,8,81,8,0,0,0,3,8,20,25,36,11,8,1,2,13,17,55,12,1,4,12,21,50,12,17,37,27,7,12,3,6,17,62,12,49,34,0,1,16,6,26,24,19,5,4,0,16,72,9,0,19,12.037037037037,15.6713378153929,100,0,3.515625,2.16134911205414,0,0,0,0,0,0,0,0,0.000140845070422535,0.000276031824513654
SG,SGP,Singapore,East,2021-01-02,2021-01-01,100,0,0,0,0,8,96,9,0,2100288.14859837,75,0,100,0,7,93,0,1,99,0,9,91,0,12,88,0,14,86,0,5,95,0,2,98,0,3,97,0,1,99,0,2,97,1,8,92,0,3,93,4,2,1,97,27,68,5,9,17,74,0,9,0,91,42,46,12,60,28,12,63,24,13,60,29,11,11,77,12,45,43,12,47,41,12,28,15,2,2,53,14,71,15,72,12,0,0,0,2,14,19,17,37,13,14,1,2,9,15,57,16,1,2,10,17,54,16,11,22,29,20,18,5,5,16,55,19,39,34,0,2,25,6,25,19,9,9,7,1,24,48,25,0,27,23.0452674897119,30.564547297081,88.8888888888889,69.3888666488711,4.47406866325785,2.81091828030953,0,0,0,0,0,0,0,0,0.00117370892018779,0.000812846397721584
SG,SGP,Singapore,Central,2021-01-03,2021-01-02,100,0,0,0,0,1,97,7,0,2194688.60373399,73,1,98,1,3,95,2,4,95,1,14,85,1,13,85,2,18,81,1,6,92,2,1,96,3,2,96,2,2,97,1,5,93,2,9,90,1,1,96,3,1,0,99,24,71,5,7,16,77,0,7,0,93,33,56,11,62,27,11,65,25,10,46,43,11,10,79,11,46,43,11,44,42,14,31,8,2,3,56,9,73,18,72,6,0,1,0,4,17,21,19,33,10,17,2,0,13,14,50,21,1,4,10,18,46,21,23,29,22,5,21,9,10,17,43,21,38,33,0,1,28,6,23,20,11,9,2,2,27,58,13,1,28,12.8558310376492,19.045615808819,100,0,4.80063479468359,3.18141962440955,0,0,0,0,0,0,0,0,0.000145201103528387,0.000284568271367451
SG,SGP,Singapore,East,2021-01-03,2021-01-01,100,0,0,0,0,3,98,5,0,1871083.53112676,75,0,100,0,8,92,0,1,99,0,10,90,0,10,90,0,20,80,0,3,97,0,1,99,0,1,99,0,2,98,0,1,99,0,10,90,0,2,96,2,2,0,98,25,70,5,5,20,75,0,5,0,95,39,52,9,59,31,10,61,29,10,50,42,8,7,84,9,44,47,9,42,49,9,26,10,4,2,58,13,76,11,78,9,1,0,0,1,11,20,19,33,17,11,0,1,5,14,62,18,0,2,8,15,58,17,18,21,28,14,19,6,6,20,49,19,48,26,0,1,25,6,20,21,10,13,5,2,23,53,23,0,24,15.6106519742883,21.8927756338657,75,35.3553390593274,4.60444444444445,2.09438928245598,0,0,0,0,0,0,0,0,0.000431158378844496,0.00048778747978168
SG,SGP,Singapore,North,2021-01-03,2021-01-01,100,0,0,0,0,4,98,8,0,2161950.3126389,78,0,100,0,4,96,0,0,100,0,11,89,0,13,87,0,10,90,0,3,97,0,1,99,0,1,99,0,1,99,0,3,97,0,8,92,0,2,96,2,1,1,98,28,70,2,8,20,72,0,8,0,92,44,45,11,62,27,11,63,25,12,52,37,11,8,81,11,53,36,11,43,46,11,23,12,5,3,57,15,73,12,78,8,1,0,0,1,12,23,21,33,11,12,2,0,5,14,64,15,3,0,7,16,59,15,28,27,17,12,16,8,9,20,48,15,48,30,0,2,20,7,23,21,17,4,9,0,19,44,24,8,24,23.4444444444444,39.6776603458877,100,70.7106781186548,4.98539079620161,2.36639211990169,0,0,0,0,0,0,0,0,0.000574877838459327,0.000563207971721789
SG,SGP,Singapore,North-East,2021-01-03,2021-01-01,100,0,0,0,0,5,96,7,0,1827553.18830506,70,0,100,0,5,95,0,2,98,0,10,90,0,14,86,0,12,88,0,2,98,0,1,99,0,0,100,0,0,100,0,2,98,0,10,90,0,4,92,4,2,2,96,25,69,6,7,17,76,0,7,0,93,40,49,11,66,23,11,70,19,11,53,36,11,6,83,11,54,35,11,42,47,11,28,9,3,2,58,15,70,15,72,13,0,0,0,0,15,25,24,27,9,15,1,0,7,12,63,17,2,1,12,14,54,17,15,28,24,13,20,2,9,12,57,20,47,28,0,0,25,6,21,19,17,9,3,0,25,44,26,2,28,23.2049947970864,58.8973683907585,31.25,12.5,5.78703703703704,4.1634050875628,0,0,0,0,0,0,0,0,0.000733568075117371,0.000642753071536811
SG,SGP,Singapore,West,2021-01-03,2021-01-01,100,0,0,0,0,2,98,5,0,1872412.62737365,71,0,100,0,5,95,0,1,99,0,17,83,0,12,88,0,16,84,0,5,95,0,1,99,0,1,99,0,1,99,0,4,96,0,7,93,0,2,96,2,1,1,98,19,78,3,5,13,82,0,5,0,95,40,50,10,58,31,11,61,29,10,57,33,10,8,82,10,55,35,10,46,43,11,28,11,2,5,54,14,71,15,76,9,0,0,0,0,15,18,17,33,17,15,1,0,12,8,61,18,0,3,12,13,54,18,14,28,21,17,20,0,6,23,51,20,44,28,0,2,26,7,24,21,13,8,1,0,26,45,23,2,30,22.353714661407,51.3493105418216,50,0,5.57142857142857,3.86208562988961,0,0,0,0,0,0,0,0,0.000287438919229664,0.000398305440840986
SG,SGP,Singapore,Central,2021-01-04,2021-01-03,100,0,0,0,0,2,96,9,0,1762990.79565289,72,1,97,2,5,92,3,3,96,1,15,83,2,11,86,3,16,82,2,4,93,3,1,96,3,2,95,3,2,96,2,3,94,3,11,87,2,1,95,4,1,0,99,24,68,8,9,14,77,0,9,0,91,44,42,14,54,32,14,63,24,13,41,45,14,13,73,14,42,44,14,30,55,15,17,6,2,5,70,11,70,19,71,10,0,1,0,0,18,18,18,32,14,18,1,0,15,12,50,22,2,4,8,19,45,22,24,24,25,5,22,6,8,22,42,22,37,33,1,0,29,7,19,22,13,9,1,1,28,57,13,2,28,9.29783950617284,14.5547506912923,200,0,5.42857142857143,3.56292984662688,0,0,0,0,0,0,0,0,0.000293427230046948,0.000406602253072662
SG,SGP,Singapore,East,2021-01-04,2021-01-02,100,0,0,0,0,4,97,8,1,1689795.79683124,72,1,99,0,8,92,0,1,99,0,11,89,0,10,90,0,19,81,0,6,94,0,1,99,0,2,98,0,1,99,0,2,98,0,10,90,0,3,94,3,3,0,97,24,71,5,8,16,76,1,7,0,92,40,51,9,61,29,10,58,32,10,43,48,9,7,84,9,47,44,9,36,54,10,19,10,4,3,64,11,78,11,78,7,1,0,0,3,11,23,17,36,13,11,0,0,7,18,56,19,1,3,7,17,55,17,24,27,21,7,21,6,7,23,44,20,44,27,0,1,28,5,20,25,11,9,3,1,26,52,19,1,28,11.1020408163265,15.584204589499,44.4444444444444,19.2450089729875,4.87998413013291,2.4258900769234,0,0,0,0,0,0,0,0,0.000580804414113547,0.000569012552346139
SG,SGP,Singapore,North,2021-01-04,2021-01-02,100,1,11563.7709443721,1,11563.7709443721,2,98,8,0,1895478.75447694,79,2,98,0,5,95,0,1,99,0,12,88,0,12,88,0,10,90,0,2,98,0,0,100,0,0,100,0,1,99,0,5,95,0,9,91,0,2,96,2,2,0,98,35,63,2,8,27,65,0,8,0,92,45,45,10,60,30,10,60,29,11,48,42,10,9,81,10,50,40,10,44,46,10,25,9,6,4,56,17,71,12,80,6,1,0,0,2,11,26,21,31,11,11,1,1,9,12,62,15,2,3,9,16,55,15,22,31,21,11,15,5,9,23,48,15,46,32,0,3,19,7,25,24,18,3,4,0,19,44,28,7,21,19.9183673469388,33.8663832675323,50,0,5.0207756232687,2.18817571086827,0.01,0.0195013954179879,0.00610071250709595,0.000110853676175959,0.01,0.0195013954179879,0.00610071250709595,0.000110853676175959,0.000287438919229664,0.000398305440840986
