ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
UZ,UZB,Uzbekistan,Tashkent,2021-01-03,2021-01-02,100,4,464946.296862689,3,334346.028416694,33,88,5,1,10289000.8497116,69,4,92,4,19,78,3,7,91,2,26,72,2,18,78,4,15,81,4,15,83,2,9,88,3,6,90,4,3,94,3,13,84,3,23,75,2,14,78,8,8,5,87,58,34,8,5,52,43,1,4,0,95,26,57,17,49,34,17,35,47,18,53,29,18,34,48,18,27,55,18,45,39,16,20,12,2,11,55,14,69,17,54,14,10,1,3,1,17,13,17,32,20,18,2,3,18,16,41,20,2,6,11,19,42,20,19,31,12,15,23,8,10,13,47,22,36,32,0,2,30,0,15,26,17,12,1,0,29,54,10,4,32,21.4555765595463,37.121282899697,33,15.6702123647242,5.24061476442429,3.59069073796287,0.04,0.0384072934108425,0.0451886731913063,0.000126921461873163,0.03,0.0334344809563718,0.0324954806885905,0.000108342654860189,0.00528169014084507,0.00179727319072342
UZ,UZB,Uzbekistan,Tashkent,2021-01-04,2021-01-03,100,7,630771.799118167,6,582358.490851692,78,87,6,1,9163765.02917031,59,7,89,4,22,75,3,7,90,3,30,68,2,26,70,4,12,84,4,18,80,2,10,87,3,6,90,4,3,93,4,11,86,3,22,75,3,19,75,6,8,10,82,62,29,9,6,56,38,1,5,0,94,40,41,19,49,30,21,36,42,22,49,29,22,28,50,22,27,52,21,43,37,20,20,12,3,8,57,9,69,22,51,12,9,1,2,3,22,20,18,25,14,23,1,6,12,15,38,28,2,10,10,19,31,28,14,35,11,10,30,9,13,12,37,29,28,34,0,0,38,3,16,16,15,12,0,1,37,46,7,5,42,27.0321361058601,48.1666665007709,54.1666666666667,56.1271104302772,6.94197223211107,4.26376536181462,0.07,0.0500078962992033,0.0688332576304913,0.000163917004361326,0.06,0.046546565661405,0.063550133487482,0.00015794708611265,0.0126274890723652,0.00278457107171275
UZ,UZB,Uzbekistan,Tashkent,2021-01-05,2021-01-03,100,5,440479.336120344,4,392066.02785387,63,88,8,2,9477580.6545825,66,6,89,5,15,80,5,5,90,5,29,68,3,27,69,4,21,74,5,12,84,4,8,87,5,4,91,5,2,93,5,9,86,5,27,69,4,14,79,7,7,7,86,55,35,10,8,46,46,2,6,0,92,44,35,21,55,26,19,32,44,24,44,33,23,27,51,22,20,58,22,49,33,18,27,11,10,1,51,8,72,20,56,11,3,3,0,7,20,19,20,23,18,20,2,6,10,17,40,25,2,8,11,22,32,25,19,34,13,8,26,12,12,17,33,26,31,38,0,0,31,4,19,17,15,13,0,1,31,53,9,4,34,27.5992438563327,54.2421573032005,77.7777777777778,87.6651879892194,6.71175858480749,9.96057438689716,0.05,0.042716424707947,0.0464759258901551,0.000134022959241903,0.04,0.0384072934108425,0.0413677331951063,0.000126781600449732,0.0100832266325224,0.00247728906949836
UZ,UZB,Uzbekistan,Tashkent,2021-01-06,2021-01-04,100,2,239903.641021636,1,119951.820510818,113,86,12,3,10422598.0918551,74,3,92,5,20,75,5,7,88,5,31,66,3,23,73,4,20,75,5,11,85,4,9,86,5,1,94,5,2,93,5,11,85,4,23,74,3,16,75,9,10,5,85,52,37,11,12,39,49,3,9,0,88,40,43,17,55,30,15,25,56,19,47,34,19,22,61,17,19,63,18,51,33,16,28,13,8,2,49,11,73,16,54,10,6,4,2,8,16,24,20,23,17,16,2,3,15,11,48,21,2,5,13,22,37,21,20,32,16,9,23,14,13,19,32,22,34,41,0,1,24,1,20,29,13,10,3,0,24,59,9,5,27,17.48,37.9038741221711,93.3884297520661,240.766369699678,5.83910034602076,8.79410732671109,0.02,0.0274394957835608,0.0230176429050941,9.10403419005582e-05,0.01,0.0195013954179879,0.011508821452547,6.47533021682955e-05,0.0185063871601703,0.00338044793703477
UZ,UZB,Uzbekistan,Tashkent City,2021-01-06,2021-01-01,100,2,209592.343502233,1,112964.8254346,46,92,5,1,9967857.36573794,79,2,96,2,15,83,2,9,89,2,28,70,2,23,75,2,15,83,2,7,91,2,3,95,2,6,92,2,2,96,2,10,88,2,17,82,1,16,80,4,5,11,84,61,31,8,5,55,40,1,4,0,95,41,46,13,61,26,13,38,49,13,53,33,14,33,54,13,22,65,13,57,29,14,22,15,12,8,43,11,72,17,40,23,11,4,2,4,16,18,16,27,23,16,1,4,22,13,42,18,2,8,16,16,41,17,29,32,12,8,19,11,16,20,35,18,51,29,0,0,20,7,27,28,13,5,1,0,19,74,6,0,20,26.64,52.3527127340336,31.9444444444444,26.0713214991838,4.25706771860618,2.51784438820373,0.02,0.0274394957835608,0.0210268200890048,8.90675241015813e-05,0.01,0.0195013954179879,0.0113329094999783,6.57117348339528e-05,0.00704225352112676,0.0020278985044552
UZ,UZB,Uzbekistan,Tashkent,2021-01-07,2021-01-05,100,3,385071.861792253,2,265120.041281435,111,83,11,2,11211283.2824673,68,3,91,6,23,72,5,8,86,6,34,63,3,25,69,6,15,80,5,11,84,5,9,85,6,4,91,5,2,92,6,7,87,6,25,71,4,18,73,9,9,8,83,54,34,12,11,42,47,2,9,0,89,43,34,23,51,27,22,22,54,24,43,33,24,18,58,24,21,55,24,48,29,23,23,13,5,7,52,11,66,23,48,10,8,3,4,4,23,26,18,17,16,23,1,4,15,12,39,29,1,3,16,22,30,28,14,33,16,8,29,11,14,20,27,28,29,40,0,1,30,0,17,28,14,8,3,0,30,55,9,4,32,14.5713187235679,27.297202051214,111,277.5067566745,5.50964187327824,4.42845828158498,0.03,0.0334344809563718,0.0343468140167724,0.000106604182953761,0.02,0.0274394957835608,0.0236476088063926,8.89441401854529e-05,0.018835907008315,0.00347091487348067
UZ,UZB,Uzbekistan,Tashkent City,2021-01-07,2021-01-02,100,2,209592.343502233,1,112964.8254346,44,93,5,1,10203065.8552415,76,2,95,3,14,84,2,9,89,2,26,71,3,22,75,3,13,84,3,9,88,3,2,95,3,5,92,3,2,95,3,12,85,3,15,83,2,13,83,4,5,8,87,60,34,6,5,53,42,1,4,0,95,45,42,13,63,24,13,37,50,13,57,29,14,29,58,13,26,61,13,59,27,14,22,17,10,10,41,11,73,16,39,25,8,5,3,4,16,17,12,25,30,16,0,3,21,13,44,19,1,6,15,17,43,18,30,37,6,7,20,10,15,20,36,19,47,31,0,0,22,6,25,29,12,6,1,0,21,71,5,0,24,26.6540642722117,51.8213425158057,44,33.065591380366,4.8039031713267,2.75985081670629,0.02,0.0274394957835608,0.0205420945503906,8.70358141173354e-05,0.01,0.0195013954179879,0.0110716550336258,6.42053815932251e-05,0.00666363774042102,0.00196237182047796
UZ,UZB,Uzbekistan,Tashkent,2021-01-08,2021-01-06,100,4,477603.774633929,3,357651.954123111,11,84,8,1,11519057.7477068,66,5,90,5,22,74,4,10,85,5,35,62,3,23,72,5,19,77,4,14,81,5,8,87,5,7,89,4,1,95,4,10,84,6,25,71,4,14,78,8,8,6,86,54,36,10,8,42,50,1,7,0,92,47,32,21,62,18,20,34,44,22,44,33,23,28,49,23,20,58,22,50,29,21,25,11,7,7,50,12,64,24,43,10,7,7,5,5,23,25,18,16,17,24,1,3,18,13,34,31,1,2,17,17,33,30,13,34,13,9,31,9,15,22,23,31,28,40,0,0,32,0,17,24,14,10,3,0,32,52,12,3,33,15.702479338843,28.7508824183951,30.5555555555556,16.3865346708363,5.7373046875,4.87834617160136,0.04,0.0384072934108425,0.0414620522871336,0.000115125006099556,0.03,0.0334344809563718,0.0310487161325598,0.000100164172597401,0.00184439973172368,0.00108894494375067
UZ,UZB,Uzbekistan,Tashkent City,2021-01-08,2021-01-03,100,1,96627.5180676327,0,0,88,92,8,2,10234286.7867983,72,1,98,1,15,85,0,9,91,0,27,72,1,22,77,1,14,85,1,8,91,1,2,97,1,5,94,1,2,97,1,11,88,1,16,83,1,17,78,5,6,11,83,61,33,6,8,51,41,2,6,0,92,47,37,16,59,24,17,35,49,16,61,23,16,29,55,16,25,59,16,63,20,17,24,17,10,12,37,12,68,20,41,22,6,5,3,3,20,16,10,23,31,20,0,3,21,14,38,24,1,7,15,16,38,23,28,34,5,8,25,6,11,19,40,24,41,33,0,0,26,5,23,30,10,5,1,0,26,65,5,1,29,30.5555555555556,53.9793770633577,44.8979591836735,54.3571371841972,4.97404844290657,2.6651587285148,0.01,0.0195013954179879,0.00944154879383267,5.92489931369623e-05,0,0,0,0,0.0134721371708512,0.00279574739477294
UZ,UZB,Uzbekistan,Tashkent,2021-01-09,2021-01-07,100,2,237700.133612293,2,237700.133612293,13,87,7,0,11302145.6362193,68,3,92,5,20,78,2,9,87,4,31,67,2,25,71,4,22,74,4,16,80,4,9,87,4,11,85,4,3,93,4,9,86,5,22,74,4,12,81,7,8,4,88,48,42,10,7,37,56,0,7,0,93,53,31,16,66,19,15,42,40,18,54,30,16,33,49,18,22,61,17,51,30,19,24,7,10,10,49,15,62,23,46,12,5,7,4,4,22,20,18,16,22,24,3,2,21,12,37,25,3,2,22,18,31,24,21,28,16,8,27,10,12,23,28,27,30,39,0,0,31,0,20,21,16,8,4,0,31,56,10,2,32,17.283950617284,30.4162697930961,36.1111111111111,16.3865346708363,5.5419921875,5.00286444099951,0.02,0.0274394957835608,0.021031416623278,8.36539172022336e-05,0.02,0.0274394957835608,0.021031416623278,8.36539172022336e-05,0.00210458151206087,0.00114283802027824
