ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
SI,SVN,Slovenia,Osrednjeslovenska,2021-01-02,2021-01-01,100,0,0,0,0,100,93,18,3,518452.914277603,84,1,99,0,7,93,0,2,98,0,16,84,0,19,81,0,6,94,0,7,93,0,3,96,1,3,97,0,2,98,0,10,90,0,12,88,0,28,68,4,7,21,72,36,61,3,18,17,65,3,15,0,82,12,83,5,20,74,6,7,87,6,44,50,6,3,91,6,5,89,6,45,50,5,38,5,2,0,55,10,83,7,65,15,9,0,1,3,7,33,29,22,9,7,1,1,9,25,54,10,0,0,11,23,55,11,30,40,12,7,11,1,5,20,63,11,40,44,0,1,15,3,12,18,21,17,12,1,16,51,12,17,20,11.6609977324263,14.940703557574,16,19.832633040858,3.33790580704161,2.38629907505004,0,0,0,0,0,0,0,0,0.0151446312282296,0.0029457305723907
SI,SVN,Slovenia,Osrednjeslovenska,2021-01-03,2021-01-02,100,1,8911.53169000391,1,8911.53169000391,90,93,14,2,565620.010899572,79,2,98,0,7,93,0,1,99,0,12,88,0,16,84,0,6,94,0,5,95,0,2,98,0,2,98,0,3,97,0,6,94,0,10,90,0,32,64,4,4,28,68,31,65,4,14,16,70,2,12,0,86,10,84,6,12,82,6,3,91,6,41,53,6,0,94,6,3,91,6,27,67,6,23,3,1,0,73,11,80,9,59,20,4,1,1,6,9,30,34,24,3,9,0,2,8,24,54,12,0,1,8,24,54,13,26,38,13,10,13,1,7,13,66,13,38,41,0,0,21,8,15,12,18,15,11,0,21,48,13,15,24,35.3,66.3193452587973,10.7015457788347,7.21816755924759,3.80886426592798,2.71430453222336,0.01,0.0195013954179879,0.0157553331181315,0.000324527151798859,0.01,0.0195013954179879,0.0157553331181315,0.000324527151798859,0.0136301681054066,0.00279671324317897
SI,SVN,Slovenia,Podravska,2021-01-03,2021-01-01,100,1,3814.89163667114,1,3814.89163667114,145,88,16,2,556428.877896497,76,2,96,2,8,91,1,1,98,1,10,88,2,11,88,1,6,92,2,6,93,1,5,94,1,5,94,1,2,97,1,5,94,1,13,86,1,32,62,6,4,26,70,30,61,9,16,14,70,2,13,1,84,18,67,15,23,63,14,5,79,16,37,49,14,2,83,15,5,80,15,36,50,14,28,7,0,1,64,7,77,16,58,15,4,3,1,3,16,35,22,16,11,16,0,0,10,14,55,21,0,2,9,16,52,21,30,24,15,11,20,2,9,20,50,19,38,37,0,0,25,3,8,13,19,13,14,5,25,24,15,35,26,10.8220603537981,18.4661268410871,21.4497041420118,21.0148743299653,3.79591836734694,1.95914670181028,0.01,0.0195013954179879,0.00685602740658036,0.000216813159648925,0.01,0.0195013954179879,0.00685602740658036,0.000216813159648925,0.0232074263764405,0.00373329445979688
SI,SVN,Slovenia,Osrednjeslovenska,2021-01-04,2021-01-03,100,0,0,0,0,97,92,19,2,567933.706881178,76,0,100,0,3,97,0,0,100,0,10,90,0,9,91,0,6,94,0,4,96,0,1,99,0,1,99,0,1,99,0,3,97,0,9,91,0,29,66,5,3,26,71,34,59,7,19,15,66,2,17,0,81,15,75,10,22,68,10,0,90,10,36,54,10,0,90,10,3,87,10,30,60,10,25,3,2,0,70,14,73,13,52,19,4,3,4,6,12,34,27,22,5,12,0,2,7,28,47,16,0,6,8,22,48,16,19,39,17,8,17,1,4,15,63,17,27,46,0,2,25,9,9,15,11,22,10,0,24,47,8,20,25,31.4444444444445,38.8698913641595,14.3491124260355,10.1210245936699,3.90317132670295,2.27934888369917,0,0,0,0,0,0,0,0,0.0148499693815064,0.00293318171951812
SI,SVN,Slovenia,Podravska,2021-01-04,2021-01-02,100,1,3814.89163667114,1,3814.89163667114,92,88,18,1,532941.453196645,73,1,99,0,6,94,0,2,98,0,8,92,0,13,87,0,3,97,0,5,95,0,2,98,0,5,95,0,2,98,0,3,97,0,10,90,0,35,61,4,6,26,68,31,62,7,18,13,69,1,16,1,82,23,62,15,30,56,14,5,80,15,35,52,13,4,81,15,6,79,15,36,50,14,27,6,1,2,64,5,77,18,56,12,3,3,3,5,18,36,17,19,10,18,0,1,6,18,54,21,0,3,6,21,49,21,28,27,15,7,23,0,11,16,51,22,42,30,0,0,28,5,7,12,18,15,13,2,28,30,14,27,29,21.2620027434842,34.9797962850033,12.6200274348422,12.0784629806245,3.88165680473373,2.2933479233022,0.01,0.0195013954179879,0.00715818147338508,0.000226333960505105,0.01,0.0195013954179879,0.00715818147338508,0.000226333960505105,0.0147247119078105,0.00298661869290316
SI,SVN,Slovenia,Savinjska,2021-01-04,2021-01-01,100,0,0,0,0,226,84,14,5,697419.274976107,81,0,98,2,19,79,2,4,93,3,15,84,1,18,80,2,14,84,2,5,93,2,7,91,2,5,93,2,5,94,1,8,89,3,18,80,2,43,53,4,13,29,58,32,60,8,14,18,68,5,9,0,86,20,70,10,27,64,9,7,84,9,38,53,9,6,85,9,2,89,9,38,53,9,29,7,1,1,62,9,77,14,56,10,3,4,5,10,12,24,28,29,7,12,0,0,5,23,56,16,0,0,5,23,56,16,20,35,16,14,15,1,5,15,64,15,29,50,0,1,20,4,10,25,17,16,10,0,18,20,11,48,21,18.7160493827161,36.9167744452414,23.5171696149844,34.0796800354629,3.86259040105194,2.36933965624809,0,0,0,0,0,0,0,0,0.0378940308517773,0.00484591877448367
SI,SVN,Slovenia,Gorenjska,2021-01-05,2021-01-02,100,0,0,0,0,184,93,15,3,685008.3784165,88,1,97,2,4,95,1,1,97,2,17,82,1,12,86,2,8,91,1,4,94,2,2,97,1,6,92,2,5,94,1,6,92,2,12,87,1,38,60,2,10,27,63,40,57,3,15,25,60,3,11,1,85,16,78,6,33,61,6,1,93,6,38,56,6,1,93,6,4,90,6,35,60,5,27,4,1,3,65,5,90,5,64,15,4,5,0,7,5,30,32,20,13,5,2,2,3,25,59,9,3,3,8,28,48,10,23,29,22,17,9,3,8,19,61,9,44,44,0,1,11,10,9,21,23,13,11,2,11,21,23,41,15,20.265306122449,26.5560663746175,16.8962350780533,17.4576475408922,3.14186851211073,2.01647715217904,0,0,0,0,0,0,0,0,0.0278661214599425,0.00396989247912931
SI,SVN,Slovenia,Osrednjeslovenska,2021-01-05,2021-01-04,100,0,0,0,0,195,92,16,2,491221.893874608,86,2,98,0,5,95,0,1,99,0,11,89,0,10,90,0,6,94,0,3,97,0,0,99,1,2,98,0,2,97,1,4,96,0,6,93,1,29,67,4,6,23,71,31,63,6,16,15,69,2,13,1,84,24,68,8,45,47,8,11,81,8,36,57,7,2,88,10,7,85,8,29,63,8,23,3,2,1,71,12,79,9,62,20,3,2,1,4,8,49,21,11,10,9,1,1,5,21,63,9,1,1,6,22,61,9,27,35,23,5,10,2,2,22,65,9,39,44,0,1,16,5,10,19,20,17,15,1,13,58,6,16,20,26.4746227709191,39.1114740295433,31.2,77.8460018241143,3.30374753451677,2.06123988657595,0,0,0,0,0,0,0,0,0.0298530312308634,0.0041270334241253
SI,SVN,Slovenia,Podravska,2021-01-05,2021-01-03,100,1,7501.22191850081,1,7501.22191850081,115,91,13,1,541522.07742244,76,1,99,0,6,94,0,2,98,0,15,85,0,16,84,0,7,93,0,6,94,0,2,98,0,7,93,0,2,98,0,6,94,0,12,88,0,37,61,2,5,31,64,26,72,2,13,13,74,1,12,0,87,26,65,9,33,58,9,4,87,9,32,60,8,5,86,9,7,84,9,37,53,10,27,7,2,1,63,2,85,13,63,12,2,4,3,3,13,31,29,20,7,13,0,1,7,21,53,18,0,2,6,21,53,18,31,30,16,4,19,2,9,15,55,19,39,34,0,2,25,5,10,13,22,16,9,1,24,34,13,27,26,21.2244897959184,30.6024794347805,12.7777777777778,9.86822499861266,3.90795477087879,2.19745629909853,0.01,0.0195013954179879,0.0138521072939546,0.000311292714341711,0.01,0.0195013954179879,0.0138521072939546,0.000311292714341711,0.0177991023061446,0.0032240178193959
SI,SVN,Slovenia,Savinjska,2021-01-05,2021-01-02,100,0,0,0,0,207,83,13,4,727055.640282832,80,0,99,1,18,81,1,2,96,2,14,86,0,18,81,1,12,87,1,6,93,1,6,93,1,6,93,1,5,94,1,6,92,2,16,83,1,46,51,3,10,34,56,29,62,9,13,16,71,4,9,0,87,23,66,11,32,58,10,7,83,10,33,57,10,6,84,10,1,89,10,34,56,10,26,6,1,1,66,9,77,14,59,7,3,3,6,10,12,26,27,25,10,12,1,0,6,22,55,16,0,1,8,20,55,16,20,38,15,12,15,1,4,17,63,15,29,50,0,1,20,5,12,27,17,15,6,0,18,19,12,48,21,20.0108166576528,39.5451082306138,20.21484375,30.047261736771,3.91190006574622,2.32756305956423,0,0,0,0,0,0,0,0,0.0351264211776684,0.0047003698274053
