ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
HR,HRV,Croatia,Grad Zagreb,2021-01-02,2021-01-01,100,0,0,0,0,29,91,11,3,457819.172167024,83,2,98,0,15,85,0,5,95,0,23,77,0,24,76,0,14,86,0,8,92,0,7,93,0,6,94,0,2,98,0,6,94,0,24,76,0,12,84,4,3,8,89,39,56,5,11,27,62,3,8,0,89,5,87,8,49,43,8,11,81,8,45,47,8,3,89,8,17,75,8,47,45,8,39,3,3,2,53,11,77,12,34,30,13,8,1,5,9,28,25,29,8,10,3,7,23,25,27,15,3,3,21,20,39,14,23,40,12,11,14,3,7,24,52,14,31,50,0,1,18,9,18,25,12,12,6,1,17,76,2,3,19,15.6639373442506,28.6686083934782,59.1836734693878,42.4012028360474,2.984375,3.28916127347252,0,0,0,0,0,0,0,0,0.00448846927720167,0.0016299357908178
HR,HRV,Croatia,Grad Zagreb,2021-01-03,2021-01-03,131,2,6402.6166464567,2,6402.6166464567,113,121,11,5,456525.494989709,103,2,128,1,20,109,2,3,127,1,37,93,1,35,95,1,17,113,1,18,112,1,8,122,1,11,118,2,5,125,1,8,122,1,21,109,1,23,100,8,9,14,108,50,73,8,11,39,81,5,6,0,120,13,107,11,53,67,11,25,95,11,61,58,12,11,108,12,14,105,12,49,72,10,37,6,2,4,82,20,96,15,48,39,15,12,3,1,13,28,28,47,15,13,2,8,19,39,46,17,0,7,14,35,57,18,30,55,22,6,18,2,9,19,83,18,43,60,0,1,27,12,23,22,22,16,10,0,26,90,5,6,30,15.7662255828607,29.210227663563,33.5668934240363,69.197213817991,2.8034,1.58013886360751,0.0152671755725191,0.0209966979415278,0.0140246639382123,0.000341110297650354,0.0152671755725191,0.0209966979415278,0.0140246639382123,0.000341110297650354,0.0131532999650797,0.00240917551298918
HR,HRV,Croatia,Osjecko-Baranjska,2021-01-03,2021-01-01,100,5,20728.5074108784,4,18539.5012774072,54,90,9,8,558439.318849421,81,6,93,1,19,80,1,12,87,1,33,66,1,24,75,1,18,82,0,13,86,1,11,88,1,7,92,1,6,93,1,11,88,1,23,77,0,26,70,4,12,13,75,30,63,7,9,20,71,8,1,0,91,16,72,12,49,41,10,17,73,10,35,55,10,3,86,11,9,81,10,34,55,11,28,3,2,1,66,12,75,13,25,41,7,11,3,2,11,24,22,30,12,12,1,5,11,31,38,14,1,5,9,29,42,14,27,36,14,8,15,4,4,21,56,15,37,42,0,0,21,10,16,22,17,8,6,2,19,42,14,22,22,13.2026627218935,23.0581523903602,13.5,10.1437042958727,2.3781413391803,1.55391512574762,0.05,0.042716424707947,0.037118638876622,0.000495841083482882,0.04,0.0384072934108425,0.0331987749637777,0.000469882988178463,0.00845070422535211,0.00224440520903016
HR,HRV,Croatia,Splitsko-Dalmatinska,2021-01-03,2021-01-02,100,0,0,0,0,60,91,8,4,589561.581691139,84,2,96,2,10,88,2,3,94,3,17,81,2,19,78,3,10,89,1,5,92,3,3,94,3,5,93,2,4,93,3,6,91,3,19,79,2,25,74,1,8,16,76,35,63,2,8,27,65,4,4,0,92,7,84,9,42,49,9,20,71,9,53,38,9,8,83,9,6,85,9,46,44,10,35,9,1,1,54,8,80,12,28,30,12,11,2,7,10,31,31,22,6,10,1,2,13,24,48,12,1,4,15,21,47,12,13,47,19,9,12,2,7,17,62,12,31,52,1,0,16,10,14,16,18,22,5,0,15,56,21,7,16,10.5462412114657,9.13961853451644,20.7612456747405,16.7824528175343,2.25340136054422,1.46699448531629,0,0,0,0,0,0,0,0,0.0092864881597276,0.00233882656622106
HR,HRV,Croatia,Zagrebačka,2021-01-03,2021-01-01,100,2,16865.4497394359,1,4047.06199829111,40,86,6,5,795794.319522115,77,3,96,1,11,88,1,3,96,1,26,73,1,24,75,1,14,85,1,10,89,1,8,91,1,5,94,1,6,93,1,4,95,1,20,79,1,18,76,6,6,11,83,30,61,9,6,24,70,5,1,0,94,15,74,11,52,37,11,12,77,11,46,43,11,7,82,11,7,82,11,42,47,11,30,9,2,1,58,13,74,13,36,31,10,5,0,6,12,30,25,28,5,12,3,4,20,33,22,18,3,5,15,26,33,18,26,32,18,6,18,3,3,26,50,18,27,49,0,1,23,10,11,20,16,15,4,3,21,39,23,13,25,17.7283950617284,25.7567350933433,40,24.4948974278318,2.54501385041551,1.38144153561914,0.02,0.0274394957835608,0.0211932271011483,0.000316442423919259,0.01,0.0195013954179879,0.00508556281316688,0.000156282392626542,0.00655093350802489,0.0020234575124627
HR,HRV,Croatia,Grad Zagreb,2021-01-04,2021-01-04,109,2,6368.58081916277,1,3602.10598052228,51,102,9,0,420002.226981789,83,2,104,3,21,86,2,1,105,3,29,77,3,31,77,1,13,94,2,7,99,3,6,101,2,9,97,3,4,102,3,3,103,3,17,89,3,15,90,4,5,9,95,45,59,5,9,35,65,0,9,0,100,18,78,13,58,39,12,16,80,13,48,48,13,11,87,11,22,74,13,46,52,11,33,9,1,3,63,11,84,14,37,36,7,10,2,3,14,16,32,31,15,15,3,16,15,27,31,17,2,10,13,26,41,17,23,45,18,4,19,3,8,20,59,19,44,41,0,1,23,3,31,19,17,13,3,1,22,76,2,4,27,9.73691245266206,15.8756623216172,38.6041666666667,42.450284722011,2.83219625489912,1.59503159293752,0.018348623853211,0.0251950503612202,0.0151632072642293,0.000369572767972869,0.0091743119266055,0.0178986477811282,0.00857639733581332,0.000278871651101533,0.00704225352112676,0.00192592798025251
HR,HRV,Croatia,Osjecko-Baranjska,2021-01-04,2021-01-02,100,3,15865.3289376903,3,15865.3289376903,72,92,8,7,503766.19489774,85,3,96,1,23,77,0,12,88,0,30,70,0,25,75,0,16,84,0,11,89,0,11,89,0,7,93,0,6,94,0,11,89,0,22,78,0,27,69,4,11,15,74,34,59,7,8,26,66,7,1,0,92,20,71,9,51,42,7,14,79,7,49,45,6,4,89,7,7,87,6,44,49,7,35,6,2,1,56,9,81,10,20,39,12,15,2,3,9,23,24,34,10,9,2,4,11,25,46,12,2,5,6,25,50,12,26,37,13,10,14,6,2,22,57,13,37,48,0,0,15,11,16,22,20,11,5,1,14,50,14,21,15,20.12,36.3237371088249,13.6105860113422,10.5122574978349,2.35260770975057,1.47810693150209,0.03,0.0334344809563718,0.0314934370316588,0.000482275160805029,0.03,0.0334344809563718,0.0314934370316588,0.000482275160805029,0.0110226576852419,0.00253198619886511
HR,HRV,Croatia,Primorsko-Goranska,2021-01-04,2021-01-02,100,3,12926.2605731346,1,5262.96653083409,58,90,11,4,446850.147371226,80,4,96,0,8,92,0,7,93,0,22,78,0,20,80,0,10,90,0,5,95,0,5,95,0,3,97,0,9,91,0,3,97,0,13,87,0,24,73,3,9,13,78,38,58,4,11,26,63,4,7,0,89,10,81,9,46,46,8,20,71,9,43,49,8,7,84,9,8,82,10,35,58,7,25,7,0,3,65,13,75,12,30,27,12,14,3,3,11,30,24,28,7,11,0,1,9,18,55,17,0,1,9,22,52,16,23,32,23,5,17,3,8,17,55,17,33,48,0,0,19,9,14,14,19,16,9,1,18,48,25,6,21,15.5625,25.2772289082892,20.0692041522491,18.9539169256045,2.69559500328731,1.4103282091998,0.03,0.0334344809563718,0.0289275065683171,0.000491415063538049,0.01,0.0195013954179879,0.0117779227819339,0.000316321539464164,0.00907668231611894,0.00232531211150523
HR,HRV,Croatia,Splitsko-Dalmatinska,2021-01-04,2021-01-03,100,1,3676.66381564994,0,0,47,94,10,5,554234.313089386,80,2,96,2,11,87,2,2,95,3,19,79,2,21,76,3,12,87,1,8,89,3,7,90,3,5,93,2,3,94,3,4,93,3,19,79,2,19,79,2,4,14,82,30,66,4,10,20,70,5,5,0,90,10,82,8,58,34,8,21,71,8,50,42,8,9,84,7,9,83,8,47,45,8,36,7,1,2,54,10,78,12,21,32,17,8,3,9,10,26,30,28,5,11,2,2,16,29,37,14,1,4,16,22,42,15,18,35,20,12,15,4,7,22,52,15,28,52,0,1,19,8,22,20,15,9,8,0,18,48,19,11,22,13.1198347107438,17.2589771990198,20.8888888888889,10.9447868772471,2.6986001011975,2.20725169056166,0.01,0.0195013954179879,0.00663377154538783,0.000213715655598713,0,0,0,0,0.00704225352112676,0.00200620912679831
HR,HRV,Croatia,Zagrebačka,2021-01-04,2021-01-02,100,2,16044.9376118688,1,3226.54987072404,34,88,5,4,849734.956223281,77,3,96,1,14,85,1,5,94,1,21,78,1,22,77,1,16,83,1,8,91,1,6,93,1,5,94,1,7,92,1,7,92,1,16,83,1,15,79,6,3,11,86,32,59,9,5,27,68,4,1,0,95,18,70,12,52,36,12,16,72,12,53,35,12,7,81,12,10,78,12,46,42,12,33,9,3,1,54,9,78,13,40,34,6,4,0,3,13,22,25,33,6,14,3,4,18,35,24,16,1,6,13,31,33,16,23,33,23,5,16,4,3,29,50,14,19,57,1,2,21,11,18,16,11,17,5,3,19,35,25,18,22,20.7679826933478,28.9505655653239,41.9753086419753,22.0673616440981,2.92590027700831,1.51323316686198,0.02,0.0274394957835608,0.018882284992937,0.00028939710448832,0.01,0.0195013954179879,0.00379712502950886,0.000130769870272931,0.00544174135723432,0.00182415459998927
