ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,B2.mean,B2.sd,B4.mean,B4.sd,E5.mean,E5.sd,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-06,2021-01-02,100,5,955443.565818826,5,955443.565818826,35,87,12,5,17744449.6076682,47,13,83,4,22,75,3,4,90,6,23,72,5,19,77,4,20,76,4,7,90,3,4,92,4,5,91,4,11,84,5,7,88,5,24,71,5,13,75,12,8,5,87,31,56,13,12,17,71,5,5,2,88,43,34,23,49,26,25,31,43,26,40,35,25,21,54,25,41,35,24,36,41,23,15,8,6,6,65,16,56,28,30,28,10,2,1,1,28,26,16,22,8,28,1,0,10,21,37,31,1,1,8,19,39,32,33,17,12,6,32,22,10,6,29,33,46,0,0,2,52,2,23,11,8,4,0,1,51,30,18,0,52,14.68,27.1401803191339,24.3055555555556,19.2859703722331,7.89930555555556,5.10234957041282,0.05,0.042716424707947,0.0538446436459734,0.000105019344732633,0.05,0.042716424707947,0.0538446436459734,0.000105019344732633,0.00566618099401004,0.00187184816162422
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-07,2021-01-02,100,6,948317.111796163,5,870057.952925126,42,86,11,6,17009264.6314592,47,15,81,4,23,73,4,3,91,6,29,66,5,19,76,5,21,75,4,5,92,3,7,89,4,8,89,3,10,85,5,10,86,4,28,67,5,14,74,12,10,3,87,30,55,15,11,17,72,6,3,2,89,47,30,23,49,26,25,31,43,26,42,33,25,20,55,25,41,36,23,33,44,23,14,5,7,7,67,17,56,27,31,29,11,0,1,1,27,28,16,19,10,27,0,1,9,25,36,29,0,2,7,20,41,30,32,18,13,6,31,24,7,6,32,31,46,0,0,2,52,2,18,16,8,4,1,1,50,30,19,0,51,14.5785123966942,24.9382240335609,29.1666666666667,21.1714978977002,8.03831736776343,4.75719209098563,0.06,0.046546565661405,0.0557529753545146,0.000109039075128716,0.05,0.042716424707947,0.0511520028511947,0.000104697175662913,0.00687848018342614,0.00207308511130777
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-08,2021-01-03,100,6,948317.111796163,5,870057.952925126,41,84,11,6,16325054.8422424,46,11,85,4,26,70,4,2,92,6,31,64,5,18,77,5,22,74,4,6,91,3,8,88,4,8,89,3,8,87,5,9,87,4,29,66,5,14,72,14,8,5,87,29,55,16,11,16,73,6,3,2,89,50,25,25,46,27,27,31,41,28,42,31,27,18,55,27,41,34,25,30,45,25,13,6,5,6,70,19,54,27,35,26,10,0,0,1,28,27,17,19,9,28,0,1,8,24,35,32,0,1,7,19,40,33,34,14,11,7,34,22,8,5,31,34,45,0,0,2,53,2,17,17,6,5,1,1,51,31,17,0,52,11.7123531505874,13.7776525922194,28.4722222222222,21.1590696618785,8.42013888888889,4.7460310136145,0.06,0.046546565661405,0.0580896738761525,0.000113468421883581,0.05,0.042716424707947,0.05329586707873,0.000108961900413996,0.00687458081824279,0.00209702898611909
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-09,2021-01-05,100,6,876820.015728615,4,676437.798930663,53,84,13,6,15243369.5694401,39,12,85,3,23,75,2,3,93,4,28,69,3,21,74,5,27,71,2,8,89,3,7,90,3,7,91,2,9,86,5,7,90,3,28,69,3,19,67,14,9,9,82,32,50,18,13,17,70,6,7,0,87,51,22,27,40,31,29,32,39,29,39,32,29,19,50,31,39,34,27,26,48,26,11,5,4,6,74,20,53,27,36,28,7,0,0,1,28,25,17,17,13,28,0,2,7,21,39,31,0,2,9,13,44,32,36,14,8,6,36,18,10,7,29,36,43,0,0,2,55,1,16,16,8,4,1,0,54,25,17,1,57,10.2880658436214,13.2939994914742,18.3391003460208,12.4579488078856,8.95691609977324,5.3578725483051,0.06,0.046546565661405,0.0575214037640642,0.00011688481333622,0.04,0.0384072934108425,0.0443758708236521,0.000103377160561827,0.00888665325285044,0.00238182611855856
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-10,2021-01-06,100,7,1119506.24990788,4,676437.798930663,52,83,13,6,15865222.9746287,41,13,86,1,19,79,2,2,95,3,29,70,1,22,75,3,25,74,1,8,90,2,8,90,2,6,92,2,10,86,4,8,90,2,29,69,2,21,65,14,11,9,80,28,54,18,13,13,74,6,7,0,87,51,23,26,38,34,28,31,41,28,40,32,28,21,49,30,40,34,26,26,49,25,12,4,4,6,74,20,54,26,38,27,7,1,0,0,27,29,12,19,13,27,0,2,9,21,38,30,0,2,9,16,42,31,34,15,9,7,35,15,12,9,29,35,45,0,0,2,53,1,12,16,11,6,2,0,52,27,16,1,56,10.880430603614,12.9133016816554,16.0493827160494,11.729350570717,9.51865873445105,5.80428772360223,0.07,0.0500078962992033,0.0705635370960853,0.000126015807081007,0.04,0.0384072934108425,0.0426365138398878,9.94155396783005e-05,0.0088240285083998,0.00238774917847651
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-11,2021-01-06,100,7,1119506.24990788,4,676437.798930663,51,82,12,5,15333446.4809962,38,13,86,1,19,79,2,2,95,3,29,70,1,21,76,3,24,75,1,8,90,2,8,90,2,6,92,2,10,86,4,9,89,2,27,71,2,20,65,15,10,9,81,27,54,19,12,14,74,5,7,0,88,48,23,29,38,32,30,30,40,30,40,30,30,21,47,32,38,34,28,27,45,28,13,4,4,6,73,18,53,29,35,27,7,1,0,0,30,27,11,19,13,30,0,2,9,19,37,33,0,2,8,16,40,34,33,15,7,7,38,13,12,9,28,38,42,1,0,1,56,1,12,12,11,6,3,0,55,25,15,1,59,12.0225694444444,14.0132993609116,17.6470588235294,12.4783549621155,10.25,6.4500049691891,0.07,0.0500078962992033,0.0730107384074,0.000130214372425272,0.04,0.0384072934108425,0.0441151830913566,0.000102783884023371,0.00875987633115768,0.00239359359780438
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-12,2021-01-06,100,6,907878.69957065,3,464810.248593436,50,82,14,4,15576585.9643861,43,12,87,1,20,77,3,2,95,3,27,71,2,19,77,4,22,76,2,8,89,3,8,89,3,6,92,2,9,87,4,8,90,2,26,71,3,20,65,15,10,9,81,29,52,19,14,14,72,4,10,0,86,51,21,28,39,32,29,32,39,29,42,29,29,20,49,31,41,32,27,29,45,26,16,4,2,7,71,16,57,27,36,28,8,2,0,0,26,29,11,20,14,26,0,2,13,20,37,28,0,2,11,18,41,28,31,18,10,8,33,13,11,12,32,32,48,1,0,1,50,1,16,12,12,6,3,1,49,29,16,1,54,13.0828429153463,14.9198838245073,17.3010380622837,12.7306723435468,8.52272727272727,6.04544659746096,0.06,0.046546565661405,0.0582848322248791,0.000116345478735488,0.03,0.0334344809563718,0.029840316078001,8.44958295271565e-05,0.00858811405015459,0.00237021614882362
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-13,2021-01-07,100,7,1284745.85427507,3,464810.248593436,39,84,14,3,15889463.905506,44,12,87,1,20,77,3,2,95,3,23,75,2,20,76,4,20,78,2,8,89,3,6,91,3,4,93,3,9,87,4,7,90,3,24,73,3,17,69,14,9,8,83,27,55,18,14,13,73,3,11,0,86,52,23,25,40,33,27,31,43,26,43,30,27,25,47,28,45,31,24,31,46,23,18,4,1,8,69,16,60,24,36,28,8,5,0,0,23,28,15,20,14,23,0,1,14,21,39,25,0,1,11,19,44,25,32,21,8,8,31,14,17,14,25,30,49,1,0,1,49,1,18,11,12,6,2,1,49,30,15,1,54,12.1199500208247,14.2577968424747,17.3333333333333,12.5483193081909,8.67768595041322,6.43333783421952,0.07,0.0500078962992033,0.0808552045503488,0.000134041544970266,0.03,0.0334344809563718,0.0292527332172843,8.28571101391415e-05,0.00653923541247485,0.00204558777566548
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-14,2021-01-09,100,6,1123391.12138698,2,303455.515705343,36,86,16,2,17040116.8406875,45,11,87,2,17,79,4,2,94,4,21,76,3,16,79,5,18,79,3,7,89,4,4,92,4,3,93,4,8,87,5,7,89,4,24,73,3,17,72,11,9,8,83,28,58,14,16,12,72,2,14,0,84,52,27,21,42,35,23,32,46,22,44,33,23,25,51,24,48,32,20,33,47,20,20,4,2,7,67,14,63,23,33,29,11,5,0,0,22,26,17,18,17,22,0,1,17,22,38,22,0,1,14,21,42,22,39,19,7,8,27,18,17,14,25,26,51,1,0,0,48,1,17,14,13,4,2,1,48,29,16,1,54,9.37075599818922,9.87711189746952,18.3673469387755,13.9280179417461,11.7530864197531,21.5484848458543,0.06,0.046546565661405,0.0659262569552694,0.000117823412875835,0.02,0.0274394957835608,0.0178083001743725,6.27944369207252e-05,0.0058958401572224,0.0019202531535082
CD,COD,Democratic Republic of the Congo,Kinshasa,2021-01-15,2021-01-09,100,6,1104223.32045126,2,303455.515705343,33,82,14,1,17687032.7816839,40,10,86,4,17,77,6,1,94,5,23,72,5,17,78,5,19,76,5,5,89,6,7,87,6,5,89,6,7,87,6,9,86,5,27,68,5,18,67,15,9,8,83,27,54,19,14,13,73,1,12,1,86,45,26,29,40,30,30,28,43,29,41,29,30,21,49,30,44,28,28,32,41,27,20,5,2,5,68,14,56,30,28,26,10,5,0,2,29,26,15,19,11,29,1,1,14,20,34,30,0,0,12,19,40,29,32,19,7,8,34,17,17,11,22,33,43,1,0,1,55,1,17,11,10,3,2,1,55,25,16,0,59,13.1379962192817,15.2481161303247,14.6666666666667,11.8723367940933,12.4925639500297,24.8624719404738,0.06,0.046546565661405,0.062431236153684,0.000112751708840577,0.02,0.0274394957835608,0.017156948791297,6.05177417738567e-05,0.00566815527310203,0.00192840626651207
