"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"185",2020-10-06,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"186",2020-10-07,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"187",2020-10-08,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"188",2020-10-09,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"189",2020-10-10,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"190",2020-10-11,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"191",2020-10-12,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"192",2020-10-13,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"193",2020-10-14,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"194",2020-10-15,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"195",2020-10-16,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"196",2020-10-17,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"197",2020-10-18,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"198",2020-10-19,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"199",2020-10-20,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"200",2020-10-21,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"201",2020-10-22,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"202",2020-10-23,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930438
"203",2020-10-24,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
"204",2020-10-25,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
"205",2020-10-26,0.00729645922879862,0,0,0,0.00763401797214249,0.0074104844449806,0.00785755149930439
