"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"108",2020-07-08,0.0428985507246377,0,0,0,0.0416068489785975,0.0411480399191359,0.0420656580380592
"109",2020-07-09,0.0428985507246377,0,0,0,0.0416068489785975,0.0411480399191359,0.0420656580380592
"110",2020-07-10,0.0428985507246377,0,0,0,0.0416068489785975,0.0411480399191359,0.0420656580380592
"111",2020-07-11,0.0428985507246377,0,0,0,0.0416068489785975,0.0411480399191359,0.0420656580380592
"112",2020-07-12,0.0428985507246377,0,0,0,0.0416068489785975,0.0411480399191359,0.0420656580380592
"113",2020-07-13,0.0428985507246377,0,0,0,0.0416068489785975,0.0411480399191359,0.0420656580380592
"114",2020-07-14,0.0428985507246377,0,0,0,0.0416068489785976,0.0411480399191359,0.0420656580380592
"115",2020-07-15,0.0428985507246377,0,0,0,0.0416068489785976,0.0411480399191359,0.0420656580380592
"116",2020-07-16,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"117",2020-07-17,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"118",2020-07-18,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"119",2020-07-19,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"120",2020-07-20,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"121",2020-07-21,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"122",2020-07-22,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"123",2020-07-23,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"124",2020-07-24,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"125",2020-07-25,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"126",2020-07-26,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"127",2020-07-27,0.0428985507246377,0,0,0,0.0416068489785976,0.041148039919136,0.0420656580380592
"128",2020-07-28,0.0428985507246377,0,0,0,0.0416068489785977,0.041148039919136,0.0420656580380593
"129",2020-07-29,0.0428985507246377,0,0,0,0.0416068489785977,0.041148039919136,0.0420656580380593
"130",2020-07-30,0.0420641128114289,0,0,0,0.0416068489785977,0.041148039919136,0.0420656580380593
"131",2020-07-31,0.0398780571374097,0,0,0,0.0416068489785977,0.041148039919136,0.0420656580380593
"132",2020-08-01,0.0398780571374097,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"133",2020-08-02,0.0398780571374097,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"134",2020-08-03,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"135",2020-08-04,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"136",2020-08-05,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"137",2020-08-06,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"138",2020-08-07,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"139",2020-08-08,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"140",2020-08-09,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"141",2020-08-10,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191361,0.0420656580380593
"142",2020-08-11,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191362,0.0420656580380593
"143",2020-08-12,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191362,0.0420656580380593
"144",2020-08-13,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191362,0.0420656580380593
"145",2020-08-14,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191362,0.0420656580380593
"146",2020-08-15,0.0396761188094979,0,0,0,0.0416068489785977,0.0411480399191362,0.0420656580380593
"147",2020-08-16,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"148",2020-08-17,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"149",2020-08-18,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"150",2020-08-19,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"151",2020-08-20,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"152",2020-08-21,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"153",2020-08-22,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"154",2020-08-23,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"155",2020-08-24,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"156",2020-08-25,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"157",2020-08-26,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"158",2020-08-27,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191362,0.0420656580380594
"159",2020-08-28,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191363,0.0420656580380594
"160",2020-08-29,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191363,0.0420656580380594
"161",2020-08-30,0.0396761188094979,0,0,0,0.0416068489785978,0.0411480399191363,0.0420656580380594
"162",2020-08-31,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"163",2020-09-01,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"164",2020-09-02,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"165",2020-09-03,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"166",2020-09-04,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"167",2020-09-05,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"168",2020-09-06,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"169",2020-09-07,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"170",2020-09-08,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191363,0.0420656580380595
"171",2020-09-09,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191364,0.0420656580380595
"172",2020-09-10,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191364,0.0420656580380595
"173",2020-09-11,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191364,0.0420656580380595
"174",2020-09-12,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191364,0.0420656580380595
"175",2020-09-13,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191364,0.0420656580380595
"176",2020-09-14,0.0396761188094979,0,0,0,0.0416068489785979,0.0411480399191364,0.0420656580380595
"177",2020-09-15,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380595
"178",2020-09-16,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380595
"179",2020-09-17,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380595
"180",2020-09-18,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380595
"181",2020-09-19,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380595
"182",2020-09-20,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380596
"183",2020-09-21,0.0396761188094979,0,0,0,0.041606848978598,0.0411480399191364,0.0420656580380596
