"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"172",2020-11-27,0.00914721974202406,0,0.0023667631500342,0,0.00887713305411524,0.00862897979881412,0.00912528630941636,0.00242157338728644,0.00231755808674583,0.00252558868782704
"173",2020-11-28,0.00914721974202406,0,0.0023667631500342,0,0.00887803444586468,0.00862993089500602,0.00912613799672334,0.00241158938733958,0.00230700602417469,0.00251617275050448
"174",2020-11-29,0.00914721974202406,0,0.0023667631500342,0,0.00887894198425605,0.0086308856523117,0.00912699831620041,0.00240136610330276,0.00229564644722453,0.00250708575938099
"175",2020-11-30,0.00914721974202406,0,0.0023667631500342,0,0.00887985579857825,0.0086318442201305,0.009127867377026,0.00239104274211117,0.0022837113602156,0.00249837412400674
"176",2020-12-01,0.00914721974202406,0,0.0023667631500342,0,0.00888077601818575,0.0086328067500827,0.0091287452862888,0.00238075619539467,0.00227145408539849,0.00249005830539085
"177",2020-12-02,0.00914721974202406,0,0.0023667631500342,0,0.00888170277249951,0.0086337733953625,0.00912963214963652,0.00237064102120674,0.00225913935201869,0.00248214269039478
"178",2020-12-03,0.00914721974202406,0,0.0023667631500342,0,0.00888263619100793,0.0086347443099759,0.00913052807203997,0.00236082950279839,0.00224703465095031,0.00247462435464648
"179",2020-12-04,0.00914721974202406,0,0.0023667631500342,0,0.0088835764032678,0.00863571964786319,0.00913143315867241,0.00235145178217161,0.00223540363641393,0.00246749992792929
"180",2020-12-05,0.00914721974202406,0,0.0023667631500342,0,0.00888452353890526,0.00863669956190617,0.00913234751590436,0.00234263606629829,0.0022245016684705,0.00246077046412608
"181",2020-12-06,0.00914721974202406,0,0.0023667631500342,0,0.00888547772761681,0.00863768420281963,0.009133271252414,0.00233450890415773,0.00221457315122143,0.00245444465709403
"182",2020-12-07,0.00914721974202406,0,0.0023667631500342,0,0.00888643909917031,0.00863867371792729,0.00913420448041333,0.00232719553312287,0.00220585012998814,0.00244854093625759
"183",2020-12-08,0.00914721974202406,0,0.0023667631500342,0,0.008887407783406,0.00863966824982196,0.00913514731699005,0.00232082029371069,0.00219855157556524,0.00244308901185614
"184",2020-12-09,0.00914721974202406,0,0.0023667631500342,0,0.0088883839102376,0.00864066793490986,0.00913609988556533,0.00231550711230336,0.0021928828058608,0.00243813141874591
"185",2020-12-10,0.00914721974202406,0,0.0023667631500342,0,0.00888936762252165,0.00864167291165254,0.00913706233339076,0.00231135667250776,0.00218899831302562,0.0024337150319899
"186",2020-12-11,0.00914721974202406,0,0.0023667631500342,0,0.00889035914875452,0.00864268337616294,0.0091380349213461,0.0023083391141099,0.00218683376354327,0.00242984446467653
"187",2020-12-12,0.00914721974202406,0,0.0023667631500342,0,0.00889135875246037,0.00864369954753932,0.00913901795738141,0.00230638049183803,0.00218624102973278,0.00242651995394328
"188",2020-12-13,0.00914721974202406,0,0.0023667631500342,0,0.00889236669740524,0.00864472164358547,0.00914001175122502,0.00230540857207131,0.00218706166959122,0.00242375547455141
"189",2020-12-14,0.00914721974202406,0,0.0023667631500342,0,0.00889338324749656,0.00864574988214779,0.00914101661284533,0.0023053525667573,0.00218912835329172,0.00242157678022287
"190",2020-12-15,0.00914721974202406,0,0.0023667631500342,0,0.00889440866678557,0.00864678448235627,0.00914203285121488,0.00230614284378803,0.00219226583534845,0.00242001985222762
"191",2020-12-16,0.00914721974202406,0,0.0023667631500342,0,0.00889544321947,0.00864782566569144,0.00914306077324856,0.00230771066094308,0.00219629201372967,0.0024191293081565
"192",2020-12-17,0.00914721974202406,0,0.0023667631500342,0,0.00889648716989666,0.00864887365687676,0.00914410068291655,0.00230998792232241,0.00220101953202786,0.00241895631261696
"193",2020-12-18,0.00914721974202406,0,0.0023667631500342,0,0.00889754078256414,0.00864992868459589,0.00914515288053239,0.00231290695641239,0.00220625837618433,0.00241955553664045
"194",2020-12-19,0.00914721974202406,0,0.0023667631500342,0,0.00889860432212578,0.00865099098203463,0.00914621766221692,0.0023164003151258,0.00221181985776317,0.00242098077248843
"195",2020-12-20,0.00914721974202406,0,0.0023667631500342,0,0.00889967805339236,0.00865206078724669,0.00914729531953804,0.00232040059333568,0.00221752218912701,0.00242327899754435
"196",2020-12-21,0.00914721974202406,0,0.0023667631500342,0,0.00890076224133524,0.00865313834334336,0.00914838613932712,0.00232484026858288,0.00222319748697111,0.00242648305019465
"197",2020-12-22,0.00914721974202406,0,0.0023667631500342,0,0.00890185715108934,0.0086542238985065,0.00914949040367219,0.00232965156077971,0.00222869951014252,0.00243060361141689
"198",2020-12-23,0.00914721974202406,0,0.0023667631500342,0,0.00890296304795626,0.00865531770582451,0.00915060839008802,0.00233476631185732,0.00223391090016272,0.00243562172355192
"199",2020-12-24,0.00914721974202406,0,0.0023667631500342,0,0.00890408019740753,0.00865642002295132,0.00915174037186374,0.0023401158854132,0.0022387484224081,0.0024414833484183
"200",2020-12-25,0.00914721974202406,0,0.0023667631500342,0,0.00890520886508788,0.00865753111158788,0.00915288661858787,0.00234563108650678,0.00224316495000857,0.002448097223005
"201",2020-12-26,0.00914721974202406,0,0.0023667631500342,0,0.00890634931681859,0.00865865123678627,0.0091540473968509,0.00235124210182681,0.00224714769992065,0.00245533650373298
"202",2020-12-27,0.00914721974202406,0,0.0023667631500342,0,0.00890750181860097,0.00865978066607608,0.00915522297112585,0.00235687846051244,0.00225071320981917,0.00246304371120572
"203",2020-12-28,0.00914721974202406,0,0.0023667631500342,0,0.00890866663661991,0.00866091966841332,0.0091564136048265,0.00236246901595155,0.00225390028355383,0.00247103774834928
"204",2020-12-29,0.00914721974202406,0,0.0023667631500342,0,0.0089098440372474,0.00866206851295137,0.00915761956154342,0.00236794194890378,0.00225676234578394,0.00247912155202362
"205",2020-12-30,0.00914721974202406,0,0.0023667631500342,0,0.00891103428704633,0.00866322746763457,0.00915884110645808,0.0023732247923024,0.00225936036668648,0.00248708921791831
"206",2020-12-31,0.00914721974202406,0,0.0023667631500342,0,0.00891223765277415,0.00866439679761384,0.00916007850793446,0.00237824447807681,0.00226175699669874,0.00249473195945489
"207",2021-01-01,0.00914721974202406,0,0.0023667631500342,0,0.00891345440138683,0.00866557676348509,0.00916133203928858,0.00238292740630747,0.00226401204902658,0.00250184276358836
"208",2021-01-02,0.00914721974202406,0,0.0023667631500342,0,0.00891468480004272,0.00866676761934992,0.00916260198073552,0.00238719953697503,0.00226617912241207,0.00250821995153799
"209",2021-01-03,0.00914721974202406,0,0.0023667631500342,0,0.00891592911610651,0.00866796961069922,0.00916388862151379,0.00239098650449741,0.00226830298061334,0.00251367002838149
"210",2021-01-04,0.00914721974202406,0,0.0023667631500342,0,0.00891718761715346,0.00866918297211973,0.00916519226218719,0.00239421375515935,0.00227041724267608,0.00251801026764262
"211",2021-01-05,0.00914721974202406,0,0.0023667631500342,0,0.00891846057097346,0.00867040792482364,0.00916651321712329,0.00239680670743203,0.00227254192008937,0.0025210714947747
"212",2021-01-06,0.00914721974202406,0,0.0023667631500342,0,0.00891974831066358,0.00867164473502183,0.00916785188630533,0.00239871044469028,0.00227467893722794,0.00252274195215261
"213",2021-01-07,0.00914721974202406,0,0.0023667631500342,0,0.00892105142997333,0.00867289389960597,0.00916920896034068,0.00239994852580189,0.00227680552423755,0.00252309152736622
"214",2021-01-08,0.00914721974202406,0,0.0023667631500342,0,0.00892237058818035,0.00867415597223607,0.00917058520412463,0.00240056465470162,0.00227888020047004,0.0025222491089332
"215",2021-01-09,0.00914721974202406,0,0.0023667631500342,0,0.00892370644503248,0.00867543150594425,0.00917198138412072,0.00240060308873872,0.00228084713542436,0.00252035904205308
"216",2021-01-10,0.00914721974202406,0,0.0023667631500342,0,0.0089250596607597,0.00867672105534997,0.00917339826616943,0.00240010852751604,0.0022826384983073,0.00251757855672478
"217",2021-01-11,0.00914721974202406,0,0.0023667631500342,0,0.0089264308960867,0.00867802517853125,0.00917483661364215,0.00239912600946434,0.00228417659659847,0.00251407542233022
"218",2021-01-12,0.00914721974202406,0,0.0023667631500342,0,0.0089278208122459,0.00867934443855121,0.00917629718594059,0.00239770081640516,0.00228537626423887,0.00251002536857144
"219",2021-01-13,0.00914721974202406,0,0.0023667631500342,0,0.00892923007099096,0.00868067940463948,0.00917778073734244,0.00239587838630417,0.00228614795783495,0.00250560881477339
"220",2021-01-14,0.00914721974202406,0,0.0023667631500342,0,0.00893065933461072,0.00868203065302816,0.00917928801619328,0.00239370423436981,0.00228640198696551,0.00250100648177411
"221",2021-01-15,0.00914721974202406,0,0.0023667631500342,0,0.00893210926594381,0.00868339876744213,0.00918081976444549,0.00239122388260824,0.00228605417200943,0.00249639359320705
"222",2021-01-16,0.00914721974202406,0,0.0023667631500342,0,0.0089335805283935,0.00868478433924318,0.00918237671754383,0.0023884827979069,0.00228503292053637,0.00249193267527743
"223",2021-01-17,0.00914721974202406,0,0.0023667631500342,0,0.00893507378594329,0.00868618796722835,0.00918395960465824,0.00238552633868411,0.00228328722249452,0.0024877654548737
"224",2021-01-18,0.00914721974202406,0,0.0023667631500342,0,0.00893658970317278,0.0086876102570821,0.00918556914926346,0.00238239971011172,0.00228079448589682,0.00248400493432662
"225",2021-01-19,0.00914721974202406,0,0.0023667631500342,0,0.00893812894527423,0.00868905182048278,0.00918720607006568,0.00237914792789218,0.00227756671627987,0.00248072913950449
"226",2021-01-20,0.00914721974202406,0,0.0023667631500342,0,0.00893969217806949,0.00869051327386336,0.00918887108227563,0.00237581579055004,0.00227365358411102,0.00247797799698906
"227",2021-01-21,0.00914721974202406,0,0.0023667631500342,0,0.00894128006802743,0.00869199523682692,0.00919056489922794,0.00237244786018108,0.00226914155719623,0.00247575416316594
"228",2021-01-22,0.00914721974202406,0,0.0023667631500342,0,0.00894289328228194,0.00869349833021755,0.00919228823434633,0.00236908845158998,0.00226414929304005,0.0024740276101399
"229",2021-01-23,0.00914721974202406,0,0.0023667631500342,0,0.00894453248865042,0.00869502317384691,0.00919404180345392,0.00236578162973944,0.00225882042255462,0.00247274283692425
"230",2021-01-24,0.00914721974202406,0,0.0023667631500342,0,0.00894619835565262,0.00869657038387736,0.00919582632742788,0.00236257121543034,0.00225331529886294,0.00247182713199774
"231",2021-01-25,0.00914721974202406,0,0.0023667631500342,0,0.00894789155253031,0.00869814056986258,0.00919764253519804,0.0023595007991332,0.00224780313905621,0.00247119845921019
"232",2021-01-26,0.00914721974202406,0,0.0023667631500342,0,0.00894961274926702,0.00869973433144617,0.00919949116708787,0.0023566137628962,0.00224245546681886,0.00247077205897353
"233",2021-01-27,0.00914721974202406,0,0.0023667631500342,0,0.00895136261660871,0.00870135225471994,0.00920137297849748,0.00235395331026457,0.00223744117781118,0.00247046544271797
"234",2021-01-28,0.00914721974202406,0,0.0023667631500342,0,0.0089531418260846,0.00870299490824233,0.00920328874392687,0.00235156250415932,0.00223292310610256,0.00247020190221608
"235",2021-01-29,0.00914721974202406,0,0.0023667631500342,0,0.00895495105002876,0.00870466283871901,0.00920523926133852,0.002349484312681,0.00222905572572135,0.00246991289964064
"236",2021-01-30,0.00914721974202406,0,0.0023667631500342,0,0.00895679096160204,0.00870635656634668,0.0092072253568574,0.00234776166282572,0.00222598353281242,0.00246953979283903
"237",2021-01-31,0.00914721974202406,0,0.0023667631500342,0,0.00895866223481463,0.00870807657982232,0.00920924788980694,0.00234643750212675,0.00222383964528888,0.00246903535896463
"238",2021-02-01,0.00914721974202406,0,0.0023667631500342,0,0.00896056554575695,0.00870982333224594,0.00921130775926796,0.0023455548493191,0.00222274411470445,0.00246836558393374
"239",2021-02-02,0.00914721974202406,0,0.0023667631500342,0,0.00896250198098471,0.0087115976527189,0.00921340630925051,0.00234513886704617,0.00222275774030461,0.00246751999378773
"240",2021-02-03,0.00914721974202406,0,0.0023667631500342,0,0.00896447363254186,0.00871340136733693,0.00921554589774679,0.00234516340600333,0.00222379913465469,0.00246652767735197
"241",2021-02-04,0.00914721974202406,0,0.0023667631500342,0,0.00896648274578129,0.00871523645249285,0.00921772903906974,0.0023455934110476,0.00222575025776433,0.00246543656433088
"242",2021-02-05,0.00914721974202406,0,0.0023667631500342,0,0.00896853156849929,0.00871710488756228,0.00921995824943631,0.00234639402428603,0.00222848096200072,0.00246430708657134
"243",2021-02-06,0.00914721974202406,0,0.0023667631500342,0,0.00897062235103173,0.00871900865900885,0.00922223604305461,0.00234753052722334,0.00223185059390015,0.00246321046054652
"244",2021-02-07,0.00914721974202406,0,0.0023667631500342,0,0.00897275734635587,0.00872094976349901,0.00922456492921273,0.00234896828820929,0.0022357094733464,0.00246222710307217
"245",2021-02-08,0.00914721974202406,0,0.0023667631500342,0,0.00897493881019787,0.0087229302100272,0.00922694741036855,0.0023506727151143,0.00223990070953141,0.0024614447206972
"246",2021-02-09,0.00914721974202406,0,0.0023667631500342,0,0.00897716900114605,0.00872495202105252,0.00922938598123958,0.00235260921318302,0.00224426281470048,0.00246095561166557
"247",2021-02-10,0.00914721974202406,0,0.0023667631500342,0,0.00897945018076961,0.00872701723264815,0.00923188312889107,0.00235474314803397,0.00224863354746827,0.00246085274859968
"248",2021-02-11,0.00914721974202406,0,0.0023667631500342,0,0.00898178461374339,0.00872912789366593,0.00923444133382085,0.00235703981379015,0.00225285528646609,0.00246122434111421
"249",2021-02-12,0.00914721974202406,0,0.0023667631500342,0,0.00898417456797806,0.00873128606391821,0.00923706307203791,0.00235946440633945,0.00225678193269438,0.00246214687998453
"250",2021-02-13,0.00914721974202406,0,0.0023667631500342,0,0.00898662231475625,0.00873349381138031,0.00923975081813219,0.00236198200173641,0.00226028684703496,0.00246367715643786
"251",2021-02-14,0.00914721974202406,0,0.0023667631500342,0,0.00898913012887434,0.00873575320841709,0.00924250704933158,0.00236455753976631,0.00226327074936697,0.00246584433016566
"252",2021-02-15,0.00914721974202406,0,0.0023667631500342,0,0.00899170028879012,0.00873806632703784,0.0092453342505424,0.00236715581270117,0.0022656680845087,0.00246864354089364
"253",2021-02-16,0.00914721974202406,0,0.0023667631500342,0,0.00899433507677616,0.00874043523318411,0.0092482349203682,0.00236974145928235,0.00226745039308589,0.0024720325254788
"254",2021-02-17,0.00914721974202406,0,0.0023667631500342,0,0.00899703677907907,0.00874286198005604,0.0092512115781021,0.00237227896396857,0.00226862584099422,0.00247593208694291
"255",2021-02-18,0.00914721974202406,0,0.0023667631500342,0,0.00899980768608464,0.00874534860048283,0.00925426677168644,0.00237473266148931,0.00226923505471812,0.00248023026826049
"256",2021-02-19,0.00914721974202406,0,0.0023667631500342,0,0.00900265009248871,0.00874789709834422,0.00925740308663321,0.00237706674674274,0.00226934432609577,0.00248478916738971
"257",2021-02-20,0.00914721974202406,0,0.0023667631500342,0,0.00900556629747414,0.00875050943905024,0.00926062315589804,0.00237924529007449,0.00226903768917404,0.00248945289097494
"258",2021-02-21,0.00914721974202406,0,0.0023667631500342,0,0.0090085586048935,0.0087531875390876,0.00926392967069939,0.00238123225796804,0.00226840924254128,0.00249405527339479
"259",2021-02-22,0.00914721974202406,0,0.0023667631500342,0,0.00901162932345794,0.00875593325464226,0.00926732539227361,0.00238299153917014,0.00226755659828402,0.00249842648005626
"260",2021-02-23,0.00914721974202406,0,0.0023667631500342,0,0.00901478076693179,0.00875874836930869,0.00927081316455489,0.00238448697626471,0.00226657577847054,0.00250239817405889
"261",2021-02-24,0.00914721974202406,0,0.0023667631500342,0,0.00901801525433339,0.00876163458089908,0.0092743959277677,0.0023856824026965,0.00226555745193497,0.00250580735345802
"262",2021-02-25,0.00914721974202406,0,0.0023667631500342,0,0.00902133511014184,0.00876459348736694,0.00927807673291673,0.00238654168523143,0.00226458416377219,0.00250849920669067
"263",2021-02-26,0.00914721974202406,0,0.0023667631500342,0,0.00902474266450981,0.0087676265718632,0.00928185875715641,0.00238702877182384,0.00226372811667437,0.0025103294269733
"264",2021-02-27,0.00914721974202406,0,0.0023667631500342,0,0.00902824025348259,0.0087707351869465,0.00928574532001868,0.00238710774484159,0.00226304904506022,0.00251116644462297
"265",2021-02-28,0.00914721974202406,0,0.0023667631500342,0,0.00903183029016146,0.00877392061184201,0.00928973996848091,0.00238674302914371,0.00226259162505029,0.00251089443323713
"266",2021-03-01,0.00914721974202406,0,0.0023667631500342,0,0.00903551945214596,0.00877718841222399,0.00929385049206793,0.0023859225763262,0.00226236848694905,0.00250947666570335
"267",2021-03-02,0.00914721974202406,0,0.0023667631500342,0,0.00903932103361515,0.00878055097610031,0.00929809109112998,0.00238468287482066,0.00226234436952499,0.00250702138011632
"268",2021-03-03,0.00914721974202406,0,0.0023667631500342,0,0.00904324892302087,0.00878402130688304,0.0093024765391587,0.00238306657105762,0.0022624644269926,0.00250366871512265
"269",2021-03-04,0.00914721974202406,0,0.0023667631500342,0,0.00904731703763176,0.00878761244695529,0.00930702162830823,0.00238111638999345,0.00226266063485611,0.00249957214513078
"270",2021-03-05,0.00914721974202406,0,0.0023667631500342,0,0.0090515393255719,0.00879133748396633,0.00931174116717746,0.00237887507198253,0.00226285408954099,0.00249489605442407
"271",2021-03-06,0.00914721974202406,0,0.0023667631500342,0,0.00905592976807453,0.00879520955110697,0.00931664998504209,0.00237638531720945,0.0022629573192231,0.0024898133151958
"272",2021-03-07,0.00914721974202406,0,0.0023667631500342,0,0.00906050238195203,0.0087992418214083,0.00932176294249576,0.00237368973771619,0.00226287709406173,0.00248450238137065
"273",2021-03-08,0.00914721974202406,0,0.0023667631500342,0,0.00906527122228327,0.00880344749611372,0.00932709494845282,0.0023708308170335,0.00226251820421563,0.00247914342985138
"274",2021-03-09,0.00914721974202406,0,0.0023667631500342,0,0.00907025038531934,0.00880783978718059,0.00933266098345808,0.00236785087740393,0.00226178858464207,0.0024739131701658
"275",2021-03-10,0.00914721974202406,0,0.0023667631500342,0,0.00907545401160947,0.00881243189397527,0.00933847612924368,0.00236479205456544,0.00226060592986558,0.00246897817926531
"276",2021-03-11,0.00914721974202406,0,0.0023667631500342,0,0.00908089628934829,0.00881723697423058,0.009344555604466,0.00236169628005054,0.00225890551116165,0.00246448704893943
"277",2021-03-12,0.00914721974202406,0,0.0023667631500342,0,0.00908659145794619,0.00882226810934254,0.00935091480654983,0.00235860527094489,0.00225664833015983,0.00246056221172996
"278",2021-03-13,0.00914721974202406,0,0.0023667631500342,0,0.00909255381182461,0.00882753826409014,0.00935756935955907,0.00235556052704265,0.00225382821493919,0.0024572928391461
"279",2021-03-14,0.00914721974202406,0,0.0023667631500342,0,0.00909879770443828,0.00883306024087157,0.00936453516800499,0.00235260333533236,0.00225047629463108,0.00245473037603364
"280",2021-03-15,0.00914721974202406,0,0.0023667631500342,0,0.00910533755252633,0.00883884662856256,0.0093718284764901,0.00234977478174789,0.00224666170615682,0.00245288785733895
"281",2021-03-16,0.00914721974202406,0,0.0023667631500342,0,0.00911218784059471,0.0088449097461195,0.00937946593506992,0.00234711577012247,0.0022424883199946,0.00245174322025034
"282",2021-03-17,0.00914721974202406,0,0.0023667631500342,0,0.00911936312563252,0.00885126158107349,0.00938746467019156,0.00234466704829209,0.00223808831504423,0.00245124578153994
"283",2021-03-18,0.00914721974202406,0,0.0023667631500342,0,0.00912687804206467,0.00885791372309355,0.0093958423610358,0.00234246924130474,0.00223361410149132,0.00245132438111816
"284",2021-03-19,0.00914721974202406,0,0.0023667631500342,0,0.00913474730694405,0.00886487729284139,0.00940461732104671,0.00234056289170724,0.00222923015178012,0.00245189563163436
"285",2021-03-20,0.00914721974202406,0,0.0023667631500342,0,0.0091429857253862,0.00887216286639809,0.00941380858437431,0.00233898850689905,0.0022251058743741,0.002452871139424
"286",2021-03-21,0.00914721974202406,0,0.0023667631500342,0,0.00915160819624985,0.00887978039561891,0.00942343599688079,0.00233778661356387,0.00222141006063741,0.00245416316649034
"287",2021-03-22,0.00914721974202406,0,0.0023667631500342,0,0.00916062971806708,0.00888773912486934,0.00943352031126482,0.0023369978192151,0.00221830691606676,0.00245568872236343
"288",2021-03-23,0.00914721974202406,0,0.0023667631500342,0,0.00917006539522666,0.00889604750471531,0.00944408328573801,0.00233666288091924,0.0022159533650154,0.00245737239682308
"289",2021-03-24,0.00914721974202406,0,0.0023667631500342,0,0.00917993044441514,0.00890471310328821,0.00945514778554206,0.00233682278129383,0.00221449717643353,0.00245914838615413
"290",2021-03-25,0.00914721974202406,0,0.0023667631500342,0,0.00919024020131971,0.00891374251621981,0.00946673788641962,0.00233751881191193,0.00221407542424859,0.00246096219957526
"291",2021-03-26,0.00914721974202406,0,0.0023667631500342,0,0.00920101012759789,0.00892314127624657,0.0094788789789492,0.00233879266428478,0.0022148127946808,0.00246277253388876
"292",2021-03-27,0.00914721974202406,0,0.0023667631500342,0,0.00921226404926221,0.00893292220567389,0.00949160589285053,0.00234068581556634,0.00221681772968447,0.0024645539014482
"293",2021-03-28,0.00914721974202406,0,0.0023667631500342,0,0.00922421553509401,0.00894329175967236,0.00950513931051565,0.00234319921156183,0.0022200946343012,0.00246630378882247
"294",2021-03-29,0.00914721974202406,0,0.0023667631500342,0,0.00923726921136173,0.00895465313604595,0.00951988528667752,0.0023462714060914,0.00222449836441124,0.00246804444777156
"295",2021-03-30,0.00914721974202406,0,0.0023667631500342,0,0.00925184055993035,0.00896742235141379,0.0095362587684469,0.00234983574552663,0.00222985736066873,0.00246981413038453
"296",2021-03-31,0.00914721974202406,0,0.0023667631500342,0,0.0092683482830446,0.00898202052998284,0.00955467603610637,0.00235382549896675,0.00223598661255177,0.00247166438538174
"297",2021-04-01,0.00914721974202406,0,0.0023667631500342,0,0.00928721507815579,0.00899887472088615,0.00957555543542543,0.00235817372582004,0.00224268933023272,0.00247365812140736
"298",2021-04-02,0.00914721974202406,0,0.0023667631500342,0,0.00930886860529679,0.00901841884043704,0.00959931837015654,0.00236281316259383,0.00224975907561419,0.00247586724957348
"299",2021-04-03,0.00914721974202406,0,0.0023667631500342,0,0.00933374265169686,0.00904109475400621,0.00962639054938751,0.00236767612892964,0.00225698298414821,0.00247836927371106
"300",2021-04-04,0.00914721974202406,0,0.0023667631500342,0,0.00936227849968018,0.00906735351326167,0.00965720348609869,0.0023726944530035,0.0022641466618294,0.00248124224417759
"301",2021-04-05,0.00914721974202406,0,0.0023667631500342,0,0.00939492650550988,0.00909765676511207,0.00969219624590769,0.00237779941648011,0.00227104114142886,0.00248455769153137
"302",2021-04-06,0.00914721974202406,0,0.0023667631500342,0,0.00943214789873941,0.00913247834890469,0.00973181744857412,0.00238292171926221,0.0022774718273358,0.00248837161118862
"303",2021-04-07,0.00914721974202406,0,0.0023667631500342,0,0.00947441681383439,0.00917230609829979,0.00977652752936899,0.00238799146431307,0.00228326863882767,0.00249271428979848
"304",2021-04-08,0.00914721974202406,0,0.0023667631500342,0,0.00952222256835836,0.00921764386382203,0.0098268012728947,0.00239293816285108,0.00228829576302258,0.00249758056267957
"305",2021-04-09,0.00914721974202406,0,0.0023667631500342,0,0.00957607220490468,0.00926901377140162,0.00988313063840774,0.00239769076021865,0.00229245894820131,0.00250292257223599
"306",2021-04-10,0.00914721974202406,0,0.0023667631500342,0,0.00963649331724486,0.00932695873125174,0.00994602790323798,0.00240217768271596,0.00229570851531502,0.00250864685011691
"307",2021-04-11,0.00914721974202406,0,0.0023667631500342,0,0.00970403718489798,0.0093920452101185,0.0100160291596775,0.00240632690565884,0.00229803731335527,0.0025146164979624
"308",2021-04-12,0.00914721974202406,0,0.0023667631500342,0,0.00977928224456241,0.00946486627815187,0.010093698210973,0.00241006604287345,0.00229947425216435,0.00252065783358256
"309",2021-04-13,0.00914721974202406,0,0.0023667631500342,0,0.00986283793166002,0.00954604493916674,0.0101796309241533,0.00241332245777477,0.00230007511917916,0.00252656979637039
"310",2021-04-14,0.00914721974202406,0,0.0023667631500342,0,0.00995534893070399,0.00963623774958825,0.0102744601118197,0.00241602339609242,0.00229991267687625,0.00253213411530859
"311",2021-04-15,0.00914721974202406,0,0.0023667631500342,0,0.0100574998794123,0.00973613872650734,0.0103788610323173,0.00241809614020662,0.0022990676051764,0.00253712467523683
"312",2021-04-16,0.00914721974202406,0,0.0023667631500342,0,0.0101700205785641,0.0098464835385265,0.0104935576186017,0.00241946818493785,0.00229762109301843,0.00254131527685728
"313",2021-04-17,0.00914721974202406,0,0.0023667631500342,0,0.010293691767669,0.00996805396391705,0.0106193295714209,0.00242006743449706,0.00229564918412368,0.00254448568487045
"314",2021-04-18,0.00914721974202406,0,0.0023667631500342,0,0.0104293515357551,0.010101682588541,0.0107570204829691,0.00241982242014997,0.00229321852966134,0.0025464263106386
"315",2021-04-19,0.00914721974202406,0,0.0023667631500342,0,0.0105779024471609,0.0102482577007348,0.0109075471935871,0.002418662537979,0.00229038299092548,0.00254694208503252
"316",2021-04-20,0.00914721974202406,0,0.0023667631500342,0,0.0107403194743709,0.0104087283222176,0.0110719106265241,0.00241651830594123,0.00228718047506613,0.00254585613681633
"317",2021-04-21,0.00914721974202406,0,0.0023667631500342,0,0.0109176588439203,0.0105841092946223,0.0112512083932184,0.00241332163922145,0.00228362937614748,0.00254301390229543
"318",2021-04-22,0.00914721974202406,0,0.0023667631500342,0,0.0111110679175301,0.0107754863243487,0.0114466495107115,0.00240900614266806,0.0022797239584113,0.00253828832692482
"319",2021-04-23,0.00914721974202406,0,0.0023667631500342,0,0.0113217246460891,0.0109839478565739,0.0116595014356044,0.00240350909483738,0.00227542717351799,0.00253159101615677
"320",2021-04-24,0.00914721974202406,0,0.0023667631500342,0,0.0115500665641305,0.0112097959995219,0.0118903371287391,0.00239681879320645,0.00227064408247463,0.00252299350393827
"321",2021-04-25,0.00914721974202406,0,0.0023667631500342,0,0.0117960202326963,0.0114527915395051,0.0121392489258875,0.00238898055421538,0.00226522757448031,0.00251273353395045
"322",2021-04-26,0.00914721974202406,0,0.0023667631500342,0,0.0120595005018848,0.0117126695323825,0.0124063314713872,0.00238004387232188,0.00225901189577108,0.00250107584887269
"323",2021-04-27,0.00914721974202406,0,0.0023667631500342,0,0.0123404099479529,0.0119891428787612,0.0126916770171447,0.00237005922009453,0.00225182124327481,0.00248829719691426
"324",2021-04-28,0.00914721974202406,0,0.0023667631500342,0,0.0126386293385893,0.0122818984697616,0.012995360207417,0.00235907784822119,0.00224347902534776,0.00247467667109461
"325",2021-04-29,0.00914721974202406,0,0.0023667631500342,0,0.012954007871061,0.0125905948193841,0.0133174209227378,0.00234715159265514,0.00223382014841267,0.00246048303689762
"326",2021-04-30,0.00914721974202406,0,0.0023667631500342,0,0.0132863531588721,0.01291486083562,0.0136578454821243,0.00233433268954999,0.00222270630295533,0.00244595907614464
"327",2021-05-01,0.00914721974202406,0,0.0023667631500342,0,0.0136354209580756,0.0132542951037344,0.0140165468124169,0.00232067359854404,0.00221004270915025,0.00243130448793783
"328",2021-05-02,0.00914721974202406,0,0.0023667631500342,0,0.014000904640798,0.0136084648506604,0.0143933444309356,0.00230622683486731,0.00219579312719945,0.00241666054253518
"329",2021-05-03,0.00914721974202406,0,0.0023667631500342,0,0.0143824244410111,0.0139769037098903,0.0147879451721318,0.00229104481065851,0.00217998912815271,0.0024021004931643
"330",2021-05-04,0.00914721974202406,0,0.0023667631500342,0,0.0147795165161958,0.0143591075525236,0.015199925479868,0.00227517968579749,0.00216273059347809,0.0023876287781169
"331",2021-05-05,0.00914721974202406,0,0.0023667631500342,0,0.015191621888324,0.0147545279663364,0.0156287158103115,0.00225868322848044,0.00214417706134564,0.00237318939561524
"332",2021-05-06,0.00914721974202406,0,0.0023667631500342,0,0.0156180753484892,0.0151625633629325,0.016073587334046,0.00224160668569051,0.00212453245611471,0.00235868091526631
