"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"1",2020-03-23,0,0,0,0,0.00953719508659895,0.00918075025300363,0.00989363992019426,3315955857589.51,-23510904343537.8,30142816058716.8,18.2085566586177,-28.9325778072719,65.3496911245073
"2",2020-03-24,0.02,0,0,0,0.00955700330903485,0.00920456323466787,0.00990944338340182,2730291166304.46,-19233441368578.9,24694023701187.8,17.1715901180781,-26.9592900897696,61.3024703259259
"3",2020-03-25,0.00714285714285714,0,0,0,0.00957686733460929,0.00922837000649338,0.00992536466272519,2248066673064.58,-15733535721652.2,20229669067781.3,16.1936782091801,-25.1169234800994,57.5042798984596
"4",2020-03-26,0.00909090909090909,0,0,0,0.00959680490522383,0.0092521837897493,0.00994142602069837,1851012752381.34,-12869956880224.9,16571982384987.5,15.2714578055526,-23.3969660148006,53.9398816259058
"5",2020-03-27,0.0111111111111111,0,0,0,0.00961682062505869,0.00927600860201661,0.00995763264810076,1524086563147.88,-10527106986573.9,13575280112869.7,14.4017573088839,-21.7914506266569,50.5949652444247
"6",2020-03-28,0.0111111111111111,0,0,0,0.00963691913571436,0.00929984840619567,0.00997398986523304,1254902133429.17,-8610371997730.62,11120176264589,13.5815857415117,-20.2929206878892,47.4560921709126
"7",2020-03-29,0.0111111111111111,0,0,0,0.00965710511658172,0.00932370712539336,0.00999050310777008,1033261103773.85,-7042315393974.7,9108837601522.41,12.8081224601839,-18.8943977107159,44.5106426310838
"8",2020-03-30,0.0111111111111111,0,0,0,0.00967738328523452,0.00934758865823517,0.0100071779122339,850766350722.938,-5759561839611.35,7461094541057.23,12.0787074556147,-17.5893510713081,41.7467659825375
"9",2020-03-31,0.0111111111111111,0,0,0,0.00969775839784477,0.00937149689454258,0.010024019901147,700503852200.412,-4710245813103.72,6111253517504.54,11.390832204475,-16.371669631433,39.153334040383
"10",2020-04-01,0.0111111111111111,0,0,0,0.00971823524962124,0.00939543573130695,0.0100410347679355,576780741893.032,-3851922849805.21,5005484333591.27,10.7421310423567,-15.235635139833,36.7198972245465
"11",2020-04-02,0.0125,0,0,0,0.00973881867527154,0.00941940908888109,0.010058228261662,474909628510.512,-3149859573031.74,4099678830052.76,10.1303730280419,-14.175897302668,34.4366433587518
"12",2020-04-03,0.0125,0,0,0,0.00975951354948788,0.00944342092729896,0.0100756061716768,391031008614.747,-2575633868269.04,3357695885498.54,9.55345427109626,-13.1874504191825,32.294358961375
"13",2020-04-04,0.0125,0,0,0,0.00978032478745704,0.00946747526262254,0.0100931743122916,321967044925.644,-2105988987386.5,2749923077237.79,9.00939069640247,-12.2656114851728,30.2843928779777
"14",2020-04-05,0.0125,0,0,0,0.00980125734539483,0.00949157618320297,0.0101109385075867,265101170327.601,-1721895551655.28,2252097892310.48,8.49631122074857,-11.4059996728484,28.3986221143456
"15",2020-04-06,0.0125,0,0,0,0.00982231622110538,0.00951572786573095,0.0101289045764798,218278956236.947,-1407783761180.74,1844341673654.64,8.01245131800568,-10.6045171013348,26.6294197373462
"16",2020-04-07,0.0111111111111111,0,0,0,0.00984350645456563,0.00953993459093907,0.0101470783181922,179726489615.315,-1150914947494.86,1510367926725.49,7.55614695076513,-9.85733081736554,24.9696247188958
"17",2020-04-08,0.0111111111111111,0,0,0,0.00986483312853533,0.0095642007588069,0.0101654654982638,147983166248.878,-940867198665.669,1236833531163.42,7.12582884756527,-9.16085591069089,23.4125136058214
"18",2020-04-09,0.0111111111111111,0,0,0,0.00988630136919306,0.00958853090310827,0.0101840718352779,121846354090.126,-769114366125.889,1012807074306.14,6.72001710602672,-8.51173969340083,21.9517739054543
"19",2020-04-10,0.01,0,0,0,0.00990791634679854,0.00961292970512946,0.0102029029884676,100325830169.68,-628681512791.168,829333173130.529,6.33731610333603,-7.90684687674425,20.5814790834163
"20",2020-04-11,0.00833333333333333,0,0,0,0.00992968327638154,0.00963740200637757,0.0102219645463855,82606264868.5446,-513862933068.873,679075462805.962,5.97640969657412,-7.34324568314065,19.2960650762889
"21",2020-04-12,0.00833333333333333,0,0,0,0.00995160741845801,0.00966195282009052,0.0102412620168255,68016332224.6241,-419991390027.574,556024054476.822,5.63605669638339,-6.81819483494265,18.0903082277094
"22",2020-04-13,0.00769230769230769,0,0,0,0.00997369407977372,0.00968658734135355,0.0102608008181939,56003275982.1827,-343249274035.942,455255826000.308,5.31508659840653,-6.3291313651296,16.9593045619427
"23",2020-04-14,0.00684931506849315,0,0,0,0.00999594861407573,0.00971131095562285,0.0102805862725286,46111967790.0114,-280514073089.936,372738008669.959,5.01239555781769,-5.87365919851446,15.8984503141498
"24",2020-04-15,0.00641025641025641,0,0,0,0.0100183764229122,0.00973612924545448,0.01030062360037,37967664144.21,-229231925401.776,305167253690.196,4.72694259310144,-5.44953845523543,14.9034236414383
"25",2020-04-16,0.00568181818181818,0,0,0,0.0100409829564614,0.009761047995237,0.0103209179176859,31261808802.6988,-187314154967.003,249837772572.4,4.45774600602447,-5.05467543129942,13.9701674433484
"26",2020-04-17,0.00970873786407767,0,0,0,0.0100637737143891,0.00978607319372766,0.0103414742350506,25740342779.7,-153052616081.146,204533301640.546,4.20388000548765,-4.68711321375258,13.0948732247279
"27",2020-04-18,0.00970873786407767,0,0,0,0.0100867542467366,0.00981121103419724,0.0103622974592759,21194079031.0015,-125050430266.304,167438588328.307,3.96447152364783,-4.34502289069048,12.2739659379861
"28",2020-04-19,0.00970873786407767,0,0,0,0.0101099301548383,0.00983646791199404,0.0103833923976826,17450777163.9541,-102165319188.266,137066873516.174,3.73869721335953,-4.02669531879322,11.5040897455123
"29",2020-04-20,0.00925925925925926,0,0,0,0.0101333070922704,0.00986185041934623,0.0104047637651946,14368617913.547,-83463244791.6698,112200480618.764,3.52578061661063,-3.73053341339224,10.7820946466135
"30",2020-04-21,0.00884955752212389,0,0,0,0.0101568907658302,0.00988736533723085,0.0104264161944297,11830830157.6366,-68180483439.5521,91842143754.8254,3.32498949421391,-3.45504492825275,10.1050239166806
"31",2020-04-22,0.00847457627118644,0,0,0,0.0101806869365477,0.00991301962414915,0.0104483542489463,9741266909.6642,-55692601007.8668,75175134827.1952,3.13563330757109,-3.19883569429882,9.47010230944101
"32",2020-04-23,0.00813008130081301,0,0,0,0.0102047014207289,0.00993882040165825,0.0104705824397995,8020762680.29831,-45489074324.4147,61530599685.0113,2.957060843849,-2.96060328842498,8.87472497612299
"33",2020-04-24,0.0078125,0,0,0,0.0102289400910318,0.00996477493652146,0.0104931052455421,6604134202.48674,-37152532247.5556,50360800652.5291,2.78865797640042,-2.7391311053363,8.31644705813715
"34",2020-04-25,0.00827067669172932,0,0,0,0.0102534088775766,0.00999089061935047,0.0105159271358028,5437710888.96412,-30341776217.6891,41217197995.6173,2.62984555272776,-2.53328280704602,7.79297391250155
"35",2020-04-26,0.00869565217391304,0,0,0,0.0102781137690884,0.0100171749396233,0.0105390525985536,4477301460.77667,-24777892787.157,33732495708.7104,2.48007740272589,-2.3419971262423,7.30215193169407
"36",2020-04-27,0.0102459016393443,0,0,0,0.0103030608140754,0.0100436354569717,0.0105624861711792,3686519710.2253,-20232895585.5311,27605935005.9817,2.33883846035436,-2.16428300122045,6.84195992192918
"37",2020-04-28,0.0105680317040951,0,0,0,0.0103282561220415,0.0100702797686401,0.010586232475443,3035405967.8443,-16520436436.8511,22591248372.5397,2.20564299227937,-1.99921502146954,6.41050100602828
"38",2020-04-29,0.0110864745011086,0,0,0,0.0103537058647351,0.0100971154730264,0.0106102962564439,2499292046.11842,-13488209031.1356,18486793123.3724,2.08003292739338,-1.84592916430868,6.00599501909544
"39",2020-04-30,0.0110294117647059,0,0,0,0.010379416277434,0.0101241501292201,0.0106346824256478,2057866657.03464,-11011737035.4372,15127470349.5065,1.9615762814677,-1.70361880419397,5.62677136712937
"40",2020-05-01,0.0110294117647059,0,0,0,0.0104053936602666,0.0101513912124615,0.0106593961080716,1694405895.74633,-8989294569.5849,12378106361.0776,1.84986567152018,-1.57153097746607,5.27126232050644
"41",2020-05-02,0.0110294117647059,0,0,0,0.0104316443795722,0.0101788460654508,0.0106844426936936,1395139636.34408,-7337752827.60825,10128032100.2964,1.74451691478875,-1.44896288638688,4.93799671596439
"42",2020-05-03,0.0110294117647059,0,0,0,0.0104581756312459,0.0102065225186545,0.0107098287438373,1148729834.91417,-5989184146.95997,8286643816.78831,1.64516770749257,-1.33525862732487,4.62559404231001
"43",2020-05-04,0.0110294117647059,0,0,0,0.0104850013368187,0.0102344341170898,0.0107355685565475,945840974.800103,-4888085527.73181,6779767477.33201,1.55147637883701,-1.22980612889685,4.33275888657087
"44",2020-05-05,0.0110294117647059,0,0,0,0.0105121389974463,0.0102625975285707,0.0107616804663219,778786379.895544,-3989108722.10728,5546681481.89837,1.46312071597726,-1.13203428676387,4.05827571871839
"45",2020-05-06,0.0110294117647059,0,0,0,0.0105396063296666,0.0102910296671793,0.010788182992154,641236996.144078,-3255204564.43669,4537678556.72484,1.3797968558996,-1.04141028261261,3.80100399441181
"46",2020-05-07,0.0110294117647059,0,0,0,0.0105674212422923,0.0103197477242009,0.0108150947603837,527981608.100323,-2656106024.56611,3712069240.76676,1.30121824040937,-0.957437075636486,3.55987355645523
"47",2020-05-08,0.0110294117647059,0,0,0,0.0105956018417539,0.0103487692217101,0.0108424344617977,434729406.083062,-2167088220.73009,3036547032.89622,1.22711463063173,-0.879651055563995,3.33388031682745
"48",2020-05-09,0.0110294117647059,0,0,0,0.0106241664377507,0.010378112063712,0.0108702208117893,357947423.951599,-1767954879.38166,2483849727.28486,1.15723117763605,-0.807619846969949,3.12208220224205
"49",2020-05-10,0.0110294117647059,0,0,0,0.010653133549215,0.010407794584428,0.010898472514002,294726688.649873,-1442209932.76526,2031663310.06501,1.09132754598769,-0.740940255250498,2.92359534722588
"50",2020-05-11,0.0110294117647059,0,0,0,0.0106825219105976,0.0104378355933209,0.0109272082278743,242672010.441018,-1176380473.17323,1661724494.05527,1.02917708721298,-0.679236345247648,2.73759051967361
"51",2020-05-12,0.0110294117647059,0,0,0,0.0107123504784795,0.0104682544164719,0.010956446540487,199811238.40958,-959463440.346359,1359085917.16552,0.970566060334869,-0.622157644076357,2.5632897647461
"52",2020-05-13,0.0110294117647059,0,0,0,0.0107426384385176,0.0104990709339438,0.0109862059430914,164520543.272436,-782473454.704418,1111514541.24929,0.915292896798635,-0.569377460239121,2.39996325383639
"53",2020-05-14,0.0115243583027763,0,0,0,0.0107734052127328,0.0105303056127996,0.011016504812666,135462896.752454,-638073328.027751,908999121.532658,0.863167507259616,-0.520591311611706,2.24692632613094
"54",2020-05-15,0.0115243583027763,0,0,0,0.0108046704671458,0.0105619795354787,0.0110473613988128,111537416.735729,-520272151.775548,743346985.247007,0.814010627848993,-0.475515455351205,2.10353671104919
"55",2020-05-16,0.0115243583027763,0,0,0,0.0108364541197708,0.0105941144232819,0.0110787938162596,91837659.0957867,-424178617.993374,607853936.184947,0.767653203669325,-0.433885513215985,1.96919192055464
"56",2020-05-17,0.0115243583027763,0,0,0,0.0108687763489744,0.0106267326547573,0.0111108200431915,75617276.0229639,-345799480.469046,497034032.514973,0.72393580739968,-0.395455186198094,1.84332680099745
"57",2020-05-18,0.0115243583027763,0,0,0,0.0109016576022084,0.0106598572788341,0.0111434579255827,62261739.7855193,-281874905.854576,406398385.425614,0.682708091010819,-0.359995052753888,1.72541123477553
"58",2020-05-19,0.0115243583027763,0,0,0,0.010935118605126,0.0106935120225931,0.0111767251876589,51265060.644904,-229743970.669276,332274091.959084,0.643828268704925,-0.327291445279944,1.61494798268979
"59",2020-05-20,0.0115243583027763,0,0,0,0.0109691803710903,0.010727721293609,0.0112106394485716,42210616.8568217,-187234791.61115,271656025.324793,0.607162629301564,-0.29714539981978,1.51147065842291
"60",2020-05-21,0.0115243583027763,0,0,0,0.0110038642110862,0.0107625101768386,0.0112452182453337,34755370.4807826,-152574783.475846,222085524.437412,0.57258507639301,-0.269371674304337,1.41454182709036
"61",2020-05-22,0.0115243583027763,0,0,0,0.011039191744045,0.0107979044260533,0.0112804790620367,28616870.9960756,-124317362.149589,181551104.14174,0.539976694687433,-0.24379783092665,1.32375122030152
"62",2020-05-23,0.0115243583027763,0,0,0,0.011075184907593,0.0108339304498339,0.0113164393653521,23562554.3413167,-101282083.08771,148407191.770344,0.509225341048592,-0.220263378529977,1.23871406062716
"63",2020-05-24,0.0115243583027763,0,0,0,0.0111118659692358,0.0108706152921501,0.0113531166463215,19400931.9594599,-82505755.7996257,121307619.718546,0.480225258825582,-0.198618971149976,1.15906948880114
"64",2020-05-25,0.0115243583027763,0,0,0,0.0111492575379898,0.0109079866075309,0.0113905284684486,15974336.0351888,-67202524.5327378,99151196.6031153,0.452876714146264,-0.1787256590965,1.08447908738903
"65",2020-05-26,0.0115243583027763,0,0,0,0.0111873825764734,0.0109460726308083,0.0114286925221386,13152946.0697226,-54731272.8998901,81037165.0393353,0.427085652923577,-0.160454189190111,1.01462549503726
"66",2020-05-27,0.0115243583027763,0,0,0,0.0112262644134721,0.0109849021413655,0.0114676266855788,10829870.483001,-44569010.6081194,66228751.5741214,0.402763377395129,-0.14368435098357,0.949211105773828
"67",2020-05-28,0.0115243583027763,0,0,0,0.0112659267569888,0.0110245044217589,0.0115073490922187,8917096.90413487,-36289145.9712751,54123339.7795448,0.37982624108368,-0.128304366000155,0.887956848167515
"68",2020-05-29,0.0115243583027763,0,0,0,0.0113063937077959,0.011064909210496,0.0115478782050957,7342157.72224986,-29543748.5428645,44228063.9873642,0.358195361129431,-0.114210317209614,0.830601039468477
"69",2020-05-30,0.0115243583027763,0,0,0,0.0113476897735033,0.0111061466486517,0.011589232898355,6045384.5683113,-24049070.1795897,36139839.3162123,0.337796347004831,-0.101305616139565,0.776898310149228
"70",2020-05-31,0.0115243583027763,0,0,0,0.0113898398831578,0.0111482472198797,0.011631432546436,4977647.71083906,-19573726.8377898,29529022.2594679,0.31855904467891,-0.0895005051860585,0.726618594543878
"71",2020-06-01,0.0115243583027763,0,0,0,0.0114328694023901,0.0111912416832411,0.011674497121539,4098494.71993848,-15929052.8902874,24126042.3301644,0.300417295351297,-0.0787115928424475,0.679546183545041
"72",2020-06-02,0.0115243583027763,0,0,0,0.0114768041491272,0.0112351609981116,0.0117184473001429,3374617.88080861,-12961229.2067861,19710464.9684033,0.283308707926205,-0.0688614197113403,0.635478835563751
"73",2020-06-03,0.0115243583027763,0,0,0,0.011521670409888,0.0112800362402586,0.0117633045795174,2778592.29293922,-10544859.3269103,16102043.9127888,0.267174444443881,-0.0598780533008429,0.594226942188604
"74",2020-06-04,0.0115243583027763,0,0,0,0.0115674949566799,0.0113258985079967,0.011809091405363,2287836.84644357,-8577727.76310075,13153401.4559879,0.251959017731603,-0.0516947097341292,0.555612745197335
"75",2020-06-05,0.0115243583027763,0,0,0,0.0116143050645174,0.0113727788171316,0.0118558313119032,1883758.71092915,-6976523.24658795,10744040.6684463,0.237610100578346,-0.0442494006211262,0.519469601777817
"76",2020-06-06,0.0115243583027763,0,0,0,0.0116621285295824,0.011420707983206,0.0119035490759587,1551048.92489064,-5673349.57264362,8775447.4224249,0.224078345776827,-0.0374846034532765,0.48564129500693
"77",2020-06-07,0.0115243583027763,0,0,0,0.0117109936880474,0.0114697164893656,0.0119522708867293,1277102.39822475,-4612879.2452067,7167084.0416562,0.211317216414052,-0.0313469539874154,0.45398138681552
