"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"1",2020-03-22,0,0,0,0,0.0218051258147591,0.0204729564065719,0.0231372952229463,1.31148596522331e-11,-9.07162711007311e-10,9.33392430311777e-10,0.0011833314546875,-0.00305686111575592,0.00542352402513092
"2",2020-03-23,0,0,0,0,0.0218108216535667,0.0204856890980897,0.0231359542090436,1.57976015419482e-11,-1.08190387398828e-09,1.11349907707218e-09,0.0011923453053034,-0.00304190239890775,0.00542659300951456
"3",2020-03-24,0.02,0,0,0,0.0218165189802161,0.0204982029446017,0.0231348350158306,1.90291181984299e-11,-1.29017521965114e-09,1.32823345604799e-09,0.00120142781758008,-0.00302654173925677,0.00542939737441693
"4",2020-03-25,0.02,0,0,0,0.0218222287899711,0.020510505556872,0.0231339520230703,2.29216655736189e-11,-1.5383826339884e-09,1.58422596513563e-09,0.00121057951453748,-0.00301077399888931,0.00543193302796427
"5",2020-03-26,0.02,0,0,0,0.0218279693213629,0.0205226247633223,0.0231333138794036,2.76104624076678e-11,-1.83414972126369e-09,1.88937064607903e-09,0.00121980092317957,-0.00299459398998337,0.0054341958363425
"6",2020-03-27,0.02,0,0,0,0.0218337514483397,0.0205345865430907,0.0231329163535887,3.32583874377188e-11,-2.18654794525206e-09,2.25306472012749e-09,0.0012290925745247,-0.00297799647460441,0.0054361816236538
"7",2020-03-28,0.0285714285714286,0,0,0,0.0218395860565455,0.0205464162577694,0.0231327558553216,4.00616374555984e-11,-2.60636997099989e-09,2.68649324591109e-09,0.00123845500363616,-0.00296097616451645,0.00543788617178878
"8",2020-03-29,0.0285714285714286,0,0,0,0.0218454840435538,0.0205581386920797,0.023132829395028,4.82565427632138e-11,-3.10645425116087e-09,3.2029673366873e-09,0.00124788874965303,-0.00294352772100977,0.00543930522031584
"9",2020-03-30,0.0285714285714286,0,0,0,0.0218514563191566,0.0205697780843726,0.0231331345539406,5.8127776779939e-11,-3.70207038424799e-09,3.81832593780787e-09,0.00125739435582118,-0.0029256457547466,0.00544043446638895
"10",2020-03-31,0.0285714285714286,0,0,0,0.0218575138057069,0.020581358146227,0.0231336694651868,7.00182449861314e-11,-4.41137652567022e-09,4.55141301564249e-09,0.00126697236952457,-0.00290732482562629,0.00544126956467543
"11",2020-04-01,0.0285714285714286,0,0,0,0.0218636674385165,0.0205929020704593,0.0231344328065737,8.43409967234436e-11,-5.25596220468953e-09,5.42464419813641e-09,0.00127662334231679,-0.0028885594426718,0.00544180612730539
"12",2020-04-02,0.0285714285714286,0,0,0,0.021869928166308,0.0206044325268886,0.0231354238057274,1.01593573642312e-10,-6.26149234846808e-09,6.46467949575271e-09,0.00128634782995281,-0.00286934406393903,0.00544203972384464
"13",2020-04-03,0.0285714285714286,0,0,0,0.0218763069517219,0.0206159716452247,0.0231366422582191,1.22375293230877e-10,-7.45847120519803e-09,7.70322179165978e-09,0.00129614639242096,-0.00284967309645115,0.00544196588129307
"14",2020-04-04,0.0285714285714286,0,0,0,0.0218828147718783,0.0206275409844611,0.0231380885592956,1.4740806781804e-10,-8.88314827063587e-09,9.17796440627195e-09,0.00130601959397522,-0.00282954089615997,0.0054415800841104
"15",2020-04-05,0.0285714285714286,0,0,0,0.0218894626189943,0.0206391614881639,0.0231397637498246,1.77561482258133e-10,-1.05785923485961e-08,1.09337153131123e-08,0.00131596800316767,-0.0028089417679364,0.00544087777427174
"16",2020-04-06,0.0285714285714286,0,0,0,0.0218962615010555,0.0206508534250464,0.0231416695770645,2.13883001442113e-10,-1.25959646244662e-08,1.30237306273505e-08,0.00132599219288128,-0.00278786996559291,0.00543985435135546
"17",2020-04-07,0.0285714285714286,0,0,0,0.0219032224425444,0.0206626363142132,0.0231438085708756,2.57634356979421e-10,-1.49960272286205e-08,1.55112959425794e-08,0.00133609274036283,-0.00276631969194006,0.00543850517266571
