"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"1",2020-04-13,0.02,0,0,0,0.0152666177933119,0.0151256258687218,0.015407609717902,1.57832198041791e-13,-6.40558196482437e-13,9.56222592566019e-13,1.57832198041791e-13,-6.40558196482437e-13,9.56222592566019e-13
"2",2020-04-14,0.02,0,0,0,0.0152666178172458,0.0151256259154645,0.015407609719027,1.71831087373722e-13,-6.93922904168703e-13,1.03758507891615e-12,1.71831087373722e-13,-6.93922904168703e-13,1.03758507891615e-12
"3",2020-04-15,0.02,0,0,0,0.0152666178411796,0.0151256259620941,0.0154076097202651,1.87071604871256e-13,-7.51714834169042e-13,1.12585804391155e-12,1.87071604871256e-13,-7.51714834169042e-13,1.12585804391155e-12
"4",2020-04-16,0.0176470588235294,0,0,0,0.0152666178651135,0.0151256260086105,0.0154076097216165,2.03663876449745e-13,-8.14299521985518e-13,1.22162727488501e-12,2.03663876449745e-13,-8.14299521985518e-13,1.22162727488501e-12
"5",2020-04-17,0.0176470588235294,0,0,0,0.0152666178890473,0.0151256260550136,0.015407609723081,2.21727795616461e-13,-8.82072517393429e-13,1.32552810862635e-12,2.21727795616461e-13,-8.82072517393429e-13,1.32552810862635e-12
"6",2020-04-18,0.0176470588235294,0,0,0,0.0152666179129812,0.0151256261013036,0.0154076097246588,2.41393889804836e-13,-9.55461833078934e-13,1.43824961268861e-12,2.41393889804836e-13,-9.55461833078934e-13,1.43824961268861e-12
"7",2020-04-19,0.0176470588235294,0,0,0,0.015266617936915,0.0151256261474804,0.0154076097263497,2.62804263548016e-13,-1.03493059152427e-12,1.5605391186203e-12,2.62804263548016e-13,-1.03493059152427e-12,1.5605391186203e-12
"8",2020-04-20,0.0176470588235294,0,0,0,0.0152666179608489,0.015125626193544,0.0154076097281538,2.86113625306978e-13,-1.1209798860448e-12,1.69320713665876e-12,2.86113625306978e-13,-1.1209798860448e-12,1.69320713665876e-12
"9",2020-04-21,0.0176470588235294,0,0,0,0.0152666179847827,0.0151256262394944,0.0154076097300711,3.11490405372914e-13,-1.21415187314374e-12,1.83713268388957e-12,3.11490405372914e-13,-1.21415187314374e-12,1.83713268388957e-12
"10",2020-04-22,0.0176470588235294,0,0,0,0.0152666180087166,0.0151256262853316,0.0154076097321016,3.39117972921708e-13,-1.31503311471074e-12,1.99326906055416e-12,3.39117972921708e-13,-1.31503311471074e-12,1.99326906055416e-12
"11",2020-04-23,0.0176470588235294,0,0,0,0.0152666180326505,0.0151256263310556,0.0154076097342453,3.69195961014748e-13,-1.42425819005731e-12,2.16265011208681e-12,3.69195961014748e-13,-1.42425819005731e-12,2.16265011208681e-12
"12",2020-04-24,0.0176470588235294,0,0,0,0.0152666180565843,0.0151256263766665,0.0154076097365022,4.01941709120421e-13,-1.54251359936306e-12,2.3463970176039e-12,4.01941709120421e-13,-1.54251359936306e-12,2.3463970176039e-12
"13",2020-04-25,0.0176470588235294,0,0,0,0.0152666180805182,0.0151256264221641,0.0154076097388722,4.37591833579654e-13,-1.67054198181075e-12,2.54572564897006e-12,4.37591833579654e-13,-1.67054198181075e-12,2.54572564897006e-12
"14",2020-04-26,0.0176470588235294,0,0,0,0.015266618104452,0.0151256264675486,0.0154076097413555,4.76403937363552e-13,-1.80914667352549e-12,2.7619545482526e-12,4.76403937363552e-13,-1.80914667352549e-12,2.7619545482526e-12
"15",2020-04-27,0.0176470588235294,0,0,0,0.0152666181283859,0.0151256265128198,0.015407609743952,5.18658471477577e-13,-1.95919663241246e-12,2.99651357536762e-12,5.18658471477577e-13,-1.95919663241246e-12,2.99651357536762e-12
"16",2020-04-28,0.0176470588235294,0,0,0,0.0152666181523197,0.0151256265579778,0.0154076097466616,5.64660761462543e-13,-2.12163175912112e-12,3.2509532820462e-12,5.64660761462543e-13,-2.12163175912112e-12,3.2509532820462e-12
"17",2020-04-29,0.0176470588235294,0,0,0,0.0152666181762536,0.0151256266030227,0.0154076097494845,6.14743213635611e-13,-2.29746864566188e-12,3.5269550729331e-12,6.14743213635611e-13,-2.29746864566188e-12,3.5269550729331e-12
"18",2020-04-30,0.0176470588235294,0,0,0,0.0152666182001875,0.0151256266479544,0.0154076097524205,6.69267717013322e-13,-2.48780678567775e-12,3.82634221970439e-12,6.69267717013322e-13,-2.48780678567775e-12,3.82634221970439e-12
"19",2020-05-01,0.0176470588235294,0,0,0,0.0152666182241213,0.0151256266927729,0.0154076097554697,7.28628258272604e-13,-2.6938352830405e-12,4.15109179958571e-12,7.28628258272604e-13,-2.6938352830405e-12,4.15109179958571e-12
"20",2020-05-02,0.0176470588235294,0,0,0,0.0152666182480551,0.0151256267374782,0.0154076097586321,7.93253768645176e-13,-2.91684009831462e-12,4.50334763560497e-12,7.93253768645176e-13,-2.91684009831462e-12,4.50334763560497e-12
"21",2020-05-03,0.0176470588235294,0,0,0,0.015266618271989,0.0151256267820703,0.0154076097619077,8.63611223316507e-13,-3.15821187572563e-12,4.88543432235864e-12,8.63611223316507e-13,-3.15821187572563e-12,4.88543432235864e-12
"22",2020-05-04,0.0176470588235294,0,0,0,0.0152666182959229,0.0151256268265492,0.0154076097652965,9.40209015725252e-13,-3.41945439660247e-12,5.29987242805297e-12,9.40209015725252e-13,-3.41945439660247e-12,5.29987242805297e-12
"23",2020-05-05,0.0176470588235294,0,0,0,0.0152666183198567,0.0151256268709149,0.0154076097687986,1.02360063114543e-12,-3.70219370885103e-12,5.74939497114188e-12,1.02360063114543e-12,-3.70219370885103e-12,5.74939497114188e-12
"24",2020-05-06,0.0176470588235294,0,0,0,0.0152666183437906,0.0151256269151674,0.0154076097724138,1.114388646096e-12,-4.00818798587799e-12,6.23696527806998e-12,1.114388646096e-12,-4.00818798587799e-12,6.23696527806998e-12
