,date,p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error
1,2020/03/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2020/03/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2020/03/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2020/03/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2020/03/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2020/03/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2020/03/21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2020/03/22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2020/03/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2020/03/24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2020/03/25,0.0260869565217391,0.0145660224010996,NA,NA,NA,NA,NA,NA,NA,NA
12,2020/03/26,0.0235294117647059,0.0131552201791506,NA,NA,NA,NA,NA,NA,NA,NA
13,2020/03/27,0.0235294117647059,0.0131552201791506,NA,NA,NA,NA,NA,NA,NA,NA
14,2020/03/28,0.02,0.0107626557264249,NA,NA,NA,NA,NA,NA,NA,NA
15,2020/03/29,0.02,0.0107626557264249,NA,NA,NA,NA,NA,NA,NA,NA
16,2020/03/30,0.0293333333333333,0.0120762814460338,NA,NA,NA,NA,NA,NA,NA,NA
17,2020/03/31,0.0293333333333333,0.0120762814460338,NA,NA,NA,NA,NA,NA,NA,NA
18,2020/04/01,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
19,2020/04/02,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
20,2020/04/03,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
21,2020/04/04,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
22,2020/04/05,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
23,2020/04/06,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
24,2020/04/07,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
25,2020/04/08,0.0315789473684211,0.0111203184475479,NA,NA,NA,NA,NA,NA,NA,NA
26,2020/04/09,0.0339285714285714,0.0106029444405327,NA,NA,NA,NA,NA,NA,NA,NA
27,2020/04/10,0.0339285714285714,0.0106029444405327,NA,NA,NA,NA,NA,NA,NA,NA
28,2020/04/11,0.0339285714285714,0.0106029444405327,NA,NA,NA,NA,NA,NA,NA,NA
29,2020/04/12,0.0300074321813453,0.00939557612394308,NA,NA,NA,NA,NA,NA,NA,NA
30,2020/04/13,0.0300074321813453,0.00939557612394308,NA,NA,NA,NA,NA,NA,NA,NA
31,2020/04/14,0.0286415989159891,0.00897435819295425,NA,NA,NA,NA,NA,NA,NA,NA
32,2020/04/15,0.0286415989159891,0.00897435819295425,NA,NA,NA,NA,NA,NA,NA,NA
33,2020/04/16,0.0270746244335951,0.00712256868293266,NA,NA,NA,NA,NA,NA,NA,NA
34,2020/04/17,0.0266061708032402,0.00687489307287313,NA,NA,NA,NA,NA,NA,NA,NA
35,2020/04/18,0.0266061708032402,0.00687489307287313,NA,NA,NA,NA,NA,NA,NA,NA
36,2020/04/19,0.0266061708032402,0.00687489307287313,NA,NA,NA,NA,NA,NA,NA,NA
