ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CA,CAN,Canada,2020-10-01,2020-10-01,1749,28598869.0703452,1556,6795,223,4167,19160,3692,1,1,1,5,1749,756,0,0,0,0,0,0,14,165694.256622743,0,0,0,0,9,103812.335555113,224,1733,64211.2960075766,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1052,54,1032,665,52,556,1136,57,800,893,56,137,1554,58,149,1539,61,1749,1749,1749,1749,1749,1749,1749,1749,1749,12,57,206,305,1056,113,22,63,112,42,24,50,294,88,61,109,13,65,131,47,5,623,30,93,223,339,957,107,55,140,286,1147,121,196,347,409,680,117,1,,,0.000571755288736421,0.00112029936794749,0.000571755288736421,0.00112029936794749,0.000571755288736421,0.00112029936794749,0.0028587764436821,0.00250219769258111,0.00800457404230989,0.00417616004705974,0.00579373457793669,2.78157776998059e-05,0.00514579759862779,0.00335319844171467,0.0036299454814022,2.20411396251586e-05,0.00348848277370962,0.000456038833192076
CA,CAN,Canada,2020-10-02,2020-10-02,1725,29525152.8366341,1518,6385,254,3989,18509,3633,7,6,9,6,1725,750,0,0,0,0,0,0,13,223472.649743565,0,0,0,0,8,127863.348726462,259,1712,63433.2018262961,62,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,1,3,1,2,1,1,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4,1,2,2,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,614,1063,48,1009,674,42,561,1119,45,765,915,45,118,1560,47,142,1541,42,1725,1725,1725,1725,1725,1725,1725,1725,1725,16,51,193,296,1059,110,18,68,100,47,27,50,276,78,59,96,19,66,151,44,7,619,21,77,238,369,923,97,42,130,280,1161,112,178,338,407,693,109,1,,,0.00405797101449275,0.00300002615937763,0.00347826086956522,0.00277829274883021,0.00521739130434783,0.0033997293017323,0.00347826086956522,0.00277829274883021,0.00753623188405797,0.00408120113002517,0.00756889053140771,3.12621117094905e-05,0.00463768115942029,0.00320622933249765,0.00433065831814465,2.36857172817548e-05,0.00408303526454867,0.000496241299019783
CA,CAN,Canada,2020-10-03,2020-10-03,1810,30382134.5432453,1601,6170.975,282,4315,19668.5,3853,7,6,7,9,1810,739,0,0,0,0,0,0,12,196232.992935748,0,0,0,0,11,167311.570155558,288,1792,66397.3701359361,64,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,2,0,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,6,6,4,3,1,2,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,680,1083,47,1144,619,47,609,1151,50,870,893,47,141,1624,45,129,1633,48,1810,1810,1810,1810,1810,1810,1810,1810,1810,22,54,189,325,1106,114,34,45,108,61,29,53,294,93,59,106,17,69,149,42,9,642,38,77,240,354,1002,99,64,133,300,1194,119,196,324,453,720,117,1,,,0.00386740331491713,0.00285941447988858,0.00331491712707182,0.00264803743578686,0.00386740331491713,0.00285941447988858,0.00497237569060773,0.00324047249735067,0.00662983425414365,0.00373865762365393,0.00645882838338545,2.84845102375627e-05,0.00607734806629834,0.00358048742652651,0.00550690636687856,2.63144126976403e-05,0.00433752119113113,0.00049986131493298
CA,CAN,Canada,2020-10-04,2020-10-04,1865,29819673.1077449,1637,6597.5,224,4467.5,19863.5,3925,5,5,5,7,1865,783,0,0,0,0,0,0,13,206525.997763532,0,0,0,0,9,126663.286573502,229,1844,68324.0795372021,80,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,3,3,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,516,1298,51,1173,644,48,630,1178,57,896,920,49,144,1670,51,128,1685,52,1865,1865,1865,1865,1865,1865,1865,1865,1865,21,56,192,323,1135,138,25,43,100,52,25,48,328,75,58,134,15,71,139,63,12,677,20,97,253,377,992,126,57,128,330,1206,144,193,363,432,734,143,1,,,0.00268096514745308,0.00234677423275926,0.00268096514745308,0.00234677423275926,0.00268096514745308,0.00234677423275926,0.00375335120643432,0.00277524744590564,0.00697050938337802,0.00377591321626331,0.0069258303743743,2.97662016915205e-05,0.00482573726541555,0.00314514069124022,0.00424764168660872,2.33424405225027e-05,0.00335167340052215,0.000433374160674694
CA,CAN,Canada,2020-10-05,2020-10-05,1976,30487806.6060097,1747,7776,300,4737,20917.8,4146,9,8,11,12,1976,855,0,0,0,0,0,0,14,368030.841324821,0,0,0,0,11,172268.129504354,303,1951,72288.6546513456,76,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,4,5,1,3,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,595,1323,58,1153,767,56,566,1350,60,953,965,58,135,1784,57,124,1794,58,1976,1976,1976,1976,1976,1976,1976,1976,1976,22,63,220,328,1207,136,26,48,120,48,34,51,321,90,70,138,21,74,166,61,7,701,28,94,249,405,1084,116,64,160,320,1302,130,221,416,450,763,126,1,,,0.00455465587044534,0.00296886954928238,0.00404858299595142,0.00279978847309812,0.0055668016194332,0.00328053972088687,0.00607287449392713,0.00342554001778023,0.00708502024291498,0.00369812170785963,0.0120714109112814,3.87638401547555e-05,0.0055668016194332,0.00328053972088687,0.00565039432749476,2.66068788489079e-05,0.00419152910593502,0.000470963414171811
CA,CAN,Canada,2020-10-06,2020-10-06,2036,29689286.7795725,1798,6484,345,4725.5,21957,4213,6,3,4,5,2036,843,0,0,0,0,0,0,7,132227.546397186,0,0,0,0,6,60080.3535238643,350,2013,74585.8850913166,80,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,704,1283,49,1246,743,47,599,1380,57,883,1103,50,140,1844,52,111,1873,52,2036,2036,2036,2036,2036,2036,2036,2036,2036,21,61,234,365,1222,133,31,63,106,54,30,63,336,97,59,116,18,61,157,55,5,785,32,80,253,447,1107,117,67,118,331,1382,138,201,391,508,800,136,1,,,0.00294695481335953,0.00235453458843808,0.00147347740667976,0.00166613714696463,0.00196463654223969,0.0019234162372735,0.00245579567779961,0.00214991551780358,0.00343811394891945,0.0025425615440306,0.00445371245792824,2.39519030169471e-05,0.00294695481335953,0.00235453458843808,0.00202363748142317,1.61649622036411e-05,0.00469257688061877,0.000490460556973094
CA,CAN,Canada,2020-10-07,2020-10-07,1975,29649715.3659152,1713,7069.95,249,4794,20588,4041,7,7,10,8,1975,861,0,0,0,0,0,0,11,104095.358666098,0,0,0,0,11,104095.358666098,252,1956,72473.9151706981,65,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,6,6,4,1,1,2,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,706,1209,60,1154,759,62,550,1361,64,859,1051,65,139,1776,60,125,1789,61,1975,1975,1975,1975,1975,1975,1975,1975,1975,26,62,235,353,1144,155,35,69,116,67,30,61,322,93,76,99,12,86,139,61,7,702,37,95,278,411,1019,135,72,133,267,1352,151,221,355,466,787,146,1,,,0.00354430379746835,0.00262095164250001,0.00354430379746835,0.00262095164250001,0.00506329113924051,0.00313024779599181,0.00405063291139241,0.00280120320472438,0.00556962025316456,0.00328219610209848,0.00351083838011358,2.1290189898127e-05,0.00556962025316456,0.00328219610209848,0.00351083838011358,2.1290189898127e-05,0.00347711310209285,0.000428558661385435
CA,CAN,Canada,2020-10-08,2020-10-08,1850,29639551.3187382,1641,6872,302,4391,20223.5,3818,10,12,13,16,1850,778,0,0,0,0,0,0,12,156402.882859208,0,0,0,0,10,146586.936273132,309,1835,67990.6106023676,64,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,9,9,7,6,4,5,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,634,1158,58,1104,694,52,550,1246,54,776,1021,53,98,1694,58,132,1661,57,1850,1850,1850,1850,1850,1850,1850,1850,1850,17,52,236,319,1109,117,26,56,131,63,27,44,313,87,52,91,15,70,157,46,10,662,32,89,232,385,1011,101,45,146,276,1262,121,166,359,432,776,117,1,,,0.00540540540540541,0.00334117643664243,0.00648648648648649,0.00365808569366164,0.00702702702702703,0.00380642040420209,0.00864864864864865,0.00421939472320488,0.00648648648648649,0.00365808569366164,0.00527683031289107,2.60825446701388e-05,0.00540540540540541,0.00334117643664243,0.0049456530126507,2.52550074308616e-05,0.00454474518264203,0.000505579272950846
CA,CAN,Canada,2020-10-09,2020-10-09,1743,30185140.2418898,1551,6130,355,4508,19030.2,3711,8,7,9,9,1743,758,0,0,0,0,0,0,12,271316.307675618,0,0,0,0,9,222550.000474956,360,1728,64026.035488224,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,3,3,0,1,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,586,1114,43,1089,612,42,553,1149,41,770,933,40,125,1577,41,113,1589,41,1743,1743,1743,1743,1743,1743,1743,1743,1743,18,57,207,333,1022,106,12,65,104,54,29,36,289,91,61,96,12,53,138,45,11,647,41,83,220,394,912,93,66,127,289,1156,105,187,336,419,696,105,1,,,0.00458978772231784,0.0031731948693387,0.00401606425702811,0.00296910728644823,0.00516351118760757,0.0033647113383957,0.00516351118760757,0.0033647113383957,0.00688468158347676,0.00388187160992787,0.00898840639802942,3.36691544406551e-05,0.00516351118760757,0.0033647113383957,0.00737283307917549,3.0518400733505e-05,0.00562271265516999,0.000579186363782458
CA,CAN,Canada,2020-10-10,2020-10-10,1788,29779181.5889419,1585,6624.15,342,4302,19556,3823,4,4,4,3,1788,760,0,0,0,0,0,0,7,98143.4240868021,0,0,0,0,4,61191.772350817,348,1768,65508.1196430441,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,1,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,626,1105,57,1127,603,58,603,1126,59,829,902,57,136,1592,60,121,1604,63,1788,1788,1788,1788,1788,1788,1788,1788,1788,21,53,181,321,1092,120,18,58,112,47,27,51,306,109,66,115,15,56,126,54,11,617,36,75,229,372,971,105,63,109,277,1223,116,180,341,430,721,116,1,,,0.00223713646532438,0.00218989978027726,0.00223713646532438,0.00218989978027726,0.00223713646532438,0.00218989978027726,0.00167785234899329,0.00189704029974389,0.00391498881431767,0.00289452829346026,0.00329570588747296,2.05849160694518e-05,0.00223713646532438,0.00218989978027726,0.00205485070729881,1.62642928279493e-05,0.00531231856289363,0.000556654788329209
