ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
BR,BRA,Brazil,2020-10-11,153063776.826341,6598,21027.15,4267.1,18504,92145.05,14450,716,583,604,494,8142,4015,0,0,0,0,0,0,79,1464232.38370022,0,0,0,0,54,982247.174843682,4292,7857,394690.311083152,389,0,0,0,0,126,0,0,0,0,91,0,0,0,0,581,19,52,29,53,59,50,31,34,20,44,64,33,0,0,0,0,0,0,0,0,0,0,0,0,77,256,170,341,318,320,180,175,150,246,383,180,0,0,0,0,0,0,0,0,0,0,0,0,3247,4506,389,5934,1876,332,2264,5465,413,5165,2651,326,1740,6039,363,1385,6406,351,8142,8142,8142,8142,8142,8142,8142,8142,8142,151,430,789,1935,4174,663,131,282,299,307,83,174,1665,660,190,685,71,193,525,309,14,2554,212,471,792,2092,3997,578,1177,1386,1708,3178,693,2188,2033,1698,1556,667,2020-10-11,8142,1,,,0.0879390813068042,0.00615156231228814,0.0716040284942275,0.00560038513256161,0.0741832473593712,0.00569243368362583,0.0606730533038566,0.00518547874021235,0.00970277573077868,0.00212918461549168,0.00956615872193895,1.54203206694618e-05,0.00663227708179808,0.00176306731869566,0.00641724119977839,1.26499288645083e-05,0.0108743485195302,0.000323554328858704
BR,BRA,Brazil,2020-10-12,152496128.500533,6954,21302.55,4582,19687,97374.34,15247,728,551,595,483,8483,4222,0,0,0,0,0,0,77,1525043.37925747,0,0,0,0,45,910169.078465186,4608,8194,411619.245133683,378,0,0,0,0,124,0,0,0,0,88,0,0,0,0,603,15,38,20,49,46,47,20,19,25,42,53,29,0,0,0,0,0,0,0,0,0,0,0,0,81,244,164,325,314,301,168,146,156,251,376,201,0,0,0,0,0,0,0,0,0,0,0,0,2922,5218,343,5884,2296,303,2324,5777,382,5505,2687,291,1974,6194,315,1219,6953,311,8483,8483,8483,8483,8483,8483,8483,8483,8483,160,443,802,1949,4465,664,184,294,317,302,65,185,1598,688,184,727,91,234,673,338,18,2585,237,530,838,2131,4168,579,1224,1352,1851,3351,705,2212,2245,1860,1494,672,2020-10-12,8483,1,,,0.0858186962159613,0.00596046965420144,0.0649534362843334,0.00524434244754992,0.0701402805611223,0.00543457797477851,0.0569374042202051,0.00493108455270396,0.00907697748438052,0.00201819881081747,0.0100005383366316,1.57923896409372e-05,0.00530472710126135,0.00154578791598163,0.00596847334692833,1.22250428678982e-05,0.011194811842443,0.000321413432316083
BR,BRA,Brazil,2020-10-13,151789671.914561,7903,23878,4940.6,21924.4,109474.46,17060,851,699,698,584,9594,4988,0,0,0,0,0,0,103,2006930.53309137,0,0,0,0,64,1237414.64844819,4960.5,9320,468182.983237238,366,0,0,0,0,110,0,0,0,0,81,0,0,0,0,698,17,42,21,48,43,53,23,29,24,47,57,29,0,0,0,0,0,0,0,0,0,0,0,0,98,304,191,394,377,399,204,184,189,287,468,237,0,0,0,0,0,0,0,0,0,0,0,0,3826,5370,398,6552,2701,341,2572,6585,437,6295,2970,329,2247,6967,380,1543,7668,383,9594,9594,9594,9594,9594,9594,9594,9594,9594,179,513,927,2231,4951,793,171,325,340,332,82,189,1919,814,215,833,60,206,656,327,25,3100,262,618,947,2413,4677,677,1464,1616,2103,3582,829,2638,2459,2006,1688,803,2020-10-13,9594,1,,,0.0887012716281009,0.00568909962571117,0.0728580362726704,0.00520067942078121,0.0727538044611215,0.00519725012374308,0.0608713779445487,0.0047842882628398,0.0107358765895351,0.00206216361034066,0.0132217858288871,1.81711249715391e-05,0.00667083593912862,0.00162886449582472,0.00815216630249191,1.43049393145208e-05,0.010595216352591,0.000293279830278621
BR,BRA,Brazil,2020-10-14,152937254.173849,7472,23313.976,4851.2,20400.4,103132.8,16150,866,708,690,602,9190,4656,0,0,0,0,0,0,111,2165402.67338292,0,0,0,0,66,1207951.93364304,4878,8872,445678.050137422,404,0,0,0,0,171,0,0,0,0,129,0,0,0,0,734,23,65,46,86,66,81,38,42,39,63,88,40,0,0,0,0,0,0,0,0,0,0,0,0,109,329,220,434,390,411,231,202,210,293,467,232,0,0,0,0,0,0,0,0,0,0,0,0,4196,4573,421,6355,2486,349,2280,6437,473,5831,3004,355,1819,6958,413,1690,7118,382,9190,9190,9190,9190,9190,9190,9190,9190,9190,147,503,873,2211,4645,811,150,318,360,331,75,176,1817,754,201,748,66,233,643,297,7,3014,225,634,898,2393,4335,705,1376,1542,1978,3441,853,2489,2374,1935,1566,826,2020-10-14,9190,1,,,0.0942328618063112,0.00597310027606913,0.0770402611534276,0.00545180843004278,0.0750816104461371,0.00538776732576995,0.0655059847660501,0.00505846893729567,0.0120783460282916,0.00223334245296696,0.0141587652078638,1.87243877663509e-05,0.00718171926006529,0.00172639206028755,0.00789834981782739,1.40293553322588e-05,0.0109451205831113,0.000305462525811788
BR,BRA,Brazil,2020-10-15,152604245.647591,7498,23574.785,4722.5,20286.3,103117.17,16251,842,679,708,624,9044,4601,0,0,0,0,0,0,96,1747441.86301094,0,0,0,0,65,1119537.60971976,4753,8734,438745.726995068,400,0,0,0,0,139,0,0,0,0,104,0,0,0,0,703,20,60,26,63,51,69,37,24,33,63,68,34,0,0,0,0,0,0,0,0,0,0,0,0,106,316,185,405,362,398,225,173,186,316,458,219,0,0,0,0,0,0,0,0,0,0,0,0,4058,4614,372,6285,2453,306,2175,6459,410,5645,3077,322,1706,6984,354,1707,7008,329,9044,9044,9044,9044,9044,9044,9044,9044,9044,148,482,857,2281,4600,676,145,326,321,329,76,180,1875,710,223,769,73,223,661,320,14,2799,240,563,959,2332,4367,583,1357,1564,1957,3428,738,2460,2387,1841,1649,707,2020-10-15,9044,1,,,0.0931003980539584,0.00598857080494541,0.075077399380805,0.00543094144415013,0.0782839451570102,0.0055360849076801,0.0689960194604157,0.00522342785995022,0.0106147722246793,0.00211205811864498,0.0114508076469007,1.6880370918356e-05,0.00718708536045997,0.00174091643251964,0.00733621535212793,1.35394775792518e-05,0.0108331539375959,0.00030630485051218
BR,BRA,Brazil,2020-10-16,150856301.125584,6459,20159.965,4530,17346.7,88969.4,13862,687,540,558,469,7860,3940,0,0,0,0,0,0,76,1565323.63613733,0,0,0,0,47,820388.916656893,4542,7627,383136.439179229,348,0,0,0,0,134,0,0,0,0,92,0,0,0,0,553,15,54,27,55,51,54,32,33,27,44,67,29,0,0,0,0,0,0,0,0,0,0,0,0,74,241,152,341,290,318,170,171,160,224,361,185,0,0,0,0,0,0,0,0,0,0,0,0,3634,3904,322,5504,2090,266,1919,5580,361,4833,2744,283,1398,6159,303,1466,6108,286,7860,7860,7860,7860,7860,7860,7860,7860,7860,158,456,745,1852,4049,600,127,284,304,277,64,160,1555,631,172,697,56,198,589,253,12,2481,221,473,826,1990,3819,531,1203,1316,1705,2985,651,2181,1978,1634,1435,632,2020-10-16,7860,1,,,0.0874045801526718,0.00624371478188939,0.0687022900763359,0.00559199394393171,0.0709923664122137,0.00567743650312162,0.0596692111959288,0.00523663488387445,0.00966921119592875,0.00216332854959075,0.0103762562415887,1.61704371566596e-05,0.00597964376590331,0.00170440230587746,0.00543821445001452,1.17357381901578e-05,0.0118547847073227,0.000342711425454695
BR,BRA,Brazil,2020-10-17,153247097.269859,6255,17335.62,3648,17430.4,88669.67,13574,583,487,506,415,7558,3716,0,0,0,0,0,0,73,1748637.58915869,0,0,0,0,51,1318585.99013137,3668,7326,368015.93725279,321,0,0,0,0,100,0,0,0,0,69,0,0,0,0,485,18,43,26,47,44,36,25,22,24,42,49,17,0,0,0,0,0,0,0,0,0,0,0,0,75,228,144,281,276,270,165,124,123,208,325,145,0,0,0,0,0,0,0,0,0,0,0,0,3456,3804,298,5404,1906,248,2051,5175,332,4764,2523,271,1363,5901,294,1389,5893,276,7558,7558,7558,7558,7558,7558,7558,7558,7558,170,382,686,1814,3901,605,143,238,283,295,59,168,1485,596,173,691,61,205,560,253,21,2327,211,469,725,1869,3748,536,1064,1220,1579,3056,639,1940,1932,1621,1447,618,2020-10-17,7558,1,,,0.0771368086795449,0.00601511788342773,0.0644350357237364,0.00553531905843894,0.0669489282879069,0.00563467886975572,0.0549087060068801,0.00513572940290675,0.00965863985181265,0.00220493144995105,0.0114105756018298,1.68156523068521e-05,0.00674781688277322,0.00184567851022375,0.00860431299269193,1.46229021901379e-05,0.0099669596577293,0.000320937874611112
BR,BRA,Brazil,2020-10-18,152147441.634561,6458,19130.5,3959.2,17732.1,90963.03,14030,675,550,564,471,7785,3930,0,0,0,0,0,0,81,1823338.01766036,0,0,0,0,43,848420.047057347,3990,7540,378766.061546006,349,0,0,0,0,115,0,0,0,0,86,0,0,0,0,552,19,50,29,55,51,54,30,27,29,45,61,33,0,0,0,0,0,0,0,0,0,0,0,0,86,241,186,312,326,323,179,164,138,244,360,173,0,0,0,0,0,0,0,0,0,0,0,0,3059,4402,324,5516,1987,282,2165,5253,367,5010,2506,269,1797,5694,294,1259,6232,294,7785,7785,7785,7785,7785,7785,7785,7785,7785,153,420,723,1848,4063,578,132,264,310,312,65,170,1566,618,185,675,59,194,551,285,13,2386,208,495,781,1964,3834,503,1138,1295,1721,3008,623,2067,2035,1555,1522,606,2020-10-18,7785,1,,,0.0867052023121387,0.00625096190842333,0.0706486833654464,0.00569194609039758,0.0724470134874759,0.00575835439970413,0.0605009633911368,0.00529600147306718,0.0104046242774566,0.00225403581381224,0.0119840202245385,1.72901601124056e-05,0.00552344251766217,0.00164634548487252,0.00557630176322746,1.18324487089708e-05,0.0105342067441683,0.000325135112590356
BR,BRA,Brazil,2020-10-19,152316522.013442,6817,19523.7,4128,18615.57,92971.5,14710,702,566,603,503,8292,4207,0,0,0,0,0,0,81,1832261.83694858,0,0,0,0,45,900574.70096812,4156,8057,404737.156216999,323,0,0,0,0,123,0,0,0,0,87,0,0,0,0,567,16,51,26,51,50,53,37,29,25,46,58,29,0,0,0,0,0,0,0,0,0,0,0,0,74,260,165,338,297,320,167,146,170,237,384,196,0,0,0,0,0,0,0,0,0,0,0,0,3418,4520,354,5639,2353,300,2180,5703,409,5324,2666,302,1902,6054,336,1349,6621,322,8292,8292,8292,8292,8292,8292,8292,8292,8292,148,440,796,2036,4207,665,153,281,328,289,63,161,1644,679,187,712,70,214,565,280,10,2656,217,534,837,2144,3964,596,1226,1416,1813,3119,718,2248,2176,1706,1451,711,2020-10-19,8292,1,,,0.0846599131693198,0.00599167978097923,0.0682585624698505,0.00542806098516911,0.0727206946454414,0.00558923972897457,0.0606608779546551,0.00513788045713601,0.0097684515195369,0.00211689679987787,0.0120293045871077,1.73127826199795e-05,0.00542691751085384,0.00158129684727404,0.00591252143276121,1.21751199765247e-05,0.0102683925509715,0.000310578583221142
BR,BRA,Brazil,2020-10-20,153119511.700969,6465,19987.7,4406.5,17476.1,90492.8,13885,724,593,603,499,7859,4036,0,0,0,0,0,0,96,2195939.43180417,0,0,0,0,55,1276996.77389398,4429,7608,382181.988891514,297,0,0,0,0,97,0,0,0,0,63,0,0,0,0,595,15,30,28,43,34,37,21,22,20,28,37,22,0,0,0,0,0,0,0,0,0,0,0,0,90,255,163,342,318,343,171,155,156,234,359,178,0,0,0,0,0,0,0,0,0,0,0,0,3583,3975,301,5294,2304,261,1852,5647,360,4819,2771,269,1484,6075,300,1356,6210,293,7859,7859,7859,7859,7859,7859,7859,7859,7859,149,417,771,1876,4036,610,154,251,303,283,48,151,1590,687,174,693,55,196,519,247,13,2495,219,552,767,1968,3806,547,1179,1348,1687,2979,666,2112,2024,1688,1394,641,2020-10-20,7859,1,,,0.0921236798574882,0.00639386451917706,0.0754548924799593,0.00583945345747125,0.0767273189973279,0.005884430677746,0.0634940832166942,0.00539121110377633,0.0122152945667388,0.00242855289732503,0.014341342964133,1.88317640683837e-05,0.00699834584552742,0.00184305006636821,0.00833986968550325,1.4404357183444e-05,0.0115887198474369,0.000339312267587917
BR,BRA,Brazil,2020-10-21,151517491.247991,6339,19286.22,4268.5,17061.6,87474.91,13624,726,601,607,499,7634,3936,0,0,0,0,0,0,100,2352014.22532492,0,0,0,0,68,1371796.20990802,4292,7404,371934.206854991,329,0,0,0,0,118,0,0,0,0,86,0,0,0,0,599,20,42,29,57,40,55,32,25,31,44,66,28,0,0,0,0,0,0,0,0,0,0,0,0,105,269,161,354,301,340,202,150,156,249,394,187,0,0,0,0,0,0,0,0,0,0,0,0,3562,3768,304,5320,2053,261,1811,5472,351,4684,2682,268,1369,5961,304,1387,5962,285,7634,7634,7634,7634,7634,7634,7634,7634,7634,119,443,827,1850,3825,570,143,253,310,268,65,151,1505,643,163,677,51,191,580,237,19,2378,209,526,810,1962,3623,504,1132,1377,1644,2888,593,2068,2030,1569,1391,576,2020-10-21,7634,1,,,0.0951008645533141,0.00658058241217606,0.0787267487555672,0.00604125826508668,0.0795127063138591,0.00606874905892907,0.0653654702646057,0.00554456040368335,0.0130992926381975,0.00255054309259822,0.015523054176467,1.96837602836183e-05,0.00890751899397433,0.00210769362735125,0.00905371517577979,1.50818694209223e-05,0.0115396753535858,0.000343234904765944
BR,BRA,Brazil,2020-10-22,152705632.424703,6098,18555.6,3985.4,16603.4,84454.4,13156,711,560,587,498,7431,3803,0,0,0,0,0,0,99,2299450.30421734,0,0,0,0,64,1475899.20705748,4010,7186,360983.145659098,334,0,0,0,0,125,0,0,0,0,90,0,0,0,0,576,27,52,30,57,48,56,36,30,29,51,64,31,0,0,0,0,0,0,0,0,0,0,0,0,97,256,142,332,299,331,182,155,154,241,383,183,0,0,0,0,0,0,0,0,0,0,0,0,3444,3649,338,5130,2013,288,1737,5315,379,4649,2486,296,1294,5803,334,1327,5802,302,7431,7431,7431,7431,7431,7431,7431,7431,7431,163,428,692,1783,3748,617,127,286,306,269,61,149,1522,597,137,641,64,169,522,247,5,2329,221,504,742,1903,3502,559,1102,1304,1560,2807,658,2024,1961,1526,1280,640,2020-10-22,7431,1,,,0.095680258377069,0.00668800572133687,0.0753599784685776,0.00600179540699196,0.078993406001884,0.0061326933598807,0.0670165522809851,0.00568528801147568,0.0133225676221235,0.00260678986909781,0.0150580582242188,1.93156961396147e-05,0.00861256896783744,0.00210093453962335,0.00966499521741759,1.55171675593298e-05,0.0111085518762334,0.000341906740523234
BR,BRA,Brazil,2020-10-23,151174070.098429,5354,17557.1,3945.4,14164.7,76010.6,11514,605,520,481,438,6827,3439,0,0,0,0,0,0,78,2000108.90574573,0,0,0,0,51,1147866.6835209,3964,6585,330792.37603189,305,0,0,0,0,112,0,0,0,0,79,0,0,0,0,495,13,39,14,48,37,46,20,18,17,38,51,23,0,0,0,0,0,0,0,0,0,0,0,0,77,222,130,289,252,278,148,127,106,200,322,138,0,0,0,0,0,0,0,0,0,0,0,0,3196,3282,349,4702,1818,307,1649,4790,388,4204,2305,318,1212,5277,338,1266,5240,321,6827,6827,6827,6827,6827,6827,6827,6827,6827,128,342,656,1567,3384,750,107,218,279,249,57,143,1301,519,159,562,38,172,485,240,15,2283,205,415,713,1669,3137,688,963,1142,1414,2510,798,1788,1733,1308,1213,785,2020-10-23,6827,1,,,0.0886187197890728,0.00674133528253301,0.076168155851765,0.00629240002420685,0.0704555441628827,0.00607051880532242,0.0641570235828329,0.00581241662185239,0.0114252233777648,0.00252098494514816,0.0132305024561651,1.82140055740388e-05,0.00747033836238465,0.00204256094394114,0.00759301302646365,1.38376205439685e-05,0.0119833475231541,0.00037080156170574
BR,BRA,Brazil,2020-10-24,151894025.948184,5294,16645.205,3825,14233.4,75337.5,11518,714,594,560,500,6762,3452,0,0,0,0,0,0,79,2018737.96833322,0,0,0,0,47,1219798.06977156,3842,6508,326924.340655359,339,0,0,0,0,130,0,0,0,0,96,0,0,0,0,605,15,48,30,60,58,54,38,33,22,56,65,32,0,0,0,0,0,0,0,0,0,0,0,0,76,274,153,344,326,352,197,170,151,254,411,193,0,0,0,0,0,0,0,0,0,0,0,0,3031,3355,376,4745,1682,335,1777,4579,406,4164,2261,337,1261,5147,354,1223,5188,351,6762,6762,6762,6762,6762,6762,6762,6762,6762,144,355,625,1538,3337,763,112,206,272,258,53,113,1206,540,162,560,63,152,480,256,11,2318,197,434,659,1632,3139,701,925,1092,1326,2606,813,1715,1653,1375,1223,796,2020-10-24,6762,1,,,0.105590062111801,0.0073247083764275,0.0878438331854481,0.00674684520924726,0.082815734989648,0.0065689391037064,0.0739426205264715,0.00623701624447232,0.0116829340431825,0.00256114765792015,0.0132904369064645,1.82113458510707e-05,0.00695060632948832,0.00198019189614064,0.00803058620743698,1.41938597419398e-05,0.0117519545724196,0.000369413274046492
BR,BRA,Brazil,2020-10-25,152937095.085323,5531,15822.3,3624.356,15369.5,78834.93,12085,645,527,517,442,7024,3443,0,0,0,0,0,0,75,1671802.42716855,0,0,0,0,47,987937.147367301,3636.056,6757,339432.662846998,332,0,0,0,0,132,0,0,0,0,106,0,0,0,0,532,14,57,37,58,54,65,27,35,26,51,67,42,0,0,0,0,0,0,0,0,0,0,0,0,79,234,146,288,276,313,133,148,142,226,357,167,0,0,0,0,0,0,0,0,0,0,0,0,2724,3880,420,4854,1793,377,1947,4640,437,4483,2181,360,1574,5060,390,1080,5564,380,7024,7024,7024,7024,7024,7024,7024,7024,7024,108,377,651,1578,3518,792,95,229,273,296,51,139,1267,539,170,573,65,175,471,231,12,2438,179,431,664,1756,3260,734,983,1071,1395,2729,846,1762,1681,1403,1346,832,2020-10-25,7024,1,,,0.0918280182232346,0.00675347808728383,0.0750284738041002,0.00616074279302783,0.0736047835990888,0.00610670599539055,0.0629271070615034,0.00567886324419288,0.0106776765375854,0.00240360514081634,0.01093130758261,1.64793833812238e-05,0.00669134396355353,0.00190657821835566,0.00645976142554646,1.26967521631783e-05,0.0107121570726356,0.000346314820548056
BR,BRA,Brazil,2020-10-26,152779333.723114,2860,8676.5,1760.2,7976.3,41485.5,6156,355,283,275,254,3695,1841,0,0,0,0,0,0,42,1920038.91899298,0,0,0,0,26,1324092.2131518,1772,3585,180089.699024195,140,0,0,0,0,51,0,0,0,0,37,0,0,0,0,285,9,25,15,18,19,21,9,13,4,20,27,14,0,0,0,0,0,0,0,0,0,0,0,0,45,131,73,147,149,162,86,80,67,126,185,89,0,0,0,0,0,0,0,0,0,0,0,0,1528,1962,205,2462,1041,192,1002,2463,230,2351,1167,177,895,2601,199,589,2902,204,3695,3695,3695,3695,3695,3695,3695,3695,3695,53,198,314,876,1829,425,64,113,152,134,24,62,704,268,82,258,31,90,238,118,3,1354,79,225,332,914,1751,394,517,580,783,1352,463,944,945,716,632,458,2020-10-26,3695,1,,,0.0960757780784844,0.00950197398076573,0.0765899864682003,0.00857480309301818,0.074424898511502,0.00846263922933351,0.0687415426251691,0.00815803607687896,0.0113667117726658,0.00341803029931502,0.0125673994787326,1.76641289322928e-05,0.00703653585926928,0.00269517492081116,0.0086666971303297,1.46978037123844e-05,0.00983954112645794,0.000455872995949677
BR,BRA,Brazil,2020-10-27,150116053.555481,6631,19700.7,4561.3,17518.4,92970.77,14308,797,640,655,574,8270,4256,0,0,0,0,0,0,102,1930794.16064864,0,0,0,0,63,1109447.88044222,4581,8008,402275.679159206,350,0,0,0,0,126,0,0,0,0,93,0,0,0,0,661,22,54,29,64,51,55,24,29,29,45,62,35,0,0,0,0,0,0,0,0,0,0,0,0,98,284,190,406,347,385,196,176,175,264,457,204,0,0,0,0,0,0,0,0,0,0,0,0,3710,4174,386,5534,2381,355,2006,5803,461,5159,2753,358,1652,6228,390,1468,6434,368,8270,8270,8270,8270,8270,8270,8270,8270,8270,167,463,782,1977,4031,850,123,272,327,295,60,139,1580,695,189,645,75,200,591,219,17,2843,236,542,861,2127,3720,784,1190,1386,1757,3011,926,2221,2100,1619,1425,905,2020-10-27,8270,1,,,0.096372430471584,0.0063601371154631,0.0773881499395405,0.00575893375222004,0.0792019347037485,0.00582030080593753,0.0694074969770254,0.00547744849333522,0.0123337363966143,0.00237874439027335,0.0128620098578267,1.80251079291503e-05,0.00761789600967352,0.00187392548747251,0.00739060116599839,1.37013574422196e-05,0.0113877130468705,0.000327881914354787
BR,BRA,Brazil,2020-10-28,153680160.892069,6665,21581.3,4631.3,17606.9,94012.93,14396,854,695,690,616,8573,4364,0,0,0,0,0,0,97,1748292.91218042,0,0,0,0,71,1163226.60553609,4663,8282,416039.856992576,398,0,0,0,0,131,0,0,0,0,91,0,0,0,0,704,14,45,28,62,51,54,27,26,22,44,60,22,0,0,0,0,0,0,0,0,0,0,0,0,99,313,202,415,379,391,213,182,181,282,451,203,0,0,0,0,0,0,0,0,0,0,0,0,3992,4121,460,5808,2364,401,2040,6035,498,5221,2938,414,1571,6559,443,1540,6602,431,8573,8573,8573,8573,8573,8573,8573,8573,8573,151,459,857,1969,4167,970,153,245,331,307,66,160,1541,672,181,678,62,202,579,303,19,3074,243,599,866,2089,3871,905,1235,1363,1701,3206,1068,2222,2079,1725,1500,1047,2020-10-28,8573,1,,,0.0996150705703954,0.00633954824495951,0.0810684707803569,0.00577762361199998,0.0804852443718652,0.00575862984989038,0.0718534935261869,0.00546655712175801,0.0113145923247405,0.00223887680271027,0.011376178304552,1.67669055688583e-05,0.00828181500058323,0.00191839741302371,0.00756913969105636,1.37029028335847e-05,0.0112080607702046,0.000319888272785566
BR,BRA,Brazil,2020-10-29,152531361.838444,5652,17293,4134,15019.6,79478.26,12138,647,531,513,444,6935,3616,0,0,0,0,0,0,75,1740472.40410213,0,0,0,0,48,1221748.1390832,4153,6700,336569.311983851,319,0,0,0,0,126,0,0,0,0,94,0,0,0,0,532,21,50,35,67,55,69,38,36,24,53,68,30,0,0,0,0,0,0,0,0,0,0,0,0,79,235,153,325,301,312,168,152,139,227,360,159,0,0,0,0,0,0,0,0,0,0,0,0,3156,3451,328,4791,1869,275,1626,4939,370,4266,2379,290,1223,5394,318,1262,5374,299,6935,6935,6935,6935,6935,6935,6935,6935,6935,137,432,684,1679,3346,657,111,232,285,244,55,133,1356,576,157,582,65,185,477,203,15,2259,207,484,739,1714,3186,605,1068,1155,1470,2547,695,1879,1769,1400,1199,688,2020-10-29,6935,1,,,0.093294881038212,0.00684521037241267,0.0765681326604182,0.00625822704517372,0.073972602739726,0.00615987963516009,0.0640230713770728,0.00576136888103641,0.0108147080028839,0.00243428309129543,0.0114105871941639,1.6855067329154e-05,0.00692141312184571,0.00195125510852838,0.00800981597723644,1.4145994136008e-05,0.0123392117229014,0.000372956729297112
BR,BRA,Brazil,2020-10-30,151355734.473096,5089,16986.1,4156,13546.6,72200.45,11025,671,560,550,470,6782,3442,0,0,0,0,0,0,78,2248257.41946004,0,0,0,0,45,1321772.29504644,4181,6549,328983.943907798,333,0,0,0,0,121,0,0,0,0,78,0,0,0,0,555,17,47,22,48,42,46,27,27,28,49,54,22,0,0,0,0,0,0,0,0,0,0,0,0,73,229,145,321,287,325,165,151,146,221,380,160,0,0,0,0,0,0,0,0,0,0,0,0,2964,3119,699,4821,1306,655,1772,4284,726,4008,2100,674,1180,4904,698,1301,4797,684,6782,6782,6782,6782,6782,6782,6782,6782,6782,139,347,584,1516,3185,1011,104,203,234,259,52,150,1231,488,128,511,45,150,438,207,5,2577,190,433,635,1602,2958,964,904,1136,1325,2368,1049,1759,1624,1202,1158,1039,2020-10-30,6782,1,,,0.098938366263639,0.0071060590946453,0.0825715128280743,0.00655043934772412,0.081097021527573,0.00649690445440974,0.0693010911235624,0.00604426973158913,0.0115010321439104,0.00253761490783491,0.0148541277757776,1.92718097539219e-05,0.00663521085225597,0.00193219495321015,0.0087328854743947,1.48225485921895e-05,0.012708826912148,0.000382768419777375
