ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
DE,DEU,Germany,2020-10-01,2020-10-01,3122,67306615.8201461,2830,10096,582,6801,36216,5752,15,15,13,14,3122,1858,0,0,0,0,0,0,18,294276.366932571,0,0,0,0,16,239059.742515518,583,3084,148987.520795707,131,0,0,0,0,4,0,0,0,0,3,0,0,0,0,14,1,2,2,3,2,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,12,9,13,11,7,10,8,3,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1165,1863,94,2208,824,90,1248,1762,112,1887,1143,92,314,2697,111,612,2399,111,3122,3122,3122,3122,3122,3122,3122,3122,3122,26,67,296,543,2025,165,16,103,134,282,65,91,449,236,82,165,43,103,340,205,2,806,44,100,391,580,1857,150,85,145,461,2260,171,298,617,847,1192,168,1,,,0.00480461242793081,0.00242557662700607,0.00480461242793081,0.00242557662700607,0.00416399743754004,0.00225881560870437,0.00448430493273543,0.00234370672310928,0.00576553491351698,0.00265580296715052,0.00437217594952217,1.57621893959961e-05,0.0051249199231262,0.00250472159385388,0.00355180155178688,1.42125145765825e-05,0.00391307941018372,0.000317015935661356
DE,DEU,Germany,2020-10-02,2020-10-02,3113,67556995.4871386,2801,8256.7,569,6931.3,35998.6,5695,9,11,10,9,3113,1786,0,0,0,0,0,0,14,234655.591201519,0,0,0,0,12,213602.082742318,570,3067,148166.253657728,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,7,4,7,2,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1169,1827,117,2363,664,86,1355,1649,109,1853,1162,98,336,2665,112,624,2390,99,3113,3113,3113,3113,3113,3113,3113,3113,3113,24,64,318,529,1994,184,18,96,143,256,57,86,444,222,95,168,38,137,313,157,3,880,38,98,371,569,1866,171,75,150,469,2232,187,276,558,884,1208,187,1,,,0.00289110183103116,0.00188608612854624,0.00353356890459364,0.00208447480081394,0.0032123353678124,0.00198778906778226,0.00289110183103116,0.00188608612854624,0.00449726951493736,0.00235046731271254,0.00347344622876534,1.40293534087866e-05,0.00385480244137488,0.00217681196615496,0.00316180554215119,1.33872952253452e-05,0.00384702984605881,0.000315209454906952
DE,DEU,Germany,2020-10-03,2020-10-03,3233,67983433.2567992,2885,9590.1,882,7117,37434.8,6023,10,10,14,12,3233,1837,0,0,0,0,0,0,8,200677.955017291,0,0,0,0,4,47322.4832510283,887,3182,153721.884296997,158,0,0,0,0,2,0,0,0,0,1,0,0,0,0,9,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,6,7,3,2,3,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1093,2014,126,2308,823,102,1439,1678,116,1979,1146,108,429,2681,123,544,2572,117,3233,3233,3233,3233,3233,3233,3233,3233,3233,22,65,317,502,2133,194,17,97,143,291,47,105,426,247,85,172,69,156,369,173,2,834,49,108,372,538,1993,173,63,169,398,2414,189,271,603,835,1335,189,1,,,0.00309310238168883,0.00191412231732588,0.00309310238168883,0.00191412231732588,0.00433034333436437,0.00226341422130432,0.0037117228580266,0.00209616526214231,0.00247448190535107,0.00171257416061941,0.0029518655561165,1.28959367303819e-05,0.00123724095267553,0.00121172356042287,0.000696088458378872,6.26942273595303e-06,0.0057701608593756,0.000378632246477647
DE,DEU,Germany,2020-10-04,2020-10-04,3523,67444849.3701484,3179,9522.9018,549,7782.3,41067.35,6531,13,8,12,13,3523,1923,0,0,0,0,0,0,13,242809.332962701,0,0,0,0,11,209462.49321462,557,3465,167393.566652764,153,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,9,9,6,7,3,4,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,767,2618,138,1519,1890,114,1338,2061,124,2073,1338,112,501,2893,129,572,2824,127,3523,3523,3523,3523,3523,3523,3523,3523,3523,17,61,329,576,2343,197,28,138,141,294,73,121,506,241,100,185,52,146,395,207,6,890,43,103,409,629,2166,173,79,199,478,2565,202,290,689,927,1416,201,1,,,0.003690036900369,0.00200218572489886,0.00227079193868862,0.00157176199877034,0.00340618790803293,0.00192391182518503,0.003690036900369,0.00200218572489886,0.003690036900369,0.00200218572489886,0.00360011676547936,1.42938369530483e-05,0.00312233891569685,0.00184226763487686,0.00310568553671245,1.32793554483831e-05,0.00332748749631115,0.0002758755208334
DE,DEU,Germany,2020-10-05,2020-10-05,3290,66894529.0630318,2936,9029.5,573,7008,37279.5,5907,11,9,12,13,3290,1855,0,0,0,0,0,0,18,340351.227987349,0,0,0,0,13,291858.370647675,576,3246,156813.71352233,109,0,0,0,0,2,0,0,0,0,2,0,0,0,0,11,0,1,0,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,9,7,4,2,1,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,989,2162,139,1774,1405,111,1230,1930,130,1932,1246,112,404,2749,137,584,2573,133,3290,3290,3290,3290,3290,3290,3290,3290,3290,21,56,357,518,2158,180,19,110,117,272,60,93,505,265,74,184,51,136,351,166,5,882,37,100,442,570,1975,166,80,173,476,2370,191,303,665,891,1241,190,1,,,0.00334346504559271,0.00197251945341475,0.0027355623100304,0.0017847550275232,0.00364741641337386,0.00205991519757381,0.00395136778115502,0.00214370065643784,0.00547112462006079,0.00252056060476683,0.00508787837741785,1.70495732223952e-05,0.00395136778115502,0.00214370065643784,0.00436296323085958,1.57940711082011e-05,0.00367314813903683,0.000299416831856923
DE,DEU,Germany,2020-10-06,2020-10-06,3432,66789407.5921418,3115,9375.1,631,7468.2,39488,6326,14,10,11,11,3432,2000,0,0,0,0,0,0,22,392284.422660948,0,0,0,0,16,309751.059453561,634,3379,163238.921131224,124,0,0,0,0,4,0,0,0,0,2,0,0,0,0,12,0,2,0,2,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,9,8,6,5,2,5,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1192,2105,135,2332,995,105,1285,2020,127,1950,1360,122,348,2952,132,656,2651,125,3432,3432,3432,3432,3432,3432,3432,3432,3432,22,61,357,540,2257,195,29,122,124,278,66,96,495,273,90,183,52,121,363,215,0,925,58,105,468,597,2029,175,99,183,455,2499,196,312,630,951,1345,194,1,,,0.00407925407925408,0.00213244195876952,0.00291375291375291,0.00180329664568712,0.00320512820512821,0.00189103711146789,0.00320512820512821,0.00189103711146789,0.00641025641025641,0.00267002730173082,0.00587345264471403,1.83257546082096e-05,0.00466200466200466,0.00227900928516599,0.00463772730767574,1.62943667725125e-05,0.00388387766597858,0.000301733818453323
DE,DEU,Germany,2020-10-07,2020-10-07,3391,66319553.9509355,3055,10207.4,727,7492.4,39620.4,6143,15,14,16,16,3391,1997,0,0,0,0,0,0,25,406439.469872761,0,0,0,0,25,406439.469872761,729,3337,161209.908202099,147,0,0,0,0,6,0,0,0,0,5,0,0,0,0,14,0,3,1,4,3,2,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,11,9,9,7,4,3,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1220,2060,111,2346,955,90,1260,2021,110,1957,1333,101,308,2971,112,651,2637,103,3391,3391,3391,3391,3391,3391,3391,3391,3391,29,68,336,533,2225,200,22,129,140,276,67,100,486,256,92,178,49,150,404,177,1,864,51,116,414,624,2004,182,77,177,466,2472,199,302,679,935,1274,201,1,,,0.00442347390150398,0.00223358896259398,0.00412857564140372,0.002158171506953,0.00471837216160425,0.0023064990829129,0.00471837216160425,0.0023064990829129,0.00737245650250664,0.00287927712230344,0.00612850125882108,1.87831986153403e-05,0.00737245650250664,0.00287927712230344,0.00612850125882108,1.87831986153403e-05,0.00452205455688304,0.000327518582649812
DE,DEU,Germany,2020-10-08,2020-10-08,3794,66129244.3097698,3432,10797.251,849,8462,44260.04,6927,17,17,16,18,3794,2164,0,0,0,0,0,0,17,236472.340301571,0,0,0,0,13,184010.13781197,855,3730,180195.672038907,153,0,0,0,0,5,0,0,0,0,3,0,0,0,0,15,1,2,0,2,3,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,14,13,12,9,3,3,13,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1351,2323,120,2689,1001,104,1438,2228,128,2198,1478,118,301,3359,134,671,3001,122,3794,3794,3794,3794,3794,3794,3794,3794,3794,37,69,369,601,2503,215,20,153,155,333,61,113,557,277,120,208,49,155,434,192,6,961,52,115,463,683,2288,193,99,179,576,2720,220,346,769,972,1491,216,1,,,0.00448075909330522,0.00212520120895929,0.00448075909330522,0.00212520120895929,0.00421718502899315,0.00206202093071453,0.00474433315761729,0.00218652449284789,0.00448075909330522,0.00212520120895929,0.0035759117281586,1.43868864163516e-05,0.00342646283605693,0.00185941836485502,0.00278258340515748,1.26960999849787e-05,0.00474484203935483,0.0003172882658563
DE,DEU,Germany,2020-10-09,2020-10-09,3489,66362540.0495624,3119,10204,561,7592,39947.5,6282,12,12,15,13,3489,2002,0,0,0,0,0,0,22,424312.316340377,0,0,0,0,18,365913.055067296,563,3417,165074.694733765,139,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,0,2,2,4,4,0,4,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,9,2,6,1,1,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1200,2136,153,2513,851,125,1402,1935,152,2003,1355,131,297,3035,157,648,2696,145,3489,3489,3489,3489,3489,3489,3489,3489,3489,21,65,363,566,2249,225,16,139,124,266,63,83,504,275,107,190,55,144,374,208,1,940,47,126,436,615,2060,205,83,169,514,2484,239,325,719,931,1278,236,1,,,0.00343938091143594,0.00194262782590989,0.00343938091143594,0.00194262782590989,0.00429922613929493,0.00217098675280767,0.00372599598738894,0.00202166036561944,0.00630553167096589,0.00262654531579123,0.00639385285770379,1.91767516728904e-05,0.00515907136715391,0.00237716975605029,0.00551384945172406,1.78161316235506e-05,0.00341057725963398,0.000281241834666904
DE,DEU,Germany,2020-10-10,2020-10-10,3522,67005535.0006902,3144,9727.5,680,7658,40475,6401,15,10,14,13,3522,2019,0,0,0,0,0,0,21,268765.924604382,0,0,0,0,18,250819.252872671,681,3450,166668.919178077,137,0,0,0,0,4,0,0,0,0,2,0,0,0,0,13,0,2,2,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,10,10,10,5,3,6,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1138,2230,154,2574,825,123,1493,1882,147,2034,1358,130,330,3043,149,593,2783,146,3522,3522,3522,3522,3522,3522,3522,3522,3522,28,65,327,575,2294,233,22,125,142,291,51,124,493,269,122,199,57,143,365,205,4,910,47,112,446,602,2105,210,96,184,473,2532,237,318,709,909,1350,236,1,,,0.00425894378194208,0.00215068881276138,0.00283929585462805,0.00175728141997678,0.00397501419647927,0.00207805899964936,0.00369108461101647,0.00200275315162227,0.00596252129471891,0.00254255154624029,0.00401110034568955,1.5133931502913e-05,0.00511073253833049,0.00235495365580974,0.00374326170024742,1.46218890009759e-05,0.00408594477817659,0.000306251312521818
