ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2020-10-11,104266571.930805,5286,9237.27,188,9839,77440.17,12124,6,8,8,12,5811,1624,0,0,0,0,0,0,23,511224.294100516,0,0,0,0,20,421573.686271291,206,5767,75279.6806051741,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,4,4,3,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1306,4416,89,4402,1324,85,3134,2581,96,2126,3598,87,648,5076,87,1466,4258,87,5811,5811,5811,5811,5811,5811,5811,5811,5811,66,88,505,948,3963,241,88,203,596,219,64,221,892,492,277,394,79,205,386,547,5,1143,81,111,531,1162,3721,205,58,452,2069,2994,238,332,1172,2104,1972,231,2020-10-11,5811,1,,,0.00103252452245741,0.000825749872091065,0.00137669936327654,0.000953329553831741,0.00137669936327654,0.000953329553831741,0.00206504904491482,0.00116718300489126,0.00395801066942007,0.00161435839733741,0.00490305075379079,1.3407303337229e-05,0.00344174840819136,0.00150578705117615,0.00404322956499482,1.2180356167103e-05,0.00273646219463159,0.000373171874153977
JP,JPN,Japan,2020-10-12,106504706.504999,4874,10046.5,205,9530.3,72065.16,11196,8,3,10,7,5386,1564,0,0,0,0,0,0,15,281238.487812443,0,0,0,0,12,224644.250039921,225,5350,69836.3605406072,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,3,7,4,3,1,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1658,3641,87,3921,1386,79,2539,2758,89,2109,3195,82,425,4884,77,1576,3728,82,5386,5386,5386,5386,5386,5386,5386,5386,5386,66,79,476,923,3614,228,104,209,547,211,59,222,847,480,219,331,42,187,344,463,1,1120,67,108,527,1037,3443,204,69,412,1942,2723,240,334,1107,1917,1795,233,2020-10-12,5386,1,,,0.00148533234311177,0.00102849920384587,0.000556999628666914,0.000630117272797806,0.00185666542888971,0.00114968323242002,0.0012996658002228,0.00096216235191429,0.00278499814333457,0.00140741369648554,0.00264062027906009,9.74636129088167e-06,0.00222799851466766,0.00125918059281074,0.00210924246835399,8.71301465827498e-06,0.00322181737791406,0.0004202977000509
JP,JPN,Japan,2020-10-13,103592515.732449,4865,10040.6,194,9195,71860.1,11249,10,8,10,10,5369,1499,0,0,0,0,0,0,16,291902.46743367,0,0,0,0,11,169043.166787312,216,5334,69627.5041352521,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,4,2,4,4,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1741,3552,76,3844,1455,70,2502,2789,78,2204,3095,70,387,4909,73,1611,3685,73,5369,5369,5369,5369,5369,5369,5369,5369,5369,61,71,534,929,3557,217,73,204,600,204,58,198,907,433,197,314,65,201,337,475,4,1099,67,107,557,1030,3411,197,60,399,1922,2755,233,346,1118,1872,1807,226,2020-10-13,5369,1,,,0.00186254423542559,0.00115332010701727,0.00149003538834047,0.00103175333698446,0.00186254423542559,0.00115332010701727,0.00186254423542559,0.00115332010701727,0.00298007077668095,0.00145803046364972,0.00281779494753823,1.02076519610207e-05,0.00204879865896815,0.00120949946971992,0.00163180868417082,7.7725565210754e-06,0.0031022223571366,0.000413066003480432
JP,JPN,Japan,2020-10-14,104900865.150844,4764,9899.1,139,9089,71436.62,10873,5,6,7,5,5320,1473,0,0,0,0,0,0,26,621797.88993083,0,0,0,0,14,289025.612161865,155,5287,69013.9884445215,32,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,3482,103,3794,1431,95,2436,2777,107,2263,2952,105,418,4798,104,1664,3554,102,5320,5320,5320,5320,5320,5320,5320,5320,5320,65,72,492,871,3567,253,75,216,567,173,76,176,871,470,222,332,61,179,291,517,2,1092,64,105,532,942,3449,228,60,404,1878,2706,272,347,1067,1876,1765,265,2020-10-14,5320,1,,,0.00093984962406015,0.000823412165469936,0.00112781954887218,0.000901917975859575,0.00131578947368421,0.000974091089242701,0.00093984962406015,0.000823412165469936,0.00488721804511278,0.00187395554907023,0.00592748104638321,1.46893533209148e-05,0.00263157894736842,0.00137666503830386,0.00275522620091126,1.00308577218464e-05,0.00224592149350418,0.00035317387396474
JP,JPN,Japan,2020-10-15,104685277.207196,4577,8131.7501,238,8577,67879.5,10429,7,5,8,8,5081,1418,0,0,0,0,0,0,18,418056.966052337,0,0,0,0,15,376837.502937659,259,5048,65894.1958895299,32,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,7,3,5,3,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,3291,88,3658,1341,82,2385,2599,97,2117,2879,85,392,4602,87,1542,3453,86,5081,5081,5081,5081,5081,5081,5081,5081,5081,59,75,500,817,3406,224,78,213,540,159,61,200,820,424,230,321,61,182,305,456,1,1030,69,96,509,988,3213,206,64,377,1780,2616,244,364,1026,1749,1702,240,2020-10-15,5081,1,,,0.00137768155874828,0.00101987876668163,0.00098405825624877,0.000862124739030787,0.00157449320999803,0.00109018881831823,0.00157449320999803,0.00109018881831823,0.00354260972249557,0.00163367068076084,0.00399346476606169,1.20812343798009e-05,0.00295217476874631,0.00149177223893957,0.00359971825065537,1.14724576482295e-05,0.00393054344929268,0.000477744418606727
JP,JPN,Japan,2020-10-16,104037201.8754,4487,8442.87,217,8360,66809.5,10098,7,4,7,6,5004,1559,0,0,0,0,0,0,17,441984.545297833,0,0,0,0,12,275933.993920303,233,4963,64784.646236081,31,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,5,2,4,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1804,3113,87,3602,1314,88,2406,2503,95,2207,2707,90,394,4521,89,1554,3364,86,5004,5004,5004,5004,5004,5004,5004,5004,5004,48,71,434,818,3414,219,65,173,530,226,59,191,782,407,217,319,65,183,308,480,6,993,41,102,475,963,3223,200,61,370,1767,2567,239,336,1018,1743,1674,233,2020-10-16,5004,1,,,0.00139888089528377,0.00103556135290106,0.000799360511590727,0.000783045751008881,0.00139888089528377,0.00103556135290106,0.00119904076738609,0.000958839442175117,0.00339728217426059,0.00161219022747727,0.00424833172490717,1.24979416042282e-05,0.00239808153477218,0.00135518957102243,0.00265226273819605,9.88292124895766e-06,0.00359653117732444,0.000460968846213032
JP,JPN,Japan,2020-10-17,105257677.716207,4724,9475.16,388,8837,70489.4,10889,4,4,6,7,5230,1581,0,0,0,0,0,0,22,580869.598333942,0,0,0,0,18,458113.167816255,408,5188,67721.6894363869,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,3678,109,3813,1313,104,2749,2374,107,2113,3012,105,551,4574,105,1518,3607,105,5230,5230,5230,5230,5230,5230,5230,5230,5230,55,68,480,846,3538,243,73,171,552,222,48,189,858,415,216,328,48,215,345,531,1,1018,61,93,512,994,3348,222,58,425,1745,2747,255,333,1041,1781,1824,251,2020-10-17,5230,1,,,0.000764818355640535,0.000749221542240891,0.000764818355640535,0.000749221542240891,0.0011472275334608,0.000917429639969965,0.00133843212237094,0.000990842418388966,0.00420650095602294,0.00175405168396055,0.00551854848916644,1.41524612391533e-05,0.00344168260038241,0.00158720862130431,0.00435230168246166,1.25757397613182e-05,0.00602465773366814,0.000582825029330995
JP,JPN,Japan,2020-10-18,104834955.244476,4671,9454.3,208,8995,69807.5,10550,2,1,5,5,5176,1555,0,0,0,0,0,0,14,264903.688847712,0,0,0,0,11,221152.600656531,233,5144,67147.3343216604,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,3870,107,3862,1216,98,2799,2268,109,2043,3036,97,588,4486,102,1389,3684,103,5176,5176,5176,5176,5176,5176,5176,5176,5176,64,77,454,856,3496,229,70,198,551,181,63,208,821,435,215,357,57,185,330,468,3,1034,65,105,484,957,3350,215,63,384,1815,2666,248,320,1083,1803,1728,242,2020-10-18,5176,1,,,0.000386398763523957,0.000535408053600274,0.000193199381761978,0.000378627249513026,0.000965996908809892,0.000846309002370499,0.000965996908809892,0.000846309002370499,0.0027047913446677,0.00141491290433892,0.00252686413830153,9.61029200859902e-06,0.00212519319938176,0.00125455063628206,0.00210953112099682,8.78272813543592e-06,0.00346998138278795,0.000444777150316706
JP,JPN,Japan,2020-10-19,104889932.54506,4461,8699.31,146,8381,66078.5,10167,10,6,7,8,4906,1517,0,0,0,0,0,0,15,388473.621652129,0,0,0,0,11,284487.667011731,161,4882,63727.3106839709,37,0,0,0,0,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,6,3,2,2,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1484,3327,95,3463,1350,93,2361,2445,100,2080,2729,97,436,4374,96,1543,3275,88,4906,4906,4906,4906,4906,4906,4906,4906,4906,53,69,422,812,3327,223,69,194,518,172,61,204,821,432,205,306,53,164,300,437,2,968,63,110,439,942,3148,204,48,372,1756,2497,233,315,970,1737,1651,233,2020-10-19,4906,1,,,0.00203832042397065,0.00126205266949223,0.00122299225438239,0.000977981051633194,0.00142682429677945,0.00105623247194193,0.00163065633917652,0.0011290447589879,0.00305748063595597,0.00154490306984037,0.00370363115149533,1.16249026815024e-05,0.00224215246636771,0.00132351682283733,0.0027122494991549,9.95305145220884e-06,0.00252638936543883,0.000389750018899645
JP,JPN,Japan,2020-10-20,104100822.649273,4423,8979.5,134,8358,66692.62,10003,4,3,5,3,4906,1476,0,0,0,0,0,0,22,593614.834906161,0,0,0,0,14,360759.413682132,150,4868,63544.5613292852,36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1668,3155,83,3548,1282,76,2347,2477,82,2011,2813,82,401,4424,81,1546,3279,81,4906,4906,4906,4906,4906,4906,4906,4906,4906,47,90,402,828,3321,218,73,185,508,191,48,193,808,406,204,341,56,159,320,434,7,973,52,99,436,948,3172,199,59,396,1712,2500,239,318,999,1702,1647,240,2020-10-20,4906,1,,,0.000815328169588259,0.000798681131140002,0.000611496127191195,0.00069174869609965,0.00101916021198532,0.000892861565700459,0.000611496127191195,0.00069174869609965,0.00448430493273543,0.00186963118452504,0.00570230685790174,1.4464536386255e-05,0.00285364859355891,0.00149267073164555,0.00346548091072797,1.12888301605768e-05,0.00236054820211452,0.000377313324416012
JP,JPN,Japan,2020-10-21,103899628.402912,4486,9922.52,375,8561,66521.5,10160,8,5,13,10,4944,1506,0,0,0,0,0,0,23,416852.930494825,0,0,0,0,18,323918.986706402,389,4898,63936.167089326,28,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,1,2,1,2,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,6,4,4,5,4,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1602,3241,101,3543,1302,99,2320,2517,107,2066,2777,101,401,4444,99,1557,3288,99,4944,4944,4944,4944,4944,4944,4944,4944,4944,55,88,452,754,3353,242,63,211,513,176,53,173,819,442,201,300,43,185,296,456,2,1011,51,103,457,877,3231,225,66,394,1666,2557,261,309,938,1730,1712,255,2020-10-21,4944,1,,,0.00161812297734628,0.00112037385839663,0.00101132686084142,0.000886002430282903,0.0026294498381877,0.00142747849831412,0.00202265372168285,0.00125236225659712,0.00465210355987055,0.00189679763041134,0.00401207335293167,1.21549328287197e-05,0.00364077669902913,0.00167885757362985,0.00311761448703433,1.07194933809056e-05,0.00608419330887514,0.000602769256028373
JP,JPN,Japan,2020-10-22,105758910.950923,4231,8842.87,171,7891,63690.16,9699,5,4,10,5,4731,1415,0,0,0,0,0,0,17,319397.409118244,0,0,0,0,16,290405.396096876,187,4701,61364.6225983915,27,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,2,2,1,2,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,4,2,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1521,3116,94,3362,1281,88,2220,2417,94,2000,2642,89,379,4261,91,1397,3244,90,4731,4731,4731,4731,4731,4731,4731,4731,4731,47,81,448,756,3175,224,64,164,516,172,42,195,757,396,226,277,48,185,311,427,4,947,63,89,479,880,3016,204,67,345,1645,2442,232,299,939,1691,1573,229,2020-10-22,4731,1,,,0.0010568590150074,0.00092587110310542,0.000845487212005918,0.000828211899001827,0.0021137180300148,0.00130868664094393,0.0010568590150074,0.00092587110310542,0.00359332065102515,0.00170505313956568,0.00302005198660242,1.04577926630007e-05,0.00338194884802367,0.00165431995659833,0.00274591893473295,9.97324236149596e-06,0.0030473584303426,0.00043610201257999
JP,JPN,Japan,2020-10-23,105352449.509167,4198,8364.45,195,7968,62548.66,9574,4,2,6,10,4703,1436,0,0,0,0,0,0,15,602746.933071177,0,0,0,0,12,402516.462497683,215,4665,60894.6956863425,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1574,3029,100,3310,1297,96,2230,2376,97,2022,2584,97,365,4243,95,1472,3138,93,4703,4703,4703,4703,4703,4703,4703,4703,4703,48,56,439,803,3110,247,66,177,536,177,60,172,725,387,216,297,36,153,339,432,2,928,43,97,455,903,2977,228,42,340,1577,2481,263,300,934,1582,1634,253,2020-10-23,4703,1,,,0.000850520944078248,0.000833140681279659,0.000425260472039124,0.000589244783311191,0.00127578141611737,0.00102016760408819,0.00212630236019562,0.00131646979765567,0.00318945354029343,0.0016114804974383,0.00572124270369935,1.44020740110086e-05,0.00255156283223474,0.001441813084356,0.0038206654365702,1.17805086110556e-05,0.00353068518656249,0.000471107286381093
JP,JPN,Japan,2020-10-24,104369115.952844,4496,8771.7,248,8820,66433.4,10314,5,3,6,5,4997,1505,0,0,0,0,0,0,21,588265.841044217,0,0,0,0,14,407928.879566476,260,4948,64588.8433560606,34,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1434,3455,108,3749,1147,101,2742,2153,102,2061,2833,103,530,4367,100,1492,3404,101,4997,4997,4997,4997,4997,4997,4997,4997,4997,50,76,398,803,3409,261,50,160,556,185,61,192,752,421,218,353,66,188,310,522,4,959,47,87,465,929,3230,239,58,378,1673,2620,268,284,986,1722,1739,266,2020-10-24,4997,1,,,0.00100060036021613,0.00087660987236325,0.000600360216129678,0.000679155095187355,0.00120072043225936,0.000960181815941928,0.00100060036021613,0.00087660987236325,0.00420252151290774,0.00179363429851608,0.00563639766106675,1.43626808796692e-05,0.00280168100860516,0.00146552600198794,0.00390852098192327,1.19706552903017e-05,0.00402546301327446,0.000488316473251625
JP,JPN,Japan,2020-10-25,106280764.003285,4374,10017.3,196,8106,65326.9,9949,6,5,8,11,4898,1490,0,0,0,0,0,0,15,365865.61176119,0,0,0,0,10,258583.048127778,216,4863,63479.2937026117,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,2,3,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,3679,111,3646,1151,101,2818,1968,112,1977,2818,103,620,4174,104,1442,3357,99,4898,4898,4898,4898,4898,4898,4898,4898,4898,45,75,462,798,3256,262,55,168,533,187,50,187,780,358,227,331,52,176,299,471,3,1021,55,97,475,887,3146,238,59,387,1668,2501,283,311,954,1727,1628,278,2020-10-25,4898,1,,,0.00122498979175174,0.000979577427802163,0.00102082482645978,0.000894319148996418,0.00163331972233565,0.00113088734160421,0.00224581461821152,0.00132567611609174,0.00306247447937934,0.0015474225148363,0.00344244431428704,1.11353894877628e-05,0.00204164965291956,0.00126411189644579,0.00243301834111567,9.36622274014336e-06,0.00340268436211528,0.000453004730500936
JP,JPN,Japan,2020-10-26,105047259.818985,2551,5794.025,210,4810,38176,5809,7,6,9,5,2925,903,0,0,0,0,0,0,9,405036.403983798,0,0,0,0,5,150736.706423054,223,2900,37855.2234706095,14,0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,4,3,3,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,902,1953,70,2120,738,67,1440,1412,73,1209,1647,69,266,2589,70,862,1996,67,2925,2925,2925,2925,2925,2925,2925,2925,2925,41,50,250,490,1914,180,38,104,284,105,33,134,458,280,120,176,27,102,192,242,1,629,40,65,264,556,1838,162,31,233,1004,1456,201,165,616,1018,929,197,2020-10-26,2925,1,,,0.00239316239316239,0.00177072430791347,0.00205128205128205,0.00163965303817163,0.00307692307692308,0.00200712444335769,0.00170940170940171,0.00149704795826027,0.00307692307692308,0.00200712444335769,0.0038557541118326,1.18514505135401e-05,0.00170940170940171,0.00149704795826027,0.00143494182221222,7.2387079689517e-06,0.00589086470914999,0.000770888808207486
JP,JPN,Japan,2020-10-27,103137453.285504,3830,8460.05,173,7673,56801.5,8658,4,2,5,5,4219,1355,0,0,0,0,0,0,23,515787.95502469,0,0,0,0,14,352788.775462424,185,4190,54694.2711523634,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,3,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1337,2807,75,3020,1129,70,1968,2173,78,1756,2392,71,355,3792,72,1294,2855,70,4219,4219,4219,4219,4219,4219,4219,4219,4219,42,65,380,692,2874,166,59,175,456,124,56,149,737,366,171,243,41,177,268,352,1,844,43,90,375,768,2786,157,60,299,1462,2210,188,292,861,1459,1421,186,2020-10-27,4219,1,,,0.000948091964920597,0.000928672505883766,0.000474045982460299,0.000656826401678348,0.00118511495615075,0.00103816425292131,0.00118511495615075,0.00103816425292131,0.00545152879829344,0.00222185370864657,0.00500097625638372,1.36137763903743e-05,0.00331832187722209,0.00173532498942206,0.00342056900014623,1.12679529965487e-05,0.00338243834504423,0.000486582386050391
JP,JPN,Japan,2020-10-28,106564349.104908,4612,10071.6,200,8966,69034.4,10560,8,5,8,8,5186,1545,0,0,0,0,0,0,17,366641.000007248,0,0,0,0,11,251361.214802369,215,5150,67225.6554736686,43,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,5,2,3,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1773,3300,113,3727,1355,104,2491,2581,114,2256,2823,107,430,4647,109,1632,3451,103,5186,5186,5186,5186,5186,5186,5186,5186,5186,63,67,474,827,3457,298,65,181,538,193,51,192,850,439,199,328,60,189,315,465,4,1117,66,108,463,964,3307,278,52,388,1729,2710,307,299,1028,1832,1724,303,2020-10-28,5186,1,,,0.00154261473197069,0.00106813301500625,0.000964134207481681,0.000844677878902807,0.00154261473197069,0.00106813301500625,0.00154261473197069,0.00106813301500625,0.00327805630543772,0.00155570428936382,0.00344055965326929,1.1117529040561e-05,0.0021210952564597,0.00125213409695824,0.00235877398880291,9.21027253713437e-06,0.00319818376608039,0.000426812063442786
JP,JPN,Japan,2020-10-29,105568022.416362,4038,9901.01,128,7615,59789.62,9290,7,6,8,7,4544,1413,0,0,0,0,0,0,18,555377.11403384,0,0,0,0,12,391034.909138944,139,4512,58897.5063101345,33,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,1,0,1,3,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,1,2,0,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1469,2980,95,3230,1226,88,2155,2298,91,1912,2546,86,391,4065,88,1415,3043,86,4544,4544,4544,4544,4544,4544,4544,4544,4544,52,55,380,730,3066,261,63,178,464,157,38,170,695,403,186,285,46,143,277,456,2,981,57,71,409,845,2929,233,50,343,1562,2328,261,285,875,1618,1509,257,2020-10-29,4544,1,,,0.00154049295774648,0.0011403128454356,0.00132042253521127,0.00105584089202737,0.00176056338028169,0.00121891135664616,0.00154049295774648,0.0011403128454356,0.0039612676056338,0.00182635052720341,0.00526084605282669,1.37995301889125e-05,0.00264084507042254,0.00149219706205845,0.00370410376351178,1.15882442591553e-05,0.00236003200658569,0.000391873146157768
JP,JPN,Japan,2020-10-30,104384528.830143,3849,8460,130,7299,57017,8807,7,4,5,4,4382,1373,0,0,0,0,0,0,14,596838.721928919,0,0,0,0,11,488729.295457409,145,4357,56874.2098832571,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,4,3,4,2,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1512,2706,164,3225,992,165,2249,1966,167,1930,2286,166,398,3819,165,1424,2795,163,4382,4382,4382,4382,4382,4382,4382,4382,4382,39,69,369,707,2884,314,56,167,435,179,48,155,687,326,200,283,46,157,260,432,2,949,40,102,396,808,2748,288,50,248,1398,2362,324,291,792,1547,1430,322,2020-10-30,4382,1,,,0.00159744408945687,0.00118243582643468,0.000912825193975354,0.00089414387405394,0.00114103149246919,0.000999569064279932,0.000912825193975354,0.00089414387405394,0.00319488817891374,0.00167087847341597,0.00571769330778997,1.44642296067692e-05,0.00251026928343222,0.00148158399215264,0.00468200892349363,1.30956502920945e-05,0.00254948596732393,0.000414440696639073
JP,JPN,Japan,2020-10-31,106117341.281467,4403,10210.21,272,8305,65882,10186,8,8,12,11,4988,1555,0,0,0,0,0,0,19,647456.670381414,0,0,0,0,14,577570.610143317,301,4945,64549.6827800565,33,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,0,1,1,1,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,7,4,4,2,2,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1416,3434,138,3681,1177,130,2663,2187,138,2042,2813,133,510,4344,134,1382,3475,131,4988,4988,4988,4988,4988,4988,4988,4988,4988,52,63,424,829,3307,313,69,167,582,225,43,183,734,385,216,328,41,178,326,467,8,1036,57,87,455,928,3162,299,64,386,1740,2464,334,334,970,1718,1637,329,2020-10-31,4988,1,,,0.00160384923817161,0.00111049878746581,0.00160384923817161,0.00111049878746581,0.00240577385725742,0.00135953136896773,0.00220529270248597,0.00130178297294942,0.00380914194065758,0.00170950243075404,0.00610132766768148,1.48162446504442e-05,0.00280673616680032,0.00146816657374769,0.00544275424891546,1.39984247306532e-05,0.00466307481363794,0.000525559976369982
